Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 0)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
2370,17001.2,17001.733333329998,17131.233333329998,17095.4,16988.33333333,17097.11666666,1000.0,645.0,694.0,650.0,674.0,647.0,130.0,1381.0,296.0,6
2375,17150.016666659998,17094.766666659998,17185.11666666,17189.33333333,17104.91666666,17195.96666666,1000.0,647.0,695.0,651.0,678.0,650.0,122.0,1381.0,132.0,6
2380,17177.9,17192.7,17318.45,17348.45,17189.28333333,17368.21666666,999.0,651.0,700.0,657.0,680.0,657.0,120.0,1381.0,326.0,6
2385,17275.8,17346.55,17293.483333329998,17278.2,17355.58333333,17313.2,999.0,657.0,699.0,654.0,687.0,649.0,128.0,1381.0,427.0,6
2390,17243.15,17268.0,17294.75,17257.95,17290.65,17255.38333333,999.0,654.0,698.0,651.0,684.0,646.0,138.0,1381.0,317.0,6
2395,17327.33333333,17263.733333329998,17270.93333333,17244.08333333,17258.0,17252.36666666,999.0,654.0,697.0,651.0,682.0,648.0,142.0,1381.0,339.0,6
2400,17329.63333333,17259.61666666,17441.45,17427.75,17245.61666666,17403.85,999.0,654.0,705.0,659.0,681.0,653.0,130.0,1381.0,160.0,6
2405,17435.83333333,17434.266666659998,17531.11666666,17514.7,17423.36666666,17490.0,999.0,663.0,705.0,664.0,688.0,657.0,122.0,1381.0,309.0,6
2410,17519.58333333,17501.08333333,17512.78333333,17504.65,17516.38333333,17524.58333333,999.0,666.0,702.0,660.0,691.0,659.0,119.0,1381.0,370.0,6
2415,17510.71666666,17509.066666659997,17546.11666666,17556.93333333,17514.03333333,17534.85,999.0,664.0,699.0,657.0,692.0,659.0,102.0,1381.0,337.0,6
2420,17528.5,17554.05,17500.53333333,17509.46666666,17546.08333333,17512.4,999.0,667.0,696.0,655.0,691.0,658.0,101.0,1381.0,360.0,6
2425,17509.58333333,17506.05,17533.83333333,17495.233333329998,17514.41666666,17511.266666659998,999.0,664.0,699.0,654.0,689.0,658.0,94.0,1381.0,427.0,6
2430,17477.78333333,17482.4,17511.11666666,17515.13333333,17510.28333333,17525.35,999.0,664.0,698.0,654.0,689.0,658.0,99.0,1381.0,337.0,6
2435,17462.25,17514.1,17457.61666666,17456.45,17514.233333329998,17456.71666666,1000.0,663.0,696.0,653.0,689.0,655.0,101.0,1381.0,304.0,6
2440,17498.733333329998,17453.46666666,17548.61666666,17496.93333333,17453.95,17497.516666659998,1000.0,661.0,699.0,653.0,686.0,657.0,123.0,1381.0,261.0,6
2445,17534.63333333,17516.3,17586.65,17583.75,17499.266666659998,17574.45,1000.0,662.0,701.0,657.0,687.0,664.0,114.0,1381.0,353.0,6
2450,17582.13333333,17582.233333329998,17578.63333333,17584.33333333,17583.733333329998,17581.2,1000.0,667.0,703.0,658.0,690.0,664.0,116.0,1381.0,323.0,6
2455,17551.066666659997,17589.45,17578.66666666,17579.71666666,17579.13333333,17574.93333333,1000.0,666.0,713.0,658.0,690.0,670.0,116.0,1381.0,373.0,6
2460,17552.733333329998,17567.38333333,17542.53333333,17564.88333333,17577.11666666,17542.11666666,1000.0,667.0,710.0,656.0,699.0,669.0,129.0,1381.0,309.0,6
2465,17549.61666666,17553.68333333,17606.983333329998,17610.86666666,17554.566666659997,17611.58333333,1000.0,667.0,712.0,658.0,700.0,671.0,138.0,1381.0,323.0,6
2470,17639.11666666,17610.86666666,17704.35,17698.61666666,17600.41666666,17698.233333329998,1000.0,668.0,716.0,661.0,702.0,675.0,141.0,1381.0,261.0,6
2475,17689.08333333,17700.46666666,17693.7,17679.16666666,17698.233333329998,17672.3,1000.0,675.0,715.0,662.0,707.0,674.0,143.0,1381.0,300.0,6
2480,17671.566666659997,17674.7,17662.36666666,17657.016666659998,17678.86666666,17632.6,1000.0,674.0,714.0,660.0,706.0,673.0,135.0,1381.0,350.0,6
2485,17654.6,17651.8,17694.25,17699.41666666,17642.78333333,17683.55,1000.0,673.0,715.0,662.0,707.0,676.0,135.0,1381.0,421.0,6
2490,17695.88333333,17699.75,17689.21666666,17683.05,17684.38333333,17687.46666666,1000.0,675.0,714.0,662.0,708.0,680.0,138.0,1381.0,347.0,6
2495,17708.233333329998,17683.733333329998,17656.15,17663.46666666,17686.11666666,17640.36666666,1000.0,675.0,713.0,661.0,709.0,678.0,142.0,1381.0,374.0,6
2500,17624.816666659997,17658.75,17549.16666666,17552.18333333,17655.11666666,17571.78333333,1000.0,675.0,708.0,658.0,708.0,675.0,133.0,1381.0,351.0,6
2505,17562.78333333,17549.28333333,17515.05,17549.75,17550.233333329998,17544.566666659997,1000.0,673.0,707.0,657.0,705.0,672.0,128.0,1381.0,329.0,6
2510,17533.9,17546.3,17479.93333333,17533.7,17549.75,17538.61666666,1000.0,672.0,705.0,657.0,703.0,671.0,121.0,1381.0,363.0,6
2515,17565.13333333,17514.36666666,17538.816666659997,17544.16666666,17538.9,17558.96666666,1000.0,670.0,699.0,658.0,703.0,665.0,111.0,1381.0,328.0,6
2520,17506.71666666,17560.65,17550.1,17525.066666659997,17542.9,17555.58333333,999.0,670.0,699.0,658.0,694.0,666.0,121.0,1381.0,235.0,6
2525,17553.95,17532.78333333,17553.1,17511.05,17538.68333333,17514.46666666,999.0,668.0,699.0,657.0,692.0,664.0,113.0,1381.0,270.0,6
2530,17557.66666666,17528.13333333,17485.65,17440.83333333,17514.83333333,17451.58333333,998.0,669.0,698.0,656.0,691.0,662.0,104.0,1381.0,52.0,6
2535,17516.18333333,17425.816666659997,17572.36666666,17568.016666659998,17449.43333333,17571.55,998.0,664.0,702.0,667.0,688.0,667.0,117.0,1381.0,332.0,6
2540,17560.8,17564.91666666,17586.71666666,17587.91666666,17568.36666666,17602.1,998.0,673.0,703.0,667.0,691.0,667.0,118.0,1381.0,243.0,6
2545,17605.58333333,17596.86666666,17509.95,17559.316666659997,17594.18333333,17583.233333329998,998.0,673.0,699.0,668.0,690.0,667.0,107.0,1381.0,355.0,6
2550,17522.88333333,17558.96666666,17499.11666666,17500.8,17574.266666659998,17517.46666666,998.0,673.0,699.0,666.0,689.0,661.0,118.0,1381.0,497.0,6
2555,17505.8,17503.35,17569.566666659997,17570.483333329998,17496.85,17566.15,998.0,671.0,703.0,670.0,688.0,662.0,126.0,1381.0,363.0,6
2560,17572.16666666,17568.816666659997,17603.41666666,17574.05,17570.63333333,17556.86666666,998.0,673.0,705.0,669.0,690.0,661.0,112.0,1381.0,408.0,6
2565,17599.46666666,17576.86666666,17623.58333333,17593.36666666,17574.13333333,17607.85,998.0,671.0,705.0,670.0,690.0,663.0,114.0,1381.0,372.0,6
2570,17604.983333329998,17593.38333333,17619.86666666,17582.5,17593.38333333,17565.63333333,998.0,670.0,703.0,670.0,693.0,661.0,127.0,1381.0,336.0,6
2575,17613.71666666,17599.33333333,17551.066666659997,17558.066666659997,17575.1,17533.766666659998,994.0,669.0,699.0,669.0,692.0,659.0,127.0,1381.0,100.0,6
2580,17649.36666666,17558.25,17443.483333329998,17458.3,17561.16666666,17444.63333333,981.0,668.0,695.0,664.0,690.0,655.0,103.0,1381.0,49.0,6
2585,17518.566666659997,17457.75,17341.516666659998,17360.05,17453.4,17354.4,955.0,664.0,691.0,661.0,687.0,651.0,98.0,1381.0,44.0,6
2590,17369.25,17360.95,17263.8,17325.53333333,17366.566666659997,17298.35,930.0,660.0,687.0,658.0,683.0,649.0,96.0,1381.0,61.0,6
2595,17334.766666659998,17340.63333333,17116.93333333,17146.86666666,17311.83333333,17154.75,910.0,656.0,680.0,646.0,680.0,643.0,81.0,1381.0,97.0,6
2600,17242.05,17156.15,17053.03333333,17060.483333329998,17157.1,17044.96666666,885.0,646.0,686.0,648.0,676.0,645.0,74.0,1381.0,35.0,6
2605,17144.15,17052.483333329998,17049.1,16999.03333333,17058.58333333,16984.83333333,864.0,645.0,686.0,645.0,682.0,643.0,70.0,1381.0,38.0,6
2610,17103.16666666,17004.58333333,16964.68333333,16967.816666659997,16994.5,16964.483333329998,840.0,643.0,683.0,643.0,680.0,642.0,47.0,1381.0,113.0,6
2615,17033.43333333,16968.03333333,16853.58333333,16861.65,16967.93333333,16879.9,816.0,641.0,678.0,639.0,677.0,638.0,33.0,1381.0,61.0,6
2620,16952.11666666,16873.66666666,16800.43333333,16840.45,16865.41666666,16821.266666659998,793.0,638.0,675.0,638.0,673.0,636.0,32.0,1381.0,63.0,6
2625,16892.016666659998,16840.516666659998,16683.16666666,16732.13333333,16836.233333329998,16712.16666666,772.0,637.0,669.0,633.0,671.0,635.0,21.0,1381.0,36.0,6
2630,16799.9,16743.05,16706.516666659998,16696.28333333,16724.016666659998,16713.13333333,751.0,633.0,670.0,631.0,666.0,634.0,3.0,1381.0,143.0,6
2635,16715.41666666,16698.983333329998,16661.05,16662.28333333,16694.4,16669.68333333,737.0,633.0,667.0,632.0,664.0,633.0,0.0,1381.0,48.0,6
2640,16668.16666666,16662.016666659998,16655.316666659997,16646.316666659997,16660.7,16654.95,729.0,633.0,669.0,632.0,663.0,633.0,0.0,1381.0,55.0,6
2645,,,,,,,,,,,,,,,,0
