,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1701953785000,853.0,409.0,369.0,371.0,413.0,389.0,371.0
1701953790000,865.0,420.0,381.0,398.0,422.0,403.0,377.0
1701953795000,850.0,419.0,385.0,394.0,417.0,403.0,385.0
1701953800000,823.0,416.0,376.0,389.0,406.0,400.0,379.0
1701953805000,838.0,426.0,382.0,394.0,413.0,410.0,385.0
1701953810000,852.0,426.0,382.0,397.0,411.0,412.0,384.0
1701953815000,865.0,411.0,355.0,387.0,394.0,401.0,364.0
1701953820000,921.0,438.0,391.0,420.0,416.0,444.0,398.0
1701953825000,923.0,436.0,385.0,409.0,405.0,441.0,394.0
1701953830000,907.0,453.0,400.0,417.0,412.0,451.0,401.0
1701953835000,907.0,450.0,404.0,423.0,409.0,448.0,392.0
1701953840000,894.0,463.0,438.0,429.0,420.0,458.0,404.0
1701953845000,880.0,479.0,460.0,446.0,433.0,481.0,419.0
1701953850000,878.0,491.0,475.0,450.0,436.0,492.0,427.0
1701953855000,886.0,501.0,475.0,457.0,440.0,500.0,425.0
1701953860000,911.0,518.0,496.0,474.0,457.0,517.0,443.0
1701953865000,906.0,521.0,508.0,480.0,457.0,518.0,446.0
1701953870000,898.0,539.0,527.0,491.0,466.0,527.0,461.0
1701953875000,887.0,555.0,539.0,503.0,475.0,538.0,471.0
1701953880000,883.0,550.0,535.0,494.0,468.0,528.0,463.0
1701953885000,891.0,559.0,546.0,515.0,478.0,545.0,471.0
1701953890000,896.0,559.0,547.0,530.0,485.0,555.0,478.0
1701953895000,887.0,564.0,563.0,526.0,492.0,554.0,475.0
1701953900000,884.0,570.0,562.0,527.0,489.0,551.0,473.0
1701953905000,886.0,566.0,557.0,520.0,485.0,539.0,472.0
1701953910000,871.0,551.0,545.0,508.0,477.0,527.0,468.0
1701953915000,870.0,555.0,557.0,514.0,484.0,541.0,474.0
1701953920000,852.0,544.0,547.0,510.0,475.0,528.0,463.0
1701953925000,836.0,547.0,542.0,510.0,475.0,529.0,463.0
1701953930000,830.0,543.0,536.0,508.0,475.0,530.0,458.0
1701953935000,814.0,534.0,527.0,502.0,468.0,524.0,455.0
1701953940000,811.0,544.0,532.0,510.0,475.0,530.0,463.0
1701953945000,796.0,542.0,535.0,500.0,475.0,526.0,461.0
1701953950000,786.0,541.0,533.0,490.0,467.0,520.0,455.0
1701953955000,777.0,533.0,519.0,489.0,459.0,518.0,465.0
1701953960000,778.0,533.0,521.0,491.0,466.0,529.0,469.0
1701953965000,773.0,540.0,523.0,498.0,472.0,538.0,475.0
1701953970000,774.0,544.0,529.0,500.0,471.0,538.0,474.0
1701953975000,775.0,543.0,530.0,504.0,472.0,535.0,475.0
1701953980000,783.0,552.0,537.0,502.0,474.0,540.0,477.0
1701953985000,795.0,554.0,543.0,506.0,477.0,547.0,480.0
1701953990000,788.0,551.0,547.0,499.0,471.0,540.0,475.0
1701953995000,796.0,557.0,555.0,503.0,476.0,545.0,480.0
1701954000000,797.0,546.0,551.0,501.0,470.0,538.0,476.0
1701954005000,802.0,552.0,550.0,508.0,475.0,530.0,479.0
1701954010000,802.0,554.0,554.0,511.0,478.0,527.0,482.0
1701954015000,807.0,549.0,552.0,511.0,474.0,525.0,472.0
1701954020000,802.0,543.0,550.0,509.0,474.0,521.0,471.0
1701954025000,779.0,529.0,541.0,495.0,461.0,506.0,462.0
1701954030000,777.0,522.0,532.0,489.0,457.0,497.0,460.0
1701954035000,780.0,520.0,534.0,488.0,463.0,494.0,459.0
1701954040000,784.0,514.0,529.0,491.0,468.0,494.0,461.0
1701954045000,784.0,506.0,527.0,491.0,468.0,488.0,462.0
1701954050000,791.0,514.0,520.0,490.0,468.0,493.0,463.0
1701954055000,802.0,526.0,520.0,499.0,476.0,498.0,469.0
1701954060000,807.0,530.0,520.0,505.0,480.0,505.0,475.0
1701954065000,807.0,528.0,513.0,499.0,473.0,508.0,474.0
1701954070000,809.0,530.0,508.0,506.0,475.0,515.0,477.0
1701954075000,816.0,536.0,513.0,509.0,477.0,514.0,474.0
1701954080000,823.0,539.0,511.0,510.0,476.0,514.0,475.0
1701954085000,853.0,559.0,526.0,524.0,490.0,537.0,484.0
1701954090000,864.0,567.0,529.0,532.0,497.0,553.0,489.0
1701954095000,870.0,565.0,519.0,526.0,487.0,549.0,484.0
1701954100000,880.0,569.0,518.0,520.0,479.0,550.0,479.0
1701954105000,889.0,576.0,525.0,526.0,484.0,556.0,483.0
1701954110000,894.0,564.0,530.0,530.0,487.0,551.0,481.0
1701954115000,889.0,550.0,535.0,526.0,482.0,546.0,477.0
1701954120000,883.0,548.0,538.0,525.0,484.0,540.0,473.0
1701954125000,873.0,541.0,546.0,530.0,485.0,536.0,472.0
1701954130000,868.0,535.0,549.0,522.0,483.0,527.0,466.0
1701954135000,867.0,542.0,555.0,524.0,489.0,531.0,480.0
1701954140000,873.0,542.0,560.0,529.0,493.0,534.0,483.0
1701954145000,868.0,535.0,554.0,524.0,485.0,527.0,477.0
1701954150000,863.0,531.0,553.0,521.0,481.0,520.0,473.0
1701954155000,853.0,537.0,561.0,525.0,487.0,519.0,478.0
1701954160000,851.0,532.0,559.0,528.0,487.0,516.0,478.0
1701954165000,846.0,529.0,556.0,525.0,485.0,517.0,474.0
1701954170000,844.0,523.0,551.0,523.0,483.0,513.0,474.0
1701954175000,840.0,518.0,541.0,521.0,483.0,510.0,470.0
1701954180000,833.0,514.0,535.0,516.0,477.0,507.0,463.0
1701954185000,838.0,514.0,532.0,510.0,476.0,508.0,464.0
1701954190000,861.0,521.0,535.0,515.0,479.0,517.0,468.0
1701954195000,852.0,512.0,519.0,510.0,468.0,513.0,454.0
1701954200000,846.0,,,,,,
