,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1708026205000,16438.766666659998,16493.68333333,16013.55,,,,,
1708026210000,16437.35,16604.15,16155.08333333,,,,,
1708026215000,18295.7,18476.75,17819.53333333,,,,,
1708026220000,20302.516666659998,20377.86666666,19627.1,,,,,
1708026225000,21567.68333333,21641.066666659997,21000.15,,,,,
1708026230000,19619.3,19756.11666666,19410.88333333,,,,,
1708026235000,18964.96666666,19079.68333333,18548.61666666,,,,,
1708026240000,21830.11666666,21675.43333333,21064.13333333,,,,,
1708026245000,22213.96666666,22366.61666666,21510.8,,,,,
1708026250000,21364.016666659998,21344.05,20757.816666659997,,,,,
1708026255000,21839.65,21918.05,21303.7,,,,,
1708026260000,22116.45,22215.78333333,21579.5,,,,,
1708026265000,21806.28333333,22132.45,21492.7,,,,,
1708026270000,23917.8,23812.61666666,22934.91666666,,,,,
1708026275000,24601.48333333,24528.816666659997,24002.3,,,,,
1708026280000,24662.28333333,24731.016666659998,24046.03333333,,,,,
1708026285000,24092.316666659997,24256.583333330003,23718.16666666,,,,,
1708026290000,25814.41666666,25663.86666666,24916.683333330002,,,,,
1708026295000,25883.4,25904.516666659998,25165.11666666,,,,,
1708026300000,25423.333333330003,25603.8,24860.21666666,,,,,
1708026305000,24478.78333333,24566.35,23873.833333330003,,,,,
1708026310000,25152.85,25345.71666666,24533.96666666,,,,,
1708026315000,25143.65,25216.083333330003,24592.41666666,,,,,
1708026320000,24673.8,24777.75,24067.633333330003,,,,,
1708026325000,24673.8,24752.8,24053.65,,,,,
1708026330000,24387.2,24489.75,23834.48333333,,,,,
1708026335000,24569.883333330003,24697.36666666,23977.766666659998,,,,,
1708026340000,24173.066666659997,24366.433333330002,23863.35,,,,,
1708026345000,24446.583333330003,24536.066666659997,23730.266666659998,,,,,
1708026350000,23956.766666659998,24121.1,23437.566666659997,,,,,
1708026355000,24371.433333330002,24521.45,23816.41666666,,,,,
1708026360000,24508.65,24527.016666659998,23808.11666666,,,,,
1708026365000,24725.0,24816.8,24086.45,,,,,
1708026370000,24794.36666666,24898.2,24161.36666666,,,,,
1708026375000,23078.91666666,23048.28333333,22545.816666659997,,,,,
1708026380000,22786.71666666,23048.43333333,22334.316666659997,,,,,
1708026385000,23806.35,23701.65,22860.516666659998,,,,,
1708026390000,25789.4,25815.75,25226.35,,,,,
1708026395000,24912.91666666,25177.766666659998,24274.133333330003,,,,,
1708026400000,24807.133333330003,24896.35,24185.61666666,,,,,
1708026405000,25174.083333330003,25096.98333333,24493.133333330003,,,,,
1708026410000,25279.16666666,25416.86666666,24699.266666659998,,,,,
1708026415000,25025.2,25025.2,24313.016666659998,,,,,
1708026420000,24256.36666666,24452.85,23524.583333330003,,,,,
1708026425000,24481.86666666,24583.683333330002,23888.71666666,,,,,
1708026430000,24150.316666659997,24272.8,23588.53333333,,,,,
1708026435000,24524.21666666,24700.16666666,23978.066666659997,,,,,
1708026440000,24524.21666666,24460.2,23812.2,,,,,
1708026445000,23976.433333330002,24248.333333330003,23507.16666666,,,,,
1708026450000,23762.53333333,23957.21666666,23028.35,,,,,
1708026455000,24454.683333330002,24371.73333333,23860.95,,,,,
1708026460000,24485.23333333,24576.683333330002,23657.816666659997,,,,,
1708026465000,24273.55,24370.98333333,23675.133333330003,,,,,
1708026470000,23675.083333330003,23731.36666666,23034.766666659998,,,,,
1708026475000,23792.46666666,23890.65,23193.05,,,,,
1708026480000,24118.25,24127.91666666,23545.03333333,,,,,
1708026485000,23447.91666666,23489.71666666,22799.3,,,,,
1708026490000,23665.36666666,23743.3,23022.55,,,,,
1708026495000,23764.6,23760.516666659998,23085.266666659998,,,,,
1708026500000,23764.6,24003.78333333,23085.266666659998,,,,,
1708026505000,24605.41666666,24499.816666659997,23946.266666659998,,,,,
1708026510000,24082.98333333,24215.583333330003,23764.333333330003,,,,,
1708026515000,24324.46666666,24441.45,23563.96666666,,,,,
1708026520000,24304.66666666,24175.933333330002,23463.35,,,,,
1708026525000,24423.61666666,24513.16666666,23661.083333330003,,,,,
1708026530000,23810.3,24044.36666666,23179.85,,,,,
1708026535000,23664.083333330003,23804.61666666,23116.833333330003,,,,,
1708026540000,,0.0,0.0,,,,,
1708026545000,1976.7,1995.1333333333,1829.0166666666,,,,,
1708026550000,4518.16666667,4649.98333333,4325.9,,,,,
1708026555000,,,,,,,,
1708026600000,,0.0,0.0,0.0,,,,
1708026605000,0.0,0.0,0.0,0.0,,,,
1708026610000,2.95,2.95,2.533333333333,2.75,,,,
1708026615000,120.6833333333,195.3,186.2666666666,194.6166666666,,,,
1708026620000,1311.0333333333,1487.85,1415.35,1489.0166666666,,,,
1708026625000,3793.63333333,3981.11666667,3861.55,3969.93333333,,,,
1708026630000,6159.0,6260.71666667,6192.05,6245.83333333,,,,
1708026635000,7751.71666666,8035.05,7952.05,8015.46666666,,,,
1708026640000,9479.41666666,9578.31666666,9488.76666666,9559.3,,,,
1708026645000,11073.81666666,11154.533333329999,11038.75,11130.26666666,,,,
1708026650000,12737.55,12875.5,12738.18333333,12854.2,,,,
1708026655000,14454.4,14582.68333333,14436.98333333,14550.2,,,,
1708026660000,16160.0,16266.95,16100.91666666,16241.95,,,,
1708026665000,17793.71666666,17909.483333329998,17732.75,17879.483333329998,,,,
1708026670000,18670.03333333,18951.96666666,18748.483333329998,18918.93333333,,,,
1708026675000,18734.766666659998,18836.316666659997,18664.21666666,18815.11666666,,,,
1708026680000,17788.08333333,17865.766666659998,17690.8,17831.83333333,,,,
1708026685000,17737.75,17867.016666659998,17677.83333333,17827.03333333,,,,
1708026690000,17826.233333329998,17973.7,17754.86666666,17941.3,,,,
1708026695000,18655.066666659997,18625.516666659998,18427.58333333,18604.13333333,,,,
1708026700000,18607.41666666,18955.266666659998,18508.3,18675.95,,,,
1708026705000,18752.1,18884.63333333,18695.316666659997,18851.05,,,,
1708026710000,18669.816666659997,18890.35,18811.483333329998,18962.016666659998,,,,
1708026715000,19083.233333329998,19333.2,19076.28333333,19315.816666659997,,,,
1708026720000,19566.566666659997,19820.91666666,19537.75,19800.5,,,,
1708026725000,19648.65,19788.05,19579.43333333,19746.6,,,,
1708026730000,18769.38333333,18742.61666666,18561.16666666,18704.4,,,,
1708026735000,19844.25,20056.93333333,19749.03333333,20023.43333333,,,,
1708026740000,22264.0,22313.2,22364.266666659998,22498.03333333,,,,
1708026745000,22978.16666666,23082.36666666,22832.766666659998,23071.066666659997,,,,
1708026750000,22488.46666666,22637.93333333,22441.18333333,22593.9,,,,
1708026755000,21650.55,21747.03333333,21525.36666666,21705.93333333,,,,
1708026760000,21734.91666666,21643.5,21670.33333333,21847.4,,,,
1708026765000,21601.816666659997,21786.266666659998,21560.58333333,21714.55,,,,
1708026770000,21680.6,21951.75,21600.316666659997,21796.1,,,,
1708026775000,21378.85,21286.066666659997,21370.1,21231.55,,,,
1708026780000,21196.75,21358.68333333,21135.266666659998,21319.5,,,,
1708026785000,21575.08333333,21741.983333329998,21519.733333329998,21704.55,,,,
1708026790000,21575.08333333,21741.983333329998,21519.733333329998,21704.55,,,,
1708026795000,22243.85,22363.03333333,22148.1,22311.15,,,,
1708026800000,22139.78333333,22408.53333333,21846.88333333,22150.5,,,,
1708026805000,21636.5,21679.6,21563.11666666,21649.68333333,,,,
1708026810000,21200.816666659997,21530.7,21310.66666666,21498.816666659997,,,,
1708026815000,21409.2,21543.85,21578.733333329998,21503.483333329998,,,,
1708026820000,21226.0,21626.38333333,21399.55,21587.85,,,,
1708026825000,21851.9,22067.733333329998,21759.1,22080.53333333,,,,
1708026830000,22413.316666659997,22414.55,22100.45,22397.566666659997,,,,
1708026835000,22453.41666666,22847.5,22294.7,22823.93333333,,,,
1708026840000,22494.65,22571.83333333,22426.18333333,22503.65,,,,
1708026845000,22115.2,22286.0,22054.65,22254.7,,,,
1708026850000,22610.2,22788.016666659998,22554.55,22768.1,,,,
1708026855000,21266.483333329998,21477.9,21264.233333329998,21453.016666659998,,,,
1708026860000,21646.566666659997,21773.61666666,21665.316666659997,21735.1,,,,
1708026865000,21599.61666666,21859.75,21549.86666666,21814.6,,,,
1708026870000,22599.71666666,22510.233333329998,22296.483333329998,22483.85,,,,
1708026875000,22317.53333333,22722.36666666,22023.61666666,22686.25,,,,
1708026880000,22808.45,22818.53333333,22530.78333333,22816.41666666,,,,
1708026885000,22159.66666666,22465.88333333,22339.25,22422.15,,,,
1708026890000,21847.1,22021.35,21817.3,21996.316666659997,,,,
1708026895000,22500.18333333,22666.21666666,22398.95,22644.483333329998,,,,
1708026900000,22451.61666666,22579.93333333,22360.83333333,22552.75,,,,
1708026905000,22426.78333333,22615.33333333,22400.91666666,22580.566666659997,,,,
1708026910000,22062.96666666,22328.53333333,22120.066666659997,22280.85,,,,
1708026915000,22792.68333333,22917.45,22660.816666659997,22882.4,,,,
1708026920000,22489.13333333,22675.816666659997,22329.68333333,22637.733333329998,,,,
1708026925000,22656.75,22712.96666666,22588.88333333,22666.43333333,,,,
1708026930000,22056.66666666,22299.28333333,22000.16666666,22273.43333333,,,,
1708026935000,22837.35,22863.63333333,22745.016666659998,22841.71666666,,,,
1708026940000,22746.03333333,22914.28333333,22647.7,22861.36666666,,,,
1708026945000,23317.0,23247.8,23009.88333333,23204.083333330003,,,,
1708026950000,22533.15,22694.91666666,22454.96666666,22646.816666659997,,,,
1708026955000,22034.86666666,22191.05,21982.3,22137.83333333,,,,
1708026960000,21888.5,22018.316666659997,21797.15,22012.15,,,,
1708026965000,21877.35,21996.13333333,21772.733333329998,21948.13333333,,,,
1708026970000,22273.21666666,22313.95,22083.266666659998,22276.316666659997,,,,
1708026975000,21713.68333333,21914.96666666,21678.65,21857.03333333,,,,
1708026980000,21951.816666659997,22103.75,21908.28333333,22080.53333333,,,,
1708026985000,22089.066666659997,22362.96666666,22024.05,22446.33333333,,,,
1708026990000,23175.15,23397.016666659998,23096.41666666,23348.566666659997,,,,
1708026995000,22881.05,22953.816666659997,22853.316666659997,22906.91666666,,,,
1708027000000,21228.33333333,,,,,,,
1708027005000,,,,,,,,
1708027050000,0.0,0.0,0.0,0.0,0.0,,,
1708027055000,0.0,0.0,0.0,0.0,0.0,,,
1708027060000,0.6,0.566666666667,0.583333333333,0.55,0.683333333333,,,
1708027065000,0.6,144.45,137.2666666666,156.9666666666,151.55,,,
1708027070000,462.8833333333,605.7833333333,590.6666666666,638.7833333333,633.15,,,
1708027075000,2358.5,2412.8333333333,2342.3333333333,2401.65,2380.8666666666,,,
1708027080000,4381.16666667,4425.68333333,4378.11666667,4558.8,4467.01666667,,,
1708027085000,5872.133333329999,5917.08333333,5759.21666667,5939.9,5816.933333329999,,,
1708027090000,7964.483333329999,7951.56666666,7710.78333333,7935.883333329999,7767.21666666,,,
1708027095000,10021.81666666,10052.01666666,9710.4,9946.86666666,9709.66666666,,,
1708027100000,11875.43333333,11912.366666659998,11500.7,11786.2,11502.98333333,,,
1708027105000,12587.616666659998,12743.48333333,12312.366666659998,12617.0,12308.48333333,,,
1708027110000,14691.966666659999,14731.5,14236.766666659998,14586.516666659998,14230.866666659998,,,
1708027115000,16483.516666659998,16532.25,15966.716666659999,16353.06666666,15954.15,,,
1708027120000,18029.45,18076.3,17475.266666659998,17896.78333333,17470.45,,,
1708027125000,19310.066666659997,19178.7,18577.05,19040.66666666,18605.75,,,
1708027130000,20536.15,20444.483333329998,19738.05,20217.566666659997,19748.45,,,
1708027135000,20114.15,20108.65,19428.96666666,19923.4,19454.15,,,
1708027140000,20485.33333333,20493.15,19775.816666659997,20195.38333333,19699.13333333,,,
1708027145000,19818.066666659997,19885.5,19172.25,19580.55,19094.35,,,
1708027150000,17725.71666666,17851.016666659998,17407.28333333,17584.566666659997,17338.96666666,,,
1708027155000,18654.46666666,18645.3,18056.71666666,18520.25,18079.983333329998,,,
1708027160000,18855.066666659997,18892.5,18262.58333333,18691.66666666,18247.21666666,,,
1708027165000,20365.36666666,20515.11666666,19836.483333329998,20297.8,19868.816666659997,,,
1708027170000,21668.68333333,21774.483333329998,21040.96666666,21530.8,21026.43333333,,,
1708027175000,21513.516666659998,21572.41666666,20847.2,21347.33333333,21053.733333329998,,,
1708027180000,21903.9,21971.43333333,21219.3,21715.53333333,21198.75,,,
1708027185000,22470.83333333,22803.066666659997,21993.18333333,22475.066666659997,21921.88333333,,,
1708027190000,22849.78333333,22816.85,22337.61666666,22859.18333333,22194.36666666,,,
1708027195000,23946.46666666,24053.8,23266.61666666,23836.85,23258.05,,,
1708027200000,22911.15,23048.0,22208.68333333,22730.91666666,22234.75,,,
1708027205000,22860.233333329998,22895.483333329998,22109.816666659997,22651.316666659997,22113.066666659997,,,
1708027210000,22860.233333329998,22895.483333329998,21923.21666666,22651.316666659997,21918.16666666,,,
1708027215000,21183.85,21365.566666659997,20631.63333333,21114.95,20659.95,,,
1708027220000,21454.566666659997,21694.983333329998,20971.61666666,21464.816666659997,20963.0,,,
1708027225000,21831.516666659998,21623.91666666,20914.66666666,21451.36666666,20944.016666659998,,,
1708027230000,21520.266666659998,21525.4,20853.53333333,21358.566666659997,20878.65,,,
1708027235000,22809.88333333,22868.0,22116.3,22641.58333333,21870.93333333,,,
1708027240000,22632.38333333,22688.7,21932.41666666,22441.53333333,21908.18333333,,,
1708027245000,22905.95,22736.43333333,21981.65,22497.96666666,21963.5,,,
1708027250000,22766.25,22936.0,21889.5,22365.05,21927.15,,,
1708027255000,22039.2,22086.28333333,21535.483333329998,21983.516666659998,21424.91666666,,,
1708027260000,22253.21666666,22256.316666659997,21502.8,22065.03333333,21410.05,,,
1708027265000,21997.58333333,22150.45,21389.03333333,21880.71666666,21389.55,,,
1708027270000,21997.58333333,22150.45,21389.03333333,21887.016666659998,21389.55,,,
1708027275000,22636.2,22591.71666666,21814.88333333,22359.25,21809.266666659998,,,
1708027280000,22666.08333333,22635.96666666,21873.066666659997,22384.91666666,21834.45,,,
1708027285000,22411.36666666,22739.8,21944.816666659997,22436.38333333,21907.3,,,
1708027290000,22834.7,22921.4,22095.45,22607.86666666,22033.63333333,,,
1708027295000,21884.9,21933.15,21185.21666666,21674.38333333,21375.93333333,,,
1708027300000,21975.8,22045.483333329998,21304.36666666,21815.9,21445.566666659997,,,
1708027305000,21949.483333329998,22066.816666659997,21492.5,22005.7,21516.11666666,,,
1708027310000,22362.68333333,22555.983333329998,21826.3,22413.2,21893.35,,,
1708027315000,23120.48333333,23117.25,22147.85,22730.0,22238.4,,,
1708027320000,22303.8,22386.6,21655.05,22129.88333333,21705.86666666,,,
1708027325000,22879.95,22857.2,22116.6,22653.3,22071.6,,,
1708027330000,22879.95,22857.2,22116.6,22647.0,22071.6,,,
1708027335000,21595.93333333,21836.55,21100.61666666,21547.15,21038.4,,,
1708027340000,21506.41666666,21573.53333333,20854.53333333,21372.65,20892.3,,,
1708027345000,22002.05,21857.2,21124.9,21608.43333333,21025.91666666,,,
1708027350000,21815.733333329998,21800.88333333,21123.566666659997,21638.43333333,21196.11666666,,,
1708027355000,22171.88333333,22252.91666666,21501.66666666,22020.63333333,21282.18333333,,,
1708027360000,22393.066666659997,22463.8,21709.05,22220.83333333,21536.41666666,,,
1708027365000,22422.38333333,22442.11666666,21504.4,22019.016666659998,21444.41666666,,,
1708027370000,21868.4,21857.68333333,21082.9,21526.13333333,20983.6,,,
1708027375000,21156.36666666,21275.4,20530.68333333,20962.38333333,20407.95,,,
1708027380000,20925.75,20977.91666666,20238.38333333,20687.71666666,20157.733333329998,,,
1708027385000,19832.45,19881.95,19211.93333333,19661.95,19189.05,,,
1708027390000,20714.8,20763.58333333,20065.53333333,20066.35,20099.66666666,,,
1708027395000,22549.316666659997,22425.33333333,21663.516666659998,22227.66666666,21708.95,,,
1708027400000,22681.68333333,22654.95,21889.18333333,22385.75,21826.53333333,,,
1708027405000,22285.85,22582.55,21820.91666666,22343.266666659998,21870.85,,,
1708027410000,22276.85,22378.35,21572.016666659998,22131.566666659997,21577.65,,,
1708027415000,21516.733333329998,21568.4,20845.71666666,21384.266666659998,20902.65,,,
1708027420000,21501.566666659997,21512.96666666,20782.483333329998,21345.733333329998,20855.4,,,
1708027425000,21341.816666659997,21392.66666666,20680.18333333,21169.13333333,20660.0,,,
1708027430000,21346.78333333,21341.8,20632.16666666,21115.733333329998,20617.1,,,
1708027435000,21555.63333333,21617.3,20883.33333333,21390.8,20949.05,,,
1708027440000,21707.93333333,21866.93333333,21134.233333329998,21627.266666659998,21118.68333333,,,
1708027445000,21707.93333333,21866.93333333,21134.233333329998,21627.266666659998,21118.68333333,,,
1708027450000,,,,,,,,
1708027495000,0.0,,,,0.0,,,
1708027500000,0.0,0.0,0.0,0.0,0.0,0.0,,
1708027505000,0.11666666666666,58.85,0.0,0.0,78.5,60.2833333333,,
1708027510000,585.65,618.05,81.4166666666,88.9166666666,643.4833333333,626.8833333333,,
1708027515000,1425.9833333333,1543.5,659.4166666666,715.6666666666,1564.15,1546.4,,
1708027520000,3197.0333333332997,3285.05,1608.8833333332998,1734.6333333332998,3245.35,3296.3,,
1708027525000,5065.56666667,4854.2,3290.2666666665996,3527.11666667,4796.5,4878.48333333,,
1708027530000,5743.66666667,5536.51666667,4871.15,5086.38333333,5510.1,5555.5,,
1708027535000,6834.933333329999,6550.6,5622.6,5926.96666667,6553.066666670001,6577.75,,
1708027540000,7884.383333329999,7552.15,6690.133333329999,7036.46666666,7461.28333333,7588.633333329999,,
1708027545000,8864.56666666,8712.383333329999,7574.33333333,7913.0,8603.93333333,8751.633333329999,,
1708027550000,10642.05,10189.73333333,8735.86666666,9126.4,10142.283333329999,10243.95,,
1708027555000,11435.533333329999,11180.5,10316.5,10843.18333333,11041.25,11238.533333329999,,
1708027560000,13433.033333329999,12900.83333333,11219.76666666,11718.06666666,12907.016666659998,12973.633333329999,,
1708027565000,14955.5,14267.91666666,12950.8,13698.83333333,14107.56666666,14342.266666659998,,
1708027570000,15493.383333329999,14855.883333329999,14332.716666659999,14993.283333329999,14708.4,14934.33333333,,
1708027575000,16172.98333333,15327.56666666,14969.73333333,15672.9,15295.516666659998,15397.73333333,,
1708027580000,15631.66666666,14955.81666666,15526.466666659999,16161.766666659998,14857.16666666,15012.73333333,,
1708027585000,15720.58333333,15155.383333329999,15126.0,15780.48333333,15010.33333333,15238.31666666,,
1708027590000,16459.266666659998,15674.883333329999,15288.766666659998,16011.65,15441.4,15756.616666659998,,
1708027595000,16297.05,15825.48333333,15665.93333333,16300.033333329999,15577.15,15913.383333329999,,
1708027600000,17208.43333333,16431.8,15813.75,16539.58333333,16239.3,16537.516666659998,,
