,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1707951885000,20819.65,20903.816666659997,20802.61666666,20790.66666666,,,,
1707951890000,19938.43333333,21305.43333333,21104.983333329998,21288.55,,,,
1707951895000,20856.4,19932.96666666,19700.1,20058.3,,,,
1707951900000,22039.35,21307.266666659998,21279.85,21754.516666659998,,,,
1707951905000,21317.233333329998,22442.05,21914.85,22191.05,,,,
1707951910000,20170.71666666,21213.1,20815.733333329998,20709.35,,,,
1707951915000,20243.55,20570.566666659997,20361.0,20681.33333333,,,,
1707951920000,20166.15,20295.516666659998,20099.733333329998,20288.816666659997,,,,
1707951925000,20720.4,20305.86666666,20354.566666659997,20553.45,,,,
1707951930000,20068.95,20624.316666659997,20220.983333329998,20341.68333333,,,,
1707951935000,20965.71666666,20469.91666666,20259.93333333,20615.066666659997,,,,
1707951940000,20518.55,20884.4,20587.2,20848.75,,,,
1707951945000,20515.35,20626.6,20277.2,20487.8,,,,
1707951950000,20150.733333329998,20363.55,20129.1,20340.35,,,,
1707951955000,20436.816666659997,20528.316666659997,20271.4,20301.16666666,,,,
1707951960000,20031.53333333,20567.1,20347.1,20531.03333333,,,,
1707951965000,19873.41666666,20224.28333333,20083.483333329998,20256.96666666,,,,
1707951970000,21062.566666659997,20311.11666666,20285.08333333,20837.766666659998,,,,
1707951975000,20312.78333333,21246.93333333,21019.483333329998,21095.983333329998,,,,
1707951980000,21115.733333329998,20707.8,20669.7,21240.566666659997,,,,
1707951985000,20873.55,21262.65,20793.066666659997,21005.78333333,,,,
1707951990000,21260.45,21257.68333333,21022.65,21248.1,,,,
1707951995000,20495.35,21169.58333333,20955.0,20993.46666666,,,,
1707952000000,21069.03333333,20890.483333329998,20825.65,21082.233333329998,,,,
1707952005000,21133.21666666,21032.66666666,20809.15,20986.75,,,,
1707952010000,21462.96666666,21289.55,21063.5,21270.75,,,,
1707952015000,21580.03333333,21394.91666666,21384.816666659997,21626.25,,,,
1707952020000,21858.8,21724.46666666,21478.58333333,21691.3,,,,
1707952025000,21615.33333333,21734.63333333,21334.266666659998,21372.15,,,,
1707952030000,20806.28333333,21756.983333329998,21509.0,21380.316666659997,,,,
1707952035000,20635.28333333,20690.85,20483.18333333,20690.71666666,,,,
1707952040000,20637.75,20779.25,20426.45,20443.9,,,,
1707952045000,20678.9,20924.65,20709.86666666,20914.93333333,,,,
1707952050000,20594.68333333,20888.46666666,20710.53333333,20919.58333333,,,,
1707952055000,20570.0,20950.316666659997,20721.05,20929.33333333,,,,
1707952060000,20400.566666659997,20741.16666666,20547.4,20762.95,,,,
1707952065000,19672.45,20780.36666666,20730.4,20956.46666666,,,,
1707952070000,20156.016666659998,20053.28333333,20002.85,20564.066666659997,,,,
1707952075000,19374.35,20315.41666666,20130.4,20292.016666659998,,,,
1707952080000,19587.68333333,19524.95,19333.05,19391.45,,,,
1707952085000,20460.65,19977.066666659997,19969.483333329998,20268.233333329998,,,,
1707952090000,20054.15,20353.15,19968.75,20166.7,,,,
1707952095000,20885.16666666,20206.96666666,19983.85,20442.066666659997,,,,
1707952100000,20106.16666666,20817.233333329998,20549.3,20578.4,,,,
1707952105000,20312.25,20394.45,20179.58333333,20527.83333333,,,,
1707952110000,0.0,0.0,19928.35,0.0,,,,
1707952115000,1330.4333333333,0.0,0.0,0.0,,,,
1707952120000,2964.35,1576.5666666666,1562.4666666665998,1631.9666666665998,,,,
1707952125000,,,2952.15,,,,,
1707952130000,,,,,,,,
1707952170000,0.0,,,,,,,
1707952175000,0.0,0.0,0.0,0.0,0.0,,,
1707952180000,2.15,0.0,0.0,0.0,0.0,,,
1707952185000,47.35,2.5,2.016666666666,2.316666666666,2.416666666666,,,
1707952190000,695.0833333333,159.0833333333,138.0666666666,141.9166666666,160.7166666666,,,
1707952195000,2279.3666666666,679.7833333333,651.0833333333,655.0666666666,669.95,,,
1707952200000,4377.86666667,2262.6333333333,2138.4,2178.0,2242.8666666666,,,
1707952205000,5340.48333333,4375.3,4134.36666667,4181.23333333,4253.91666667,,,
1707952210000,6542.08333333,5510.85,5243.25,5298.33333333,5350.65,,,
1707952215000,7809.83333333,6559.28333333,6338.83333333,6492.11666667,6345.8,,,
1707952220000,8977.45,7814.18333333,7556.88333333,7731.91666666,7559.9,,,
1707952225000,9584.73333333,8994.13333333,8616.05,8801.2,8753.01666666,,,
1707952230000,10801.08333333,9806.23333333,9461.1,9654.83333333,9505.41666666,,,
1707952235000,12171.53333333,10937.2,10512.43333333,10731.15,10637.55,,,
1707952240000,13293.81666666,12206.13333333,11799.55,12052.23333333,11805.55,,,
1707952245000,15037.133333329999,13564.2,13111.75,13189.65,13116.53333333,,,
1707952250000,14732.7,14963.91666666,14471.55,14794.43333333,14469.25,,,
1707952255000,15002.533333329999,15028.1,14536.7,14888.08333333,14529.26666666,,,
1707952260000,15396.81666666,15223.966666659999,14688.783333329999,15082.6,14719.866666659998,,,
1707952265000,15760.56666666,15450.516666659998,14972.766666659998,15276.33333333,14924.31666666,,,
1707952270000,15958.4,15643.8,15182.31666666,15550.45,15105.98333333,,,
1707952275000,16018.58333333,16004.66666666,15476.133333329999,15834.33333333,15480.716666659999,,,
1707952280000,16308.966666659999,16068.033333329999,15531.883333329999,15898.43333333,15540.7,,,
1707952285000,17030.566666659997,16362.2,15895.18333333,16281.65,15773.93333333,,,
1707952290000,17144.8,16878.733333329998,16345.91666666,16750.43333333,16314.85,,,
1707952295000,17296.46666666,17105.8,16599.38333333,17018.35,16487.55,,,
1707952300000,17406.75,17489.61666666,16905.733333329998,17328.36666666,16936.53333333,,,
1707952305000,16567.78333333,17236.08333333,16652.316666659997,17276.85,16782.93333333,,,
1707952310000,18566.566666659997,16782.5,16201.66666666,16548.316666659997,16244.633333329999,,,
1707952315000,18535.5,18533.65,17862.58333333,18150.75,17979.766666659998,,,
1707952320000,17903.53333333,18522.25,17960.63333333,18329.6,17875.36666666,,,
1707952325000,17625.766666659998,17933.28333333,17335.91666666,17688.41666666,17424.85,,,
1707952330000,18212.61666666,17788.25,17186.0,17606.08333333,17216.7,,,
1707952335000,17991.71666666,18253.91666666,17519.91666666,17875.45,17657.45,,,
1707952340000,18365.18333333,18131.03333333,17508.0,17897.46666666,17544.13333333,,,
1707952345000,18264.96666666,18423.25,17744.483333329998,18082.85,17814.63333333,,,
1707952350000,18446.46666666,18324.88333333,17707.4,18127.566666659997,17714.46666666,,,
1707952355000,18387.38333333,18484.766666659998,17863.28333333,18285.016666659998,17875.233333329998,,,
1707952360000,18460.25,18316.61666666,17706.61666666,18090.9,17691.03333333,,,
1707952365000,18456.2,18517.35,18008.71666666,18319.1,18000.71666666,,,
1707952370000,18231.68333333,18223.05,17820.983333329998,18253.65,17811.71666666,,,
1707952375000,17823.71666666,18123.2,17499.733333329998,17962.016666659998,17563.33333333,,,
1707952380000,17102.2,17965.66666666,17379.13333333,17808.9,17400.233333329998,,,
1707952385000,17695.05,17360.95,16833.45,17389.68333333,16771.96666666,,,
1707952390000,17966.36666666,17838.35,17257.03333333,17681.55,17285.78333333,,,
1707952395000,18174.266666659998,17962.21666666,17406.5,17737.96666666,17497.733333329998,,,
1707952400000,18155.96666666,18112.63333333,17437.566666659997,17862.93333333,17567.08333333,,,
1707952405000,18265.566666659997,18209.11666666,17653.21666666,18165.13333333,17605.16666666,,,
1707952410000,18295.41666666,18308.65,17680.766666659998,18074.0,17742.15,,,
1707952415000,18293.41666666,18385.7,17762.266666659998,18187.68333333,17772.733333329998,,,
1707952420000,18598.38333333,18408.83333333,17788.68333333,18243.38333333,17802.45,,,
