,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1708180115000,212.0,151.0,140.0,161.0,141.0,148.0,158.0
1708180120000,191.0,136.0,126.0,135.0,126.0,131.0,138.0
1708180125000,205.0,145.0,135.0,150.0,132.0,138.0,151.0
1708180130000,213.0,153.0,144.0,154.0,140.0,143.0,159.0
1708180135000,203.0,144.0,138.0,152.0,133.0,136.0,152.0
1708180140000,212.0,150.0,142.0,160.0,139.0,143.0,159.0
1708180145000,210.0,146.0,138.0,157.0,138.0,137.0,156.0
1708180150000,201.0,141.0,134.0,152.0,133.0,130.0,149.0
1708180155000,213.0,151.0,145.0,160.0,139.0,137.0,163.0
1708180160000,217.0,152.0,148.0,164.0,145.0,141.0,164.0
1708180165000,223.0,156.0,149.0,168.0,148.0,145.0,169.0
1708180170000,216.0,152.0,146.0,162.0,145.0,138.0,163.0
1708180175000,218.0,154.0,147.0,161.0,145.0,137.0,165.0
1708180180000,218.0,155.0,148.0,161.0,144.0,138.0,165.0
1708180185000,212.0,160.0,153.0,158.0,153.0,148.0,169.0
1708180190000,209.0,159.0,152.0,155.0,149.0,145.0,170.0
1708180195000,215.0,165.0,156.0,162.0,157.0,149.0,176.0
1708180200000,207.0,160.0,152.0,156.0,152.0,144.0,172.0
1708180205000,207.0,164.0,155.0,159.0,155.0,148.0,177.0
1708180210000,197.0,157.0,148.0,154.0,149.0,146.0,172.0
1708180215000,197.0,158.0,147.0,154.0,151.0,147.0,169.0
1708180220000,,,143.0,,,,
