Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 0)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
1455,18782.95,18806.86666666,18789.1,18797.016666659998,,,1000.0,757.0,751.0,747.0,,,728.0,1381.0,328.0,4
1460,18803.4,18796.38333333,18802.85,18805.68333333,,,1000.0,758.0,752.0,748.0,,,730.0,1381.0,341.0,4
1465,18937.68333333,18942.71666666,18932.58333333,18945.983333329998,,,1000.0,764.0,758.0,754.0,,,729.0,1381.0,372.0,4
1470,19007.016666659998,19006.33333333,18993.86666666,19006.483333329998,,,1000.0,765.0,760.0,756.0,,,737.0,1381.0,377.0,4
1475,19137.016666659998,19141.96666666,19156.91666666,19146.2,,,1000.0,770.0,767.0,762.0,,,727.0,1381.0,442.0,4
1480,19215.4,19194.05,19216.08333333,19217.41666666,,,1000.0,770.0,768.0,764.0,,,729.0,1381.0,358.0,4
1485,19243.83333333,19214.91666666,19239.86666666,19243.516666659998,,,1000.0,771.0,769.0,764.0,,,729.0,1381.0,401.0,4
1490,19194.15,19200.03333333,19193.68333333,19190.55,,,1000.0,770.0,766.0,761.0,,,731.0,1381.0,350.0,4
1495,19225.33333333,19224.55,19212.0,19166.55,,,1000.0,771.0,767.0,761.0,,,727.0,1381.0,366.0,4
1500,19305.78333333,19311.75,19296.03333333,19312.41666666,,,1000.0,775.0,770.0,768.0,,,729.0,1381.0,365.0,4
1505,19330.766666659998,19313.15,19335.75,19316.983333329998,,,1000.0,779.0,772.0,769.0,,,723.0,1381.0,365.0,4
1510,19382.1,19382.36666666,19369.28333333,19374.316666659997,,,1000.0,781.0,773.0,772.0,,,716.0,1381.0,304.0,4
1515,19395.63333333,19394.65,19388.483333329998,19387.316666659997,,,1000.0,783.0,775.0,773.0,,,720.0,1381.0,401.0,4
1520,19419.316666659997,19424.08333333,19415.78333333,19428.33333333,,,1000.0,782.0,774.0,774.0,,,719.0,1381.0,356.0,4
1525,19424.38333333,19431.0,19427.85,19423.46666666,,,1000.0,782.0,775.0,775.0,,,714.0,1381.0,449.0,4
1530,19405.68333333,19402.2,19414.41666666,19411.96666666,,,1000.0,782.0,774.0,779.0,,,709.0,1381.0,360.0,4
1535,19470.766666659998,19470.9,19447.16666666,19444.233333329998,,,1000.0,786.0,776.0,783.0,,,707.0,1381.0,401.0,4
1540,19506.066666659997,19521.63333333,19505.43333333,19506.45,,,1000.0,789.0,778.0,785.0,,,704.0,1381.0,366.0,4
1545,19471.83333333,19493.58333333,19471.65,19463.8,,,1000.0,786.0,775.0,782.0,,,704.0,1381.0,316.0,4
1550,19518.28333333,19519.11666666,19501.46666666,19487.483333329998,,,1000.0,786.0,776.0,784.0,,,701.0,1381.0,332.0,4
1555,19486.08333333,19504.63333333,19512.33333333,19539.78333333,,,1000.0,785.0,776.0,784.0,,,703.0,1381.0,422.0,4
1560,19494.75,19492.016666659998,19513.85,19505.03333333,,,1000.0,784.0,775.0,780.0,,,706.0,1381.0,543.0,4
1565,19454.2,19458.9,19464.483333329998,19470.41666666,,,1000.0,780.0,772.0,778.0,,,710.0,1381.0,551.0,4
1570,19279.53333333,19283.7,19322.8,19305.86666666,,,1000.0,772.0,768.0,772.0,,,710.0,1381.0,368.0,4
1575,19205.816666659997,19214.766666659998,19208.58333333,19212.46666666,,,1000.0,768.0,762.0,767.0,,,712.0,1381.0,361.0,4
1580,19199.9,19203.983333329998,19199.38333333,19196.08333333,,,1000.0,767.0,761.0,766.0,,,711.0,1381.0,327.0,4
1585,19161.15,19160.58333333,19152.03333333,19158.86666666,,,1000.0,765.0,759.0,765.0,,,717.0,1381.0,445.0,4
1590,19120.233333329998,19119.45,19119.55,19126.58333333,,,1000.0,763.0,758.0,757.0,,,718.0,1381.0,318.0,4
1595,19113.96666666,19106.016666659998,19114.816666659997,19110.83333333,,,1000.0,759.0,756.0,755.0,,,723.0,1381.0,345.0,4
1600,19122.38333333,19113.33333333,19116.85,19124.766666659998,,,1000.0,759.0,756.0,756.0,,,719.0,1381.0,357.0,4
1605,19127.483333329998,19140.68333333,19141.86666666,19150.68333333,,,1000.0,768.0,765.0,757.0,,,723.0,1381.0,358.0,4
1610,19110.43333333,19109.83333333,19099.46666666,19118.0,,,1000.0,767.0,764.0,756.0,,,728.0,1381.0,365.0,4
1615,19131.7,19116.9,19125.13333333,19127.21666666,,,1000.0,767.0,765.0,761.0,,,728.0,1381.0,366.0,4
1620,19037.36666666,19036.35,19039.36666666,19037.566666659997,,,1000.0,764.0,762.0,758.0,,,729.0,1381.0,332.0,4
1625,19002.85,19002.0,18983.68333333,18984.0,,,1000.0,762.0,760.0,756.0,,,725.0,1381.0,375.0,4
1630,19109.11666666,19104.36666666,19079.36666666,19087.733333329998,,,1000.0,767.0,762.0,761.0,,,723.0,1381.0,363.0,4
1635,19149.233333329998,19135.35,19149.93333333,19147.6,,,1000.0,769.0,765.0,763.0,,,725.0,1381.0,364.0,4
1640,19139.78333333,19131.516666659998,19145.25,19143.36666666,,,1000.0,768.0,765.0,763.0,,,728.0,1381.0,508.0,4
1645,19169.61666666,19178.75,19197.63333333,19188.983333329998,,,1000.0,770.0,768.0,765.0,,,727.0,1381.0,382.0,4
1650,19205.7,19211.2,19209.2,19196.316666659997,,,1000.0,773.0,768.0,766.0,,,731.0,1381.0,448.0,4
1655,19195.266666659998,19197.11666666,19195.96666666,19213.13333333,,,1000.0,773.0,768.0,766.0,,,731.0,1381.0,363.0,4
1660,19229.46666666,19247.516666659998,19232.233333329998,19214.63333333,,,1000.0,775.0,770.0,765.0,,,740.0,1381.0,369.0,4
1665,19313.816666659997,19309.03333333,19311.233333329998,19312.2,,,1000.0,770.0,766.0,768.0,,,737.0,1381.0,363.0,4
1670,19345.91666666,19344.733333329998,19365.2,19355.28333333,,,1000.0,772.0,770.0,771.0,,,738.0,1381.0,356.0,4
1675,19367.5,19294.13333333,19353.03333333,19364.78333333,,,1000.0,779.0,770.0,775.0,,,740.0,1381.0,375.0,4
1680,19442.63333333,19438.11666666,19426.766666659998,19422.4,,,1000.0,786.0,774.0,777.0,,,732.0,1381.0,349.0,4
1685,19516.2,19529.38333333,19538.05,19535.5,,,1000.0,790.0,778.0,781.0,,,737.0,1381.0,340.0,4
1690,19596.13333333,19596.45,19580.566666659997,19580.93333333,,,1000.0,792.0,784.0,785.0,,,738.0,1381.0,339.0,4
1695,19648.21666666,19639.88333333,19641.41666666,19651.08333333,,,1000.0,796.0,786.0,789.0,,,732.0,1381.0,316.0,4
1700,19694.46666666,19704.83333333,19692.33333333,19691.516666659998,,,1000.0,799.0,788.0,790.0,,,725.0,1381.0,380.0,4
1705,0.0,,0.0,0.0,,,,,,1000.0,,,,1381.0,340.0,3
1710,0.0,0.0,0.0,0.0,,,1000.0,1000.0,1000.0,1000.0,,,0.0,1381.0,451.0,4
1715,0.0,0.0,,0.0,,,1000.0,1000.0,1000.0,1000.0,,,0.0,1381.0,466.0,3
1720,0.0,0.0,0.0,0.0,,,1000.0,1000.0,1000.0,1000.0,,,0.0,,,4
1725,,,,,,,,,,,,,,,,0
1765,,,,,,,,,,,,,,-1.0,-1.0,0
1770,0.0,0.0,0.0,0.0,0.0,,,,1000.0,,,,0.0,-1.0,-1.0,5
1775,7.866666666666,64.3833333333,67.0666666666,0.0,0.0,,584.0,391.0,428.0,1000.0,1000.0,,0.0,1381.0,915.0,5
1780,535.2166666666,623.1166666666,629.6666666666,77.0833333333,65.6,,792.0,343.0,368.0,406.0,461.0,,241.0,1381.0,512.0,5
1785,1696.7666666666,1816.0666666666,1831.6333333332998,643.7166666666,629.6833333333,,862.0,422.0,452.0,353.0,376.0,,388.0,1381.0,431.0,5
1790,3019.8166666665998,3133.1833333332997,3153.5,1872.4333333332997,1827.3,,896.0,479.0,512.0,438.0,453.0,,465.0,1381.0,434.0,5
1795,4302.55,4417.86666667,4438.81666667,3167.55,3149.4333333332997,,917.0,508.0,545.0,477.0,497.0,,509.0,1381.0,620.0,5
1800,5379.36666667,5483.28333333,5499.5,4489.1,4434.38333333,,931.0,508.0,545.0,498.0,520.0,,552.0,1381.0,516.0,5
1805,6734.6,6853.6,6874.61666666,5511.96666667,5499.51666667,,941.0,534.0,573.0,492.0,517.0,,571.0,1381.0,393.0,5
1810,8054.96666666,8178.83333333,8204.6,6900.41666666,6874.633333329999,,948.0,548.0,589.0,516.0,539.0,,590.0,1381.0,344.0,5
1815,9405.21666666,9508.83333333,9548.9,8233.783333329999,8201.033333329999,,954.0,559.0,607.0,529.0,551.0,,595.0,1381.0,404.0,5
1820,10851.5,10948.16666666,10950.56666666,9595.5,9548.2,,959.0,573.0,619.0,539.0,561.0,,603.0,1381.0,424.0,5
1825,12294.83333333,12419.35,12428.43333333,11003.133333329999,10948.16666666,,963.0,585.0,633.0,548.0,571.0,,611.0,1381.0,388.0,5
1830,13770.25,13896.35,13933.35,12481.883333329999,12407.883333329999,,966.0,607.0,645.0,560.0,584.0,,621.0,1381.0,333.0,5
1835,15298.883333329999,15361.516666659998,15390.56666666,13973.466666659999,13929.66666666,,1000.0,637.0,681.0,575.0,601.0,,676.0,1381.0,431.0,5
1840,16300.466666659999,16297.533333329999,16303.55,15419.6,15387.98333333,,1000.0,673.0,718.0,601.0,625.0,,693.0,1381.0,399.0,5
1845,16628.6,16626.88333333,16628.78333333,16339.95,16299.31666666,,1000.0,686.0,734.0,632.0,659.0,,693.0,1381.0,392.0,5
1850,16814.13333333,16809.96666666,16816.08333333,16607.58333333,16633.11666666,,1000.0,693.0,742.0,639.0,672.0,,689.0,1381.0,387.0,5
1855,17118.33333333,17120.88333333,17138.15,16855.08333333,16815.83333333,,1000.0,704.0,755.0,648.0,679.0,,686.0,1381.0,369.0,5
1860,17636.16666666,17602.316666659997,17621.86666666,17122.38333333,17142.566666659997,,1000.0,724.0,781.0,659.0,692.0,,676.0,1381.0,341.0,5
1865,17849.93333333,17850.21666666,17862.483333329998,17664.45,17619.7,,1000.0,732.0,788.0,679.0,710.0,,674.0,1381.0,416.0,5
1870,17939.8,17929.41666666,17942.0,17876.2,17859.08333333,,1000.0,735.0,791.0,684.0,719.0,,670.0,1381.0,401.0,5
1875,18082.2,18086.16666666,18086.43333333,17943.16666666,17946.83333333,,1000.0,741.0,794.0,686.0,723.0,,673.0,1381.0,348.0,5
1880,18232.05,18219.78333333,18240.15,18078.71666666,18083.816666659997,,1000.0,747.0,804.0,693.0,729.0,,672.0,1381.0,374.0,5
1885,18287.46666666,18283.483333329998,18296.13333333,18240.3,18239.68333333,,1000.0,748.0,808.0,702.0,737.0,,675.0,1381.0,391.0,5
1890,18432.13333333,18405.71666666,18408.65,18294.36666666,18322.63333333,,1000.0,741.0,813.0,705.0,740.0,,665.0,1381.0,325.0,5
1895,18478.61666666,18462.65,18471.61666666,18407.8,18412.08333333,,1000.0,741.0,809.0,704.0,737.0,,661.0,1381.0,366.0,5
1900,18536.91666666,18524.83333333,18530.88333333,18476.86666666,18474.516666659998,,1000.0,744.0,812.0,704.0,738.0,,657.0,1381.0,386.0,5
1905,18494.46666666,18496.766666659998,18505.46666666,18532.16666666,18531.46666666,,1000.0,741.0,808.0,705.0,740.0,,654.0,1381.0,385.0,5
1910,18537.85,18547.83333333,18548.566666659997,18502.65,18505.43333333,,1000.0,742.0,808.0,703.0,735.0,,658.0,1381.0,409.0,5
1915,18521.016666659998,18529.88333333,18502.1,18535.83333333,18553.05,,1000.0,743.0,806.0,706.0,738.0,,660.0,1381.0,417.0,5
1920,18510.2,18518.75,18510.93333333,18517.983333329998,18497.816666659997,,1000.0,743.0,803.0,706.0,735.0,,661.0,1381.0,363.0,5
1925,18497.35,18497.11666666,18499.85,18507.9,18509.45,,1000.0,741.0,803.0,704.0,742.0,,658.0,1381.0,309.0,5
1930,18666.983333329998,18666.25,18666.266666659998,18489.11666666,18503.25,,1000.0,746.0,813.0,707.0,740.0,,652.0,1381.0,313.0,5
1935,18689.8,18701.15,18689.9,18686.65,18666.0,,1000.0,748.0,812.0,714.0,745.0,,650.0,1381.0,445.0,5
1940,18478.016666659998,18487.9,18469.7,18689.9,18691.58333333,,1000.0,737.0,797.0,710.0,745.0,,650.0,1381.0,422.0,5
1945,18506.0,18505.75,18513.233333329998,18467.38333333,18468.016666659998,,1000.0,737.0,797.0,699.0,735.0,,646.0,1381.0,398.0,5
1950,18488.766666659998,18491.516666659998,18491.566666659997,18501.71666666,18507.483333329998,,1000.0,737.0,796.0,699.0,734.0,,648.0,1381.0,340.0,5
1955,18493.11666666,18507.46666666,18461.33333333,18483.83333333,18491.4,,1000.0,738.0,799.0,698.0,734.0,,647.0,1381.0,339.0,5
1960,18422.6,18412.83333333,18433.61666666,18491.36666666,18496.15,,1000.0,738.0,798.0,698.0,734.0,,650.0,1381.0,327.0,5
1965,18550.11666666,18552.93333333,18560.1,18437.0,18437.08333333,,1000.0,746.0,803.0,696.0,732.0,,651.0,1381.0,402.0,5
1970,18592.66666666,18592.03333333,18598.55,18582.36666666,18555.233333329998,,1000.0,745.0,803.0,701.0,737.0,,652.0,1381.0,339.0,5
1975,18571.83333333,18556.6,18587.1,18595.41666666,18594.566666659997,,1000.0,744.0,802.0,699.0,737.0,,651.0,1381.0,356.0,5
1980,18606.03333333,18591.43333333,18602.93333333,18579.316666659997,18587.316666659997,,1000.0,745.0,802.0,699.0,737.0,,650.0,1381.0,299.0,5
1985,18642.86666666,18643.05,18637.21666666,18607.86666666,18607.18333333,,1000.0,749.0,803.0,700.0,733.0,,653.0,1381.0,384.0,5
1990,18650.733333329998,18657.266666659998,18653.233333329998,18649.5,18633.516666659998,,1000.0,750.0,806.0,707.0,734.0,,656.0,1381.0,351.0,5
1995,18724.316666659997,18727.43333333,18725.58333333,18642.05,18648.8,,1000.0,752.0,811.0,706.0,735.0,,658.0,1381.0,406.0,5
2000,18863.75,18851.316666659997,18865.58333333,18730.85,18730.86666666,,1000.0,758.0,817.0,710.0,738.0,,657.0,1381.0,388.0,5
2005,18901.91666666,18906.95,18912.83333333,18868.71666666,18866.41666666,,1000.0,761.0,818.0,716.0,744.0,,649.0,1381.0,334.0,5
2010,18883.316666659997,18900.25,18888.3,18906.2,18901.61666666,,1000.0,761.0,819.0,717.0,745.0,,651.0,1381.0,355.0,5
2015,18792.03333333,18793.88333333,18822.516666659998,18878.85,18888.71666666,,1000.0,756.0,811.0,717.0,746.0,,653.0,1381.0,321.0,5
2020,18851.8,18852.91666666,18853.233333329998,18785.05,18784.61666666,,1000.0,753.0,813.0,714.0,742.0,,650.0,1381.0,334.0,5
2025,18858.766666659998,18860.8,18856.96666666,18854.41666666,18852.6,,1000.0,752.0,813.0,716.0,746.0,,649.0,1381.0,320.0,5
2030,18851.483333329998,18844.483333329998,18850.45,18855.53333333,18859.8,,1000.0,751.0,814.0,716.0,746.0,,644.0,1381.0,553.0,5
2035,18826.45,18831.38333333,18826.066666659997,18854.55,18849.9,,1000.0,750.0,813.0,716.0,745.0,,649.0,1381.0,361.0,5
2040,18742.5,18755.75,18734.4,18820.35,18830.16666666,,1000.0,748.0,810.0,714.0,744.0,,645.0,1381.0,392.0,5
2045,18667.483333329998,18680.766666659998,18669.75,18731.55,18729.9,,1000.0,746.0,808.0,711.0,739.0,,647.0,1381.0,360.0,5
2050,18614.28333333,18614.08333333,18610.83333333,18674.16666666,18669.18333333,,1000.0,742.0,801.0,702.0,737.0,,646.0,1381.0,364.0,5
2055,18599.3,18589.38333333,18582.2,18607.9,18610.85,,1000.0,743.0,796.0,700.0,735.0,,642.0,1381.0,356.0,5
2060,18651.21666666,18636.2,18655.78333333,18590.95,18574.2,,1000.0,752.0,808.0,698.0,734.0,,644.0,1381.0,341.0,5
2065,18654.53333333,18650.36666666,18644.4,18659.016666659998,18657.6,,1000.0,752.0,807.0,700.0,743.0,,653.0,1381.0,447.0,5
2070,18647.516666659998,18638.9,18652.05,18620.83333333,18655.28333333,,1000.0,753.0,806.0,698.0,744.0,,653.0,1381.0,606.0,5
2075,18671.0,18671.03333333,18680.83333333,18646.2,18651.96666666,,1000.0,755.0,808.0,699.0,741.0,,657.0,1381.0,369.0,5
2080,18675.5,18674.91666666,18673.75,18681.43333333,18680.4,,1000.0,755.0,805.0,701.0,743.0,,661.0,1381.0,316.0,5
2085,18603.4,18597.96666666,18597.3,18671.733333329998,18675.233333329998,,1000.0,754.0,802.0,704.0,741.0,,660.0,1381.0,392.0,5
2090,18606.7,18599.55,18596.53333333,18594.68333333,18595.66666666,,1000.0,755.0,804.0,700.0,739.0,,662.0,1381.0,396.0,5
2095,18681.15,18682.983333329998,18677.0,18601.11666666,18604.233333329998,,1000.0,760.0,807.0,700.0,740.0,,657.0,1381.0,447.0,5
2100,18497.95,18506.13333333,18497.63333333,18676.0,18672.21666666,,1000.0,751.0,799.0,703.0,742.0,,664.0,1381.0,415.0,5
2105,18539.03333333,18514.316666659997,18531.16666666,18496.266666659998,18496.93333333,,1000.0,750.0,798.0,696.0,734.0,,663.0,1381.0,285.0,5
2110,18557.25,18570.733333329998,18569.91666666,18533.55,18535.61666666,,1000.0,752.0,800.0,697.0,737.0,,662.0,1381.0,314.0,5
2115,18539.61666666,18550.066666659997,18561.016666659998,18553.46666666,18572.516666659998,,1000.0,750.0,799.0,697.0,738.0,,667.0,1381.0,445.0,5
2120,18528.66666666,18526.1,18526.46666666,18545.75,18553.36666666,,1000.0,741.0,792.0,697.0,737.0,,664.0,1381.0,294.0,5
2125,18562.46666666,18557.38333333,18516.15,18528.71666666,18528.85,,1000.0,744.0,795.0,696.0,729.0,,664.0,1381.0,363.0,5
2130,18579.75,18588.36666666,18576.41666666,18550.21666666,18545.18333333,,1000.0,744.0,799.0,706.0,731.0,,664.0,1381.0,360.0,5
2135,18612.45,18612.43333333,18610.483333329998,18601.83333333,18574.66666666,,1000.0,745.0,800.0,709.0,732.0,,663.0,1381.0,334.0,5
2140,18639.71666666,18645.733333329998,18642.78333333,18599.28333333,18611.45,,1000.0,747.0,802.0,709.0,732.0,,660.0,1381.0,348.0,5
2145,18731.83333333,18742.15,18747.33333333,18645.266666659998,18638.88333333,,1000.0,751.0,807.0,708.0,736.0,,661.0,1381.0,395.0,5
2150,18749.66666666,18760.266666659998,18763.66666666,18744.16666666,18746.983333329998,,1000.0,754.0,806.0,712.0,740.0,,660.0,1381.0,338.0,5
2155,18631.05,18637.46666666,18622.15,18753.33333333,18760.2,,1000.0,750.0,799.0,712.0,740.0,,659.0,1381.0,485.0,5
2160,18744.016666659998,18729.483333329998,18741.8,18633.55,18622.21666666,,1000.0,757.0,804.0,707.0,735.0,,659.0,,,5
2165,,,,,,,,,,,,,,,,0
2205,,,,0.0,,,,,,,,,,,,1
2210,0.0,0.0,0.0,0.0,0.0,0.0,,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,-1.0,-1.0,6
2215,45.9666666667,50.7,34.3,32.433333333333,35.8833333333,36.7833333333,509.0,284.0,355.0,352.0,294.0,400.0,0.0,1381.0,155.0,6
2220,630.6166666666,720.3166666666,717.7166666666,706.6166666666,693.6,718.4833333333,733.0,311.0,368.0,366.0,320.0,394.0,83.0,1381.0,390.0,6
2225,1824.95,1807.1,1785.3166666666,1785.3333333332998,1773.4333333332997,1785.3333333332998,806.0,383.0,419.0,424.0,390.0,450.0,115.0,1381.0,425.0,6
2230,3088.6666666665997,3165.6166666665995,3106.6166666665995,3106.6333333333,3093.0333333332997,3109.6,853.0,455.0,473.0,477.0,452.0,513.0,121.0,1381.0,626.0,6
2235,4357.33333333,4396.98333333,4334.6,4327.26666667,4312.35,4336.36666667,882.0,486.0,495.0,499.0,481.0,541.0,131.0,1381.0,408.0,6
2240,5653.53333333,5705.06666667,5654.28333333,5651.06666667,5636.28333333,5667.15,902.0,510.0,516.0,522.0,507.0,564.0,158.0,1381.0,357.0,6
2245,6819.25,6874.21666666,6821.46666666,6850.8,6835.78333333,6860.78333333,915.0,519.0,525.0,535.0,520.0,568.0,170.0,1381.0,152.0,6
2250,8214.4,8215.5,8196.98333333,8197.0,8197.0,8197.0,920.0,535.0,543.0,550.0,536.0,579.0,150.0,1381.0,82.0,6
2255,9533.5,9519.25,9491.15,9484.11666666,9468.96666666,9499.93333333,927.0,556.0,549.0,557.0,544.0,586.0,167.0,1381.0,254.0,6
2260,10933.51666666,10966.2,10921.93333333,10912.5,10900.2,10928.5,930.0,571.0,566.0,570.0,559.0,597.0,154.0,1381.0,403.0,6
2265,12402.81666666,12480.533333329999,12421.58333333,12421.6,12413.7,12425.08333333,937.0,587.0,579.0,585.0,575.0,610.0,157.0,1381.0,260.0,6
2270,13931.43333333,13932.283333329999,13872.766666659998,13872.783333329999,13862.18333333,13876.56666666,940.0,600.0,588.0,598.0,590.0,621.0,150.0,1381.0,190.0,6
2275,15340.45,15333.266666659998,15286.95,15288.83333333,15280.016666659998,15292.116666659998,973.0,637.0,615.0,626.0,626.0,647.0,150.0,1381.0,287.0,6
2280,16189.8,16152.3,16091.783333329999,16095.5,16093.366666659998,16097.41666666,975.0,670.0,643.0,654.0,656.0,676.0,145.0,1381.0,133.0,6
2285,16532.68333333,16554.83333333,16519.516666659998,16512.266666659998,16508.41666666,16514.4,976.0,688.0,658.0,668.0,673.0,690.0,138.0,1381.0,281.0,6
2290,16803.36666666,16764.58333333,16761.53333333,16761.53333333,16768.55,16764.65,975.0,698.0,668.0,679.0,684.0,697.0,131.0,1381.0,66.0,6
2295,17075.71666666,17029.316666659997,17029.93333333,17029.85,17030.18333333,17035.13333333,972.0,708.0,678.0,690.0,693.0,703.0,117.0,1381.0,32.0,6
2300,17199.18333333,17133.58333333,17119.63333333,17122.7,17136.05,17115.45,958.0,713.0,685.0,692.0,697.0,709.0,94.0,1381.0,301.0,6
2305,17590.25,17544.816666659997,17534.983333329998,17505.4,17520.41666666,17504.35,955.0,730.0,701.0,703.0,709.0,723.0,76.0,1381.0,412.0,6
2310,17489.41666666,17524.46666666,17481.18333333,17481.18333333,17481.18333333,17486.61666666,959.0,731.0,698.0,702.0,708.0,722.0,104.0,1381.0,458.0,6
2315,17671.85,17694.9,17699.5,17706.53333333,17721.68333333,17690.71666666,961.0,732.0,706.0,710.0,718.0,729.0,99.0,1381.0,385.0,6
2320,17855.816666659997,17811.9,17809.983333329998,17811.66666666,17805.7,17811.55,962.0,738.0,707.0,715.0,723.0,732.0,107.0,1381.0,54.0,6
2325,17959.766666659998,17866.13333333,17917.066666659997,17904.46666666,17902.93333333,17922.3,959.0,742.0,710.0,718.0,726.0,734.0,92.0,1381.0,246.0,6
2330,17952.316666659997,17965.983333329998,17965.0,17958.78333333,17954.03333333,17968.766666659998,957.0,743.0,713.0,716.0,723.0,733.0,90.0,1381.0,403.0,6
2335,18023.066666659997,18017.96666666,18015.96666666,18015.43333333,18020.78333333,18016.78333333,958.0,744.0,714.0,718.0,724.0,734.0,93.0,1381.0,58.0,6
2340,18145.766666659998,18072.11666666,18090.71666666,18090.96666666,18091.03333333,18092.4,956.0,745.0,716.0,720.0,725.0,735.0,85.0,1381.0,380.0,6
2345,18138.316666659997,18165.75,18176.233333329998,18174.8,18175.91666666,18184.45,956.0,748.0,719.0,722.0,727.0,736.0,81.0,1381.0,161.0,6
2350,18097.75,18097.61666666,18124.58333333,18113.816666659997,18108.5,18125.46666666,951.0,743.0,717.0,719.0,723.0,732.0,83.0,1381.0,276.0,6
2355,18046.93333333,18121.516666659998,18121.55,18128.983333329998,18135.78333333,18120.05,947.0,744.0,721.0,720.0,724.0,732.0,87.0,1381.0,356.0,6
2360,18193.0,18272.55,18274.03333333,18267.13333333,18253.46666666,18273.816666659997,960.0,751.0,722.0,727.0,728.0,731.0,104.0,1381.0,71.0,6
2365,18180.1,18194.46666666,18203.85,18198.71666666,18186.38333333,18205.35,959.0,748.0,718.0,724.0,727.0,730.0,108.0,1381.0,280.0,6
2370,18434.38333333,18433.2,18432.6,18432.6,18432.6,18433.85,957.0,758.0,729.0,736.0,739.0,738.0,88.0,1381.0,273.0,6
2375,18473.43333333,18443.25,18421.733333329998,18414.28333333,18399.46666666,18429.816666659997,956.0,759.0,730.0,734.0,738.0,739.0,78.0,1381.0,234.0,6
2380,18430.516666659998,18439.9,18422.7,18430.46666666,18448.733333329998,18421.5,958.0,758.0,732.0,734.0,736.0,738.0,74.0,1381.0,192.0,6
2385,18391.566666659997,18478.6,18433.9,18441.75,18434.516666659998,18434.08333333,958.0,757.0,730.0,734.0,735.0,739.0,82.0,1381.0,348.0,6
2390,18461.88333333,18491.83333333,18490.516666659998,18494.566666659997,18505.4,18488.4,962.0,757.0,732.0,735.0,736.0,741.0,93.0,1381.0,81.0,6
2395,18534.43333333,18572.9,18575.38333333,18575.91666666,18572.066666659997,18573.016666659998,969.0,761.0,737.0,738.0,738.0,744.0,98.0,1381.0,240.0,6
2400,18548.8,18552.38333333,18533.25,18538.05,18553.13333333,18533.483333329998,970.0,761.0,735.0,738.0,741.0,744.0,101.0,1381.0,281.0,6
2405,18579.86666666,18582.0,18572.03333333,18573.733333329998,18572.83333333,18577.45,972.0,764.0,738.0,739.0,741.0,747.0,116.0,1381.0,171.0,6
2410,18606.816666659997,18565.33333333,18538.63333333,18546.68333333,18558.58333333,18537.483333329998,972.0,763.0,737.0,738.0,741.0,744.0,116.0,1381.0,172.0,6
2415,18652.25,18586.45,18602.86666666,18594.96666666,18588.08333333,18605.4,972.0,763.0,735.0,739.0,741.0,746.0,112.0,1381.0,34.0,6
2420,18664.78333333,18663.4,18614.65,18669.96666666,18669.78333333,18669.95,971.0,766.0,744.0,744.0,744.0,749.0,95.0,1381.0,281.0,6
2425,18691.51666666,18732.65,18724.816666659997,18723.816666659997,18707.05,18722.766666659998,973.0,769.0,752.0,747.0,747.0,755.0,90.0,1381.0,254.0,6
2430,18696.733333329998,18703.46666666,18729.78333333,18718.2,18706.71666666,18730.45,975.0,769.0,751.0,744.0,744.0,758.0,96.0,1381.0,307.0,6
2435,18702.516666659998,18735.8,18719.53333333,18727.0,18741.566666659997,18717.65,975.0,770.0,751.0,748.0,746.0,755.0,99.0,1381.0,269.0,6
2440,18503.61666666,18568.93333333,18571.233333329998,18568.15,18552.6,18569.21666666,975.0,763.0,743.0,741.0,738.0,748.0,109.0,1381.0,151.0,6
2445,18425.68333333,18367.43333333,18357.78333333,18357.68333333,18356.96666666,18359.33333333,975.0,755.0,736.0,732.0,731.0,740.0,102.0,1381.0,229.0,6
2450,18392.15,18398.46666666,18411.33333333,18404.71666666,18395.4,18414.316666659997,973.0,756.0,739.0,734.0,734.0,741.0,92.0,1381.0,252.0,6
2455,18321.21666666,18307.8,18307.15,18307.15,18306.25,18308.1,970.0,752.0,734.0,731.0,730.0,736.0,85.0,1381.0,364.0,6
2460,18310.733333329998,18399.08333333,18426.65,18415.08333333,18405.86666666,18419.88333333,971.0,755.0,739.0,734.0,731.0,740.0,89.0,1381.0,582.0,6
