,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1736827760000,8448.65,8236.65,8320.95,8382.25,8255.81666666,8273.11666666,8464.16666666,8419.36666666,8359.05,8360.95,8192.66666666,8111.81666666,8309.96666666,8381.26666666,8274.75,8311.66666666,8065.78333333,8393.18333333,8312.36666666,8303.7,8486.11666666,8240.43333333,8352.98333333,8271.98333333,8219.86666666,8179.13333333,8274.81666666,8061.85,8270.86666666,8405.08333333,8229.98333333,8318.883333329999
1736827765000,8184.8,8197.73333333,8303.5,8321.01666666,8228.98333333,8239.4,8423.11666666,8346.86666666,8301.05,8345.33333333,8168.63333333,8064.1,8265.45,8341.65,8262.15,8318.91666666,8029.21666666,8325.2,8248.48333333,8292.73333333,8432.21666666,8220.53333333,8355.61666666,8275.03333333,8165.11666666,8159.63333333,8258.5,8021.4,8229.75,8344.66666666,8160.8,8288.25
1736827770000,8323.85,8234.21666666,8388.98333333,8369.7,8224.11666666,8265.25,8377.43333333,8528.2,8405.61666666,8388.91666666,8201.53333333,8132.28333333,8238.71666666,8426.53333333,8407.26666666,8314.01666666,8074.05,8395.68333333,8353.41666666,8287.65,8485.7,8266.11666666,8343.68333333,8263.25,8267.41666666,8280.76666666,8289.18333333,8074.31666666,8279.08333333,8403.5,8235.3,8288.46666666
1736827775000,8615.26666666,8301.23333333,8537.133333329999,8514.7,8253.83333333,8338.73333333,8467.85,8602.66666666,8384.43333333,8448.51666666,8295.78333333,8174.76666666,8323.86666666,8569.85,8539.28333333,8372.75,8140.25,8464.36666666,8331.86666666,8300.18333333,8555.93333333,8292.45,8427.21666666,8345.8,8239.41666666,8409.45,8350.71666666,8128.6666666599995,8273.61666666,8480.26666666,8293.883333329999,8285.15
1736827780000,8501.6,8465.55,8485.76666666,8651.96666666,8278.98333333,8500.0,8443.86666666,8684.48333333,8468.66666666,8692.16666666,8396.31666666,8358.45,8470.95,8539.633333329999,8506.0,8519.23333333,8289.23333333,8633.01666666,8480.53333333,8566.83333333,8758.11666666,8366.56666666,8617.86666666,8534.75,8393.41666666,8393.06666666,8513.85,8305.4,8509.883333329999,8672.6,8456.1,8297.9
1736827785000,8473.48333333,8487.98333333,8406.26666666,8586.8,8425.91666666,8479.01666666,8602.2,8542.83333333,8487.56666666,8612.7,8370.93333333,8331.883333329999,8424.85,8468.15,8388.9,8520.8,8281.133333329999,8656.71666666,8454.1,8565.75,8738.91666666,8356.8,8603.4,8532.56666666,8368.46666666,8279.8,8537.51666666,8291.18333333,8513.25,8658.383333329999,8474.9,8489.18333333
1736827790000,8646.26666666,8354.6,8563.5,8447.93333333,8421.93333333,8381.58333333,8569.15,8682.18333333,8469.05,8469.01666666,8289.25,8190.8,8342.68333333,8597.883333329999,8499.31666666,8476.633333329999,8183.06666666,8515.66666666,8416.03333333,8386.43333333,8559.16666666,8346.73333333,8429.83333333,8348.58333333,8335.61666666,8433.98333333,8405.45,8132.08333333,8345.21666666,8479.633333329999,8363.5,8493.36666666
1736827795000,8815.75,8507.03333333,8550.98333333,8631.85,8377.883333329999,8544.78333333,8532.86666666,8756.45,8651.6,8691.56666666,8471.73333333,8369.01666666,8496.133333329999,8612.33333333,8597.45,8655.76666666,8343.4,8681.2,8600.56666666,8583.56666666,8774.26666666,8525.83333333,8634.15,8548.93333333,8451.35,8420.78333333,8572.91666666,8325.23333333,8549.65,8685.66666666,8509.45,8440.75
1736827800000,8582.36666666,8545.383333329999,8615.23333333,8724.91666666,8560.83333333,8632.25,8721.48333333,8727.96666666,8633.75,8724.3,8506.68333333,8417.31666666,8485.78333333,8663.71666666,8619.633333329999,8642.58333333,8353.68333333,8725.71666666,8579.0,8640.86666666,8833.48333333,8525.61666666,8694.36666666,8609.25,8493.23333333,8489.45,8658.8,8363.51666666,8584.6,8744.85,8602.68333333,8566.3
1736827805000,8590.383333329999,8551.33333333,8545.01666666,8749.633333329999,8547.03333333,8587.11666666,8701.08333333,8652.83333333,8567.8,8618.01666666,8444.36666666,8415.08333333,8549.43333333,8586.05,8511.383333329999,8547.25,8387.48333333,8714.83333333,8513.71666666,8607.35,8765.58333333,8472.76666666,8634.31666666,8561.93333333,8419.05,8390.2,8614.05,8354.53333333,8575.6,8684.7,8543.883333329999,8610.75
1736827810000,8701.133333329999,8517.2,8645.53333333,8637.85,8452.78333333,8518.78333333,8634.93333333,8734.65,8671.883333329999,8670.11666666,8571.1,8331.08333333,8474.1,8683.45,8533.383333329999,8633.61666666,8333.08333333,8679.91666666,8611.2,8576.95,8762.83333333,8534.0,8617.83333333,8533.31666666,8521.71666666,8434.133333329999,8530.06666666,8303.6,8520.01666666,8676.66666666,8511.46666666,8516.98333333
1736827815000,8787.56666666,8552.53333333,8707.71666666,8694.3,8531.1,8592.48333333,8737.05,8805.16666666,8699.68333333,8669.05,8544.11666666,8442.96666666,8574.6,8756.25,8691.0,8666.0,8380.71666666,8742.05,8655.6,8652.15,8825.43333333,8595.03333333,8689.18333333,8616.96666666,8563.91666666,8576.06666666,8614.2,8402.2,8598.5,8725.93333333,8546.383333329999,8602.18333333
1736827820000,8739.58333333,8632.61666666,8682.93333333,8779.26666666,8569.43333333,8673.883333329999,8772.61666666,8835.85,8685.58333333,8764.86666666,8578.45,8481.78333333,8639.58333333,8733.76666666,8663.66666666,8668.5,8460.01666666,8795.91666666,8617.81666666,8692.91666666,8886.83333333,8569.36666666,8746.0,8661.31666666,8538.48333333,8548.4,8681.31666666,8421.21666666,8633.03333333,8797.55,8624.383333329999,8632.08333333
1736827825000,8952.23333333,8583.7,8727.98333333,8764.21666666,8565.81666666,8620.633333329999,8750.36666666,8897.9,8721.83333333,8785.56666666,8578.71666666,8504.36666666,8613.43333333,8778.75,8709.133333329999,8677.16666666,8437.4,8794.633333329999,8673.4,8734.25,8925.45,8614.7,8784.55,8698.86666666,8579.8,8597.21666666,8632.6,8465.55,8689.15,8836.8,8607.0,8631.15
1736827830000,8914.43333333,8644.03333333,8737.41666666,8824.51666666,8569.43333333,8671.58333333,8785.46666666,8894.7,8708.96666666,8826.55,8654.98333333,8504.58333333,8658.91666666,8803.633333329999,8720.95,8776.3,8460.56666666,8796.56666666,8654.633333329999,8749.35,8929.85,8650.1,8792.31666666,8708.1,8568.55,8582.23333333,8679.3,8458.51666666,8665.78333333,8839.383333329999,8625.16666666,8644.883333329999
1736827835000,8707.16666666,8709.58333333,8688.5,8821.66666666,8677.65,8749.78333333,8845.58333333,8858.5,8816.76666666,8899.35,8666.95,8620.43333333,8668.96666666,8759.45,8696.91666666,8711.6,8538.1,8876.7,8764.61666666,8881.05,9010.21666666,8673.28333333,8861.4,8777.35,8681.86666666,8553.58333333,8762.7,8592.71666666,8808.2,8918.61666666,8706.11666666,8742.05
1736827840000,8832.51666666,8658.883333329999,8747.41666666,8801.33333333,8674.56666666,8696.21666666,8897.96666666,8811.7,8813.46666666,8821.58333333,8612.01666666,8531.53333333,8619.58333333,8785.51666666,8670.7,8747.41666666,8485.4,8831.7,8697.133333329999,8744.68333333,8938.96666666,8690.06666666,8798.01666666,8713.25,8609.133333329999,8552.65,8724.35,8476.0,8715.21666666,8850.83333333,8669.0,8722.28333333
1736827845000,8851.11666666,8621.05,8806.55,8795.25,8644.66666666,8707.65,8820.03333333,8906.06666666,8686.15,8811.75,8591.25,8447.96666666,8678.41666666,8847.85,8811.0,8676.11666666,8490.68333333,8785.06666666,8617.95,8612.883333329999,8894.23333333,8617.95,8664.96666666,8581.98333333,8529.1,8666.9,8666.4,8356.1,8577.83333333,8757.31666666,8616.6,8708.03333333
1736827850000,8610.25,8709.95,8663.7,8925.6,8586.6,8750.18333333,8743.46666666,8717.43333333,8740.78333333,8891.75,8636.85,8574.35,8735.01666666,8717.06666666,8634.85,8719.21666666,8539.48333333,8865.383333329999,8679.46666666,8799.46666666,9004.61666666,8667.76666666,8854.23333333,8769.66666666,8596.15,8525.66666666,8749.76666666,8524.45,8734.93333333,8922.03333333,8690.6,8640.73333333
1736827855000,8481.0,8453.133333329999,8440.21666666,8710.01666666,8611.133333329999,8483.26666666,8810.33333333,8518.48333333,8495.85,8518.53333333,8364.21666666,8331.31666666,8594.91666666,8489.26666666,8360.56666666,8466.93333333,8280.65,8602.96666666,8452.85,8512.68333333,8665.133333329999,8398.31666666,8545.4,8475.2,8426.35,8307.78333333,8487.81666666,8256.6,8458.01666666,8595.76666666,8436.18333333,8674.0
1736827860000,8769.883333329999,8381.41666666,8587.06666666,8411.81666666,8371.98333333,8359.96666666,8573.75,8793.03333333,8523.33333333,8526.36666666,8362.05,8214.46666666,8370.91666666,8623.58333333,8582.4,8507.53333333,8202.76666666,8526.31666666,8471.46666666,8433.71666666,8620.28333333,8412.883333329999,8482.76666666,8402.65,8384.46666666,8445.28333333,8366.73333333,8173.01666666,8381.65,8535.76666666,8312.35,8432.86666666
1736827865000,8739.95,8573.03333333,8800.5,8691.96666666,8400.06666666,8611.633333329999,8592.7,8898.45,8745.7,8846.0,8564.98333333,8442.883333329999,8521.03333333,8855.28333333,8759.65,8749.56666666,8408.36666666,8739.25,8692.43333333,8692.21666666,8915.58333333,8654.98333333,8749.883333329999,8661.36666666,8606.46666666,8668.65,8609.21666666,8399.55,8616.4,8819.75,8564.11666666,8462.4
1736827870000,8755.26666666,8683.7,8808.35,8846.01666666,8630.01666666,8731.08333333,8824.2,8905.85,8713.08333333,8797.36666666,8570.0,8577.16666666,8733.55,8842.25,8809.26666666,8712.35,8514.75,8852.78333333,8665.15,8764.3,8942.08333333,8637.3,8814.383333329999,8737.61666666,8579.33333333,8673.93333333,8735.1,8493.41666666,8712.5,8861.3,8677.11666666,8692.05
1736827875000,8908.81666666,8693.45,8766.91666666,8861.16666666,8620.8,8714.41666666,8784.48333333,8910.28333333,8751.5,8897.03333333,8663.18333333,8546.45,8740.7,8826.16666666,8741.85,8707.81666666,8506.66666666,8853.45,8676.68333333,8710.01666666,8979.08333333,8668.06666666,8841.16666666,8750.05,8592.383333329999,8638.91666666,8732.31666666,8450.8,8678.91666666,8877.73333333,8687.26666666,8678.36666666
1736827880000,8751.56666666,8664.48333333,8790.98333333,8820.1,8657.58333333,8693.2,8808.56666666,8819.55,8769.61666666,8834.58333333,8633.48333333,8543.73333333,8706.85,8832.15,8789.1,8770.26666666,8488.133333329999,8831.9,8715.78333333,8748.96666666,8943.05,8698.01666666,8799.9,8715.81666666,8626.76666666,8655.68333333,8713.31666666,8473.15,8704.633333329999,8855.16666666,8656.9,8722.15
1736827885000,8737.1,8674.883333329999,,8930.26666666,8661.95,8714.11666666,8839.18333333,,8730.48333333,8883.1,8637.98333333,8545.08333333,8722.0,,8676.16666666,8735.46666666,8501.15,8823.41666666,8668.46666666,,,8654.883333329999,8817.41666666,8730.15,,,8711.96666666,,8681.6,,,8726.61666666
1736827890000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
