,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1704792505000,8371.85,8230.2,8712.283333329999,8318.33333333,8919.96666666,8439.75,8438.73333333,8342.48333333,
1704792510000,8355.48333333,8542.56666666,8578.883333329999,8633.65,8785.68333333,8420.75,8549.11666666,8361.01666666,
1704792515000,8497.16666666,8382.4,8670.65,8557.41666666,8795.033333329999,8340.96666666,8533.03333333,8316.4,
1704792520000,8548.283333329999,8503.41666666,8677.75,8595.11666666,8821.51666666,8419.26666666,8602.45,8394.6,
1704792525000,8438.8,8449.85,8621.26666666,8537.33333333,8828.41666666,8423.61666666,8654.5,8400.25,
1704792530000,8531.75,8452.43333333,8631.91666666,8542.6,8843.36666666,8432.61666666,8574.41666666,8491.48333333,
1704792535000,8634.2,8544.33333333,8742.6,8623.01666666,8999.75,8585.633333329999,8544.633333329999,8513.16666666,
1704792540000,8578.85,8571.65,8874.23333333,8662.533333329999,9126.283333329999,8681.31666666,8729.85,8635.633333329999,
1704792545000,8518.383333329999,8758.93333333,8880.51666666,8819.68333333,9090.633333329999,8676.48333333,8715.95,8651.86666666,
1704792550000,8740.533333329999,8704.6,8923.96666666,8797.95,9149.06666666,8751.71666666,8756.86666666,8715.25,
1704792555000,8732.56666666,8768.43333333,8984.83333333,8842.783333329999,9092.35,8784.85,8872.43333333,8752.8,
1704792560000,8807.05,8706.26666666,8881.783333329999,8901.56666666,9098.15,8682.133333329999,8913.633333329999,8657.83333333,
1704792565000,8761.93333333,8709.2,8944.65,8803.35,9159.9,8817.33333333,8797.11666666,8864.25,
1704792570000,8863.06666666,8770.4,9071.883333329999,8863.133333329999,9288.06666666,8818.66666666,8792.6,8839.11666666,
1704792575000,9061.4,8904.71666666,9125.783333329999,8943.01666666,9482.48333333,8999.6,8886.383333329999,8976.383333329999,
1704792580000,9054.21666666,8929.2,9316.5,9016.55,9605.383333329999,9167.93333333,9056.71666666,9140.76666666,
1704792585000,9400.11666666,9193.68333333,9475.1,9295.65,9696.96666666,9263.86666666,9203.71666666,9236.35,
1704792590000,,9288.0,0.0,,,0.0,,,
1704792595000,0.0,,517.1833333333,0.0,0.0,0.0,0.0,0.0,
1704792600000,,0.0,,0.0,1212.5666666666,,653.3833333333,1153.4,
1704792605000,,,,,,,,,
1704792645000,,,0.0,,0.0,,0.0,0.0,
1704792650000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704792655000,0.0,0.0,46.2666666667,0.0,0.0,0.0,47.5666666667,0.0,0.0
1704792660000,0.06666666666666,48.7,182.15,47.25,53.0833333333,46.2833333333,194.4333333333,50.8666666667,48.25
1704792665000,81.0666666666,190.6833333333,533.6666666666,194.5,215.5,186.8333333333,515.45,203.8,197.8333333333
1704792670000,528.55,585.8166666666,997.6666666666,599.25,645.5,594.4666666666,1096.9666666666,623.1333333333,605.3
1704792675000,1038.1,1090.2666666666,1641.6,1120.4333333333,1206.9,1111.6,1605.5166666666,1125.4666666666,1113.0833333333
1704792680000,1543.1166666666,1622.45,2531.1666666666,1663.9333333332997,1784.55,1655.0666666666,2515.8166666666,1638.9,1628.35
1704792685000,2484.05,2514.8333333333,3396.93333333,2579.5666666666,2772.2833333332997,2581.8166666666,3436.16666667,2574.9,2537.9666666666
1704792690000,3519.96666667,3395.53333333,4084.9,3470.03333333,3733.71666667,3407.8,3957.38333333,3523.31666667,3413.38333333
1704792695000,4092.93333333,3995.5,4704.78333333,4099.6,4390.38333333,4121.31666667,4574.7,4039.58333333,4007.15
1704792700000,4729.18333333,4618.41666667,5223.53333333,4738.81666667,5083.53333333,4743.8,5054.0,4668.61666667,4638.2
1704792705000,5254.15,5103.36666667,5692.46666667,5235.5,5618.93333333,5272.48333333,5536.26666667,5158.53333333,5124.56666667
1704792710000,5919.3,5578.06666667,6276.316666670001,5722.65,6154.6,5743.86666667,6203.066666670001,5638.21666667,5615.38333333
1704792715000,6527.316666670001,6234.633333329999,6891.7,6397.75,6866.75,6423.866666670001,6689.933333329999,6341.233333329999,6295.2
1704792720000,7108.16666666,6755.11666666,7300.01666666,6933.35,7439.2,6955.183333329999,7128.233333329999,6826.483333329999,6784.3
1704792725000,7637.933333329999,7129.383333329999,7673.233333329999,7278.383333329999,7816.33333333,7344.78333333,7423.66666666,7158.55,7146.53333333
1704792730000,7862.61666666,7430.95,7933.83333333,7627.0,8181.56666666,7688.03333333,7559.85,7480.28333333,7446.11666666
1704792735000,8133.51666666,7650.9,7841.03333333,7833.01666666,8400.633333329999,7919.56666666,7607.0,7694.78333333,7661.683333329999
1704792740000,8191.58333333,7596.33333333,7766.86666666,7840.633333329999,8414.533333329999,7916.26666666,7469.85,7724.1,7674.61666666
1704792745000,8059.233333329999,7391.21666666,7550.633333329999,7743.06666666,8148.16666666,7666.06666666,7221.78333333,7632.2,7410.78333333
1704792750000,7780.35,7302.3,7541.01666666,7503.36666666,8041.08333333,7639.233333329999,7306.26666666,7366.66666666,7329.41666666
1704792755000,7860.08333333,7360.5,7709.933333329999,7554.41666666,8111.96666666,7612.16666666,7491.95,7456.133333329999,7413.633333329999
1704792760000,8105.05,7464.133333329999,7939.25,7740.883333329999,8205.83333333,7787.01666666,7681.56666666,7657.4,7597.9
1704792765000,8281.5,7755.8,8074.35,7959.133333329999,8539.3,8013.95,7817.433333329999,7839.883333329999,7790.8
1704792770000,8292.61666666,7895.66666666,8226.68333333,8103.65,8680.51666666,8162.46666666,7925.51666666,7992.53333333,7927.1
1704792775000,8512.66666666,7932.35,8353.08333333,8141.35,8731.35,8214.133333329999,8085.2,8088.6,7934.3
1704792780000,8643.783333329999,8132.8,8478.5,8354.883333329999,8952.66666666,8323.91666666,8133.2,8259.96666666,8196.533333329999
1704792785000,8753.6,8282.45,8559.61666666,8536.86666666,9145.65,8584.6,8315.4,8411.81666666,8327.6
1704792790000,8945.133333329999,8394.18333333,8576.633333329999,8615.4,9242.46666666,8651.85,8392.55,8486.15,8431.21666666
1704792795000,9053.58333333,8361.16666666,8676.86666666,8628.21666666,9223.43333333,8640.783333329999,8418.41666666,8592.95,8402.3
1704792800000,9072.43333333,8579.45,8617.783333329999,8759.95,9398.283333329999,8744.48333333,8410.65,8629.66666666,8574.55
1704792805000,9078.2,8635.06666666,8839.98333333,8713.05,9505.51666666,8843.86666666,8497.75,8585.6,8695.11666666
1704792810000,9167.75,8642.75,8830.26666666,8875.08333333,9521.61666666,8938.05,8546.33333333,8663.35,8683.71666666
1704792815000,9195.533333329999,8644.48333333,8719.11666666,8870.76666666,9518.81666666,8912.86666666,8382.25,8722.43333333,8667.26666666
1704792820000,9025.55,8561.48333333,8728.71666666,8705.96666666,9440.383333329999,8800.15,8526.51666666,8542.95,8498.75
1704792825000,9197.0,8602.3,8868.883333329999,8829.85,9473.01666666,8826.48333333,8694.6,8701.73333333,8643.85
1704792830000,9325.61666666,8740.45,8953.75,8970.06666666,9511.91666666,8940.2,8586.18333333,8884.06666666,8807.73333333
1704792835000,9262.05,8767.4,8916.2,8975.01666666,9631.26666666,9038.21666666,8657.93333333,8753.73333333,8806.133333329999
1704792840000,9369.58333333,8751.15,9042.58333333,8967.383333329999,9642.533333329999,9109.08333333,8736.85,8864.21666666,8788.5
1704792845000,9408.533333329999,8821.1,9015.16666666,9055.16666666,9714.21666666,9120.15,8785.23333333,8916.05,8859.2
1704792850000,9407.65,8828.633333329999,9764.66666666,9047.633333329999,9723.46666666,9088.41666666,9416.383333329999,9002.18333333,8903.18333333
1704792855000,10117.18333333,9539.11666666,10454.2,9758.98333333,10504.133333329999,9855.96666666,10100.11666666,9517.7,9581.31666666
1704792860000,,,,10430.85,,,,,
