Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 6)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 0)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
1350,17532.0,17853.18333333,17849.93333333,17530.61666666,17522.03333333,,,1000.0,718.0,724.0,712.0,724.0,,,673.0,1381.0,403.0,5
1355,17861.58333333,18170.9,18154.21666666,17848.85,17849.86666666,,,1000.0,730.0,738.0,723.0,737.0,,,669.0,1381.0,390.0,5
1360,18169.5,18517.78333333,18537.58333333,18164.58333333,18153.516666659998,,,1000.0,744.0,753.0,735.0,749.0,,,664.0,1381.0,404.0,5
1365,18546.65,18752.33333333,18736.7,18533.6,18537.816666659997,,,1000.0,753.0,757.0,748.0,764.0,,,662.0,1381.0,324.0,5
1370,18723.08333333,19096.33333333,19090.3,18737.55,18745.71666666,,,1000.0,766.0,767.0,759.0,768.0,,,661.0,1381.0,590.0,5
1375,19077.75,19187.88333333,19186.68333333,19090.33333333,19094.16666666,,,1000.0,771.0,773.0,772.0,780.0,,,661.0,1381.0,402.0,5
1380,19243.43333333,19428.18333333,19418.91666666,19186.36666666,19186.6,,,1000.0,780.0,781.0,781.0,783.0,,,660.0,1381.0,332.0,5
1385,19442.95,19561.25,19567.55,19429.25,19425.21666666,,,1000.0,778.0,786.0,791.0,795.0,,,656.0,1381.0,391.0,5
1390,19591.5,19547.33333333,19549.38333333,19563.35,19584.15,,,1000.0,775.0,779.0,791.0,794.0,,,653.0,1381.0,337.0,5
1395,19563.53333333,19540.45,19551.066666659997,19551.78333333,19551.16666666,,,1000.0,775.0,779.0,789.0,792.0,,,653.0,1381.0,322.0,5
1400,19559.75,19582.316666659997,19599.78333333,19527.08333333,19539.16666666,,,1000.0,775.0,780.0,788.0,792.0,,,650.0,1381.0,290.0,5
1405,19614.03333333,19640.983333329998,19612.05,19592.38333333,19592.36666666,,,1000.0,776.0,780.0,790.0,792.0,,,648.0,1381.0,358.0,5
1410,19603.63333333,19586.483333329998,19581.08333333,19612.15,19620.75,,,1000.0,776.0,778.0,788.0,790.0,,,646.0,1381.0,589.0,5
1415,19610.266666659998,19621.8,19624.83333333,19557.55,19570.2,,,1000.0,779.0,779.0,786.0,791.0,,,648.0,1381.0,345.0,5
1420,19644.08333333,19553.38333333,19546.016666659998,19624.516666659998,19624.43333333,,,1000.0,779.0,778.0,789.0,794.0,,,651.0,1381.0,332.0,5
1425,19577.5,19552.4,19596.68333333,19561.91666666,19557.766666659998,,,1000.0,779.0,780.0,788.0,792.0,,,657.0,1381.0,320.0,5
1430,19635.88333333,19698.41666666,19723.733333329998,19595.15,19586.266666659998,,,1000.0,784.0,786.0,786.0,791.0,,,657.0,1381.0,354.0,5
1435,19758.63333333,19762.11666666,19754.233333329998,19723.68333333,19720.43333333,,,1000.0,786.0,788.0,789.0,798.0,,,653.0,1381.0,359.0,5
1440,19751.28333333,19770.4,19784.816666659997,19759.03333333,19765.96666666,,,1000.0,785.0,790.0,786.0,799.0,,,654.0,1381.0,341.0,5
1445,19783.266666659998,19800.85,19800.71666666,19784.71666666,19784.55,,,1000.0,787.0,791.0,786.0,798.0,,,652.0,1381.0,357.0,5
1450,19793.43333333,19864.21666666,19862.35,19804.96666666,19800.566666659997,,,1000.0,790.0,793.0,787.0,799.0,,,652.0,1381.0,346.0,5
1455,19869.66666666,19929.11666666,19921.25,19862.05,19862.43333333,,,1000.0,794.0,795.0,788.0,800.0,,,655.0,1381.0,345.0,5
1460,19915.35,19917.43333333,19911.18333333,19903.71666666,19921.38333333,,,1000.0,794.0,794.0,793.0,802.0,,,651.0,1381.0,345.0,5
1465,19910.93333333,19931.516666659998,19975.233333329998,19909.16666666,19901.18333333,,,1000.0,795.0,796.0,793.0,804.0,,,653.0,1381.0,356.0,5
1470,19996.93333333,19982.88333333,19988.83333333,19973.483333329998,19965.43333333,,,1000.0,794.0,796.0,796.0,808.0,,,651.0,1381.0,370.0,5
1475,19983.2,20003.266666659998,19999.21666666,20012.53333333,19995.7,,,1000.0,794.0,795.0,798.0,805.0,,,653.0,1381.0,363.0,5
1480,19989.233333329998,20034.63333333,20047.75,20000.33333333,20007.13333333,,,1000.0,791.0,793.0,796.0,807.0,,,652.0,1381.0,315.0,5
1485,20037.25,20033.45,20031.03333333,20035.85,20024.05,,,1000.0,799.0,792.0,794.0,805.0,,,649.0,1381.0,295.0,5
1490,20033.8,20026.61666666,20027.35,20032.18333333,20032.1,,,1000.0,800.0,791.0,802.0,805.0,,,647.0,1381.0,357.0,5
1495,20030.46666666,20011.4,20033.66666666,20026.733333329998,20026.03333333,,,1000.0,798.0,789.0,803.0,804.0,,,650.0,1381.0,369.0,5
1500,20034.08333333,20004.91666666,20005.8,20030.08333333,20022.35,,,1000.0,798.0,790.0,803.0,802.0,,,643.0,1381.0,373.0,5
1505,20009.7,20033.13333333,20022.4,20007.03333333,20007.13333333,,,1000.0,799.0,792.0,802.0,801.0,,,646.0,1381.0,371.0,5
1510,20043.83333333,19947.83333333,19937.0,20021.58333333,20022.88333333,,,1000.0,794.0,788.0,802.0,803.0,,,648.0,1381.0,397.0,5
1515,19918.78333333,19697.96666666,19701.58333333,19937.16666666,19931.03333333,,,1000.0,781.0,781.0,801.0,799.0,,,644.0,1381.0,330.0,5
1520,19693.66666666,19511.3,19507.05,19731.58333333,19702.3,,,1000.0,774.0,774.0,789.0,790.0,,,645.0,1381.0,391.0,5
1525,19516.65,19497.75,19454.03333333,19515.83333333,19524.18333333,,,1000.0,772.0,773.0,780.0,779.0,,,646.0,1381.0,437.0,5
1530,19430.33333333,19409.1,19399.68333333,19455.8,19463.83333333,,,1000.0,772.0,770.0,777.0,776.0,,,650.0,1381.0,540.0,5
1535,19414.13333333,19306.733333329998,19320.9,19399.88333333,19403.95,,,1000.0,767.0,767.0,773.0,773.0,,,646.0,1381.0,363.0,5
1540,19320.4,19375.733333329998,19346.0,19318.816666659997,19312.28333333,,,1000.0,769.0,770.0,769.0,770.0,,,645.0,1381.0,362.0,5
1545,,,,19346.8,,,,,,,771.0,,,,,1381.0,390.0,1
1550,,,,,,,,,,,,,,,,,,0
1590,0.0,0.0,0.0,0.0,0.0,0.0,,,,1000.0,1000.0,,,,0.0,,,6
1595,0.0,97.8,98.55,94.0666666666,83.6166666666,0.0,,1000.0,275.0,275.0,279.0,305.0,1000.0,,0.0,-1.0,-1.0,6
1600,77.5333333333,791.0833333333,791.0666666666,787.9833333333,766.5833333333,112.3,,583.0,315.0,335.0,316.0,319.0,240.0,,3.0,-1.0,-1.0,6
1605,742.4,1893.25,1891.6166666666,1881.0666666666,1861.9333333332997,805.7166666666,,792.0,379.0,405.0,381.0,383.0,300.0,,251.0,1381.0,602.0,6
1610,1855.9,3060.4333333332997,3057.5,3048.1833333332997,3028.9,1903.1,,861.0,418.0,445.0,422.0,422.0,379.0,,376.0,1381.0,627.0,6
1615,3041.9666666666,4278.23333333,4278.23333333,4278.23333333,4256.18333333,3083.8,,896.0,445.0,474.0,451.0,448.0,427.0,,421.0,1381.0,569.0,6
1620,4246.33333333,5370.35,5362.26666667,5353.53333333,5323.85,4295.35,,917.0,452.0,482.0,457.0,455.0,459.0,,475.0,1381.0,505.0,6
1625,5346.01666667,6571.016666670001,6571.016666670001,6565.066666670001,6543.0,5393.38333333,,931.0,468.0,500.0,476.0,470.0,469.0,,505.0,1381.0,599.0,6
1630,6542.433333329999,7902.683333329999,7902.683333329999,7893.58333333,7872.75,6577.95,,941.0,483.0,518.0,492.0,486.0,484.0,,513.0,1381.0,608.0,6
1635,7886.36666666,9136.43333333,9134.55,9123.61666666,9103.76666666,7912.25,,948.0,492.0,526.0,502.0,495.0,509.0,,523.0,1381.0,422.0,6
1640,9108.55,10351.283333329999,10351.26666666,10351.26666666,10332.2,9161.58333333,,954.0,498.0,532.0,509.0,501.0,521.0,,537.0,1381.0,461.0,6
1645,10344.33333333,11652.366666659998,11660.466666659999,11649.366666659998,11634.7,10368.06666666,,959.0,506.0,541.0,516.0,508.0,527.0,,546.0,1381.0,438.0,6
1650,11650.91666666,13039.716666659999,13037.283333329999,13033.73333333,13022.033333329999,11669.216666659999,,963.0,517.0,553.0,529.0,519.0,536.0,,553.0,1381.0,616.0,6
1655,13045.216666659999,14404.783333329999,14403.18333333,14398.866666659998,14386.85,13050.55,,966.0,551.0,594.0,564.0,553.0,550.0,,557.0,1381.0,415.0,6
1660,14419.8,15152.0,15151.45,15146.6,15144.133333329999,14408.116666659998,,1000.0,575.0,619.0,591.0,580.0,591.0,,605.0,1381.0,370.0,6
1665,15197.41666666,15394.383333329999,15394.2,15394.2,15389.383333329999,15156.283333329999,,1000.0,583.0,627.0,600.0,588.0,618.0,,615.0,1381.0,364.0,6
1670,15410.85,15649.283333329999,15650.383333329999,15648.95,15647.23333333,15403.216666659999,,1000.0,593.0,637.0,609.0,598.0,628.0,,613.0,1381.0,705.0,6
1675,15648.56666666,15844.98333333,15836.43333333,15832.866666659998,15833.4,15651.48333333,,1000.0,604.0,642.0,616.0,604.0,638.0,,614.0,1381.0,368.0,6
1680,15862.85,16206.616666659998,16214.7,16220.716666659999,16212.283333329999,15845.216666659999,,1000.0,617.0,657.0,631.0,618.0,645.0,,607.0,1381.0,415.0,6
1685,16216.5,16460.45,16460.45,16456.7,16466.483333329998,16200.366666659998,,1000.0,624.0,663.0,637.0,626.0,661.0,,605.0,1381.0,394.0,6
1690,16487.58333333,16469.516666659998,16467.3,16458.93333333,16463.766666659998,16467.45,,1000.0,625.0,663.0,638.0,626.0,675.0,,608.0,1381.0,419.0,6
1695,16477.816666659997,16664.766666659998,16665.78333333,16666.016666659998,16678.36666666,16479.016666659998,,1000.0,630.0,671.0,644.0,633.0,672.0,,609.0,1381.0,503.0,6
1700,16686.016666659998,16783.08333333,16778.91666666,16783.766666659998,16772.88333333,16656.11666666,,1000.0,635.0,676.0,650.0,637.0,678.0,,605.0,1381.0,364.0,6
1705,16783.86666666,16849.8,16841.766666659998,16847.38333333,16825.483333329998,16794.45,,1000.0,640.0,681.0,653.0,639.0,683.0,,603.0,1381.0,411.0,6
1710,16839.4,16869.483333329998,16871.4,16866.68333333,16853.66666666,16851.05,,1000.0,638.0,679.0,650.0,640.0,686.0,,603.0,1381.0,637.0,6
1715,16855.7,16840.066666659997,16840.91666666,16845.78333333,16832.316666659997,16877.33333333,,1000.0,636.0,672.0,648.0,634.0,684.0,,598.0,1381.0,395.0,6
1720,16837.233333329998,16880.2,16878.066666659997,16875.36666666,16877.8,16839.08333333,,1000.0,636.0,673.0,647.0,635.0,681.0,,600.0,1381.0,411.0,6
1725,16866.13333333,17008.91666666,17010.3,17009.71666666,17010.96666666,16882.566666659997,,1000.0,640.0,679.0,652.0,640.0,684.0,,599.0,1381.0,361.0,6
1730,17016.71666666,16956.28333333,16955.96666666,16955.983333329998,16954.316666659997,17005.483333329998,,1000.0,639.0,677.0,650.0,637.0,688.0,,597.0,1381.0,419.0,6
1735,16975.016666659998,16922.96666666,16925.65,16922.85,16917.816666659997,16956.25,,1000.0,634.0,676.0,648.0,634.0,685.0,,596.0,1381.0,698.0,6
1740,16927.8,16900.066666659997,16900.066666659997,16898.08333333,16913.46666666,16915.1,,1000.0,633.0,675.0,647.0,635.0,684.0,,597.0,1381.0,355.0,6
1745,16912.0,16935.66666666,16933.58333333,16932.6,16922.233333329998,16901.233333329998,,1000.0,636.0,678.0,650.0,635.0,687.0,,596.0,1381.0,356.0,6
1750,16926.11666666,17051.733333329998,17051.766666659998,17059.21666666,17052.93333333,16941.25,,1000.0,642.0,683.0,654.0,641.0,684.0,,598.0,1381.0,419.0,6
1755,17049.566666659997,17095.91666666,17086.83333333,17098.45,17077.11666666,17053.316666659997,,1000.0,648.0,684.0,655.0,642.0,689.0,,597.0,1381.0,414.0,6
1760,17088.4,17208.78333333,17211.233333329998,17195.28333333,17212.41666666,17098.18333333,,1000.0,651.0,688.0,658.0,647.0,691.0,,597.0,1381.0,438.0,6
1765,17198.266666659998,17298.1,17298.03333333,17303.516666659998,17306.25,17185.83333333,,1000.0,651.0,690.0,661.0,649.0,695.0,,595.0,1381.0,398.0,6
1770,17306.16666666,17321.65,17320.16666666,17317.516666659998,17325.016666659998,17299.36666666,,1000.0,652.0,691.0,661.0,649.0,699.0,,592.0,1381.0,417.0,6
1775,17303.75,17165.18333333,17165.18333333,17161.05,17177.58333333,17327.63333333,,1000.0,645.0,683.0,654.0,642.0,700.0,,596.0,1381.0,398.0,6
1780,17137.6,17084.58333333,17087.28333333,17095.733333329998,17096.28333333,17161.983333329998,,1000.0,643.0,680.0,652.0,640.0,692.0,,593.0,1381.0,431.0,6
1785,17102.11666666,17102.05,17098.66666666,17103.45,17102.11666666,17081.46666666,,1000.0,643.0,681.0,652.0,641.0,689.0,,588.0,1381.0,308.0,6
1790,17104.5,17204.46666666,17206.1,17216.35,17226.55,17104.13333333,,1000.0,645.0,686.0,656.0,645.0,692.0,,593.0,1381.0,417.0,6
1795,17208.0,17333.7,17343.88333333,17340.08333333,17341.0,17206.05,,1000.0,649.0,691.0,660.0,650.0,696.0,,597.0,1381.0,365.0,6
1800,17338.15,17322.85,17306.016666659998,17315.83333333,17381.6,17347.6,,1000.0,654.0,693.0,662.0,651.0,701.0,,592.0,1381.0,401.0,6
1805,17388.1,17388.05,17390.11666666,17397.483333329998,17386.03333333,17303.266666659998,,1000.0,660.0,702.0,668.0,651.0,701.0,,590.0,1381.0,366.0,6
1810,17391.16666666,17408.566666659997,17408.46666666,17409.38333333,17395.016666659998,17385.53333333,,1000.0,659.0,703.0,670.0,651.0,708.0,,585.0,1381.0,382.0,6
1815,17402.316666659997,17425.566666659997,17434.18333333,17421.85,17427.95,17408.66666666,,1000.0,656.0,703.0,670.0,652.0,709.0,,580.0,1381.0,397.0,6
1820,17436.55,17465.316666659997,17474.86666666,17475.65,17463.46666666,17418.68333333,,1000.0,658.0,704.0,672.0,653.0,709.0,,580.0,1381.0,300.0,6
1825,17482.8,17484.15,17481.38333333,17469.95,17478.71666666,17482.68333333,,1000.0,658.0,706.0,672.0,653.0,710.0,,581.0,1381.0,364.0,6
1830,17495.25,17566.43333333,17570.016666659998,17569.71666666,17563.71666666,17489.78333333,,1000.0,666.0,709.0,676.0,656.0,710.0,,581.0,1381.0,410.0,6
1835,17580.316666659997,17716.566666659997,17727.41666666,17724.18333333,17718.0,17552.6,,1000.0,671.0,716.0,681.0,662.0,713.0,,582.0,1381.0,371.0,6
1840,17757.266666659998,17794.516666659998,17791.483333329998,17783.35,17780.316666659997,17727.35,,1000.0,674.0,718.0,684.0,663.0,719.0,,586.0,1381.0,342.0,6
1845,17788.21666666,17713.983333329998,17717.8,17720.46666666,17720.066666659997,17799.88333333,,1000.0,671.0,715.0,682.0,660.0,721.0,,589.0,1381.0,365.0,6
1850,17712.1,17625.016666659998,17624.61666666,17616.13333333,17593.516666659998,17711.46666666,,1000.0,667.0,711.0,678.0,655.0,717.0,,587.0,1381.0,627.0,6
1855,17609.85,17477.05,17470.33333333,17470.13333333,17471.95,17615.45,,1000.0,663.0,705.0,674.0,651.0,713.0,,591.0,1381.0,508.0,6
1860,17475.68333333,17529.46666666,17544.566666659997,17528.316666659997,17464.25,17476.61666666,,1000.0,661.0,703.0,673.0,651.0,707.0,,593.0,1381.0,371.0,6
1865,,,,0.0,0.0,,,,,,1000.0,1000.0,1000.0,,,1381.0,414.0,2
1870,0.0,1414.7833333332999,1400.3833333333,1425.4666666665998,0.0,1427.4833333333,,1000.0,498.0,423.0,507.0,1000.0,479.0,,0.0,1381.0,414.0,6
1875,,,,,,,,,,,,,,,,1381.0,478.0,0
1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,,1000.0,,,,1000.0,0.0,,,7
1925,44.9166666667,36.8166666667,19.416666666666,0.0,42.0333333333,26.733333333333,34.6,558.0,343.0,442.0,1000.0,385.0,416.0,404.0,0.0,-1.0,,7
1930,587.9333333333,670.4,623.0333333333,63.1,690.6333333333,651.7833333333,663.2166666666,779.0,355.0,389.0,344.0,345.0,396.0,367.0,126.0,1381.0,136.0,7
1935,1593.45,1635.4833333333,1567.3333333332998,718.0833333333,1653.8166666666,1607.6833333332997,1625.2166666666,853.0,391.0,419.0,366.0,377.0,417.0,398.0,270.0,1381.0,930.0,7
1940,2644.9333333332997,2690.5833333333,2644.65,1741.2333333333,2693.0666666666,2661.8333333333,2681.4,890.0,422.0,443.0,395.0,409.0,440.0,424.0,338.0,1381.0,658.0,7
1945,3683.93333333,3739.76666667,3669.85,2772.1,3775.16666667,3724.78333333,3731.3,912.0,438.0,454.0,415.0,425.0,456.0,438.0,385.0,1381.0,527.0,7
1950,4739.7,4809.35,4754.45,3822.11666667,4828.16666667,4781.88333333,4803.05,927.0,450.0,465.0,428.0,435.0,463.0,450.0,408.0,1381.0,584.0,7
1955,5873.08333333,5910.483333329999,5830.316666670001,4877.96666667,5948.85,5893.46666667,5921.35,937.0,460.0,471.0,439.0,445.0,470.0,462.0,425.0,1381.0,627.0,7
1960,7018.25,7045.06666666,7004.86666666,6022.85,7054.55,7021.58333333,7045.06666666,945.0,472.0,487.0,449.0,452.0,482.0,474.0,436.0,1381.0,448.0,7
1965,8235.68333333,8291.56666666,8205.86666666,7157.0,8310.2,8261.86666666,8275.11666666,951.0,487.0,498.0,459.0,469.0,496.0,487.0,449.0,1381.0,448.0,7
1970,9413.46666666,9441.58333333,9358.3,8368.533333329999,9460.9,9420.533333329999,9438.783333329999,956.0,492.0,504.0,471.0,476.0,503.0,494.0,459.0,1381.0,537.0,7
1975,10682.45,10727.36666666,10627.01666666,9545.76666666,10750.01666666,10682.3,10716.033333329999,960.0,503.0,513.0,477.0,487.0,511.0,504.0,465.0,1381.0,394.0,7
1980,11982.68333333,12004.216666659999,11961.2,10833.45,12016.5,11993.25,12004.216666659999,964.0,512.0,523.0,488.0,494.0,521.0,513.0,469.0,1381.0,572.0,7
1985,13305.266666659998,13354.516666659998,13282.783333329999,12122.68333333,13372.18333333,13332.8,13347.366666659998,1000.0,542.0,547.0,496.0,521.0,540.0,538.0,510.0,1381.0,445.0,7
1990,14131.75,14091.95,14060.31666666,13425.016666659998,14103.4,14073.133333329999,14089.616666659998,1000.0,566.0,575.0,523.0,548.0,571.0,565.0,527.0,1381.0,432.0,7
1995,14474.66666666,14462.516666659998,14444.68333333,14137.85,14471.85,14459.283333329999,14470.98333333,1000.0,580.0,589.0,542.0,566.0,586.0,579.0,521.0,1381.0,446.0,7
2000,14778.283333329999,14751.4,14744.45,14464.8,14760.866666659998,14756.533333329999,14760.58333333,1000.0,591.0,600.0,555.0,577.0,597.0,591.0,518.0,1381.0,354.0,7
2005,15102.533333329999,15073.65,15060.8,14789.266666659998,15068.7,15058.116666659998,15082.116666659998,1000.0,603.0,614.0,567.0,594.0,611.0,603.0,515.0,1381.0,445.0,7
2010,15295.31666666,15253.41666666,15230.08333333,15103.883333329999,15256.91666666,15254.116666659998,15259.716666659999,1000.0,609.0,622.0,581.0,602.0,620.0,610.0,515.0,1381.0,443.0,7
2015,15526.616666659998,15507.1,15496.73333333,15291.766666659998,15474.06666666,15497.783333329999,15496.23333333,1000.0,619.0,632.0,587.0,614.0,639.0,619.0,511.0,1381.0,737.0,7
2020,15382.6,15352.383333329999,15340.93333333,15493.43333333,15388.516666659998,15359.516666659998,15343.033333329999,1000.0,612.0,623.0,594.0,611.0,633.0,610.0,513.0,1381.0,388.0,7
2025,15440.616666659998,15428.08333333,15424.66666666,15390.95,15434.116666659998,15422.25,15434.966666659999,1000.0,614.0,627.0,590.0,610.0,633.0,614.0,505.0,1381.0,332.0,7
2030,15624.266666659998,15621.91666666,15633.95,15435.66666666,15640.41666666,15623.616666659998,15615.116666659998,1000.0,623.0,634.0,591.0,616.0,641.0,620.0,497.0,1381.0,356.0,7
2035,15741.4,15729.31666666,15735.516666659998,15617.966666659999,15724.98333333,15747.31666666,15734.5,1000.0,628.0,638.0,597.0,619.0,646.0,624.0,484.0,1381.0,360.0,7
2040,15796.45,15788.216666659999,15789.4,15727.08333333,15790.3,15799.16666666,15788.216666659999,1000.0,630.0,641.0,600.0,624.0,651.0,630.0,461.0,1381.0,335.0,7
2045,15796.4,15794.23333333,15808.2,15797.66666666,15812.43333333,15801.81666666,15794.133333329999,1000.0,628.0,636.0,605.0,619.0,651.0,626.0,463.0,1381.0,442.0,7
2050,15775.75,15773.75,15773.283333329999,15792.033333329999,15773.08333333,15780.08333333,15773.81666666,1000.0,628.0,633.0,600.0,618.0,643.0,624.0,467.0,1381.0,361.0,7
2055,15805.65,15800.16666666,15807.766666659998,15777.0,15810.366666659998,15814.15,15792.783333329999,1000.0,628.0,633.0,600.0,614.0,644.0,625.0,467.0,1381.0,425.0,7
2060,15758.633333329999,15749.58333333,15763.08333333,15783.783333329999,15750.466666659999,15773.18333333,15749.58333333,1000.0,626.0,631.0,600.0,608.0,642.0,624.0,452.0,1381.0,390.0,7
2065,15757.43333333,15747.283333329999,15758.133333329999,15749.033333329999,15762.266666659998,15732.56666666,15737.43333333,1000.0,626.0,629.0,598.0,603.0,639.0,622.0,436.0,1381.0,446.0,7
2070,15851.466666659999,15856.533333329999,15858.7,15732.48333333,15873.216666659999,15867.4,15848.18333333,1000.0,632.0,632.0,595.0,608.0,645.0,632.0,423.0,1381.0,381.0,7
2075,15867.633333329999,15892.7,15883.516666659998,15849.68333333,15911.18333333,15880.83333333,15882.43333333,1000.0,634.0,634.0,601.0,609.0,636.0,633.0,427.0,1381.0,425.0,7
2080,16255.5,16264.81666666,16280.4,15903.81666666,16258.95,16281.16666666,16274.18333333,1000.0,648.0,650.0,603.0,621.0,651.0,648.0,421.0,1381.0,403.0,7
2085,16378.516666659998,16364.2,16377.15,16259.85,16375.116666659998,16376.866666659998,16363.81666666,1000.0,650.0,654.0,616.0,626.0,655.0,649.0,427.0,1381.0,383.0,7
2090,16382.283333329999,16403.88333333,16386.96666666,16377.56666666,16388.55,16384.61666666,16409.18333333,1000.0,651.0,655.0,621.0,627.0,657.0,652.0,424.0,1381.0,383.0,7
2095,16378.533333329999,16375.83333333,16377.633333329999,16413.483333329998,16378.18333333,16359.383333329999,16374.133333329999,1000.0,652.0,655.0,623.0,625.0,655.0,650.0,434.0,1381.0,546.0,7
2100,16317.383333329999,16328.9,16323.266666659998,16375.883333329999,16329.18333333,16328.9,16328.9,1000.0,649.0,651.0,621.0,624.0,652.0,645.0,446.0,1381.0,575.0,7
2105,16357.85,16354.866666659998,16347.016666659998,16326.55,16344.43333333,16350.65,16362.41666666,1000.0,649.0,653.0,617.0,624.0,653.0,646.0,443.0,1381.0,442.0,7
2110,16396.85,16394.41666666,16392.03333333,16375.15,16393.05,16397.41666666,16393.96666666,1000.0,649.0,655.0,618.0,625.0,655.0,647.0,434.0,1381.0,345.0,7
2115,16404.46666666,16437.03333333,16416.4,16398.45,16427.85,16408.53333333,16436.63333333,1000.0,651.0,656.0,618.0,627.0,655.0,647.0,430.0,1381.0,436.0,7
2120,16491.066666659997,16489.71666666,16490.0,16444.766666659998,16495.43333333,16489.733333329998,16489.733333329998,1000.0,653.0,659.0,620.0,630.0,659.0,650.0,448.0,1381.0,357.0,7
2125,16541.78333333,16541.5,16524.08333333,16496.316666659997,16516.05,16549.25,16549.1,1000.0,655.0,660.0,622.0,631.0,661.0,653.0,454.0,1381.0,434.0,7
2130,16585.71666666,16593.15,16573.15,16552.38333333,16576.233333329998,16570.91666666,16598.58333333,1000.0,656.0,662.0,624.0,632.0,660.0,651.0,462.0,1381.0,433.0,7
2135,16601.88333333,16601.11666666,16618.58333333,16592.28333333,16599.85,16618.4,16601.266666659998,1000.0,656.0,662.0,631.0,631.0,663.0,650.0,458.0,1381.0,336.0,7
2140,16621.0,16612.8,16607.15,16572.7,16616.066666659997,16612.8,16612.8,1000.0,655.0,664.0,631.0,631.0,663.0,651.0,453.0,1381.0,386.0,7
2145,16610.983333329998,16622.0,16606.11666666,16602.55,16606.36666666,16604.65,16622.45,1000.0,657.0,662.0,631.0,631.0,664.0,653.0,450.0,1381.0,380.0,7
2150,16615.8,16608.61666666,16616.21666666,16620.3,16618.88333333,16619.066666659997,16603.15,1000.0,656.0,662.0,631.0,631.0,663.0,652.0,460.0,1381.0,444.0,7
2155,16619.316666659997,16606.08333333,16638.63333333,16605.13333333,16632.68333333,16630.233333329998,16604.41666666,1000.0,653.0,662.0,630.0,631.0,664.0,653.0,463.0,1381.0,252.0,7
2160,16694.11666666,16670.53333333,16673.53333333,16625.86666666,16681.13333333,16670.53333333,16670.53333333,1000.0,658.0,663.0,632.0,631.0,665.0,655.0,464.0,1381.0,369.0,7
2165,16699.816666659997,16698.65,16697.46666666,16683.816666659997,16695.6,16696.38333333,16693.08333333,1000.0,657.0,664.0,634.0,632.0,667.0,656.0,458.0,1381.0,424.0,7
2170,16722.016666659998,16719.75,16717.33333333,16688.58333333,16717.6,16714.96666666,16732.38333333,1000.0,658.0,664.0,635.0,633.0,666.0,658.0,467.0,1381.0,351.0,7
2175,16746.233333329998,16728.28333333,16746.266666659998,16733.816666659997,16730.95,16739.75,16728.28333333,1000.0,658.0,665.0,635.0,633.0,668.0,657.0,478.0,1381.0,371.0,7
2180,16741.55,16691.8,16662.53333333,16730.5,16687.03333333,16676.983333329998,16691.8,999.0,657.0,662.0,635.0,632.0,665.0,656.0,449.0,1381.0,392.0,7
2185,16543.233333329998,16470.5,16490.16666666,16638.38333333,16477.266666659998,16480.483333329998,16464.4,975.0,649.0,656.0,632.0,624.0,657.0,646.0,414.0,1381.0,31.0,7
2190,16345.4,16245.73333333,,16440.233333329998,16237.4,16256.366666659998,,947.0,639.0,,624.0,615.0,648.0,,375.0,1381.0,6.0,5
260,,,,,,,,,,,,,,,,,,0
1880,,,,,,,,,,,,,,,,,,0
2195,,,,,,,,,,,,,,,,1381.0,24.0,0
