,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5
Timestamp,,,,,,
1709768995000,8870.8,8224.41666666,65990.91666666,8486.16666666,8350.31666666,8017.8
1709769000000,8821.21666666,8251.633333329999,65599.68333333,8471.133333329999,8365.9,8040.5
1709769005000,8889.4,8211.65,65629.41666666,8498.23333333,8350.783333329999,8014.61666666
1709769010000,8912.033333329999,8225.15,65820.93333333,8485.283333329999,8366.33333333,8021.383333329999
1709769015000,9046.73333333,8338.383333329999,66234.6,8560.98333333,8538.31666666,8125.4
1709769020000,8846.0,8212.283333329999,65492.0,8490.68333333,8351.26666666,8004.81666666
1709769025000,8851.83333333,8221.3,65167.46666666,8489.61666666,8351.86666666,8007.983333329999
1709769030000,8842.73333333,8212.71666666,65083.63333333,8494.533333329999,8314.783333329999,8003.35
1709769035000,8845.08333333,8209.883333329999,64838.5,8489.48333333,8350.23333333,8011.11666666
1709769040000,8859.01666666,8217.2,63921.4,8486.26666666,8364.133333329999,8016.233333329999
1709769045000,8842.51666666,8213.15,62811.2,8514.98333333,8352.18333333,8006.36666666
1709769050000,8846.6,8206.58333333,61946.93333333,8487.76666666,8363.4,7998.0
1709769055000,8816.633333329999,8212.56666666,61267.78333333,8500.93333333,8358.0,8003.11666666
1709769060000,8884.58333333,8213.8,60736.0,8502.36666666,8356.56666666,8003.31666666
1709769065000,8845.91666666,8218.73333333,59362.06666666,8488.75,8350.91666666,8004.65
1709769070000,8779.883333329999,8214.66666666,58359.75,8488.533333329999,8400.18333333,8012.433333329999
1709769075000,8858.05,8218.48333333,58439.16666666001,8469.01666666,8363.56666666,8012.183333329999
1709769080000,8842.283333329999,8208.98333333,58209.45,8470.06666666,8350.91666666,8020.01666666
1709769085000,8845.3,8210.71666666,58087.9,8486.383333329999,8350.26666666,8016.483333329999
1709769090000,8844.66666666,8220.283333329999,58101.866666660004,8486.15,8350.45,8008.01666666
1709769095000,8822.6,8226.55,58069.63333333,8483.91666666,8345.75,8022.56666666
1709769100000,8845.5,8211.56666666,57998.28333333,8487.133333329999,8350.633333329999,8005.76666666
1709769105000,8845.08333333,8211.06666666,58059.6,8486.16666666,8349.98333333,8014.9
1709769110000,8845.55,8210.98333333,58095.46666666,8486.23333333,8396.45,8013.5
1709769115000,8876.01666666,8211.7,58149.116666660004,8500.91666666,8351.283333329999,8013.21666666
1709769120000,8850.35,8212.4,57548.63333333,8497.21666666,8356.533333329999,8018.1
1709769125000,8846.2,8211.98333333,58113.93333333,8469.08333333,8351.15,8017.8
1709769130000,8845.883333329999,8209.51666666,58095.233333330005,8487.05,8286.35,8004.96666666
1709769135000,8847.45,8213.033333329999,58103.43333333,8504.91666666,8351.86666666,8021.91666666
1709769140000,8846.15,8212.16666666,58060.15,8508.33333333,8351.15,7994.183333329999
1709769145000,8841.36666666,8204.31666666,58153.733333330005,8487.08333333,8351.1,7994.7
1709769150000,8851.75,8203.95,58097.58333333,8492.7,8385.96666666,8005.06666666
1709769155000,8870.66666666,8211.8,58084.13333333,8464.58333333,8361.4,8003.66666666
1709769160000,8849.95,8215.1,58328.93333333,8468.18333333,8363.033333329999,8016.61666666
1709769165000,8850.66666666,8218.633333329999,58130.18333333,8487.06666666,8355.83333333,8003.86666666
1709769170000,8845.51666666,8223.01666666,58087.8,8486.71666666,8357.96666666,8006.91666666
1709769175000,8693.76666666,8189.56666666,58304.016666660005,8415.36666666,8263.16666666,7975.233333329999
1709769180000,8845.95,8212.283333329999,58713.88333333,8489.533333329999,8338.61666666,8005.15
