,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1737576315000,15487.766666659998,14795.866666659998,14578.9,14565.15,14827.58333333,15631.783333329999,14391.06666666,16218.8,14962.866666659998,16135.41666666,14479.033333329999,15140.616666659998,14890.58333333,14476.266666659998,14671.383333329999,14513.116666659998,,,,,,,,,,
1737576320000,16985.86666666,16318.05,16094.766666659998,16129.65,16326.8,17302.11666666,15936.43333333,18039.983333329998,16607.95,17708.733333329998,16034.91666666,16595.816666659997,16333.783333329999,15942.0,16225.25,16109.783333329999,,,,,,,,,,
1737576325000,18821.53333333,18119.66666666,17858.6,17822.2,18156.46666666,18782.483333329998,17695.05,19558.566666659997,18285.066666659997,19424.4,17792.45,18490.83333333,18194.85,17725.316666659997,17812.516666659998,17827.61666666,,,,,,,,,,
1737576330000,18980.18333333,19678.65,19414.7,19380.8,19690.83333333,18716.86666666,19153.16666666,19126.35,18693.35,19054.35,19267.65,18951.816666659997,18697.28333333,19230.983333329998,19542.25,19433.38333333,,,,,,,,,,
1737576335000,19260.88333333,19186.05,18940.33333333,19283.983333329998,19159.6,18903.766666659998,19076.71666666,19361.83333333,19073.766666659998,19280.18333333,19206.6,19239.41666666,18947.66666666,18755.483333329998,19151.71666666,18958.13333333,,,,,,,,,,
1737576340000,19357.45,19448.5,19173.78333333,19508.5,19474.2,18985.11666666,19280.91666666,19320.53333333,19135.8,19254.25,19418.1,19349.91666666,19028.58333333,19024.4,19387.6,19180.95,,,,,,,,,,
1737576345000,19095.45,19443.05,19169.25,19597.6,19458.566666659997,18747.16666666,19363.016666659998,19071.05,18832.7,19103.55,19484.316666659997,19101.816666659997,18832.93333333,19001.85,19363.25,19184.46666666,,,,,,,,,,
1737576350000,18970.71666666,19188.733333329998,18916.9,19347.11666666,19195.45,18708.65,19070.25,19153.733333329998,18806.9,19192.2,19220.516666659998,18935.25,18636.08333333,18739.28333333,19212.05,18991.566666659997,,,,,,,,,,
1737576355000,19079.066666659997,19301.58333333,18849.316666659997,19282.88333333,19087.15,18697.6,19011.36666666,19023.566666659997,18854.66666666,19057.6,19193.66666666,19078.53333333,18811.75,18840.85,19299.05,18870.733333329998,,,,,,,,,,
1737576360000,19150.18333333,19141.483333329998,18896.316666659997,19299.6,19149.86666666,18694.65,19066.53333333,19056.38333333,18922.35,19035.983333329998,19187.266666659998,19134.4,18832.0,18711.13333333,19161.566666659997,18961.983333329998,,,,,,,,,,
1737576365000,19072.91666666,19164.233333329998,18918.983333329998,19289.233333329998,19175.233333329998,18664.983333329998,19045.35,19153.21666666,19036.83333333,19102.4,19165.316666659997,19067.66666666,18774.86666666,18728.38333333,19127.63333333,18937.983333329998,,,,,,,,,,
1737576370000,19032.21666666,19205.65,18911.46666666,19273.53333333,19284.5,18675.65,19045.516666659998,19056.11666666,18915.3,18984.18333333,19163.266666659998,19154.15,18818.88333333,18769.03333333,19064.45,19006.15,,,,,,,,,,
1737576375000,19040.566666659997,19201.05,18965.53333333,19269.9,19190.85,18595.55,19025.41666666,19039.71666666,18828.21666666,19066.88333333,19146.066666659997,19032.55,18736.43333333,18754.35,19090.5,18973.08333333,,,,,,,,,,
1737576380000,18963.266666659998,19157.28333333,18895.766666659998,19197.45,19169.96666666,18704.816666659997,18956.516666659998,19026.35,18937.316666659997,19146.13333333,19074.15,19334.86666666,18948.78333333,18722.91666666,19170.45,18926.4,,,,,,,,,,
1737576385000,19010.41666666,19137.15,18891.41666666,19331.86666666,19149.61666666,18669.4,19013.28333333,19024.11666666,18831.066666659997,19108.1,19148.63333333,19042.03333333,18741.71666666,18709.316666659997,19247.16666666,18884.65,,,,,,,,,,
1737576390000,18980.9,19141.46666666,18885.8,19264.7,19151.55,18844.5,19090.816666659997,19168.983333329998,19046.066666659997,18994.96666666,19151.516666659998,19046.88333333,18735.15,18709.33333333,19205.4,18903.78333333,,,,,,,,,,
1737576395000,19017.63333333,19361.03333333,19089.11666666,19471.86666666,19400.266666659998,18664.18333333,19230.63333333,18940.35,18849.566666659997,19255.233333329998,19326.4,19111.55,18865.28333333,18919.21666666,19110.4,19081.3,,,,,,,,,,
1737576400000,19268.83333333,19092.3,18849.25,19255.016666659998,19090.566666659997,18995.61666666,18969.8,19293.95,19085.016666659998,19248.03333333,19111.36666666,19268.766666659998,18929.46666666,18646.05,19362.68333333,18930.15,,,,,,,,,,
1737576405000,19267.53333333,19417.03333333,19161.85,19612.3,19427.1,18906.483333329998,19367.08333333,19270.983333329998,19111.8,19260.53333333,19488.4,19339.6,19018.13333333,18979.13333333,19366.38333333,19182.0,,,,,,,,,,
1737576410000,19659.65,19392.36666666,19144.46666666,19508.25,19402.75,19031.9,19476.15,19373.6,19227.38333333,19447.7,19514.7,19553.16666666,19017.83333333,18963.71666666,19368.8,19176.68333333,,,,,,,,,,
1737576415000,19314.65,19496.58333333,19454.45,19662.733333329998,19698.88333333,19248.16666666,19426.86666666,19713.11666666,19177.71666666,19456.6,19495.1,19378.68333333,19088.21666666,19044.316666659997,19555.03333333,19437.75,,,,,,,,,,
1737576420000,19723.55,19791.71666666,19464.45,19642.75,19829.983333329998,19708.36666666,19457.816666659997,20119.46666666,19530.38333333,20083.83333333,19764.75,19747.816666659997,19436.18333333,19360.15,19565.68333333,19288.15,,,,,,,,,,
1737576425000,20062.25,20234.316666659997,19954.68333333,20298.36666666,20246.46666666,19804.16666666,20101.55,20004.53333333,19954.33333333,20012.75,20237.566666659997,20131.41666666,19826.483333329998,19779.38333333,20194.38333333,19976.61666666,,,,,,,,,,
1737576430000,20169.66666666,20138.38333333,19908.983333329998,20445.11666666,20138.266666659998,19752.63333333,20164.983333329998,20199.1,19904.733333329998,20187.08333333,20284.91666666,20127.516666659998,19853.11666666,19670.58333333,20258.316666659997,19998.9,,,,,,,,,,
1737576435000,20119.35,20327.483333329998,20036.3,20381.58333333,20338.21666666,19765.88333333,20164.91666666,20186.68333333,20029.5,20191.66666666,20276.86666666,20269.7,19945.15,19853.9,20297.86666666,20077.6,,,,,,,,,,
1737576440000,20195.43333333,20328.93333333,20055.83333333,20374.63333333,20341.03333333,19697.43333333,20360.45,20073.983333329998,19952.1,19988.983333329998,20425.85,20174.36666666,19810.88333333,19867.05,20303.61666666,20062.63333333,,,,,,,,,,
1737576445000,20131.016666659998,20237.93333333,19973.8,20322.6,20221.316666659997,19819.4,20107.983333329998,20163.766666659998,19951.016666659998,20134.1,20223.35,20124.75,19760.11666666,19757.18333333,20099.88333333,19840.983333329998,,,,,,,,,,
1737576450000,20204.16666666,20294.816666659997,20019.566666659997,20444.85,20304.8,19844.78333333,20137.93333333,20218.91666666,19876.733333329998,20232.3,20332.983333329998,20310.86666666,19999.63333333,19834.58333333,20243.83333333,20039.38333333,,,,,,,,,,
1737576455000,20272.66666666,20377.86666666,20128.15,20413.266666659998,20373.016666659998,19852.016666659998,20219.38333333,20293.05,20050.016666659998,20097.53333333,20265.5,20251.75,19894.85,19894.33333333,20344.5,19944.68333333,,,,,,,,,,
1737576460000,19889.38333333,20418.61666666,20109.516666659998,20480.38333333,20434.316666659997,19525.7,20237.68333333,19956.95,19805.066666659997,20001.15,20364.41666666,20056.96666666,19789.266666659998,19966.86666666,20204.2,20084.36666666,,,,,,,,,,
1737576465000,19933.016666659998,20076.58333333,19791.15,20111.38333333,20077.43333333,19915.96666666,19895.21666666,20277.016666659998,19832.13333333,20128.68333333,20005.516666659998,20041.816666659997,19737.53333333,19609.46666666,20102.33333333,19809.816666659997,,,,,,,,,,
1737576470000,19951.03333333,20405.53333333,20137.38333333,20549.33333333,20422.63333333,19625.33333333,20155.68333333,20032.83333333,19944.35,19924.63333333,20363.21666666,20173.816666659997,20029.15,19944.766666659998,20239.71666666,20027.08333333,,,,,,,,,,
1737576475000,20005.88333333,20159.3,19862.6,20244.83333333,20184.66666666,19427.71666666,20004.15,19884.516666659998,19850.16666666,19972.0,20131.15,20083.75,19755.86666666,19728.16666666,20035.65,19859.16666666,,,,,,,,,,
1737576480000,19967.066666659997,20050.75,19798.45,20269.16666666,20036.733333329998,19286.8,19996.766666659998,19632.78333333,19829.08333333,19414.95,19921.566666659997,19957.33333333,19642.08333333,19578.45,20095.61666666,19870.2,,,,,,,,,,
1737576485000,19663.13333333,19747.05,19457.816666659997,19931.55,19775.266666659998,19035.45,19699.516666659998,19156.91666666,19228.2,19254.65,19811.28333333,19661.483333329998,19294.61666666,19317.36666666,19399.766666659998,19422.8,,,,,,,,,,
1737576490000,19449.13333333,19272.816666659997,19009.55,19635.8,19286.766666659998,19125.25,19387.63333333,19412.1,19142.016666659998,19418.6,19506.33333333,19312.63333333,18999.7,18836.13333333,19356.88333333,19024.18333333,,,,,,,,,,
1737576495000,19488.63333333,19536.03333333,19286.8,19707.9,19547.33333333,19395.11666666,19535.03333333,19737.4,19279.53333333,19413.36666666,19656.91666666,19480.0,19174.53333333,19100.16666666,19525.816666659997,19300.65,,,,,,,,,,
1737576500000,19844.816666659997,19812.016666659998,19531.28333333,19843.96666666,19848.53333333,19327.566666659997,19612.766666659998,19634.13333333,19477.71666666,19726.733333329998,19799.4,19672.3,19428.1,19376.46666666,19521.86666666,19325.35,,,,,,,,,,
1737576505000,19515.08333333,19758.766666659998,19490.58333333,19942.88333333,19769.25,19180.93333333,19663.65,19400.5,19348.16666666,19388.43333333,19806.15,19616.45,19336.1,19307.66666666,19845.91666666,19721.066666659997,,,,,,,,,,
1737576510000,19492.05,19551.13333333,19263.733333329998,19792.7,19589.3,18846.18333333,19610.88333333,19201.733333329998,19241.18333333,19410.15,19675.11666666,19443.6,19146.53333333,19086.8,19493.9,19281.53333333,,,,,,,,,,
1737576515000,,,,,,,,,,,,,,,,,,,,,,,,,,
1737576535000,0.0,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,
1737576540000,0.0,0.0,0.0,0.0,0.0,160.2833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.3833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737576545000,117.35,445.6333333333,147.4166666666,0.0,569.5166666666,796.9833333333,351.5833333333,0.0,264.6166666666,0.0,0.0,150.1833333333,0.0,146.4833333333,591.9833333333,604.25,0.0,499.5666666666,264.3,0.0,128.2333333333,146.95,563.2333333333,250.15,0.0,0.0
1737576550000,610.5166666666,1339.95,770.5333333333,569.9333333333,1352.5,1697.25,1115.45,476.7333333333,949.4833333333,562.5333333333,501.8666666666,784.95,529.9166666666,768.0833333333,1395.0333333333,1528.35,621.1666666666,1308.8,942.3833333333,541.4666666666,703.35,775.6333333333,1352.2833333333,925.4166666666,573.8666666666,511.4833333333
1737576555000,1433.95,2451.65,1546.5666666666,1316.95,2555.4666666666,2856.6666666666,2040.55,1321.5666666666,1902.2333333333,1351.8666666666,1321.9666666666,1694.6666666666,1301.8666666666,1519.5333333332999,2603.6166666666,2763.95,1420.45,2436.5666666666,1925.8666666666,1231.8333333333,1537.4666666666,1663.75,2512.3333333333,1900.9833333333,1388.3333333333,1273.3166666666
1737576560000,2798.3833333333,3599.18333333,2826.2,2551.2333333333,3698.08333333,3960.2,3177.2333333333,2459.5666666666,3143.7166666666,2511.7833333332997,2478.7,2813.0666666666,2343.5333333332997,2765.6,3738.85,3842.71666667,2663.0166666666,3611.95,3156.3333333333,2308.6,2799.5166666666,2794.7833333332997,3627.83333333,3073.2,2577.0333333332997,2283.6333333333
1737576565000,3694.66666667,4687.36666667,3916.48333333,3697.55,4841.31666667,5108.83333333,4168.0,3613.48333333,4155.93333333,3625.65,3653.63333333,3910.46666667,3361.01666667,3835.68333333,4895.73333333,4882.86666667,3812.28333333,4618.5,4148.06666667,3303.6,3895.01666667,3888.26666667,4748.93333333,4159.98333333,3722.83333333,3289.45
1737576570000,4839.2,5825.816666670001,5024.61666667,4821.6,5861.25,6240.9,5144.31666667,4669.65,5188.5,4746.31666667,4673.43333333,5038.35,4400.23333333,4939.48333333,5928.28333333,5935.516666670001,4989.98333333,5823.45,5313.78333333,4324.86666667,4950.55,4996.4,5750.26666667,5330.63333333,4874.26666667,4305.9
1737576575000,5853.766666670001,6854.81666666,6135.95,5862.25,6962.03333333,7278.7,6189.733333329999,5802.5,6358.55,5747.18333333,5898.183333329999,6144.41666667,5330.16666667,6040.433333329999,7040.183333329999,7088.71666666,6040.433333329999,6828.61666666,6481.85,5236.85,5970.066666670001,6096.3,6805.233333329999,6471.1,5902.366666670001,5214.31666667
1737576580000,6972.95,8004.58333333,7179.483333329999,6960.133333329999,8068.83333333,8408.73333333,7256.33333333,6876.66666666,7431.983333329999,6825.71666666,6913.81666666,7167.7,6346.766666670001,7054.91666666,8168.76666666,8155.25,7190.683333329999,7950.05,7468.45,6238.08333333,7150.03333333,7134.66666666,7919.05,7466.26666666,7009.733333329999,6191.83333333
1737576585000,8120.683333329999,9319.73333333,8272.81666666,8067.4,9262.31666666,9672.55,8341.633333329999,8009.78333333,8517.0,7915.01666666,8058.11666666,8247.633333329999,7344.133333329999,8095.933333329999,9366.4,9342.91666666,8320.133333329999,9202.16666666,8708.1,7205.95,8213.6,8196.8,9085.0,8713.08333333,8134.35,7172.86666666
1737576590000,9254.96666666,10510.21666666,9478.283333329999,9260.73333333,10422.56666666,10908.01666666,9361.2,9298.36666666,9706.61666666,9081.35,9321.65,9454.48333333,8422.85,9371.633333329999,10528.76666666,10470.31666666,9543.23333333,10345.133333329999,9924.36666666,8273.35,9425.85,9450.633333329999,10223.01666666,9930.36666666,9328.11666666,8236.48333333
1737576595000,10611.633333329999,11615.5,10756.283333329999,10410.15,11710.533333329999,12071.05,10516.93333333,10463.15,10833.11666666,10226.633333329999,10475.76666666,10752.86666666,9475.033333329999,10446.16666666,11838.06666666,11733.65,10809.55,11560.2,11097.68333333,9362.33333333,10532.16666666,10562.23333333,11490.633333329999,11128.61666666,10483.283333329999,9268.033333329999
1737576600000,11705.716666659999,12900.73333333,11910.266666659998,11707.7,12887.33333333,13203.93333333,11629.85,11563.16666666,12060.41666666,11485.01666666,11704.2,11893.95,10649.01666666,11689.31666666,13026.766666659998,12818.65,12060.3,12759.883333329999,12227.85,10464.883333329999,11845.133333329999,11820.0,12646.55,12261.23333333,11788.966666659999,10405.23333333
1737576605000,12758.5,13696.73333333,12933.4,12884.883333329999,13512.966666659999,13666.2,12385.81666666,12872.366666659998,13020.85,12640.16666666,12920.75,12977.266666659998,11716.18333333,12692.216666659999,13641.866666659998,13513.23333333,13283.48333333,13485.033333329999,13313.65,11515.85,12882.283333329999,12862.93333333,13245.466666659999,13261.58333333,12971.966666659999,11463.95
1737576610000,13671.45,14021.58333333,13511.516666659998,13509.91666666,13886.95,14085.16666666,12716.75,13632.783333329999,13474.35,13239.48333333,13654.966666659999,13476.133333329999,12270.18333333,13241.216666659999,14012.15,13735.9,13889.23333333,13811.866666659998,13793.08333333,12033.08333333,13499.2,13394.25,13594.95,13822.98333333,13601.31666666,12006.133333329999
1737576615000,14017.83333333,14072.2,13894.85,13918.83333333,13817.33333333,14110.45,12905.25,13970.85,13700.766666659998,13588.66666666,13988.06666666,13724.466666659999,12534.75,13691.033333329999,13946.266666659998,13642.68333333,14281.66666666,13830.66666666,14054.05,12428.31666666,13817.7,13733.83333333,13545.08333333,14106.33333333,13953.516666659998,12257.56666666
1737576620000,13783.866666659998,14060.5,13907.43333333,13818.05,13948.25,14156.5,12861.25,13989.18333333,13552.91666666,13542.33333333,13989.48333333,13920.25,12673.9,13666.93333333,14105.883333329999,13762.516666659998,14368.73333333,13771.7,13931.05,12461.23333333,13818.716666659999,13826.033333329999,13696.45,14063.08333333,13903.116666659998,12398.5
1737576625000,13951.5,14273.05,13973.533333329999,13946.133333329999,14011.966666659999,14211.58333333,12992.56666666,13951.283333329999,13738.81666666,13680.25,13946.83333333,13961.56666666,12695.8,13712.31666666,14161.216666659999,13944.6,14374.516666659998,14097.35,14075.16666666,12462.55,13869.43333333,13856.5,13739.68333333,14114.56666666,14042.766666659998,12401.5
1737576630000,14167.08333333,14354.81666666,14052.783333329999,14028.18333333,14161.85,14392.6,13120.08333333,14242.55,13945.08333333,13732.75,14286.533333329999,14013.216666659999,12739.5,13775.05,14316.08333333,14055.283333329999,14435.533333329999,14040.2,14247.18333333,12511.7,14021.4,13930.883333329999,13860.366666659998,14255.4,14104.3,12451.266666659998
1737576635000,14391.266666659998,14508.6,14093.366666659998,14157.73333333,14356.95,14515.6,13163.43333333,14285.83333333,13900.98333333,13883.68333333,14214.033333329999,14058.05,12875.216666659999,13826.65,14520.966666659999,14095.66666666,14590.66666666,14199.633333329999,14257.95,12720.633333329999,14148.1,14050.3,14111.133333329999,14328.216666659999,14256.516666659998,12635.5
1737576640000,14353.48333333,14589.68333333,14329.05,14355.616666659998,14441.43333333,14550.766666659998,13265.55,14389.93333333,13901.366666659998,14080.3,14377.15,14322.366666659998,13043.883333329999,14052.83333333,14590.133333329999,14264.41666666,14796.81666666,14336.41666666,14379.116666659998,12823.0,14219.58333333,14215.966666659999,14162.55,14442.216666659999,14454.133333329999,12765.866666659998
1737576645000,14384.33333333,14511.633333329999,14401.033333329999,14438.81666666,14500.016666659998,14609.06666666,13230.55,14495.31666666,14158.616666659998,14154.43333333,14506.91666666,14395.73333333,13122.66666666,14141.366666659998,14672.75,14268.95,14872.616666659998,14247.83333333,14499.883333329999,12901.8,14337.6,14302.58333333,14232.35,14531.93333333,14529.133333329999,12840.66666666
1737576650000,14561.73333333,14588.56666666,14354.533333329999,14496.966666659999,14547.65,14591.8,13431.68333333,14424.06666666,14094.41666666,14226.15,14429.283333329999,14490.5,13203.616666659998,14151.93333333,14716.2,14319.6,14986.16666666,14359.23333333,14446.716666659999,12983.516666659998,14276.18333333,14340.33333333,14270.883333329999,14509.2,14610.25,12897.95
1737576655000,14396.25,14573.18333333,14411.366666659998,14553.93333333,14436.81666666,14628.766666659998,13325.95,14518.966666659999,14171.2,14254.8,14590.9,14390.883333329999,13228.966666659999,14252.716666659999,14608.366666659998,14293.95,14915.783333329999,14216.016666659998,14497.15,12942.16666666,14471.783333329999,14418.216666659999,14160.9,14537.25,14656.883333329999,12931.466666659999
1737576660000,14437.5,14592.9,14451.83333333,14434.6,14469.616666659998,14520.7,13363.616666659998,14503.73333333,14074.116666659998,14154.65,14393.85,14432.16666666,13143.4,14171.133333329999,14631.31666666,14282.05,14909.2,14384.45,14520.7,12905.1,14365.883333329999,14335.1,14187.75,14562.283333329999,14535.06666666,12834.35
1737576665000,14438.91666666,14522.35,14451.91666666,14466.8,14464.45,14574.65,13336.016666659998,14545.3,14090.6,14180.93333333,14555.9,14367.216666659999,13157.533333329999,14170.383333329999,14627.883333329999,14225.55,14902.366666659998,14284.3,14427.33333333,12920.1,14369.3,14307.06666666,14192.93333333,14453.31666666,14570.83333333,12857.58333333
1737576670000,14221.91666666,14395.73333333,14388.9,14460.85,14438.93333333,14459.283333329999,13351.48333333,14454.75,14084.783333329999,14186.116666659998,14473.35,14371.15,13155.2,14124.73333333,14598.48333333,14254.08333333,14901.66666666,14339.83333333,14422.65,12924.66666666,14311.033333329999,14277.116666659998,14165.283333329999,14400.5,14565.466666659999,12862.366666659998
1737576675000,14192.616666659998,14556.466666659999,14418.95,14436.516666659998,14492.283333329999,14616.06666666,13296.15,14498.5,14125.2,14157.216666659999,14545.45,14399.7,13148.016666659998,14079.98333333,14642.43333333,14244.73333333,14876.5,14386.93333333,14422.31666666,12849.66666666,14340.73333333,14228.33333333,14207.516666659998,14450.68333333,14538.4,12852.266666659998
1737576680000,14457.516666659998,14622.66666666,14413.68333333,14476.6,14557.383333329999,14695.73333333,13270.516666659998,14517.783333329999,14141.383333329999,14195.65,14569.216666659999,14404.9,13044.58333333,14158.15,14713.466666659999,14305.75,14756.5,14457.06666666,14487.5,12800.68333333,14216.033333329999,14310.133333329999,14264.83333333,14527.216666659999,14592.81666666,12746.85
1737576685000,14498.25,14568.9,14474.95,14531.93333333,14483.58333333,14611.55,13352.48333333,14568.75,14108.533333329999,14267.65,14571.33333333,14472.75,13224.33333333,14232.283333329999,14646.716666659999,14255.06666666,14993.883333329999,14345.75,14544.133333329999,12999.25,14389.766666659998,14382.016666659998,14211.616666659998,14583.766666659998,14656.5,12939.25
1737576690000,14278.35,14443.33333333,14426.6,14480.016666659998,14491.35,14559.616666659998,13373.8,14489.8,14158.616666659998,14205.16666666,14510.516666659998,14405.9,13171.266666659998,14149.98333333,14650.31666666,14271.23333333,14922.56666666,14415.43333333,14500.4,12940.633333329999,14346.91666666,14314.266666659998,14244.41666666,14544.95,14583.58333333,12880.0
1737576695000,14215.91666666,14585.883333329999,14439.616666659998,14486.966666659999,14360.966666659999,14668.41666666,13337.783333329999,14577.966666659999,14182.15,14207.716666659999,14610.216666659999,14408.866666659998,13177.23333333,14215.93333333,14515.73333333,14229.4,14928.98333333,14422.75,14523.883333329999,12872.55,14349.516666659998,14240.45,14074.516666659998,14561.16666666,14589.533333329999,12833.43333333
1737576700000,14523.33333333,14528.23333333,14463.283333329999,14355.95,14386.65,14652.0,13260.783333329999,14534.73333333,14216.55,14067.65,14602.65,14283.93333333,13054.216666659999,14101.9,14544.283333329999,14088.116666659998,14776.7,14250.98333333,14548.4,12809.266666659998,14256.08333333,14369.73333333,13989.95,14589.66666666,14462.016666659998,12761.93333333
1737576705000,14460.966666659999,14524.16666666,14343.16666666,14381.883333329999,14389.56666666,14546.95,13274.7,14443.81666666,14035.0,14109.616666659998,14429.6,14442.366666659998,13096.016666659998,14190.83333333,14539.7,14099.18333333,14854.116666659998,14300.883333329999,14380.516666659998,12875.716666659999,14175.18333333,14346.4,14105.98333333,14426.966666659999,14482.75,12772.56666666
1737576710000,14357.35,14518.81666666,14465.783333329999,14370.43333333,14394.33333333,14477.866666659998,13276.383333329999,14452.95,14174.45,14097.6,14482.4,14340.73333333,13064.45,14085.016666659998,14552.766666659998,14222.45,14809.08333333,14293.633333329999,14385.05,12848.55,14301.466666659999,14237.8,14120.05,14424.283333329999,14472.5,12782.8
1737576715000,14283.33333333,14616.283333329999,14294.866666659998,14392.633333329999,14306.866666659998,14404.43333333,13286.25,14453.516666659998,14144.91666666,14114.216666659999,14459.866666659998,14264.55,13095.81666666,14014.25,14453.45,14087.75,14830.266666659998,14417.516666659998,14292.65,12864.43333333,14242.33333333,14173.8,14030.2,14321.633333329999,14490.9,12804.56666666
1737576720000,14286.283333329999,14490.716666659999,14217.466666659999,14302.2,14244.6,14576.93333333,13202.98333333,14573.65,14137.31666666,14022.66666666,14599.466666659999,14198.216666659999,12990.65,13946.533333329999,14473.033333329999,14019.466666659999,14710.133333329999,14189.1,14486.016666659998,12787.33333333,14144.766666659998,14106.633333329999,13969.8,14486.75,14404.18333333,12724.016666659998
1737576725000,14433.15,14460.73333333,14353.73333333,14240.15,14378.5,14644.766666659998,13237.56666666,14381.0,13994.633333329999,13964.06666666,14375.18333333,14370.7,13071.08333333,14118.05,14539.616666659998,14149.9,14812.016666659998,14294.08333333,14363.616666659998,12844.4,14267.383333329999,14272.883333329999,14107.35,14522.56666666,14340.5,12761.3
1737576730000,14409.08333333,14668.31666666,14312.85,14374.4,14434.533333329999,14602.033333329999,13275.1,14358.0,14154.783333329999,14100.866666659998,14458.23333333,14439.766666659998,13093.56666666,14174.883333329999,14592.866666659998,14188.15,14847.1,14266.3,14374.266666659998,12871.91666666,14303.91666666,14346.266666659998,14156.95,14505.16666666,14481.48333333,12782.716666659999
1737576735000,14421.08333333,14606.8,14351.31666666,14430.383333329999,14471.1,14591.66666666,13329.56666666,14427.033333329999,14115.41666666,14151.4,14462.783333329999,14333.33333333,13124.766666659998,14079.48333333,14562.216666659999,14197.616666659998,14864.533333329999,14311.033333329999,14319.016666659998,12893.16666666,14272.783333329999,14240.16666666,14207.633333329999,14387.466666659999,14531.033333329999,12819.91666666
1737576740000,14359.33333333,14554.783333329999,14420.18333333,14397.266666659998,14384.616666659998,14530.35,13328.18333333,14504.7,14203.45,14202.366666659998,14491.41666666,14388.716666659999,13181.55,14129.25,14553.783333329999,14140.7,14958.23333333,14239.5,14545.016666659998,12954.35,14282.55,14291.35,14114.766666659998,14574.45,14582.133333329999,12878.93333333
1737576745000,14456.966666659999,14599.966666659999,14377.883333329999,14393.883333329999,14496.35,14598.85,13343.68333333,14464.05,14129.58333333,14108.116666659998,14609.1,14327.85,13095.33333333,14072.6,14671.533333329999,14279.016666659998,14852.18333333,14373.48333333,14465.466666659999,12878.2,14326.93333333,14250.866666659998,14220.7,14507.33333333,14479.65,12791.95
1737576750000,14491.35,14715.1,14412.56666666,14492.25,14390.116666659998,14595.68333333,13266.783333329999,14531.73333333,14086.75,14214.016666659998,14548.56666666,14394.16666666,13196.533333329999,14139.133333329999,14547.43333333,14175.25,14951.966666659999,14309.08333333,14408.116666659998,12951.73333333,14334.5,14301.35,14113.45,14446.216666659999,14598.283333329999,12888.866666659998
1737576755000,14376.133333329999,14576.033333329999,14450.116666659998,14382.016666659998,14453.783333329999,14590.75,13322.866666659998,14439.366666659998,14130.466666659999,14108.98333333,14476.283333329999,14474.75,13084.48333333,14133.65,14606.95,14247.45,14825.7,14350.48333333,14469.35,12851.883333329999,14359.216666659999,14378.66666666,14173.966666659999,14513.783333329999,14487.06666666,12792.6
1737576760000,14429.31666666,14651.75,14425.43333333,14450.033333329999,14546.116666659998,14592.8,13402.466666659999,14529.73333333,14152.016666659998,14168.133333329999,14530.016666659998,14565.16666666,13138.516666659998,14224.35,14709.116666659998,14445.766666659998,14883.81666666,14486.783333329999,14497.283333329999,12914.68333333,14335.716666659999,14277.91666666,14388.41666666,14536.43333333,14546.23333333,12853.41666666
1737576765000,14458.266666659998,14671.283333329999,14525.08333333,14541.9,14378.516666659998,14614.366666659998,13453.6,14613.266666659998,14246.4,14257.4,14667.45,14387.58333333,13222.0,14133.883333329999,14651.83333333,14332.48333333,14983.516666659998,14432.33333333,14455.05,12991.25,14534.633333329999,14295.116666659998,14212.98333333,14516.98333333,14645.33333333,12946.91666666
1737576770000,14504.3,14542.45,14341.75,14389.266666659998,14287.15,14643.6,13288.25,14601.45,14108.6,14206.766666659998,14610.3,14299.533333329999,13189.7,14152.06666666,14442.45,14145.41666666,14927.033333329999,14308.31666666,14571.266666659998,12941.883333329999,14364.2,14316.1,14021.25,14613.133333329999,14472.41666666,12883.4
