,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1708187740000,24958.21666666,24311.35,24608.11666666,24822.883333330003,23921.566666659997
1708187745000,24026.23333333,24216.36666666,23818.15,23957.183333330002,23151.833333330003
1708187750000,24159.78333333,24131.95,23766.86666666,23942.883333330003,23088.183333330002
1708187755000,24014.35,24468.75,23779.083333330003,23917.75,23085.0
1708187760000,24452.433333330002,24468.75,23891.883333330003,24076.1,23225.15
1708187765000,24127.66666666,24514.266666659998,24003.433333330002,24133.016666659998,23328.65
1708187770000,24135.0,24466.433333330002,23964.9,24082.85,23314.03333333
1708187775000,24544.633333330003,24599.583333330003,24170.333333330003,24311.73333333,23494.133333330003
1708187780000,24220.78333333,24079.016666659998,23779.86666666,24064.86666666,22999.816666659997
1708187785000,23798.083333330003,23812.41666666,23421.55,23661.1,22779.7
1708187790000,23444.266666659998,23971.85,23228.55,23590.066666659997,22590.46666666
1708187795000,23903.433333330002,24594.53333333,23913.633333330003,23958.75,23237.883333330003
1708187800000,24019.566666659997,24399.86666666,23908.1,23996.11666666,23242.71666666
1708187805000,23509.883333330003,23950.433333330002,23409.96666666,23458.933333330002,22755.816666659997
1708187810000,23327.316666659997,23652.85,23128.383333330003,23240.2,22470.61666666
1708187815000,23095.816666659997,23521.333333330003,23007.75,23045.83333333,22367.43333333
1708187820000,22841.18333333,23122.36666666,22669.11666666,22830.53333333,22032.96666666
1708187825000,22636.58333333,22680.8,22305.233333329998,22423.13333333,21704.55
1708187830000,22250.2,22549.93333333,22062.28333333,22235.5,21423.16666666
1708187835000,22468.05,22827.83333333,22308.83333333,22439.03333333,21673.63333333
1708187840000,22761.983333329998,23292.86666666,22790.78333333,22764.816666659997,22144.816666659997
1708187845000,23118.5,23253.23333333,22889.9,22978.68333333,22234.58333333
1708187850000,22872.816666659997,23367.383333330003,22909.46666666,22817.36666666,22257.483333329998
1708187855000,22710.11666666,22975.85,22512.3,22720.55,21885.03333333
1708187860000,22843.4,23122.683333330002,22675.016666659998,22776.15,22017.85
1708187865000,22752.05,23510.4,22948.316666659997,23016.46666666,22301.766666659998
1708187870000,23172.316666659997,23420.516666659998,22969.6,23104.516666659998,22330.41666666
1708187875000,23396.48333333,23550.73333333,23088.016666659998,23300.05,22440.86666666
1708187880000,23407.6,23687.21666666,23219.683333330002,23316.35,22572.0
1708187885000,23656.133333330003,23983.833333330003,23405.71666666,23568.833333330003,22725.7
1708187890000,23808.3,24252.933333330002,23574.433333330002,23817.6,23052.18333333
1708187895000,22868.9,23085.36666666,22859.28333333,22992.983333329998,22227.05
1708187900000,22985.066666659997,23402.833333330003,22782.75,22979.766666659998,22145.9
1708187905000,23236.383333330003,23870.266666659998,23222.883333330003,23280.2,22559.3
1708187910000,23935.46666666,23973.23333333,23495.566666659997,23620.5,22823.266666659998
1708187915000,23987.85,24040.61666666,23781.6,23847.28333333,23116.46666666
1708187920000,23386.86666666,23679.3,23189.566666659997,23342.383333330003,22554.08333333
1708187925000,24410.383333330003,24074.28333333,23730.55,24016.516666659998,23063.316666659997
1708187930000,24040.85,24497.4,23895.133333330003,24058.766666659998,23228.16666666
1708187935000,24099.633333330003,24363.16666666,23905.03333333,24006.3,23233.61666666
1708187940000,24062.11666666,24398.36666666,23881.95,24043.9,23204.933333330002
1708187945000,23955.36666666,24223.78333333,23823.3,23884.71666666,23154.21666666
1708187950000,22263.8,22735.25,22279.55,22416.11666666,21518.4
1708187955000,22337.53333333,22640.08333333,21946.88333333,22068.38333333,21326.2
1708187960000,22404.75,22636.266666659998,22197.1,22253.75,21575.33333333
1708187965000,22553.733333329998,22766.45,22324.65,22468.8,21695.2
1708187970000,22457.03333333,22291.86666666,22067.28333333,22318.8,21488.35
1708187975000,21923.46666666,22098.13333333,21590.35,21751.18333333,20970.71666666
1708187980000,22028.0,22268.63333333,21825.1,22167.9,21423.55
1708187985000,21849.75,22039.43333333,21619.4,21741.43333333,21009.68333333
1708187990000,21892.41666666,21876.8,21501.483333329998,21725.45,20989.86666666
1708187995000,22393.46666666,22650.93333333,22163.96666666,22336.75,21559.7
1708188000000,22270.78333333,22364.8,21958.13333333,22124.91666666,21337.3
1708188005000,22404.316666659997,22926.983333329998,22397.3,22469.96666666,21767.46666666
1708188010000,23130.3,22825.65,22596.86666666,22650.78333333,21966.38333333
1708188015000,22622.316666659997,22562.71666666,22188.516666659998,22419.43333333,21578.75
1708188020000,22200.96666666,22492.38333333,22274.68333333,22404.4,21646.55
1708188025000,21991.316666659997,22289.566666659997,21803.816666659997,21928.4,21206.983333329998
1708188030000,21955.53333333,22615.21666666,21948.35,21950.05,21308.03333333
1708188035000,22719.7,23246.133333330003,22664.58333333,22753.6,22041.4
1708188040000,23255.75,23055.733333329998,22785.65,22794.88333333,21943.95
1708188045000,22701.4,23239.23333333,22650.13333333,22688.8,22016.45
1708188050000,20430.46666666,21195.9,20616.95,20510.78333333,20003.2
1708188055000,19680.25,19960.13333333,19604.9,19685.53333333,19035.4
1708188060000,19765.96666666,20283.45,19752.46666666,19779.88333333,19183.05
1708188065000,19700.66666666,19712.95,19183.266666659998,19504.45,18673.03333333
1708188070000,20859.9,21165.78333333,20673.88333333,20790.93333333,20085.3
1708188075000,21533.96666666,22060.35,21548.21666666,21569.63333333,20931.266666659998
1708188080000,22047.68333333,21805.566666659997,21309.016666659998,21589.5,20715.46666666
1708188085000,21645.85,21381.016666659998,21157.21666666,21479.3,20558.41666666
1708188090000,20774.45,21142.11666666,20713.0,20840.28333333,20127.483333329998
1708188095000,20593.733333329998,21103.6,20645.96666666,20762.816666659997,20066.08333333
1708188100000,20834.96666666,21530.1,20910.28333333,20935.316666659997,20313.483333329998
1708188105000,21475.36666666,21883.43333333,21415.2,21478.83333333,20819.58333333
1708188110000,21751.46666666,21778.36666666,21545.83333333,21688.733333329998,20852.63333333
1708188115000,22191.91666666,22437.83333333,21851.2,22031.63333333,21239.41666666
1708188120000,21782.13333333,22026.93333333,21823.11666666,21930.88333333,21225.68333333
1708188125000,22184.28333333,22378.46666666,22097.13333333,22095.88333333,21464.2
1708188130000,21572.233333329998,21769.93333333,21332.483333329998,21507.55,20733.233333329998
1708188135000,20993.63333333,20804.483333329998,20595.08333333,20804.21666666,20013.41666666
1708188140000,20314.733333329998,21248.63333333,20683.41666666,20646.816666659997,20000.483333329998
1708188145000,20653.5,21402.016666659998,20775.03333333,20928.21666666,20192.78333333
1708188150000,21592.88333333,21715.38333333,21288.816666659997,21405.91666666,20687.43333333
1708188155000,21816.6,21371.566666659997,21162.18333333,21429.33333333,20562.25
1708188160000,21481.0,21227.4,21012.516666659998,21266.63333333,20423.08333333
1708188165000,21012.3,21154.983333329998,20730.483333329998,20899.2,20142.88333333
1708188170000,21396.566666659997,21513.35,21067.05,21293.13333333,20484.21666666
1708188175000,21303.41666666,21544.71666666,21144.7,21271.55,20548.0
1708188180000,21592.91666666,21656.16666666,21231.15,21363.11666666,20396.96666666
1708188185000,21629.21666666,21787.93333333,21393.483333329998,21578.066666659997,20778.13333333
1708188190000,20540.53333333,21346.08333333,20757.93333333,20666.733333329998,20178.33333333
1708188195000,20937.83333333,21665.75,21029.63333333,21053.25,20431.483333329998
1708188200000,21487.53333333,21225.816666659997,20907.08333333,21131.0,20419.45
1708188205000,21078.316666659997,20857.83333333,20659.8,20650.68333333,20077.43333333
1708188210000,20465.08333333,20714.45,20291.66666666,20417.9,19723.0
1708188215000,20098.9,20775.0,20145.766666659998,20237.78333333,19787.15
1708188220000,20646.83333333,21380.25,20746.6,20734.6,20158.11666666
1708188225000,20221.35,20565.46666666,20154.316666659997,20224.61666666,19581.95
1708188230000,21160.58333333,21303.03333333,20884.66666666,20989.983333329998,20281.85
1708188235000,21062.266666659998,21314.13333333,20943.766666659998,21024.95,20343.88333333
1708188240000,20722.1,21324.11666666,20652.43333333,20761.61666666,20305.233333329998
1708188245000,20127.3,20510.93333333,20063.46666666,20158.516666659998,19498.0
1708188250000,19751.43333333,19713.33333333,19323.33333333,19599.36666666,18773.21666666
1708188255000,19113.11666666,19510.266666659998,19113.78333333,19235.066666659997,18585.766666659998
1708188260000,19044.2,19576.4,19029.2,19273.25,18507.816666659997
1708188265000,19748.3,20447.85,19812.75,19822.43333333,19268.25
1708188270000,20415.266666659998,20647.016666659998,20235.95,20351.78333333,19664.05
1708188275000,20717.816666659997,20758.733333329998,20547.38333333,20546.566666659997,19760.96666666
1708188280000,19807.0,19648.983333329998,19360.85,19622.516666659998,18825.61666666
1708188285000,20054.66666666,20412.66666666,20002.566666659997,20118.5,19445.233333329998
1708188290000,19238.03333333,19641.066666659997,19064.983333329998,19227.85,18543.66666666
1708188295000,18697.85,18945.85,18529.13333333,18663.83333333,18017.1
1708188300000,19180.316666659997,19089.93333333,18790.78333333,18985.13333333,18275.11666666
1708188305000,19543.016666659998,19651.3,19306.233333329998,19436.11666666,18779.41666666
1708188310000,19518.66666666,19998.33333333,19645.13333333,19595.066666659997,19097.43333333
1708188315000,19976.63333333,19510.85,19326.41666666,19567.95,18781.38333333
1708188320000,19462.15,19263.9,19056.766666659998,19034.41666666,18501.13333333
1708188325000,18672.16666666,19113.43333333,18744.016666659998,18851.766666659998,18200.63333333
1708188330000,18570.86666666,18783.16666666,18406.61666666,18514.33333333,17892.36666666
1708188335000,18460.18333333,18896.45,18304.5,18424.15,17800.55
1708188340000,18983.816666659997,19587.36666666,19086.45,19051.78333333,18552.13333333
1708188345000,18703.95,18800.45,18430.066666659997,18531.58333333,17909.15
1708188350000,20103.85,20096.7,19899.35,19926.3,19336.61666666
1708188355000,19760.1,19941.566666659997,19519.78333333,19627.21666666,19000.83333333
1708188360000,19847.65,19918.03333333,19437.95,19686.483333329998,18882.2
1708188365000,18656.7,18846.33333333,18424.66666666,18534.43333333,17942.15
1708188370000,18204.7,17863.85,17700.95,17908.63333333,17231.0
1708188375000,17543.83333333,18161.21666666,17594.08333333,17565.483333329998,17099.88333333
1708188380000,17647.36666666,18492.85,17961.7,17964.63333333,17460.03333333
1708188385000,18475.233333329998,18450.05,18080.4,18185.4,17573.61666666
1708188390000,18414.71666666,18635.68333333,18262.7,18370.3,17748.15
1708188395000,18404.816666659997,18597.83333333,18233.733333329998,18327.05,17715.066666659997
1708188400000,18630.43333333,18671.483333329998,18458.11666666,18550.0,17939.7
1708188405000,18690.95,18886.16666666,18505.78333333,18611.15,17984.266666659998
1708188410000,18732.83333333,18926.33333333,18477.4,18671.5,18066.6
1708188415000,18925.13333333,19284.95,18852.65,18972.41666666,18363.78333333
1708188420000,18918.4,19424.233333329998,19045.516666659998,18923.86666666,18487.75
1708188425000,18375.7,19163.93333333,18572.066666659997,18529.733333329998,18011.53333333
1708188430000,18614.91666666,19379.83333333,18749.65,18754.93333333,18194.05
1708188435000,19419.66666666,19255.21666666,19052.516666659998,19324.483333329998,18560.71666666
1708188440000,19299.78333333,18871.05,18682.9,18923.8,18166.8
1708188445000,18327.75,18779.83333333,18400.95,18507.46666666,17885.95
1708188450000,18407.266666659998,18610.18333333,18449.38333333,18570.5,17872.46666666
1708188455000,18645.21666666,18864.483333329998,18473.816666659997,18587.65,17966.25
1708188460000,18566.38333333,18944.45,18413.85,18517.233333329998,17884.66666666
1708188465000,19390.7,19254.316666659997,19030.566666659997,19249.066666659997,18536.66666666
1708188470000,16905.983333329998,17679.4,17175.516666659998,17118.85,16585.68333333
1708188475000,16207.883333329999,16308.25,16127.91666666,16195.8,15615.466666659999
1708188480000,16481.28333333,16252.43333333,15895.33333333,16265.383333329999,15665.966666659999
1708188485000,18035.85,17681.83333333,17527.16666666,17762.1,17060.25
1708188490000,17317.3,17746.733333329998,17394.78333333,17494.016666659998,16904.766666659998
1708188495000,17309.0,17939.63333333,17636.41666666,17575.5,16968.25
1708188500000,18007.9,18632.08333333,18071.7,18039.16666666,17555.066666659997
1708188505000,18772.63333333,18750.983333329998,18379.8,18495.266666659998,17852.13333333
1708188510000,18690.86666666,18823.733333329998,18296.066666659997,18393.75,17875.28333333
1708188515000,18316.38333333,18049.63333333,17858.15,18106.33333333,17399.66666666
1708188520000,17384.0,17676.233333329998,17314.45,17427.3,16835.58333333
1708188525000,17315.85,18104.08333333,17587.18333333,17587.516666659998,17058.25
1708188530000,18543.33333333,18710.33333333,18346.36666666,18460.25,17840.8
1708188535000,17603.95,18082.1,17614.733333329998,17589.65,17106.8
1708188540000,17219.7,17748.8,17561.733333329998,17245.233333329998,16888.816666659997
1708188545000,17642.96666666,17826.63333333,17517.33333333,17578.78333333,17025.05
1708188550000,18057.43333333,17638.45,17401.066666659997,17612.233333329998,16940.03333333
1708188555000,17452.86666666,17785.08333333,17192.88333333,17289.566666659997,16839.516666659998
1708188560000,17262.35,17475.66666666,17339.5,17439.71666666,16851.41666666
1708188565000,17267.5,17465.08333333,17115.71666666,17207.63333333,16638.66666666
1708188570000,17365.983333329998,17661.983333329998,17251.85,17340.61666666,16732.88333333
1708188575000,17609.63333333,18284.766666659998,17763.266666659998,17711.766666659998,17208.68333333
1708188580000,18195.233333329998,17798.55,17700.45,17957.4,17233.3
1708188585000,17975.16666666,17470.28333333,17276.66666666,17530.516666659998,16840.983333329998
1708188590000,17211.0,17542.0,17186.35,17276.016666659998,16692.816666659997
1708188595000,18237.45,18248.1,17919.45,18167.18333333,17476.38333333
1708188600000,18411.61666666,18616.38333333,18169.68333333,18444.33333333,17662.63333333
1708188605000,16192.05,17028.266666659998,16590.483333329998,16585.93333333,16086.3
1708188610000,16567.08333333,17193.7,16732.7,16717.1,16246.3
1708188615000,17257.516666659998,17326.0,16978.066666659997,17080.03333333,16502.75
1708188620000,17317.95,17497.08333333,16936.066666659997,17033.75,16463.41666666
1708188625000,17483.6,17671.58333333,17319.766666659998,17421.13333333,16844.13333333
1708188630000,17352.566666659997,17041.316666659997,16894.45,17136.65,16424.516666659998
1708188635000,16912.68333333,16596.6,16424.46666666,16719.55,16040.06666666
1708188640000,16769.766666659998,17153.78333333,16632.11666666,16693.83333333,16155.016666659998
1708188645000,16658.96666666,17380.68333333,17059.05,17003.91666666,16344.41666666
1708188650000,17536.3,17601.25,17248.1,17348.233333329998,16764.25
1708188655000,17014.516666659998,16993.58333333,16707.35,16804.2,16213.15
1708188660000,16872.93333333,16880.516666659998,16522.83333333,16749.63333333,16098.616666659998
1708188665000,17145.516666659998,16711.86666666,16458.66666666,16711.35,16001.9
1708188670000,16577.93333333,16657.35,16325.016666659998,16423.15,15855.033333329999
1708188675000,16106.41666666,16526.733333329998,16194.783333329999,16289.866666659998,15739.73333333
1708188680000,15972.383333329999,16155.1,15833.08333333,15929.73333333,15387.93333333
1708188685000,15615.06666666,15835.91666666,15515.783333329999,15605.8,15077.15
1708188690000,15724.45,16404.35,15868.716666659999,15824.16666666,15420.383333329999
1708188695000,16253.7,16732.83333333,16440.68333333,16340.766666659998,15909.25
1708188700000,16299.533333329999,16473.8,16219.16666666,16254.866666659998,15756.766666659998
1708188705000,16011.366666659998,16149.35,15634.766666659998,15750.766666659998,15382.65
1708188710000,15564.55,15750.216666659999,15432.33333333,15527.4,14999.5
1708188715000,15960.133333329999,16320.85,15926.43333333,16022.866666659998,15517.06666666
1708188720000,15676.93333333,16139.85,15779.41666666,15705.383333329999,15266.41666666
1708188725000,15627.45,16345.883333329999,15797.06666666,15742.866666659998,15353.283333329999
1708188730000,16445.28333333,16705.88333333,16368.85,16465.816666659997,15913.716666659999
1708188735000,16908.08333333,16467.08333333,16336.93333333,16585.2,15927.85
1708188740000,16634.93333333,16334.766666659998,16227.783333329999,16375.966666659999,15821.616666659998
1708188745000,16205.55,16060.43333333,15801.883333329999,15997.383333329999,15377.6
1708188750000,15903.35,16107.45,15995.98333333,16084.616666659998,15550.216666659999
1708188755000,15716.383333329999,16119.283333329999,15588.016666659998,15679.41666666,15146.93333333
1708188760000,16155.716666659999,16682.066666659997,16195.58333333,16207.266666659998,15717.6
1708188765000,16998.43333333,16862.45,16711.45,16923.4,16287.2
1708188770000,16269.05,16460.65,16135.383333329999,16219.533333329999,15680.966666659999
1708188775000,16435.86666666,16503.816666659997,16204.91666666,16235.533333329999,15732.883333329999
1708188780000,16024.516666659998,15940.966666659999,15660.216666659999,15867.58333333,15284.33333333
1708188785000,15068.116666659998,15131.83333333,14828.81666666,14906.48333333,14409.41666666
1708188790000,14443.91666666,14834.33333333,14536.633333329999,14618.43333333,14125.83333333
1708188795000,14866.85,15451.6,14940.98333333,14861.98333333,14479.7
1708188800000,15149.93333333,15839.116666659998,15296.23333333,15329.966666659999,14820.116666659998
1708188805000,15659.783333329999,15964.966666659999,15737.266666659998,15724.633333329999,15287.31666666
1708188810000,15725.35,15344.48333333,15050.85,15256.966666659999,14672.85
1708188815000,15106.08333333,14924.91666666,14741.3,14926.43333333,14359.08333333
1708188820000,14611.55,15009.466666659999,14703.18333333,14811.6,14303.533333329999
1708188825000,14619.116666659998,15110.73333333,14628.45,14566.56666666,14178.75
1708188830000,15626.6,15785.31666666,15465.116666659998,15564.466666659999,15035.66666666
1708188835000,13985.0,14635.4,14160.533333329999,14162.0,13701.73333333
1708188840000,14069.68333333,14511.18333333,14164.33333333,14374.766666659998,13719.266666659998
1708188845000,14724.283333329999,15010.25,14939.83333333,15026.15,14470.6
1708188850000,15244.93333333,15176.56666666,14872.56666666,14963.45,14460.83333333
1708188855000,14919.25,15076.9,14774.05,14869.1,14353.7
1708188860000,14919.91666666,15083.16666666,14783.55,14862.91666666,14368.58333333
1708188865000,15008.033333329999,14895.08333333,14624.83333333,14834.73333333,14283.383333329999
1708188870000,14738.35,15006.56666666,14642.65,14756.8,14187.66666666
1708188875000,14511.116666659998,15267.05,14848.783333329999,14831.75,14400.266666659998
1708188880000,15027.15,14972.25,14820.98333333,14870.81666666,14269.25
1708188885000,14981.55,15173.16666666,14855.366666659998,14949.616666659998,14435.65
1708188890000,14931.6,15124.5,14812.7,14888.65,14398.45
1708188895000,15087.06666666,15269.2,15005.81666666,15100.966666659999,14595.283333329999
1708188900000,14869.133333329999,15026.33333333,14722.966666659999,14581.65,14313.283333329999
1708188905000,14754.6,14819.83333333,14403.18333333,14481.85,14046.43333333
1708188910000,14398.883333329999,14089.716666659999,13977.7,14208.81666666,13659.56666666
1708188915000,13676.91666666,13431.0,13250.4,13466.4,12936.15
1708188920000,13301.85,13466.533333329999,13406.283333329999,13490.56666666,13029.98333333
1708188925000,13202.35,13820.633333329999,13360.05,13310.93333333,12907.716666659999
1708188930000,13908.616666659998,14519.35,14077.05,14010.366666659998,13677.16666666
1708188935000,14771.16666666,14424.466666659999,14305.966666659999,14502.93333333,13969.6
1708188940000,14317.83333333,14011.016666659998,13756.533333329999,13993.75,13565.31666666
1708188945000,13605.533333329999,13751.73333333,13482.66666666,13560.43333333,13101.68333333
1708188950000,13374.633333329999,13527.533333329999,13469.716666659999,13564.033333329999,12926.383333329999
1708188955000,14260.68333333,14411.35,14074.08333333,14156.516666659998,13684.866666659998
1708188960000,13682.85,13844.05,13569.216666659999,13645.93333333,13185.73333333
1708188965000,13609.91666666,13873.216666659999,13490.883333329999,13565.7,13112.783333329999
1708188970000,13941.06666666,14625.4,14162.43333333,14089.23333333,13688.15
1708188975000,14348.4,14565.18333333,14395.016666659998,14498.966666659999,13940.8
1708188980000,14492.43333333,14127.41666666,13856.516666659998,14073.81666666,13490.116666659998
1708188985000,14061.85,13964.766666659998,13682.9,13848.6,13299.766666659998
1708188990000,13271.9,13647.06666666,13371.366666659998,13448.466666659999,13000.93333333
1708188995000,13335.18333333,13755.3,13315.33333333,13407.85,12882.466666659999
1708189000000,13676.6,14316.48333333,13860.65,13820.23333333,13413.8
1708189005000,14366.43333333,14542.366666659998,14255.08333333,14333.4,13858.016666659998
1708189010000,14625.783333329999,14269.45,13970.8,14171.516666659998,13816.43333333
1708189015000,13723.533333329999,13668.9,13532.58333333,13673.3,13205.533333329999
1708189020000,14779.133333329999,14788.633333329999,14624.55,14725.95,14235.716666659999
1708189025000,14584.0,14356.616666659998,14221.716666659999,14397.7,13829.616666659998
1708189030000,13832.65,13814.68333333,13537.23333333,13699.48333333,13158.133333329999
1708189035000,13458.633333329999,14207.466666659999,13718.56666666,13639.66666666,13328.85
1708189040000,13641.48333333,14312.633333329999,13801.883333329999,13745.616666659998,13394.716666659999
1708189045000,14124.883333329999,14550.616666659998,14242.98333333,14250.95,13846.58333333
1708189050000,14824.16666666,14769.866666659998,14468.06666666,14560.383333329999,14075.533333329999
1708189055000,14634.95,14494.266666659998,14395.98333333,14482.35,14020.516666659998
1708189060000,14296.616666659998,13951.41666666,13848.25,14047.383333329999,13531.7
1708189065000,13412.98333333,13706.866666659998,13426.633333329999,13508.883333329999,13049.45
1708189070000,13279.16666666,13957.8,13678.966666659999,13417.41666666,13022.866666659998
1708189075000,13864.91666666,14228.16666666,13812.016666659998,13816.9,13373.55
1708189080000,13759.9,13665.516666659998,13374.43333333,13541.33333333,13007.1
1708189085000,13995.81666666,14531.06666666,14085.866666659998,14089.41666666,13706.0
1708189090000,14596.133333329999,14950.766666659998,14648.75,14653.116666659998,14242.98333333
1708189095000,15262.8,15173.716666659999,14892.0,14976.2,14479.633333329999
1708189100000,15333.18333333,15014.31666666,14923.85,15134.4,14543.98333333
1708189105000,14744.383333329999,14448.83333333,14355.98333333,14492.58333333,14007.66666666
1708189110000,13911.116666659998,14245.18333333,13965.75,14036.3,13563.866666659998
1708189115000,13960.033333329999,14458.883333329999,13968.55,13916.783333329999,13548.83333333
1708189120000,14272.41666666,14946.81666666,14461.866666659998,14420.4,13981.7
1708189125000,15030.116666659998,15055.18333333,14750.616666659998,14833.06666666,14343.9
1708189130000,14975.5,15143.7,14647.33333333,14940.95,14438.783333329999
1708189135000,14258.55,14430.95,14296.533333329999,14380.283333329999,13887.716666659999
1708189140000,14883.45,15031.83333333,14733.45,14832.91666666,14355.58333333
1708189145000,15039.95,15247.05,14923.81666666,15015.33333333,14501.56666666
1708189150000,15103.2,15258.466666659999,14941.33333333,15024.95,14532.8
1708189155000,14746.0,14531.533333329999,14392.366666659998,14626.0,14048.93333333
1708189160000,14452.266666659998,14629.133333329999,14293.516666659998,14329.2,13908.65
1708189165000,14501.06666666,14724.966666659999,14401.95,14533.533333329999,13941.18333333
1708189170000,14693.783333329999,14924.55,14627.116666659998,14712.68333333,14215.116666659998
1708189175000,14682.85,14854.33333333,14560.06666666,14650.266666659998,14139.9
1708189180000,14814.783333329999,14987.81666666,14697.33333333,14789.266666659998,14289.68333333
1708189185000,14821.98333333,14992.116666659998,14703.8,14805.216666659999,14281.85
1708189190000,14745.783333329999,14437.66666666,14329.68333333,14511.1,13991.866666659998
1708189195000,15015.8,14987.23333333,14572.16666666,14744.81666666,14224.633333329999
1708189200000,13954.783333329999,14378.366666659998,14046.75,14108.116666659998,13653.633333329999
1708189205000,14896.91666666,15061.0,14770.23333333,14844.23333333,14343.2
1708189210000,14776.23333333,14924.23333333,14641.033333329999,14725.366666659998,14218.81666666
1708189215000,14660.91666666,15244.95,14753.75,14689.23333333,14273.93333333
1708189220000,15003.516666659998,15668.266666659998,15185.516666659998,15199.533333329999,14705.116666659998
1708189225000,15480.383333329999,16062.8,15585.966666659999,15561.383333329999,15153.6
1708189230000,15932.18333333,15394.83333333,15232.516666659998,15450.55,14815.216666659999
1708189235000,15506.83333333,15215.05,15095.516666659998,15225.33333333,14720.75
1708189240000,14904.466666659999,15047.91666666,14740.783333329999,14823.716666659999,14326.533333329999
1708189245000,14662.33333333,14823.966666659999,14759.783333329999,14835.216666659999,14114.766666659998
1708189250000,14821.266666659998,15471.91666666,14979.866666659998,14970.43333333,14494.16666666
1708189255000,15058.7,15436.91666666,15092.366666659998,15310.766666659998,14608.4
1708189260000,15213.883333329999,15530.7,15146.133333329999,15199.766666659998,14657.9
1708189265000,15972.866666659998,15669.56666666,15554.766666659998,15702.65,15165.1
1708189270000,15992.8,15755.366666659998,15624.33333333,15804.783333329999,15186.23333333
1708189275000,15709.216666659999,16079.1,15763.75,15859.06666666,15325.516666659998
1708189280000,15467.383333329999,15872.7,15554.66666666,15643.5,15119.08333333
1708189285000,15526.783333329999,15705.116666659998,15441.133333329999,15716.58333333,15148.716666659999
1708189290000,15629.95,16297.5,15817.05,15778.4,15368.016666659998
1708189295000,15934.2,16576.316666659997,16055.98333333,16122.33333333,15568.283333329999
1708189300000,16397.36666666,16618.25,16284.283333329999,16381.283333329999,15835.516666659998
1708189305000,16554.83333333,16391.08333333,15990.266666659998,16145.533333329999,15825.216666659999
1708189310000,16315.783333329999,15974.8,15853.383333329999,16055.016666659998,15463.91666666
1708189315000,16214.85,16198.68333333,15868.783333329999,15798.41666666,15428.85
1708189320000,16065.83333333,15959.56666666,15790.866666659998,15887.68333333,15354.48333333
1708189325000,16065.98333333,16213.06666666,15866.16666666,16041.81666666,15443.283333329999
1708189330000,16484.0,17111.66666666,16581.61666666,16590.71666666,16116.866666659998
1708189335000,16922.3,16955.83333333,16613.816666659997,16712.066666659997,16151.58333333
1708189340000,17066.5,17043.38333333,16710.3,16795.03333333,16241.883333329999
1708189345000,16965.65,16913.066666659997,16744.83333333,16683.61666666,16146.81666666
1708189350000,16634.6,16322.73333333,16195.68333333,16387.733333329998,15802.2
1708189355000,16248.65,16161.18333333,15901.15,16078.6,15479.766666659998
1708189360000,15668.06666666,16080.98333333,15759.55,15850.516666659998,15311.883333329999
1708189365000,15810.783333329999,16340.75,15943.3,16124.366666659998,15377.41666666
1708189370000,16047.65,16777.11666666,16240.533333329999,16228.3,15733.45
1708189375000,16241.783333329999,16625.0,16303.91666666,16329.48333333,15838.65
1708189380000,16429.63333333,16592.35,16191.81666666,16300.1,15765.35
1708189385000,16262.9,16437.43333333,16107.216666659999,16207.48333333,15598.783333329999
1708189390000,16426.0,16267.43333333,16113.466666659999,16313.016666659998,15719.18333333
1708189395000,15975.43333333,16130.68333333,16032.83333333,16135.8,15364.216666659999
1708189400000,15885.466666659999,16067.966666659999,15737.95,15840.65,15298.266666659998
1708189405000,15973.6,16110.15,15648.516666659998,15788.033333329999,15237.65
1708189410000,15154.633333329999,15836.3,15326.56666666,15319.3,14832.966666659999
1708189415000,15446.55,15899.3,15516.75,15693.56666666,15057.1
1708189420000,16052.95,15996.43333333,15678.9,15771.25,15231.06666666
1708189425000,15642.766666659998,15318.56666666,15129.2,15151.6,14829.98333333
1708189430000,14882.16666666,15132.75,14832.33333333,14916.366666659998,14413.883333329999
1708189435000,15039.2,15215.06666666,14897.58333333,15000.216666659999,14487.783333329999
1708189440000,13844.56666666,14471.16666666,14097.766666659998,14127.766666659998,13668.133333329999
1708189445000,13899.9,13917.23333333,13673.05,13729.633333329999,13340.116666659998
1708189450000,14581.516666659998,14785.06666666,14561.3,14602.66666666,14101.133333329999
1708189455000,15011.783333329999,15185.18333333,14657.533333329999,14730.33333333,14459.35
1708189460000,15185.033333329999,15338.4,15035.25,15127.383333329999,14612.93333333
1708189465000,15136.65,15186.383333329999,14957.85,14996.56666666,14495.616666659998
1708189470000,15285.1,15336.0,15028.25,15117.2,14605.98333333
1708189475000,15221.783333329999,15424.216666659999,15076.2,15015.4,14651.533333329999
1708189480000,15359.35,15400.25,15226.58333333,15313.05,14810.7
1708189485000,15165.05,15368.633333329999,14922.516666659998,15029.133333329999,14486.75
1708189490000,15275.23333333,15523.66666666,15214.7,15302.16666666,14784.35
1708189495000,15156.43333333,15334.716666659999,15028.66666666,15116.766666659998,14607.16666666
1708189500000,15131.56666666,15232.58333333,14974.45,15116.91666666,14559.133333329999
