,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1703155445000,11155.81666666,10719.0,10763.71666666,11542.516666659998,10692.45,10712.883333329999
1703155450000,11163.23333333,10745.883333329999,10891.98333333,11668.33333333,10726.33333333,10725.65
1703155455000,11309.25,10841.65,10962.883333329999,11738.366666659998,10801.283333329999,10797.96666666
1703155460000,11314.3,10852.18333333,10921.4,11702.7,10774.883333329999,10715.73333333
1703155465000,11095.76666666,10828.65,10858.633333329999,11615.216666659999,10796.283333329999,10797.5
1703155470000,11243.85,10739.51666666,10830.51666666,11598.0,10674.533333329999,10675.58333333
1703155475000,11290.08333333,10772.133333329999,10893.31666666,11664.81666666,10722.383333329999,10728.51666666
1703155480000,11226.11666666,10765.0,10932.83333333,11665.31666666,10811.23333333,10814.16666666
1703155485000,11339.4,10843.73333333,10961.133333329999,11758.266666659998,10792.8,10809.06666666
1703155490000,11448.86666666,10970.5,11142.43333333,11902.216666659999,10876.75,10934.56666666
1703155495000,11719.3,11042.5,11180.56666666,11973.55,11120.6,11080.66666666
1703155500000,11776.48333333,11181.383333329999,11239.86666666,12087.48333333,11248.05,11147.133333329999
1703155505000,11650.5,11085.8,11214.783333329999,11999.65,11068.4,11055.86666666
1703155510000,11950.56666666,11353.43333333,11436.86666666,12216.466666659999,11268.5,11270.8
1703155515000,11916.83333333,11351.2,11446.71666666,12261.133333329999,11263.883333329999,11193.08333333
1703155520000,12041.16666666,11492.21666666,11621.23333333,12445.4,11383.35,11369.6
1703155525000,11917.9,11347.46666666,11476.71666666,12312.65,11178.033333329999,11315.73333333
1703155530000,11763.033333329999,11265.8,11351.86666666,12156.68333333,11295.35,11296.41666666
1703155535000,11864.85,11321.06666666,11450.033333329999,12262.966666659999,11188.86666666,11178.31666666
1703155540000,11861.8,11174.71666666,11368.0,12217.95,11171.25,11155.23333333
1703155545000,11712.133333329999,11334.48333333,11484.1,12317.133333329999,11281.533333329999,11286.7
1703155550000,11906.55,11193.65,11301.4,12101.58333333,11312.5,11258.65
1703155555000,11516.41666666,11184.9,11113.1,12099.81666666,11137.46666666,11118.51666666
1703155560000,11412.783333329999,10910.18333333,11143.383333329999,11934.633333329999,10857.58333333,10854.11666666
1703155565000,11501.48333333,10983.6,11125.93333333,11924.016666659998,10869.56666666,10846.46666666
1703155570000,11224.85,10800.33333333,10961.1,11730.43333333,10793.133333329999,10794.55
1703155575000,11283.3,10778.81666666,10889.31666666,11660.766666659998,10790.65,10862.98333333
1703155580000,11138.16666666,10740.8,10884.133333329999,11657.16666666,10651.58333333,10753.85
1703155585000,11546.716666659999,10879.43333333,11008.0,11788.81666666,10898.6,10776.16666666
1703155590000,11368.18333333,11000.93333333,11168.85,11936.06666666,10884.51666666,10883.83333333
1703155595000,11473.31666666,10933.26666666,11055.35,11840.33333333,10975.81666666,10986.1
1703155600000,11488.58333333,10902.8,11003.883333329999,11776.81666666,10857.65,10859.06666666
1703155605000,11601.41666666,11016.383333329999,11165.7,11916.56666666,10828.36666666,10856.883333329999
1703155610000,11668.75,11134.133333329999,11260.01666666,12058.466666659999,11087.533333329999,11087.91666666
1703155615000,11860.48333333,11133.25,11443.3,12055.95,11140.51666666,11179.48333333
1703155620000,12049.65,11461.43333333,11496.93333333,12311.85,11359.83333333,11366.35
1703155625000,11947.75,11566.06666666,11728.883333329999,12543.9,11456.35,11596.68333333
1703155630000,12031.716666659999,11584.56666666,11616.466666659999,12480.533333329999,11489.133333329999,11486.9
1703155635000,12029.85,11577.4,11766.45,12410.3,11496.71666666,11494.33333333
1703155640000,12118.25,11462.283333329999,11747.33333333,12390.18333333,11549.266666659998,11473.5
1703155645000,12176.43333333,11610.366666659998,11736.533333329999,12570.08333333,11632.8,11622.35
1703155650000,12145.16666666,11433.81666666,11518.76666666,12360.716666659999,11455.93333333,11460.7
1703155655000,11754.033333329999,11362.06666666,11540.58333333,12341.633333329999,11310.98333333,11310.73333333
1703155660000,12070.266666659998,11549.266666659998,11589.31666666,12418.25,11435.75,11437.43333333
1703155665000,,11452.76666666,,,11394.26666666,
