,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
1737802355000,9.0,20.0,18.0,0.0,,1.0,0.0,0.0,12.0,1.0,1.0,0.0,,0.0,9.0,9.0,2304000.0,67.0,33.0,2059.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802360000,9.0,10.0,19.0,18.0,,0.0,0.0,0.0,14.0,0.0,1.0,1.0,,0.0,9.0,9.0,0.0,89.0,79.0,57.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802365000,9.0,16.0,7.0,19.0,,1.0,0.0,0.0,14.0,1.0,1.0,1.0,,0.0,9.0,9.0,2.0,92.0,5403.0,22.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802370000,9.0,19.0,19.0,19.0,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,0.0,9.0,9.0,2304000.0,669.0,6899.0,19.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802375000,1.0,13.0,19.0,16.0,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,0.0,1.0,1.0,2853000.0,672.0,60.0,9.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802380000,9.0,19.0,14.0,19.0,,3.0,0.0,0.0,11.0,2.0,0.0,1.0,,0.0,9.0,9.0,2646000.0,9.0,52.0,67.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802385000,9.0,20.0,16.0,10.0,,1.0,0.0,0.0,12.0,1.0,1.0,0.0,,0.0,9.0,9.0,2304000.0,10.0,31.0,34.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802390000,1.0,13.0,19.0,19.0,,0.0,0.0,0.0,8.0,0.0,1.0,1.0,,0.0,1.0,1.0,0.0,57.0,42.0,10.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802395000,9.0,20.0,0.0,20.0,,1.0,0.0,0.0,12.0,1.0,0.0,1.0,,0.0,9.0,9.0,2394000.0,46.0,2751.0,15.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802400000,9.0,19.0,18.0,0.0,,3.0,0.0,0.0,11.0,1.0,1.0,0.0,,0.0,9.0,9.0,2304000.0,52.0,31.0,2865.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802405000,1.0,5.0,19.0,20.0,,0.0,0.0,0.0,5.0,0.0,1.0,1.0,,0.0,1.0,1.0,3.0,258.0,10.0,53.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802410000,9.0,20.0,0.0,19.0,,1.0,0.0,0.0,12.0,1.0,0.0,1.0,,0.0,9.0,9.0,3519000.0,20.0,10651.0,40.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802415000,9.0,20.0,15.0,0.0,,1.0,0.0,0.0,12.0,1.0,1.0,0.0,,0.0,9.0,9.0,2304000.0,50.0,9.0,12.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802420000,9.0,9.0,19.0,19.0,,0.0,0.0,0.0,14.0,0.0,1.0,1.0,,0.0,9.0,9.0,0.0,70.0,24.0,26.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802425000,9.0,18.0,1.0,19.0,,2.0,0.0,0.0,13.0,2.0,1.0,1.0,,0.0,9.0,9.0,3177000.0,199.0,17.0,636.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802430000,9.0,19.0,23.0,0.0,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,0.0,9.0,9.0,2304000.0,1635.0,10.0,8364.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802435000,10.0,17.0,19.0,19.0,,0.0,0.0,0.0,11.0,0.0,1.0,1.0,,0.0,9.0,9.0,0.0,343.0,28.0,40.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802440000,9.0,20.0,2.0,20.0,,1.0,0.0,0.0,12.0,1.0,0.0,1.0,,0.0,9.0,9.0,2907000.0,50.0,57.0,52.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802445000,9.0,14.0,3.0,19.0,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,,0.0,9.0,9.0,0.0,1547.0,35.0,15.0,,18.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802450000,9.0,19.0,19.0,1.0,,1.0,0.0,0.0,11.0,1.0,1.0,1.0,,0.0,9.0,9.0,2304000.0,1009.0,47.0,20.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802455000,1.0,15.0,15.0,15.0,,0.0,0.0,0.0,7.0,0.0,1.0,1.0,,0.0,9.0,1.0,0.0,45.0,86.0,44.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802460000,9.0,20.0,0.0,18.0,,1.0,0.0,0.0,12.0,2.0,0.0,1.0,,0.0,9.0,9.0,3519000.0,20.0,3494.0,10.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802465000,9.0,19.0,19.0,19.0,,1.0,0.0,0.0,11.0,1.0,1.0,1.0,,0.0,9.0,9.0,2304000.0,30.0,30.0,10.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802470000,9.0,10.0,17.0,16.0,,0.0,0.0,0.0,14.0,0.0,2.0,2.0,,0.0,9.0,9.0,1.0,2855.0,9.0,28.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802475000,9.0,17.0,0.0,19.0,,1.0,0.0,0.0,11.0,1.0,0.0,1.0,,0.0,9.0,9.0,3564000.0,111.0,2822.0,10.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802480000,9.0,19.0,19.0,0.0,,1.0,0.0,0.0,11.0,1.0,1.0,0.0,,0.0,9.0,9.0,2304000.0,111.0,21.0,7369.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802485000,9.0,3.0,19.0,19.0,,0.0,0.0,0.0,13.0,0.0,1.0,2.0,,0.0,9.0,9.0,2.0,161.0,30.0,35.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802490000,9.0,19.0,20.0,20.0,,1.0,0.0,0.0,11.0,1.0,1.0,1.0,,0.0,9.0,9.0,16.0,33.0,20.0,21.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802495000,9.0,17.0,19.0,19.0,,1.0,0.0,0.0,11.0,1.0,1.0,1.0,,0.0,9.0,9.0,2340000.0,82.0,40.0,20.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802500000,9.0,8.0,19.0,19.0,,0.0,0.0,0.0,16.0,0.0,1.0,1.0,,0.0,9.0,9.0,2304000.0,1485.0,19.0,10.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802505000,9.0,20.0,20.0,20.0,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,0.0,9.0,9.0,2.0,40.0,16.0,28.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802510000,9.0,19.0,19.0,19.0,,2.0,0.0,0.0,11.0,1.0,1.0,1.0,,0.0,9.0,9.0,2304000.0,63.0,100.0,22.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802515000,0.0,5.0,,3.0,,1.0,0.0,0.0,2.0,1.0,,1.0,,0.0,0.0,0.0,0.0,11.0,,277.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802520000,,,,,,,,,,,,,,,,,,,,,,,,
1737802540000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,202.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802545000,1.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,15.0,15.0,4938.0,14.0,194.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802550000,9.0,19.0,19.0,10.0,11.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,84726000.0,53.0,88.0,13.0,52.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802555000,9.0,20.0,0.0,18.0,20.0,1.0,0.0,0.0,13.0,1.0,0.0,1.0,1.0,0.0,9.0,9.0,56682000.0,29.0,13.0,26.0,12.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802560000,1.0,2.0,19.0,19.0,19.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,22.0,10.0,18.0,13.0,1.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802565000,9.0,19.0,16.0,20.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,19062000.0,23.0,13.0,14.0,9.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802570000,9.0,19.0,0.0,0.0,19.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,2.0,13.0,296470000.0,11.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802575000,9.0,16.0,19.0,19.0,8.0,1.0,0.0,0.0,19.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,3879000.0,4729.0,14.0,13.0,22.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802580000,9.0,19.0,13.0,19.0,0.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2511000.0,83.0,33.0,15.0,2816.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802585000,1.0,13.0,5.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2170.0,177.0,3040.0,1409.0,103.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802590000,9.0,19.0,19.0,4.0,19.0,6.0,0.0,0.0,16.0,1.0,1.0,0.0,1.0,0.0,9.0,9.0,1.0,13.0,70.0,14.0,14.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802595000,9.0,8.0,19.0,19.0,19.0,0.0,0.0,0.0,16.0,0.0,1.0,1.0,1.0,0.0,9.0,9.0,2304000.0,3437.0,13.0,61.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802600000,9.0,20.0,1.0,19.0,19.0,1.0,0.0,0.0,17.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,2394000.0,94.0,13.0,15.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802605000,3.0,6.0,19.0,19.0,19.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,82.0,30.0,43.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802610000,9.0,19.0,19.0,20.0,0.0,6.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2304000.0,13.0,80.0,13.0,46.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802615000,9.0,19.0,20.0,0.0,19.0,1.0,0.0,0.0,14.0,1.0,1.0,0.0,1.0,0.0,9.0,9.0,2979000.0,67.0,16.0,18.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802620000,9.0,20.0,20.0,19.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2304000.0,28.0,11.0,10.0,28.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802625000,9.0,19.0,0.0,9.0,19.0,3.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,3222000.0,13.0,15.0,33.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802630000,1.0,12.0,19.0,19.0,19.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2304000.0,2013.0,54.0,43.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802635000,9.0,19.0,2.0,20.0,18.0,1.0,0.0,0.0,13.0,1.0,0.0,1.0,1.0,0.0,9.0,9.0,2628000.0,125.0,26.0,13.0,1600.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802640000,9.0,10.0,20.0,19.0,19.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0,372.0,12.0,12.0,37.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802645000,9.0,20.0,9.0,19.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,2628000.0,27.0,28.0,40.0,2596.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802650000,1.0,10.0,19.0,19.0,19.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,0.0,51.0,13.0,44.0,45.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802655000,9.0,19.0,19.0,19.0,20.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,2304000.0,53.0,14.0,13.0,33.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802660000,9.0,16.0,2.0,19.0,0.0,1.0,0.0,0.0,16.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2979000.0,12.0,26.0,13.0,1143.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802665000,1.0,11.0,20.0,19.0,19.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,1.0,0.0,1.0,10.0,0.0,46.0,13.0,13.0,53.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802670000,9.0,19.0,19.0,19.0,0.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,2.0,0.0,9.0,9.0,2376000.0,61.0,20.0,26.0,26.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802675000,9.0,21.0,19.0,0.0,20.0,1.0,0.0,0.0,16.0,1.0,1.0,0.0,1.0,0.0,9.0,9.0,0.0,13.0,26.0,22.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802680000,9.0,19.0,19.0,19.0,3.0,1.0,0.0,0.0,15.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2304000.0,13.0,77.0,12.0,823.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802685000,1.0,11.0,1.0,0.0,17.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,92.0,2750.0,10581.0,21.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802690000,9.0,19.0,19.0,19.0,0.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2304000.0,38.0,28.0,34.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802695000,9.0,20.0,0.0,4.0,19.0,3.0,0.0,0.0,14.0,1.0,1.0,0.0,1.0,0.0,9.0,9.0,2934000.0,13.0,18.0,31.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802700000,9.0,19.0,19.0,19.0,2.0,2.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2304000.0,30.0,13.0,12.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802705000,9.0,19.0,0.0,2.0,19.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,3564000.0,13.0,26.0,20.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802710000,1.0,11.0,19.0,19.0,19.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1952.0,14.0,13.0,13.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802715000,9.0,19.0,0.0,16.0,19.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0,0.0,9.0,9.0,2430000.0,88.0,18.0,31.0,43.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1737802720000,10.0,8.0,19.0,19.0,19.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,10.0,10.0,0.0,305.0,14.0,14.0,14.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802725000,1.0,12.0,19.0,19.0,19.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,50.0,46.0,36.0,10.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802730000,9.0,19.0,2.0,17.0,19.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0,0.0,9.0,9.0,3843000.0,13.0,55.0,11.0,49.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802735000,9.0,8.0,18.0,19.0,19.0,0.0,0.0,0.0,16.0,0.0,1.0,1.0,1.0,0.0,9.0,9.0,0.0,26.0,12.0,13.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802740000,9.0,19.0,19.0,19.0,2.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2304000.0,40.0,43.0,43.0,55.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802745000,1.0,10.0,18.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,89.0,9508.0,2032.0,16.0,33.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802750000,9.0,20.0,19.0,19.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2304000.0,13.0,14.0,28.0,35.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802755000,9.0,20.0,1.0,14.0,19.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,2430000.0,67.0,13.0,12.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802760000,1.0,16.0,16.0,19.0,19.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,1.0,0.0,7.0,1.0,0.0,349.0,13.0,22.0,20.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802765000,9.0,19.0,1.0,18.0,19.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0,0.0,9.0,9.0,2628000.0,59.0,18.0,39.0,14.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802770000,1.0,11.0,19.0,0.0,18.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,92.0,75.0,1846.0,37.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802775000,9.0,19.0,19.0,20.0,0.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2304000.0,33.0,16.0,13.0,659.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802780000,1.0,13.0,20.0,2.0,19.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,102.0,12.0,3061.0,12.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802785000,9.0,18.0,19.0,,3.0,1.0,0.0,0.0,15.0,1.0,1.0,,1.0,0.0,9.0,9.0,2304000.0,1193.0,42.0,,11.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737802790000,,,,,,,,,,,,,,,,,,,,,,,,
1737801990000,,,3.0,,,,,,,,0.0,,,,,,,,101.0,,,,,
1737802265000,,,0.0,,,,,,,,0.0,,,,,,,,1482450.0,,,,,
