,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1702906495000,8024.3,7917.95,7957.46666666,7518.183333329999,7776.51666666,7777.183333329999,,,
1702906500000,8659.9,8475.633333329999,8573.383333329999,8595.91666666,8447.85,8449.8,,,
1702906505000,9004.91666666,8681.05,8787.86666666,9174.01666666,8669.76666666,8673.783333329999,,,
1702906510000,9367.11666666,8958.01666666,9024.85,9398.3,8857.633333329999,8866.55,,,
1702906515000,9948.883333329999,9595.55,9529.95,9681.7,9462.73333333,9406.36666666,,,
1702906520000,10513.783333329999,10048.7,10160.0,10424.383333329999,10006.05,10007.33333333,,,
1702906525000,10687.86666666,10303.08333333,10429.383333329999,10854.81666666,10273.76666666,10275.61666666,,,
1702906530000,10742.05,10405.883333329999,10522.6,11266.75,10175.01666666,10184.383333329999,,,
1702906535000,10772.76666666,10305.883333329999,10412.533333329999,11100.95,10252.76666666,10289.783333329999,,,
1702906540000,11178.93333333,10670.383333329999,10816.73333333,11184.18333333,10689.65,10691.8,,,
1702906545000,11395.93333333,10894.66666666,11035.11666666,11547.95,10824.3,10826.23333333,,,
1702906550000,11667.7,11131.4,11258.01666666,11737.283333329999,11086.21666666,11087.93333333,,,
1702906555000,11831.1,11250.48333333,11423.05,12057.66666666,11275.58333333,11259.06666666,,,
1702906560000,11854.73333333,11216.15,11341.83333333,12152.633333329999,11169.1,11170.46666666,,,
1702906565000,12419.216666659999,11757.2,11892.7,12146.68333333,11715.5,11703.18333333,,,
1702906570000,12609.48333333,12069.41666666,12185.2,12739.783333329999,12061.48333333,12064.41666666,,,
1702906575000,13693.8,13078.25,13293.08333333,13128.033333329999,12988.55,13055.5,,,
1702906580000,13683.9,13072.43333333,13202.116666659998,14153.216666659999,12999.783333329999,13004.08333333,,,
1702906585000,13725.15,13133.35,13279.05,14251.3,13067.1,13061.466666659999,,,
1702906590000,13495.05,12962.283333329999,13045.58333333,14120.766666659998,13009.41666666,13003.98333333,,,
1702906595000,13760.05,13167.033333329999,13316.383333329999,14263.633333329999,13111.68333333,13114.15,,,
1702906600000,13684.25,12905.75,12962.18333333,14256.516666659998,12759.266666659998,12767.85,,,
1702906605000,13633.766666659998,12900.266666659998,13210.25,13879.283333329999,13047.66666666,13049.98333333,,,
1702906610000,13709.533333329999,12926.05,13067.35,13994.466666659999,12868.266666659998,12875.383333329999,,,
1702906615000,13761.16666666,12943.516666659998,13099.06666666,14003.616666659998,12930.9,12951.533333329999,,,
1702906620000,14219.95,13447.15,13595.8,14046.06666666,13388.91666666,13395.66666666,,,
1702906625000,14262.283333329999,13694.966666659999,13639.0,14572.25,13501.766666659998,13444.45,,,
1702906630000,14118.133333329999,13471.616666659998,13625.18333333,14853.48333333,13311.766666659998,13315.58333333,,,
1702906635000,13119.73333333,12455.58333333,12697.23333333,14545.966666659999,12523.73333333,12518.283333329999,,,
1702906640000,13101.15,12277.95,12433.133333329999,13421.1,12243.05,12243.83333333,,,
1702906645000,13121.83333333,12295.616666659998,12433.966666659999,13231.033333329999,12252.31666666,12263.783333329999,,,
1702906650000,13335.383333329999,12697.366666659998,12884.9,13315.83333333,12656.3,12643.98333333,,,
1702906655000,13369.25,12749.866666659998,12679.466666659999,13720.616666659998,12671.883333329999,12503.75,,,
1702906660000,13367.033333329999,12911.68333333,13149.16666666,13816.5,12948.83333333,12950.5,,,
1702906665000,13468.68333333,12986.83333333,13133.33333333,14083.43333333,12935.66666666,12937.133333329999,,,
1702906670000,13446.533333329999,12984.81666666,13133.516666659998,14056.116666659998,12931.1,12929.466666659999,,,
1702906675000,13057.266666659998,12640.533333329999,12777.766666659998,14092.866666659998,12556.06666666,12558.516666659998,,,
1702906680000,13108.31666666,12689.81666666,12814.15,13677.133333329999,12453.466666659999,12451.4,,,
1702906685000,13086.633333329999,12500.65,12847.15,13724.55,12573.5,12641.15,,,
1702906690000,13519.31666666,12845.866666659998,13045.5,13581.93333333,12752.216666659999,12754.55,,,
1702906695000,13642.5,13001.1,13137.5,13690.616666659998,12940.6,12891.31666666,,,
1702906700000,13725.35,13282.23333333,13364.45,14100.533333329999,13160.266666659998,13161.83333333,,,
1702906705000,13742.0,13265.18333333,13416.116666659998,14387.766666659998,13210.133333329999,13211.9,,,
1702906710000,13807.45,13085.783333329999,13250.466666659999,14367.716666659999,13102.116666659998,13118.016666659998,,,
1702906715000,13903.516666659998,13271.533333329999,13401.866666659998,14171.58333333,13009.966666659999,13177.43333333,,,
1702906720000,13940.716666659999,13336.91666666,13441.283333329999,14367.866666659998,13235.783333329999,13236.73333333,,,
1702906725000,13729.0,13098.58333333,13246.81666666,14481.466666659999,13041.033333329999,12998.8,,,
1702906730000,13783.58333333,13061.91666666,13202.68333333,14185.383333329999,13009.25,13005.31666666,,,
1702906735000,14236.35,13581.133333329999,13515.25,14108.2,13382.66666666,13474.56666666,,,
1702906740000,14199.98333333,13347.41666666,13515.9,14709.0,13475.4,13478.45,,,
1702906745000,14224.516666659998,13560.58333333,13500.98333333,14462.56666666,13297.05,13308.43333333,,,
1702906750000,13912.516666659998,13148.48333333,13300.58333333,14636.966666659999,13254.0,13250.05,,,
1702906755000,13844.016666659998,13126.2,13284.5,14405.73333333,13075.08333333,13131.783333329999,,,
1702906760000,13622.85,13029.616666659998,13243.9,14240.35,13041.2,13042.91666666,,,
1702906765000,13571.98333333,13004.116666659998,13148.766666659998,14138.866666659998,12928.2,12838.83333333,,,
1702906770000,13540.283333329999,12800.81666666,12948.783333329999,14085.016666659998,12746.45,12751.366666659998,,,
1702906775000,13388.18333333,12774.366666659998,13152.33333333,13850.16666666,12952.5,12957.45,,,
1702906780000,13536.41666666,12804.75,12994.5,13835.25,12795.55,12797.85,,,
1702906785000,14001.23333333,13133.033333329999,13282.883333329999,13829.716666659999,13079.366666659998,13128.0,,,
1702906790000,13867.216666659999,13308.66666666,13265.783333329999,14227.366666659998,13055.466666659999,13062.266666659998,,,
1702906795000,13766.7,13114.283333329999,13447.65,14417.25,13041.98333333,13136.85,,,
1702906800000,13731.66666666,13332.7,13428.35,14219.0,13171.533333329999,13168.533333329999,,,
1702906805000,13874.266666659998,13104.08333333,13431.83333333,14457.2,13237.31666666,13233.533333329999,,,
1702906810000,13752.2,13273.23333333,13319.65,14387.75,13071.15,13023.35,,,
1702906815000,13825.4,13310.66666666,13250.866666659998,14417.06666666,13056.266666659998,13051.366666659998,,,
1702906820000,13984.45,13368.883333329999,13476.466666659999,14417.73333333,13270.466666659999,13269.866666659998,,,
1702906825000,14288.466666659999,13601.58333333,13555.83333333,14525.65,13374.45,13464.266666659998,,,
1702906830000,14305.75,13849.033333329999,13762.56666666,14592.41666666,13557.43333333,13553.633333329999,,,
1702906835000,14283.48333333,13472.616666659998,13559.45,15012.45,13341.9,13332.91666666,,,
1702906840000,14251.766666659998,13448.766666659998,13601.133333329999,14682.81666666,13393.23333333,13393.48333333,,,
1702906845000,13868.783333329999,13453.516666659998,13606.9,14564.35,13402.66666666,13397.5,,,
1702906850000,,12666.5,13010.66666666,14567.3,12810.93333333,,,,
1702906855000,,,,,,,,,
1702906895000,,,,,,0.0,,,
1702906900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1702906905000,0.0,0.0,0.0,0.0,0.0,34.0666666667,0.0,,
1702906910000,42.45,36.0,45.0166666667,39.7166666667,40.6333333333,229.0,34.3166666667,,
1702906915000,204.3666666666,236.4166666666,259.4333333333,254.2833333333,242.7166666666,578.65,226.9,,
1702906920000,515.8166666666,591.45,654.5833333333,641.2666666666,603.2333333333,1396.4666666666,573.6666666666,,
1702906925000,1252.9333333333,1398.2333333333,1418.6666666666,1507.1,1400.1166666666,1831.4333333332997,1388.4,,
1702906930000,1871.5833333332998,1854.4833333333,1885.8166666666,2003.8666666666,1859.3166666666,2564.6166666666,1812.9333333332997,,
1702906935000,2490.3833333333,2588.3833333333,2605.9666666666,2796.8333333333,2598.45,3372.61666667,2541.1333333333,,
1702906940000,3418.25,3406.6,3502.96666667,3669.95,3462.36666667,4177.75,3349.85,,
1702906945000,4172.43333333,4182.78333333,4244.28333333,4524.5,4201.56666667,5041.9,4135.26666667,,
1702906950000,5132.23333333,5043.83333333,5154.23333333,5452.01666667,5062.48333333,5573.63333333,4990.8,,
1702906955000,5684.56666667,5576.43333333,5685.68333333,6024.6,5613.5,6312.95,5517.6,,
1702906960000,6509.96666667,6316.5,6513.53333333,6822.86666666,6390.85,7185.05,6251.2,,
1702906965000,7383.8,7189.01666666,7332.7,7764.6,7207.883333329999,7869.76666666,7113.3,,
1702906970000,8064.633333329999,7871.133333329999,8046.53333333,8502.033333329999,7888.53333333,8380.75,7789.86666666,,
1702906975000,8590.4,8378.08333333,8439.71666666,9051.533333329999,8395.51666666,8498.383333329999,8297.16666666,,
1702906980000,9020.23333333,8523.83333333,8547.55,9201.23333333,8537.08333333,8624.35,8422.33333333,,
1702906985000,9022.98333333,8628.783333329999,8721.633333329999,9321.3,8653.65,9108.55,8532.533333329999,,
1702906990000,9544.98333333,9091.73333333,9235.533333329999,9819.51666666,9150.46666666,9397.71666666,9018.6,,
1702906995000,9981.71666666,9435.8,9634.15,10204.033333329999,9490.61666666,9667.133333329999,9330.25,,
1702907000000,10044.75,9639.76666666,9708.06666666,10422.883333329999,9619.6,9798.6,9559.883333329999,,
1702907005000,10436.8,9855.25,9967.06666666,10625.98333333,9918.0,9630.26666666,9705.0,,
1702907010000,10058.16666666,9644.61666666,9681.81666666,10409.41666666,9669.5,10038.7,9537.18333333,,
1702907015000,10513.9,10044.76666666,10087.83333333,10843.73333333,10049.4,10234.883333329999,9954.883333329999,,
1702907020000,10855.9,10300.5,10416.2,11124.31666666,10311.8,10348.18333333,10132.51666666,,
1702907025000,10984.11666666,10354.06666666,10572.6,11171.73333333,10571.91666666,10740.91666666,10247.8,,
1702907030000,11252.83333333,10758.76666666,10767.283333329999,11629.7,10773.16666666,10948.35,10636.46666666,,
1702907035000,11490.26666666,10953.58333333,11086.98333333,11832.133333329999,10984.4,11100.533333329999,10840.58333333,,
1702907040000,11467.33333333,11074.01666666,11251.85,11985.48333333,11155.41666666,11201.95,10982.15,,
1702907045000,11771.95,11207.86666666,11361.283333329999,12112.81666666,11236.76666666,11240.51666666,11087.96666666,,
1702907050000,11830.633333329999,11276.91666666,11320.783333329999,12174.23333333,11275.283333329999,11205.1,11132.533333329999,,
1702907055000,11852.18333333,11156.8,11346.93333333,12038.6,11156.9,11182.65,11070.18333333,,
1702907060000,11817.383333329999,11189.18333333,11416.18333333,12087.6,11247.383333329999,11197.93333333,11073.51666666,,
1702907065000,11831.48333333,11233.66666666,11321.51666666,12137.266666659998,11228.1,11668.9,11117.06666666,,
1702907070000,12226.43333333,11666.66666666,11780.466666659999,12607.783333329999,11696.8,11618.33333333,11554.08333333,,
1702907075000,12156.48333333,11625.0,11728.48333333,12559.81666666,11652.81666666,11641.73333333,11492.16666666,,
1702907080000,11977.95,11587.366666659998,11599.65,12520.66666666,11580.95,11695.68333333,11528.0,,
1702907085000,12234.65,11765.2,11766.616666659998,12706.133333329999,11643.73333333,11637.2,11588.68333333,,
1702907090000,12287.883333329999,11632.7,11818.616666659998,12557.8,11680.883333329999,11866.41666666,11523.383333329999,,
1702907095000,12513.66666666,11918.266666659998,12023.1,12874.05,11955.68333333,12168.883333329999,11760.65,,
1702907100000,12759.45,12218.133333329999,12276.56666666,13177.55,12207.85,12140.3,12053.83333333,,
1702907105000,12732.68333333,12146.81666666,12271.81666666,13117.58333333,12189.93333333,12192.783333329999,12026.85,,
1702907110000,12738.533333329999,12216.266666659998,12435.116666659998,13197.41666666,12283.45,12029.1,12077.266666659998,,
1702907115000,12437.85,12059.616666659998,12038.06666666,13014.18333333,12066.466666659999,11927.633333329999,11926.966666659999,,
1702907120000,12660.23333333,11987.016666659998,12127.633333329999,12932.533333329999,12041.016666659998,12117.81666666,11811.7,,
1702907125000,12517.58333333,12039.883333329999,12215.3,13015.9,12067.43333333,12085.533333329999,11966.35,,
1702907130000,12753.7,12127.866666659998,12283.2,13082.516666659998,12191.133333329999,12185.9,11962.75,,
1702907135000,12924.716666659999,12192.1,12449.66666666,13173.56666666,12290.466666659999,12170.766666659998,12064.266666659998,,
1702907140000,12911.95,12205.35,12371.93333333,13183.466666659999,12286.016666659998,12041.7,12051.783333329999,,
1702907145000,12478.633333329999,11985.08333333,12111.93333333,12962.56666666,11983.616666659998,11932.41666666,11914.016666659998,,
1702907150000,12657.216666659999,12037.73333333,12209.9,12983.0,12115.35,11944.45,11843.533333329999,,
1702907155000,12497.266666659998,11905.83333333,12040.81666666,12860.4,11933.85,11975.0,11816.43333333,,
1702907160000,12765.1,11944.033333329999,12288.91666666,12906.56666666,12087.266666659998,12101.16666666,11854.55,,
1702907165000,12711.533333329999,12106.766666659998,12234.16666666,13076.95,12133.383333329999,12031.68333333,11979.56666666,,
1702907170000,12637.23333333,11990.68333333,12225.383333329999,12958.633333329999,12062.35,12328.93333333,11906.68333333,,
1702907175000,12952.81666666,12325.08333333,12404.73333333,13313.133333329999,12382.883333329999,11950.466666659999,12199.1,,
1702907180000,12534.516666659998,12070.58333333,12023.65,12947.58333333,12054.633333329999,11916.15,11834.43333333,,
1702907185000,12686.16666666,11997.716666659999,12164.98333333,12959.83333333,12071.033333329999,11930.48333333,11818.033333329999,,
1702907190000,12622.05,11900.533333329999,12043.23333333,12872.533333329999,11925.58333333,12039.43333333,11815.216666659999,,
1702907195000,12560.9,12084.766666659998,12093.83333333,13051.58333333,12078.6,12064.98333333,11926.98333333,,
1702907200000,12575.766666659998,12081.35,12108.616666659998,13062.633333329999,12071.0,12200.58333333,11946.41666666,,
1702907205000,13048.0,12207.56666666,12361.41666666,13186.033333329999,12241.9,12252.6,12082.466666659999,,
1702907210000,12722.633333329999,12204.766666659998,12191.266666659998,13183.133333329999,12192.23333333,11909.5,12107.9,,
1702907215000,12619.766666659998,11916.466666659999,12065.06666666,12871.16666666,11948.4,12031.966666659999,11792.133333329999,,
1702907220000,12490.08333333,12078.81666666,12020.533333329999,13046.6,12037.95,11909.31666666,11922.966666659999,,
1702907225000,12643.633333329999,11917.23333333,12168.58333333,12871.383333329999,12004.33333333,12012.6,11792.966666659999,,
1702907230000,12718.9,12021.18333333,12088.81666666,12996.23333333,12085.616666659998,11963.43333333,11895.6,,
1702907235000,12676.2,11955.716666659999,12256.98333333,12927.66666666,12020.68333333,12411.23333333,11835.466666659999,,
1702907240000,13003.05,12326.18333333,12512.883333329999,13401.68333333,12400.31666666,12421.05,12302.0,,
1702907245000,12827.05,12362.98333333,12387.4,13255.466666659999,12347.31666666,12329.55,12290.8,,
1702907250000,12828.133333329999,12370.55,12465.85,13366.35,12416.31666666,12019.383333329999,12210.783333329999,,
1702907255000,12543.43333333,11988.18333333,12092.43333333,12950.016666659998,12000.116666659998,12201.616666659998,11894.716666659999,,
1702907260000,12942.016666659998,12207.35,12475.65,13176.68333333,12250.05,13164.25,12088.9,,
1702907265000,13677.18333333,13229.466666659999,13375.55,14276.81666666,13269.25,13347.216666659999,13035.43333333,,
1702907270000,14144.616666659998,13381.283333329999,13665.85,14456.68333333,13472.08333333,13530.05,13224.133333329999,,
1702907275000,14299.41666666,13540.1,13769.3,14632.81666666,13630.866666659998,13473.516666659998,13399.8,,
1702907280000,14136.133333329999,13471.68333333,13622.35,14535.383333329999,13511.05,13247.75,13323.883333329999,,
1702907285000,13982.55,13298.08333333,13414.68333333,14355.33333333,13343.2,13352.366666659998,13119.68333333,,
1702907290000,13752.0,13360.43333333,13328.08333333,14417.616666659998,13290.766666659998,13009.5,13221.81666666,,
1702907295000,13675.15,13029.73333333,13171.55,14055.033333329999,13178.466666659999,13131.766666659998,12875.016666659998,,
1702907300000,13782.68333333,13066.91666666,13228.58333333,14130.95,13088.716666659999,13124.15,12989.15,,
1702907305000,13742.283333329999,13123.85,13291.616666659998,14273.4,13166.93333333,13064.45,12985.283333329999,,
1702907310000,13871.58333333,13103.283333329999,13318.91666666,14157.366666659998,13138.8,13378.66666666,12950.25,,
1702907315000,14081.9,13391.81666666,13562.05,14459.85,13428.81666666,13144.08333333,13246.41666666,,
1702907320000,13627.25,13118.05,13123.25,14176.66666666,13155.616666659998,12099.3,13006.766666659998,,
1702907325000,0.0,0.0,,0.0,12161.7,,0.0,,
1702907330000,0.0,0.0,0.0,0.0,,942.7333333332999,0.0,,
1702907335000,971.5166666665999,943.6,952.7,1018.6666666665999,945.6166666665999,1699.8,933.35,,
1702907340000,1987.7,1713.0,1720.4166666666,1840.6333333333,1730.7833333332999,2601.9833333333004,1683.2,,
1702907345000,2953.3833333333,2656.25,2827.3833333333,2860.2833333333,2708.0166666666,3648.93333333,2575.75,,
1702907350000,3917.5,3673.43333333,3752.65,3969.53333333,3705.05,4485.48333333,3612.15,,
1702907355000,4914.03333333,4489.0,4737.2,4849.55,4542.06666667,5422.01666667,4448.93333333,,
1702907360000,5909.98333333,5425.1,5645.81666667,5869.66666667,5444.06666667,6428.98333333,5376.85,,
1702907365000,6834.36666666,6431.4,6584.53333333,6948.05,6451.43333333,7331.75,6365.41666667,,
1702907370000,7800.85,7354.28333333,7490.9166666599995,7941.4,7416.21666666,8249.81666666,7260.83333333,,
1702907375000,8818.56666666,8306.68333333,8415.48333333,8972.93333333,8356.78333333,8499.633333329999,8170.55,,
1702907380000,,,,,,,,,
1702907425000,0.0,0.0,,,0.0,0.0,0.0,,
1702907430000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1702907435000,39.5,32.333333333333,0.0,0.0,32.666666666666,37.9166666667,27.8,0.0,
1702907440000,257.1,315.6333333333,31.866666666666,35.85,321.1333333333,329.1833333333,301.6166666666,27.4,
1702907445000,562.35,672.8166666666,313.5666666666,321.1166666666,701.15,673.4166666666,671.5666666666,297.0166666666,
1702907450000,1237.6,1425.3333333333,682.1,680.3166666666,1448.7833333332999,1461.75,1402.9166666666,660.7333333333,
1702907455000,1783.3666666666,1932.5833333332998,1414.95,1451.4833333333,2019.25,1925.9666666666,1955.5333333332999,1379.2833333333,
1702907460000,2231.1666666666,2381.05,1971.3,1953.45,2488.0833333333,2405.8,2409.8666666666,1920.1333333332998,
1702907465000,3059.9333333332997,3196.3166666665998,2430.1166666666,2414.85,3305.3833333333,3227.0166666665996,3187.1833333332997,2367.1,
1702907470000,3727.21666667,3975.15,3228.8666666665995,3243.2166666666,4145.28333333,3970.01666667,4022.63333333,3131.1666666665997,
1702907475000,4513.9,4746.3,4047.16666667,4011.16666667,4957.43333333,4730.46666667,4803.91666667,3944.45,
1702907480000,5141.83333333,5297.68333333,4841.21666667,4798.61666667,5508.08333333,5319.15,5278.51666667,4716.56666667,
1702907485000,5785.3,6033.7,5382.43333333,5362.68333333,6302.9,6014.96666667,6109.433333329999,5197.01666667,
1702907490000,6642.316666670001,6817.05,6154.4,6103.03333333,7085.28333333,6792.883333329999,6844.36666666,6000.91666667,
1702907495000,7218.78333333,7494.75,6910.433333329999,6890.16666666,7771.3,7465.05,7532.4,6711.78333333,
1702907500000,7617.2,7791.61666666,7591.8,7572.36666666,8146.433333329999,7751.1,7899.33333333,7403.25,
1702907505000,7882.11666666,7984.933333329999,7960.78333333,7873.8,8344.06666666,7957.11666666,8092.95,7757.683333329999,
1702907510000,8188.1,8182.683333329999,8149.0,8068.8,8533.18333333,8160.733333329999,8239.73333333,7946.0,
1702907515000,8277.133333329999,8297.4,8265.98333333,8275.6,8645.61666666,8314.98333333,8335.883333329999,8119.3,
1702907520000,8640.133333329999,8598.81666666,8428.783333329999,8394.283333329999,8958.11666666,8589.8,8677.7,8188.66666666,
1702907525000,8687.783333329999,8804.68333333,8758.48333333,8716.05,9230.633333329999,8735.11666666,8955.0,8525.46666666,
1702907530000,8991.68333333,8954.33333333,9012.68333333,8885.033333329999,9345.41666666,8973.0,8986.783333329999,8797.26666666,
1702907535000,9081.81666666,9142.133333329999,9120.15,9068.41666666,9549.8,9113.26666666,9249.51666666,8838.9,
1702907540000,9471.6,9599.533333329999,9325.633333329999,9238.5,10044.73333333,9541.36666666,9739.86666666,9088.05,
1702907545000,9629.58333333,9657.31666666,9805.01666666,9704.71666666,10086.33333333,9625.283333329999,9766.81666666,9552.16666666,
1702907550000,9615.75,9677.2,9849.16666666,9753.83333333,10150.36666666,9649.68333333,9819.16666666,9588.25,
1702907555000,9989.66666666,9931.98333333,9912.7,9788.85,10395.96666666,9939.7,10005.71666666,9648.41666666,
1702907560000,10253.51666666,10255.86666666,10156.41666666,10050.283333329999,10716.8,10266.23333333,10384.4,9841.73333333,
1702907565000,10657.533333329999,10746.96666666,10458.283333329999,10382.283333329999,11222.56666666,10711.1,10869.95,10200.96666666,
1702907570000,10740.0,10814.35,10959.86666666,10860.98333333,11313.45,10779.65,10963.31666666,10680.383333329999,
1702907575000,11078.65,11089.91666666,11116.95,10914.68333333,11567.283333329999,11071.93333333,11246.133333329999,10715.133333329999,
1702907580000,10914.73333333,11105.3,11309.91666666,11208.283333329999,11619.383333329999,10994.45,11246.3,11047.26666666,
1702907585000,11088.033333329999,11070.633333329999,11336.91666666,11181.1,11531.9,11085.133333329999,11128.93333333,11034.61666666,
1702907590000,11072.383333329999,11040.0,11260.21666666,11206.55,11527.66666666,11014.75,11233.0,10934.45,
1702907595000,11071.71666666,11102.36666666,11261.83333333,11165.81666666,11596.0,11067.55,11234.883333329999,11024.06666666,
1702907600000,11112.85,11153.033333329999,11322.1,11220.33333333,11623.3,11118.76666666,11269.23333333,11035.383333329999,
1702907605000,11329.1,11269.2,11350.18333333,11269.6,11654.68333333,11266.71666666,11289.11666666,11070.51666666,
1702907610000,11369.75,11387.71666666,11377.58333333,11391.31666666,11887.3,11350.2,11554.783333329999,11094.25,
1702907615000,11156.51666666,11268.16666666,11615.43333333,11505.26666666,11815.716666659999,11218.9,11502.73333333,11353.15,
1702907620000,11280.0,11386.75,11519.1,11388.65,11888.766666659998,11308.08333333,11510.08333333,11293.51666666,
1702907625000,11152.36666666,11051.55,11610.45,11490.033333329999,11462.91666666,11085.6,11092.23333333,11308.15,
1702907630000,11029.18333333,11023.76666666,11195.93333333,11182.033333329999,11536.783333329999,10992.91666666,11214.0,10899.66666666,
1702907635000,11001.73333333,11103.783333329999,11267.66666666,11139.48333333,11634.283333329999,11034.58333333,11272.83333333,11028.75,
1702907640000,11344.23333333,11372.58333333,11361.1,11229.91666666,11879.866666659998,11361.6,11522.883333329999,11070.91666666,
1702907645000,11333.9,11466.08333333,11598.883333329999,11505.7,12006.06666666,11378.383333329999,11677.66666666,11334.05,
1702907650000,11371.71666666,11558.55,11723.85,11569.966666659999,12090.23333333,11454.4,11686.55,11463.71666666,
1702907655000,11351.45,11401.6,11807.41666666,11661.91666666,11907.68333333,11362.61666666,11537.25,11472.71666666,
1702907660000,11122.15,11154.033333329999,11628.0,11521.21666666,11682.7,11104.7,11335.86666666,11329.6,
1702907665000,10882.95,11016.71666666,11396.9,11263.58333333,11621.016666659998,10963.883333329999,11263.6,11134.8,
1702907670000,10881.45,11018.2,11338.15,11139.21666666,11505.85,10981.133333329999,11145.48333333,11039.45,
1702907675000,11075.71666666,11054.76666666,11235.98333333,11130.0,11498.8,11035.45,11110.85,10948.45,
1702907680000,10949.4,10893.46666666,11241.33333333,11164.11666666,11377.06666666,10968.21666666,11034.6,10897.0,
1702907685000,11129.11666666,11208.533333329999,11117.41666666,11121.73333333,11744.966666659999,11144.2,11336.16666666,10838.95,
1702907690000,10994.783333329999,11127.7,11458.45,11319.83333333,11637.91666666,11046.43333333,11264.26666666,11130.65,
1702907695000,10899.9,10938.68333333,11355.86666666,11245.95,11424.4,10875.783333329999,11069.33333333,11074.73333333,
1702907700000,10741.91666666,10764.5,11155.06666666,11039.3,11242.68333333,10727.633333329999,10892.48333333,10872.18333333,
1702907705000,10660.4,10697.1,10978.16666666,10875.33333333,11158.86666666,10663.21666666,10785.56666666,10690.58333333,
1702907710000,10613.15,10577.05,10892.86666666,10811.9,11025.71666666,10569.383333329999,10719.85,10593.75,
1702907715000,10458.033333329999,10469.23333333,10773.05,10688.4,10934.26666666,10438.15,10595.18333333,10533.9,
1702907720000,10444.783333329999,10498.383333329999,10678.6,10583.35,10916.6,10469.21666666,10548.11666666,10408.11666666,
1702907725000,11210.93333333,11169.16666666,10664.0,10564.91666666,11645.7,11149.81666666,11238.1,10359.633333329999,
1702907730000,11766.216666659999,11581.783333329999,11361.533333329999,11283.41666666,12095.633333329999,11531.75,11718.383333329999,11053.16666666,
1702907735000,11487.08333333,11596.0,11810.06666666,11703.866666659998,12134.18333333,11541.5,11799.716666659999,11510.48333333,
1702907740000,11412.46666666,11520.85,11857.48333333,11717.66666666,12016.45,11366.383333329999,11649.716666659999,11600.283333329999,
1702907745000,11235.9,11290.15,11738.033333329999,11526.883333329999,11806.0,11248.25,11470.68333333,11430.93333333,
1702907750000,11240.4,11293.25,11524.18333333,11417.9,11759.383333329999,11254.06666666,11368.533333329999,11259.96666666,
1702907755000,11343.73333333,11341.8,11485.86666666,11404.18333333,11822.16666666,11364.41666666,11423.68333333,11165.73333333,
1702907760000,11495.283333329999,11504.35,11547.4,11486.883333329999,11979.383333329999,11489.783333329999,11608.25,11269.65,
1702907765000,11486.71666666,11515.93333333,11694.6,11626.766666659998,12037.466666659999,11475.883333329999,11693.05,11397.383333329999,
1702907770000,11592.116666659998,11578.766666659998,11758.283333329999,11638.23333333,12051.016666659998,11566.266666659998,11645.6,11479.8,
1702907775000,11664.98333333,11672.68333333,11784.283333329999,11707.0,12182.56666666,11700.98333333,11805.116666659998,11440.133333329999,
1702907780000,11893.7,11853.75,11885.383333329999,11780.15,12370.73333333,11847.4,11976.33333333,11585.75,
1702907785000,11198.81666666,11364.36666666,12087.91666666,12024.41666666,11789.73333333,11293.36666666,11460.883333329999,11770.68333333,
1702907790000,10585.85,10718.533333329999,11534.93333333,11484.51666666,11172.95,10725.2,10788.98333333,11259.56666666,
1702907795000,10680.98333333,10747.31666666,10911.533333329999,10833.76666666,11235.83333333,10684.21666666,10886.9,10596.2,
1702907800000,10954.61666666,10950.65,10960.51666666,10857.58333333,11453.45,10919.41666666,11088.98333333,10679.56666666,
1702907805000,11112.68333333,11192.9,11169.01666666,11070.85,11540.91666666,11142.06666666,11210.6,10892.61666666,
1702907810000,11159.01666666,11145.98333333,11421.35,11304.08333333,11674.4,11175.41666666,11337.01666666,11105.533333329999,
1702907815000,11205.45,11286.81666666,11396.91666666,11275.68333333,11765.516666659998,11225.5,11374.43333333,11132.65,
1702907820000,11075.1,11171.81666666,11476.68333333,11387.883333329999,11704.81666666,11150.73333333,11339.91666666,11117.33333333,
1702907825000,10968.08333333,10966.533333329999,11435.51666666,11297.61666666,11454.21666666,10941.783333329999,11096.93333333,11139.55,
1702907830000,,,11184.46666666,11082.7,,,,10900.76666666,
1702907835000,,,,,,,,,
1702907875000,,,,,,,0.0,,
1702907880000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702907885000,0.0,0.0,0.0,0.0,0.0,0.0,30.516666666666,0.0,0.0
1702907890000,24.65,26.85,38.7333333333,31.7,36.0833333333,33.5,283.5166666666,29.183333333333,34.5166666667
1702907895000,273.6333333333,277.5,312.1833333333,297.65,325.3,299.0166666666,736.2166666666,284.5333333333,299.6333333333
