Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 6)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 7)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 8)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 9)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 10)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 7)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 8)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 9)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 10)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 0)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
1915,20054.816666659997,20064.1,20079.21666666,20001.316666659997,20045.21666666,20078.78333333,,,,,,894.0,892.0,1000.0,909.0,879.0,890.0,,,,,,626.0,1381.0,620.0,6
1920,20147.33333333,20079.18333333,20061.7,20035.46666666,20098.5,20092.4,,,,,,898.0,893.0,1000.0,915.0,882.0,891.0,,,,,,624.0,1381.0,728.0,6
1925,20031.93333333,20031.95,20022.28333333,20031.93333333,20031.93333333,20031.93333333,,,,,,892.0,892.0,1000.0,919.0,880.0,887.0,,,,,,627.0,1381.0,727.0,6
1930,20026.05,20032.0,20037.05,20013.16666666,20029.61666666,20040.96666666,,,,,,890.0,892.0,1000.0,924.0,879.0,887.0,,,,,,622.0,1381.0,695.0,6
1935,20069.66666666,20045.18333333,20029.46666666,20053.11666666,20066.5,20047.43333333,,,,,,890.0,892.0,1000.0,928.0,881.0,885.0,,,,,,618.0,1381.0,308.0,6
1940,19752.71666666,19779.1,19909.0,19776.28333333,19745.91666666,19732.53333333,,,,,,875.0,879.0,996.0,918.0,867.0,873.0,,,,,,568.0,1381.0,21.0,6
1945,19442.2,19440.9,19581.066666659997,19504.566666659997,19465.66666666,19480.21666666,,,,,,862.0,865.0,981.0,904.0,856.0,861.0,,,,,,514.0,1381.0,10.0,6
1950,19275.65,19254.83333333,19350.316666659997,19248.5,19245.78333333,19241.93333333,,,,,,859.0,859.0,967.0,895.0,847.0,851.0,,,,,,458.0,1381.0,12.0,6
1955,18990.41666666,19019.9,19117.05,19004.53333333,18973.266666659998,18984.266666659998,,,,,,847.0,846.0,953.0,884.0,834.0,840.0,,,,,,406.0,1381.0,9.0,6
1960,18696.35,18685.85,18875.33333333,18753.5,18688.65,18666.53333333,,,,,,834.0,831.0,937.0,870.0,821.0,825.0,,,,,,355.0,1381.0,17.0,6
1965,18431.066666659997,18425.68333333,18573.766666659998,18452.4,18446.35,18461.316666659997,,,,,,822.0,818.0,924.0,857.0,810.0,817.0,,,,,,309.0,1381.0,17.0,6
1970,18238.45,18228.11666666,18282.46666666,18217.21666666,18206.11666666,18219.733333329998,,,,,,814.0,811.0,908.0,846.0,802.0,807.0,,,,,,255.0,1381.0,29.0,6
1975,17878.8,17864.5,17983.96666666,17892.18333333,17849.5,17839.1,,,,,,796.0,794.0,893.0,828.0,786.0,792.0,,,,,,204.0,1381.0,31.0,6
1980,17526.983333329998,17536.516666659998,17711.45,17560.35,17496.38333333,17494.43333333,,,,,,779.0,779.0,878.0,813.0,771.0,777.0,,,,,,151.0,1381.0,28.0,6
1985,17285.38333333,17276.516666659998,17434.016666659998,17304.71666666,17301.016666659998,17316.266666659998,,,,,,773.0,768.0,863.0,800.0,760.0,770.0,,,,,,96.0,1381.0,50.0,6
1990,17080.28333333,17069.86666666,17144.43333333,17071.28333333,17065.03333333,17050.28333333,,,,,,767.0,761.0,850.0,791.0,750.0,759.0,,,,,,43.0,1381.0,50.0,6
1995,16736.68333333,16709.483333329998,16854.66666666,16735.13333333,16701.78333333,16703.233333329998,,,,,,750.0,746.0,837.0,776.0,732.0,745.0,,,,,,0.0,1381.0,15.0,6
2000,16670.0,16659.016666659998,16660.316666659997,16658.0,16658.983333329998,16665.5,,,,,,747.0,744.0,826.0,771.0,730.0,743.0,,,,,,0.0,1381.0,29.0,6
2005,16666.4,16663.233333329998,16666.05,16666.566666659997,16665.05,16666.86666666,,,,,,746.0,745.0,825.0,770.0,729.0,743.0,,,,,,0.0,1381.0,10.0,6
2010,16668.8,16668.266666659998,16666.5,16666.8,16666.8,16667.733333329998,,,,,,745.0,743.0,825.0,769.0,729.0,742.0,,,,,,0.0,1381.0,8.0,6
2015,16665.03333333,16664.03333333,16664.93333333,16667.03333333,16666.68333333,16668.13333333,,,,,,745.0,743.0,826.0,765.0,728.0,741.0,,,,,,0.0,1381.0,11.0,6
2020,16672.25,16668.03333333,16672.03333333,16666.88333333,16670.3,16665.35,,,,,,746.0,743.0,829.0,764.0,728.0,741.0,,,,,,0.0,1381.0,7.0,6
2025,16666.55,16666.3,16671.9,16667.16666666,16673.2,16667.58333333,,,,,,745.0,744.0,828.0,763.0,728.0,742.0,,,,,,0.0,1381.0,12.0,6
2030,16666.41666666,16665.483333329998,16666.86666666,16665.86666666,16665.86666666,16667.516666659998,,,,,,744.0,743.0,828.0,763.0,728.0,741.0,,,,,,0.0,1381.0,14.0,6
2035,16669.55,16668.33333333,16664.61666666,16667.96666666,16669.18333333,16667.95,,,,,,745.0,744.0,831.0,764.0,728.0,742.0,,,,,,0.0,1381.0,9.0,6
2040,16669.233333329998,16667.1,16666.83333333,16668.0,16663.35,16673.41666666,,,,,,746.0,744.0,834.0,767.0,727.0,744.0,,,,,,0.0,1381.0,20.0,6
2045,16674.21666666,16676.03333333,16676.316666659997,16676.1,16679.33333333,16674.266666659998,,,,,,747.0,744.0,834.0,771.0,729.0,746.0,,,,,,0.0,1381.0,30.0,6
2050,16669.5,16670.4,16668.1,16669.016666659998,16666.68333333,16669.03333333,,,,,,745.0,743.0,831.0,770.0,729.0,747.0,,,,,,0.0,1381.0,35.0,6
2055,16661.983333329998,16669.766666659998,16671.71666666,16670.53333333,16668.61666666,16670.93333333,,,,,,744.0,744.0,830.0,770.0,728.0,746.0,,,,,,0.0,1381.0,73.0,6
2060,16667.3,16662.9,16664.53333333,16663.25,16663.516666659998,16661.66666666,,,,,,747.0,745.0,828.0,769.0,727.0,745.0,,,,,,0.0,1381.0,17.0,6
2065,16659.68333333,16656.86666666,16661.03333333,16661.71666666,16660.78333333,16663.43333333,,,,,,747.0,746.0,828.0,768.0,729.0,745.0,,,,,,0.0,1381.0,38.0,6
2070,16664.7,16665.35,16667.3,16665.45,16665.45,16662.65,,,,,,751.0,748.0,827.0,768.0,729.0,746.0,,,,,,0.0,1381.0,8.0,6
2075,16668.03333333,16667.25,16669.28333333,16667.38333333,16665.68333333,16667.05,,,,,,750.0,750.0,824.0,770.0,731.0,746.0,,,,,,0.0,1381.0,9.0,6
2080,16666.05,16665.33333333,16668.28333333,16668.03333333,16659.11666666,16665.86666666,,,,,,752.0,752.0,821.0,774.0,734.0,747.0,,,,,,0.0,1381.0,9.0,6
2085,16666.75,16665.8,16666.88333333,16668.66666666,16667.86666666,16669.91666666,,,,,,753.0,753.0,821.0,774.0,735.0,747.0,,,,,,0.0,1381.0,14.0,6
2090,16672.1,16671.25,16671.266666659998,16668.96666666,16667.36666666,16673.0,,,,,,754.0,754.0,820.0,774.0,734.0,748.0,,,,,,0.0,1381.0,10.0,6
2095,16665.35,16665.2,16671.21666666,16667.18333333,16669.96666666,16667.266666659998,,,,,,754.0,755.0,818.0,773.0,736.0,747.0,,,,,,0.0,1381.0,21.0,6
2100,16664.766666659998,16665.86666666,16663.4,16665.3,16666.4,16665.16666666,,,,,,755.0,755.0,816.0,770.0,738.0,745.0,,,,,,0.0,1381.0,11.0,6
2105,16665.0,16667.066666659997,16664.316666659997,16668.516666659998,16667.8,16669.58333333,,,,,,748.0,756.0,817.0,770.0,736.0,744.0,,,,,,0.0,1381.0,13.0,6
2110,16667.95,16666.9,16657.233333329998,16660.58333333,16660.13333333,16660.8,,,,,,748.0,757.0,816.0,770.0,736.0,743.0,,,,,,0.0,1381.0,33.0,6
2115,16671.46666666,16670.83333333,16668.816666659997,16668.65,16667.4,16670.28333333,,,,,,748.0,757.0,815.0,768.0,736.0,743.0,,,,,,0.0,1381.0,10.0,6
2120,16666.483333329998,16677.41666666,16675.68333333,16677.46666666,16669.95,16677.9,,,,,,747.0,757.0,817.0,769.0,737.0,743.0,,,,,,0.0,1381.0,44.0,6
2125,0.0,,,0.0,,,,,,,,1000.0,1000.0,1000.0,,1000.0,1000.0,,,,,,,1381.0,406.0,2
2130,0.0,,0.0,1549.85,1750.1166666666,,,,,,,1000.0,,1000.0,950.0,904.0,,,,,,,0.0,1381.0,686.0,4
2135,,,,,,,,,,,,,,,,,,,,,,,,,,0
2160,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,-1.0,2
2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,,,,0.0,-1.0,-1.0,7
2170,0.0,1013.9666666666,0.0,0.0,1001.7833333333,1076.2,1128.55,,,,,1000.0,393.0,1000.0,1000.0,418.0,399.0,393.0,,,,,0.0,1381.0,401.0,7
2175,1144.9666666666,2653.3666666666,1189.3333333333,1227.2666666666,2646.8833333333,2653.2166666666,2765.5333333332997,,,,,722.0,645.0,512.0,421.0,633.0,700.0,634.0,,,,,324.0,1381.0,637.0,7
2180,2751.6333333333,4275.21666667,2741.1666666666,2928.6833333332997,4259.75,4236.2,4358.13333333,,,,,835.0,724.0,756.0,698.0,690.0,801.0,702.0,,,,,387.0,1381.0,610.0,7
2185,4363.95,5812.58333333,4301.73333333,4533.4,5806.633333329999,5769.15,5830.03333333,,,,,877.0,752.0,837.0,756.0,714.0,846.0,730.0,,,,,433.0,1381.0,719.0,7
2190,5874.383333329999,7276.21666666,5898.4,5978.9,7293.28333333,7353.65,7420.383333329999,,,,,888.0,764.0,879.0,769.0,724.0,877.0,756.0,,,,,464.0,1381.0,560.0,7
2195,7399.96666666,8941.7,7450.76666666,7581.25,8969.06666666,8946.48333333,9052.283333329999,,,,,907.0,789.0,903.0,799.0,746.0,897.0,777.0,,,,,483.0,1381.0,550.0,7
2200,9069.86666666,10567.133333329999,9036.56666666,9144.96666666,10586.98333333,10580.73333333,10632.61666666,,,,,917.0,802.0,919.0,815.0,756.0,912.0,792.0,,,,,501.0,1381.0,689.0,7
2205,10686.48333333,12204.8,10667.9,10783.8,12194.216666659999,12236.8,12236.8,,,,,921.0,814.0,931.0,837.0,762.0,921.0,800.0,,,,,516.0,1381.0,708.0,7
2210,12239.16666666,13676.06666666,12257.08333333,12313.85,13666.91666666,13763.5,13794.9,,,,,920.0,812.0,939.0,844.0,760.0,921.0,801.0,,,,,521.0,1381.0,691.0,7
2215,13856.0,15344.516666659998,13832.7,13919.1,15347.75,15380.283333329999,15439.1,,,,,923.0,820.0,946.0,862.0,771.0,927.0,811.0,,,,,522.0,1381.0,666.0,7
2220,15496.1,16984.45,15446.016666659998,15591.15,16996.75,16985.0,17078.8,,,,,923.0,826.0,952.0,872.0,776.0,932.0,818.0,,,,,528.0,1381.0,720.0,7
2225,17126.33333333,18643.61666666,17056.233333329998,17228.766666659998,18636.36666666,18640.46666666,18666.88333333,,,,,922.0,833.0,956.0,876.0,781.0,936.0,823.0,,,,,532.0,1381.0,749.0,7
2230,18666.88333333,19095.41666666,18673.71666666,18744.7,19087.83333333,19110.58333333,19077.68333333,,,,,917.0,864.0,960.0,872.0,808.0,980.0,859.0,,,,,539.0,1381.0,765.0,7
2235,19139.7,19094.18333333,19075.55,19161.91666666,19112.35,19124.4,19099.95,,,,,930.0,862.0,1000.0,910.0,807.0,977.0,860.0,,,,,567.0,1381.0,733.0,7
2240,19144.66666666,19147.86666666,19128.7,19111.316666659997,19186.35,19178.15,19173.6,,,,,928.0,863.0,1000.0,905.0,811.0,976.0,864.0,,,,,575.0,1381.0,659.0,7
2245,19236.28333333,19164.91666666,19179.483333329998,19130.83333333,19153.61666666,19250.41666666,19183.5,,,,,926.0,866.0,1000.0,908.0,814.0,976.0,863.0,,,,,578.0,1381.0,399.0,7
2250,19215.13333333,18889.5,19201.733333329998,19188.0,18862.18333333,18889.15,18819.28333333,,,,,919.0,854.0,1000.0,908.0,803.0,956.0,847.0,,,,,561.0,1381.0,9.0,7
2255,18889.63333333,18416.86666666,18890.78333333,18771.55,18380.86666666,18486.733333329998,18374.46666666,,,,,898.0,833.0,982.0,888.0,783.0,932.0,825.0,,,,,514.0,1381.0,9.0,7
2260,18406.71666666,17977.983333329998,18494.266666659998,18401.95,17952.95,18038.8,17979.83333333,,,,,872.0,813.0,963.0,871.0,765.0,908.0,805.0,,,,,465.0,1381.0,24.0,7
2265,17984.516666659998,17530.8,18054.9,17952.233333329998,17533.08333333,17571.483333329998,17567.4,,,,,850.0,794.0,941.0,845.0,750.0,888.0,788.0,,,,,415.0,1381.0,24.0,7
2270,17623.16666666,17243.9,17655.61666666,17613.93333333,17253.05,17240.65,17207.4,,,,,832.0,782.0,921.0,825.0,737.0,872.0,774.0,,,,,368.0,1381.0,25.0,7
2275,17189.45,16775.83333333,17270.95,17193.05,16759.066666659997,16808.65,16749.233333329998,,,,,811.0,763.0,900.0,797.0,714.0,852.0,753.0,,,,,324.0,1381.0,31.0,7
2280,16734.75,16322.66666666,16846.016666659998,16707.66666666,16293.55,16390.7,16296.9,,,,,794.0,742.0,879.0,769.0,695.0,831.0,732.0,,,,,276.0,1381.0,25.0,7
2285,16306.45,15852.45,16423.983333329998,16267.31666666,15852.91666666,15933.15,15906.73333333,,,,,774.0,720.0,857.0,748.0,677.0,809.0,715.0,,,,,228.0,1381.0,23.0,7
2290,15956.31666666,15584.966666659999,16000.283333329999,15947.68333333,15592.133333329999,15578.366666659998,15558.91666666,,,,,757.0,709.0,836.0,734.0,665.0,791.0,701.0,,,,,176.0,1381.0,11.0,7
2295,15529.283333329999,15137.033333329999,15601.9,15491.55,15110.633333329999,15177.18333333,15089.31666666,,,,,737.0,690.0,814.0,715.0,644.0,771.0,681.0,,,,,121.0,1381.0,11.0,7
2300,15107.83333333,14652.0,15179.95,15032.31666666,14617.56666666,14731.616666659998,14614.216666659999,,,,,717.0,667.0,793.0,694.0,625.0,748.0,661.0,,,,,76.0,1381.0,12.0,7
2305,14594.65,14287.2,14765.18333333,14596.766666659998,14287.58333333,14313.9,14313.43333333,,,,,694.0,648.0,773.0,675.0,609.0,725.0,648.0,,,,,29.0,1381.0,8.0,7
2310,14295.6,14290.56666666,14339.016666659998,14286.883333329999,14288.216666659999,14283.15,14285.266666659998,,,,,679.0,648.0,752.0,662.0,608.0,721.0,647.0,,,,,0.0,1381.0,11.0,7
2315,14285.43333333,14288.2,14288.516666659998,14291.116666659998,14285.2,14285.633333329999,14292.1,,,,,675.0,646.0,749.0,662.0,605.0,720.0,648.0,,,,,0.0,1381.0,16.0,7
2320,14289.116666659998,14290.18333333,14289.016666659998,14286.55,14283.883333329999,14287.9,14294.81666666,,,,,674.0,645.0,748.0,662.0,603.0,719.0,647.0,,,,,0.0,1381.0,10.0,7
2325,14285.93333333,14289.98333333,14283.05,14285.65,14288.633333329999,14290.93333333,14287.766666659998,,,,,674.0,644.0,747.0,661.0,603.0,717.0,645.0,,,,,0.0,1381.0,8.0,7
2330,14285.283333329999,14290.81666666,14288.766666659998,14285.16666666,14284.56666666,14285.716666659999,14286.65,,,,,674.0,643.0,748.0,662.0,604.0,715.0,646.0,,,,,0.0,1381.0,18.0,7
2335,14292.016666659998,14285.116666659998,14284.91666666,14287.283333329999,14290.06666666,14289.616666659998,14284.66666666,,,,,672.0,642.0,749.0,662.0,604.0,714.0,645.0,,,,,0.0,1381.0,12.0,7
2340,14297.23333333,14284.45,14290.016666659998,14297.616666659998,14293.9,14289.06666666,14284.516666659998,,,,,669.0,642.0,751.0,664.0,605.0,715.0,644.0,,,,,0.0,1381.0,25.0,7
2345,14286.08333333,14279.93333333,14287.95,14287.65,14286.716666659999,14286.75,14284.766666659998,,,,,670.0,642.0,752.0,663.0,604.0,717.0,642.0,,,,,0.0,1381.0,46.0,7
2350,14278.91666666,14273.033333329999,14288.366666659998,14275.83333333,14283.366666659998,14284.58333333,14283.6,,,,,672.0,641.0,753.0,664.0,603.0,717.0,640.0,,,,,0.0,1381.0,44.0,7
2355,14286.85,14270.1,14284.633333329999,14278.85,14282.9,14281.15,14281.116666659998,,,,,674.0,640.0,753.0,664.0,603.0,717.0,639.0,,,,,0.0,1381.0,35.0,7
2360,14274.383333329999,14281.466666659999,14283.716666659999,14277.0,14284.18333333,14284.83333333,14284.65,,,,,675.0,641.0,752.0,664.0,601.0,721.0,639.0,,,,,0.0,1381.0,11.0,7
2365,14286.133333329999,14286.3,14288.466666659999,14286.43333333,14290.75,14287.8,14294.18333333,,,,,675.0,641.0,751.0,664.0,599.0,722.0,638.0,,,,,0.0,1381.0,9.0,7
2370,14286.06666666,14283.383333329999,14285.716666659999,14287.45,14283.766666659998,14285.06666666,14284.216666659999,,,,,677.0,640.0,750.0,662.0,598.0,727.0,637.0,,,,,0.0,1381.0,12.0,7
2375,14285.3,14284.883333329999,14285.3,14285.7,14284.766666659998,14284.55,14284.55,,,,,678.0,640.0,751.0,664.0,600.0,727.0,636.0,,,,,0.0,1381.0,17.0,7
2380,14287.45,14288.466666659999,14286.65,14284.783333329999,14289.366666659998,14287.15,14287.31666666,,,,,681.0,641.0,751.0,663.0,600.0,729.0,635.0,,,,,0.0,1381.0,11.0,7
2385,14285.033333329999,14285.95,14292.016666659998,14285.45,14278.98333333,14284.266666659998,14291.516666659998,,,,,682.0,641.0,752.0,665.0,600.0,731.0,634.0,,,,,0.0,1381.0,10.0,7
2390,14287.31666666,14293.133333329999,14284.033333329999,14290.83333333,14287.35,14284.4,14280.73333333,,,,,682.0,642.0,752.0,664.0,602.0,731.0,633.0,,,,,0.0,1381.0,9.0,7
2395,14287.966666659999,14287.05,14288.35,14291.75,14285.4,14287.266666659998,14292.81666666,,,,,683.0,643.0,751.0,665.0,603.0,732.0,634.0,,,,,0.0,1381.0,11.0,7
2400,14287.616666659998,14291.766666659998,14285.5,14285.08333333,14290.266666659998,14291.93333333,14290.08333333,,,,,682.0,642.0,750.0,663.0,603.0,729.0,633.0,,,,,0.0,1381.0,9.0,7
2405,14284.15,14294.716666659999,14292.31666666,14287.266666659998,14288.43333333,14284.366666659998,14278.6,,,,,681.0,642.0,751.0,665.0,603.0,728.0,634.0,,,,,0.0,1381.0,17.0,7
2410,14294.383333329999,14288.6,14287.2,14292.31666666,14277.18333333,14280.366666659998,14275.883333329999,,,,,679.0,643.0,749.0,665.0,602.0,728.0,633.0,,,,,0.0,1381.0,29.0,7
2415,14285.966666659999,14297.66666666,14281.866666659998,14288.58333333,14291.383333329999,14288.25,14285.08333333,,,,,678.0,644.0,749.0,664.0,604.0,730.0,634.0,,,,,0.0,1381.0,16.0,7
2420,14289.383333329999,14283.383333329999,14294.08333333,14291.616666659998,14280.2,14278.75,14277.98333333,,,,,677.0,644.0,751.0,665.0,602.0,725.0,632.0,,,,,0.0,1381.0,24.0,7
2425,14283.91666666,14277.266666659998,14278.65,14281.0,14278.516666659998,14277.73333333,14276.41666666,,,,,678.0,645.0,752.0,665.0,601.0,725.0,632.0,,,,,0.0,1381.0,27.0,7
2430,14282.33333333,14272.55,14277.3,14277.81666666,14284.783333329999,14285.516666659998,14287.45,,,,,679.0,643.0,753.0,665.0,602.0,724.0,635.0,,,,,0.0,1381.0,21.0,7
2435,14289.45,14285.966666659999,14282.81666666,14282.83333333,14289.43333333,14287.06666666,14286.66666666,,,,,679.0,642.0,753.0,663.0,601.0,724.0,636.0,,,,,0.0,1381.0,8.0,7
2440,14282.616666659998,14281.83333333,14284.883333329999,14286.266666659998,14283.283333329999,14285.033333329999,14285.033333329999,,,,,677.0,641.0,752.0,664.0,601.0,726.0,636.0,,,,,0.0,1381.0,42.0,7
2445,14287.25,14287.66666666,14280.366666659998,14284.883333329999,14291.6,14285.783333329999,14284.33333333,,,,,677.0,640.0,752.0,665.0,601.0,725.0,635.0,,,,,0.0,1381.0,9.0,7
2450,14285.866666659998,14285.83333333,14288.266666659998,14284.93333333,14289.216666659999,14286.18333333,14290.65,,,,,678.0,640.0,751.0,665.0,602.0,727.0,637.0,,,,,0.0,1381.0,9.0,7
2455,0.0,,0.0,0.0,,0.0,,,,,,1000.0,,1000.0,,,,,,,,,0.0,1381.0,10.0,4
2460,0.0,1703.45,1715.4166666666,1785.5666666666,0.0,0.0,1786.2666666666,,,,,1000.0,681.0,734.0,757.0,1000.0,1000.0,930.0,,,,,0.0,1381.0,94.0,7
2465,,0.0,0.0,,,,,,,,,,,1000.0,,,1000.0,,,,,,,1381.0,94.0,2
2470,0.0,2119.7833333333,,2224.1166666666,0.0,0.0,2154.3166666665998,,,,,1000.0,773.0,,828.0,1000.0,1000.0,963.0,,,,,0.0,1381.0,564.0,6
2475,,,,,,,,,,,,,,,,,,,,,,,,,,0
2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1000.0,1000.0,,1000.0,,1000.0,,,,0.0,-1.0,-1.0,8
2510,0.0,0.0,0.0,0.0,0.0,792.2166666666,0.0,861.8833333333,,,,1000.0,1000.0,1000.0,1000.0,1000.0,373.0,1000.0,296.0,,,,0.0,1381.0,577.0,8
2515,720.6,900.8666666666,875.0833333333,913.25,704.6666666666,2272.1333333333,698.4166666666,2331.0833333333,,,,697.0,435.0,390.0,344.0,295.0,624.0,377.0,556.0,,,,122.0,1381.0,623.0,8
2520,2212.5666666666,2402.2666666666,2372.0166666666,2418.5,2197.5,3633.23333333,2197.5,3706.9,,,,849.0,701.0,619.0,607.0,554.0,669.0,599.0,624.0,,,,244.0,1381.0,442.0,8
2525,3636.4,3782.28333333,3738.53333333,3786.71666667,3594.41666667,5127.98333333,3587.66666667,5164.3,,,,899.0,767.0,674.0,668.0,611.0,709.0,648.0,670.0,,,,341.0,1381.0,560.0,8
2530,5064.68333333,5227.5,5191.83333333,5242.05,5055.11666667,6565.683333329999,5042.5,6621.66666667,,,,925.0,815.0,707.0,704.0,651.0,723.0,684.0,698.0,,,,371.0,1381.0,418.0,8
2535,6520.266666670001,6697.233333329999,6666.433333329999,6714.78333333,6471.83333333,8015.06666666,6469.133333329999,8063.3,,,,940.0,844.0,733.0,731.0,671.0,738.0,704.0,718.0,,,,403.0,1381.0,437.0,8
2540,7975.01666666,8150.71666666,8103.51666666,8139.26666666,7937.58333333,9463.33333333,7932.05,9542.08333333,,,,950.0,863.0,748.0,747.0,690.0,750.0,722.0,731.0,,,,432.0,1381.0,407.0,8
2545,9466.31666666,9595.41666666,9573.6,9609.033333329999,9425.43333333,11028.16666666,9417.0,11067.533333329999,,,,957.0,875.0,758.0,759.0,706.0,772.0,735.0,742.0,,,,442.0,1381.0,446.0,8
2550,10986.68333333,11091.98333333,11109.43333333,11159.383333329999,10944.75,12522.33333333,10933.883333329999,12588.633333329999,,,,963.0,890.0,772.0,773.0,719.0,782.0,746.0,750.0,,,,451.0,1381.0,467.0,8
2555,12485.55,12594.55,12619.966666659999,12657.3,12437.766666659998,14018.866666659998,12433.83333333,14074.633333329999,,,,967.0,902.0,783.0,782.0,729.0,789.0,754.0,756.0,,,,472.0,1381.0,545.0,8
2560,13968.31666666,14110.56666666,14102.116666659998,14139.9,13937.35,15428.633333329999,13933.266666659998,15496.366666659998,,,,970.0,913.0,787.0,787.0,739.0,790.0,761.0,756.0,,,,482.0,1381.0,419.0,8
2565,15422.05,15576.883333329999,15537.58333333,15587.383333329999,15388.216666659999,16909.316666659997,15377.66666666,16971.53333333,,,,973.0,914.0,788.0,789.0,742.0,796.0,764.0,760.0,,,,495.0,1381.0,427.0,8
2570,16858.66666666,17048.18333333,16994.85,17039.95,16828.016666659998,17554.95,16816.11666666,17518.2,,,,975.0,917.0,791.0,792.0,747.0,830.0,767.0,799.0,,,,507.0,1381.0,439.0,8
2575,17610.15,17539.96666666,17538.58333333,17523.7,17584.85,17118.816666659997,17583.71666666,17098.516666659998,,,,1000.0,953.0,824.0,828.0,789.0,807.0,804.0,779.0,,,,546.0,1381.0,62.0,8
2580,17217.18333333,17088.25,17078.78333333,17057.516666659998,17132.983333329998,16793.7,17131.816666659997,16761.21666666,,,,980.0,929.0,801.0,805.0,769.0,793.0,783.0,764.0,,,,515.0,1381.0,104.0,8
2585,16834.1,16740.75,16745.41666666,16731.6,16776.86666666,16337.883333329999,16775.15,16342.766666659998,,,,960.0,911.0,785.0,788.0,757.0,773.0,769.0,741.0,,,,471.0,1381.0,54.0,8
2590,16442.43333333,16336.2,16328.966666659999,16318.866666659998,16358.4,15939.883333329999,16370.85,15925.1,,,,935.0,886.0,768.0,769.0,740.0,756.0,752.0,720.0,,,,432.0,1381.0,52.0,8
2595,16026.516666659998,15918.16666666,15907.83333333,15887.3,15982.43333333,15541.35,15981.533333329999,15527.73333333,,,,911.0,861.0,746.0,748.0,723.0,739.0,734.0,699.0,,,,388.0,1381.0,61.0,8
2600,15617.216666659999,15503.66666666,15507.9,15500.3,15555.266666659998,15127.81666666,15555.85,15090.266666659998,,,,886.0,835.0,726.0,727.0,704.0,719.0,713.0,681.0,,,,340.0,1381.0,48.0,8
2605,15166.06666666,15096.6,15086.2,15068.91666666,15113.783333329999,14602.06666666,15119.25,14604.31666666,,,,864.0,810.0,707.0,708.0,688.0,689.0,694.0,661.0,,,,298.0,1381.0,49.0,8
2610,14691.35,14638.016666659998,14586.4,14558.7,14630.4,14157.31666666,14641.0,14129.0,,,,842.0,783.0,683.0,684.0,667.0,666.0,673.0,641.0,,,,255.0,1381.0,79.0,8
2615,14235.58333333,14183.25,14126.35,14110.216666659999,14183.283333329999,13705.516666659998,14187.216666659999,13692.05,,,,820.0,758.0,662.0,664.0,649.0,643.0,653.0,622.0,,,,202.0,1381.0,66.0,8
2620,13798.68333333,13713.16666666,13685.0,13668.783333329999,13725.06666666,13338.75,13729.133333329999,13303.65,,,,797.0,728.0,642.0,643.0,625.0,625.0,632.0,605.0,,,,154.0,1381.0,53.0,8
2625,13378.66666666,13291.45,13292.93333333,13267.15,13316.766666659998,12894.66666666,13327.31666666,12875.81666666,,,,774.0,705.0,625.0,625.0,609.0,606.0,612.0,585.0,,,,102.0,1381.0,45.0,8
2630,12990.6,12861.716666659999,12877.48333333,12855.25,12918.4,12500.266666659998,12930.3,12507.016666659998,,,,751.0,683.0,605.0,605.0,590.0,590.0,592.0,568.0,,,,49.0,1381.0,77.0,8
2635,12558.66666666,12508.93333333,12499.45,12498.98333333,12497.75,12502.383333329999,12505.133333329999,12503.133333329999,,,,728.0,667.0,589.0,589.0,568.0,590.0,570.0,569.0,,,,0.0,1381.0,67.0,8
