,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1736822720000,759.7833333333,1257.3333333333,1095.2333333333,913.35,928.0666666666,1084.15,942.5833333333,1171.7333333333,1071.4666666666,990.85,1122.15,1241.4333333333,1091.6166666666,1131.35,1034.3833333333,992.8666666666,666.6333333333,1104.7333333333,1134.65,981.1666666666,1088.9333333333,1296.9166666666,1210.4,859.0666666666,,,,,,,,
1736822725000,1624.8833333332998,2003.4666666666,1792.2833333332999,1696.4166666666,1722.6833333332997,1792.1166666666,1718.4,1930.4166666666,1746.9166666666,1767.1333333332998,1838.6833333332997,1875.0833333332998,1814.8666666666,1847.7833333332999,1727.9833333333,1786.05,1382.85,1789.5666666666,1836.7666666666,1755.7666666666,1757.9666666665998,2033.8,1979.8333333332998,1556.9,,,,,,,,
1736822730000,2260.4,2731.9166666666,2486.3666666666,2394.9166666666,2429.25,2480.9833333333,2438.7666666666,2678.4166666666,2416.35,2478.6,2637.9833333333,2615.0833333333,2588.75,2653.9166666666,2411.7,2508.2333333333,2093.1333333333,2477.9833333333,2651.1333333333,2466.6666666666,2398.85,2792.25,2744.2333333333,2199.4,,,,,,,,
1736822735000,2989.8,3534.93333333,3189.3166666665998,3194.8833333333,3240.8666666665995,3189.5666666665998,3234.7,3463.41666667,3096.0666666665998,3284.7,3422.08333333,3279.1833333332997,3365.71666667,3441.98333333,3139.25,3337.18333333,2851.1,3174.7,3442.25,3254.8,3097.1833333333,3510.01666667,3526.08333333,2917.3833333333,,,,,,,,
1736822740000,3819.31666667,4364.91666667,3938.41666667,3966.81666667,4019.4,3932.86666667,4023.03333333,4256.85,3825.46666667,4068.43333333,4149.16666667,4019.05,4096.23333333,4247.21666667,3857.5,4127.65,3590.95,3919.65,4226.51666667,4046.2,3822.68333333,4353.31666667,4360.93333333,3618.7,,,,,,,,
1736822745000,4619.61666667,5167.2,4666.86666667,4756.78333333,4822.08333333,4655.46666667,4825.61666667,5048.85,4535.33333333,4853.63333333,5019.05,4827.35,4847.06666667,5041.18333333,4581.33333333,4917.75,4355.88333333,4646.43333333,5027.93333333,4806.86666667,4518.01666667,5209.36666667,5164.86666667,4325.11666667,,,,,,,,
1736822750000,5510.96666667,6079.866666670001,5487.18333333,5638.96666667,5716.16666667,5478.53333333,5716.8,5944.0,5333.43333333,5735.91666667,5915.133333329999,5605.43333333,5811.78333333,5949.133333329999,5390.88333333,5825.433333329999,5296.15,5475.0,5918.78333333,5679.95,5321.7,6094.2,6065.58333333,5117.3,,,,,,,,
1736822755000,6331.55,6903.7,6235.16666667,6483.266666670001,6586.616666670001,6237.05,6586.483333329999,6773.45,6053.25,6570.66666667,6730.2,6355.55,6627.6,6770.28333333,6148.5,6671.26666666,6098.03333333,6223.85,6748.183333329999,6504.95,6054.21666667,6896.33333333,6892.3,5888.816666670001,,,,,,,,
1736822760000,7206.08333333,7733.36666666,7062.76666666,7343.53333333,7438.383333329999,7056.28333333,7453.51666666,7647.0,6859.71666666,7412.16666666,7619.9,7188.45,7514.0,7669.51666666,6952.883333329999,7546.75,6901.35,7032.883333329999,7631.31666666,7336.55,6811.51666666,7749.83333333,7810.21666666,6670.883333329999,,,,,,,,
1736822765000,8164.133333329999,8593.45,7824.76666666,8162.36666666,8269.51666666,7817.41666666,8287.35,8495.8,7605.61666666,8251.283333329999,8471.283333329999,7953.15,8348.43333333,8525.76666666,7717.28333333,8398.98333333,7847.71666666,7803.9,8470.783333329999,8166.733333329999,7568.43333333,8510.25,8658.91666666,7422.76666666,,,,,,,,
1736822770000,8838.56666666,9349.55,8525.23333333,8935.21666666,9068.95,8508.31666666,9067.4,9282.96666666,8298.58333333,9017.133333329999,9216.25,8708.0,9077.8,9280.76666666,8409.8,9179.1,8664.26666666,8495.33333333,9229.86666666,8922.93333333,8235.71666666,9322.55,9430.43333333,8112.83333333,,,,,,,,
1736822775000,9536.83333333,9814.93333333,8988.36666666,9678.5,9815.18333333,8991.21666666,9805.83333333,9813.033333329999,8724.6,9721.6,9744.35,8919.51666666,9601.11666666,9806.86666666,8880.25,9901.81666666,9425.883333329999,8944.9,9761.2,9608.81666666,8665.01666666,9736.383333329999,9933.533333329999,8760.883333329999,,,,,,,,
1736822780000,10015.06666666,9905.01666666,9083.383333329999,9789.383333329999,9918.56666666,9079.48333333,9904.383333329999,9872.81666666,8816.23333333,9864.95,9872.18333333,9070.26666666,9752.73333333,9935.91666666,8991.8,10025.86666666,9726.033333329999,9030.0,9874.133333329999,9766.66666666,8743.31666666,9781.75,10038.93333333,8847.133333329999,,,,,,,,
1736822785000,9990.383333329999,10034.0,9156.2,9894.23333333,9987.283333329999,9138.93333333,10020.883333329999,9965.18333333,8895.633333329999,9865.08333333,10020.01666666,9261.3,9881.45,10087.83333333,9088.33333333,10057.7,9841.96666666,9115.05,10043.21666666,9756.66666666,8845.1,9919.01666666,10120.91666666,8927.033333329999,,,,,,,,
1736822790000,9997.83333333,10197.31666666,9257.4,9962.3,10101.83333333,9250.7,10080.41666666,10058.76666666,8990.7,9989.7,10055.81666666,9319.75,9927.95,10130.55,9176.66666666,10160.383333329999,10029.73333333,9221.61666666,10067.533333329999,9874.61666666,8966.21666666,10126.26666666,10194.2,8991.31666666,,,,,,,,
1736822795000,10199.46666666,10149.68333333,9310.533333329999,10095.2,10231.5,9311.83333333,10224.15,10142.18333333,9044.06666666,10054.98333333,10132.1,9357.46666666,10001.4,10200.4,9214.9,10270.76666666,10110.6,9267.783333329999,10130.0,9948.43333333,8957.35,10149.533333329999,10294.46666666,9104.33333333,,,,,,,,
1736822800000,10284.93333333,10210.883333329999,9262.11666666,10077.633333329999,10219.36666666,9267.18333333,10265.283333329999,10108.55,8993.45,10171.76666666,10176.51666666,9362.83333333,10061.46666666,10202.46666666,9201.883333329999,10342.133333329999,10192.73333333,9315.08333333,10117.66666666,10048.45,9002.61666666,10164.46666666,10227.283333329999,9157.85,,,,,,,,
1736822805000,10195.56666666,10300.45,9379.5,10161.633333329999,10293.8,9388.36666666,10280.85,10209.98333333,9110.95,10195.16666666,10190.48333333,9375.43333333,10150.2,10269.23333333,9280.283333329999,10374.26666666,10172.51666666,9338.75,10187.55,10088.31666666,9063.75,10166.61666666,10353.46666666,9173.75,,,,,,,,
1736822810000,10291.68333333,10287.73333333,9465.65,10179.11666666,10321.16666666,9464.383333329999,10315.35,10301.71666666,9187.283333329999,10226.73333333,10268.43333333,9489.81666666,10149.86666666,10339.35,9364.45,10412.46666666,10200.133333329999,9407.33333333,10282.43333333,10129.533333329999,9095.46666666,10156.3,10461.75,9211.45,,,,,,,,
1736822815000,10338.7,10287.91666666,9474.0,10232.96666666,10359.83333333,9475.61666666,10344.86666666,10312.95,9197.7,10262.58333333,10307.05,9424.9,10176.0,10379.51666666,9376.783333329999,10468.0,10290.46666666,9411.383333329999,10294.85,10156.26666666,9088.75,10226.2,10469.96666666,9254.05,,,,,,,,
1736822820000,10259.1,10375.68333333,9418.25,10198.45,10349.73333333,9427.633333329999,10306.16666666,10259.41666666,9156.75,10287.96666666,10221.68333333,9417.68333333,10076.33333333,10292.383333329999,9310.633333329999,10444.0,10245.58333333,9384.91666666,10229.4,10186.71666666,9115.48333333,10268.73333333,10410.58333333,9211.33333333,,,,,,,,
1736822825000,10194.83333333,10345.93333333,9442.05,10266.71666666,10414.86666666,9445.65,10377.0,10266.75,9162.06666666,10299.33333333,10233.5,9436.08333333,10102.45,10315.93333333,9340.66666666,10481.033333329999,10288.4,9381.33333333,10248.83333333,10193.133333329999,9107.73333333,10271.58333333,10417.5,9264.26666666,,,,,,,,
1736822830000,10304.68333333,10373.15,9433.133333329999,10250.98333333,10379.8,9431.76666666,10374.033333329999,10266.46666666,9139.06666666,10313.0,10282.4,9457.5,10147.883333329999,10351.91666666,9352.36666666,10483.61666666,10239.73333333,9383.18333333,10274.06666666,10197.783333329999,9106.31666666,10300.86666666,10409.7,9258.05,,,,,,,,
1736822835000,10295.86666666,10266.01666666,9394.15,10189.15,10323.31666666,9397.15,10301.283333329999,10230.8,9127.533333329999,10224.43333333,10243.43333333,9425.48333333,10124.23333333,10327.05,9327.91666666,10393.783333329999,10259.033333329999,9356.66666666,10239.76666666,10121.4,9061.81666666,10222.45,10383.18333333,9207.96666666,,,,,,,,
1736822840000,10230.883333329999,10358.36666666,9437.783333329999,10219.46666666,10359.86666666,9449.8,10350.5,10272.1,9157.283333329999,10245.26666666,10258.283333329999,9471.31666666,10117.45,10327.95,9339.06666666,10448.36666666,10150.58333333,9389.48333333,10247.48333333,10139.48333333,9099.2,10289.55,10424.6,9237.83333333,,,,,,,,
1736822845000,10297.45,10378.8,9469.85,10253.86666666,10435.05,9471.51666666,10398.48333333,10292.883333329999,9186.9,10328.7,10275.08333333,9458.08333333,10158.45,10347.43333333,9337.8,10515.51666666,10289.533333329999,9420.18333333,10241.033333329999,10221.43333333,9120.45,10363.11666666,10476.43333333,9310.65,,,,,,,,
1736822850000,10473.91666666,10251.5,9365.383333329999,10281.58333333,10420.73333333,9380.783333329999,10388.61666666,10244.71666666,9093.51666666,10229.883333329999,10239.18333333,9392.6,10102.2,10299.633333329999,9315.883333329999,10448.58333333,10252.08333333,9311.58333333,10226.21666666,10123.73333333,8992.08333333,10168.68333333,10394.43333333,9269.133333329999,,,,,,,,
1736822855000,10443.15,10338.96666666,9411.9,10212.71666666,10355.43333333,9413.76666666,10324.65,10240.9,9170.883333329999,10296.783333329999,10271.66666666,9505.23333333,10152.85,10352.66666666,9345.9,10385.2,10198.3,9368.11666666,10241.11666666,10118.21666666,9105.66666666,10299.43333333,10401.8,9218.5,,,,,,,,
1736822860000,10164.06666666,10231.133333329999,9452.8,10293.783333329999,10434.26666666,9452.33333333,10339.533333329999,10251.61666666,9170.2,10195.45,10242.883333329999,9416.81666666,10074.51666666,10284.51666666,9311.58333333,10407.61666666,10277.41666666,9314.1,10212.85,10088.26666666,9025.65,10114.033333329999,10441.05,9218.8,,,,,,,,
1736822865000,10369.2,10131.73333333,9245.35,10145.9,10293.8,9253.43333333,10256.21666666,10094.18333333,8968.383333329999,10082.35,10122.73333333,9318.3,10014.15,10191.08333333,9203.25,10295.36666666,10246.81666666,9198.86666666,10102.71666666,9976.23333333,8946.41666666,10091.93333333,10225.45,9154.21666666,,,,,,,,
1736822870000,10174.48333333,10162.95,9225.3,10027.73333333,10162.86666666,9223.86666666,10122.783333329999,10033.85,8960.66666666,10102.71666666,10030.2,9191.1,9909.48333333,10101.883333329999,9130.43333333,10289.75,10082.883333329999,9185.133333329999,10014.0,9985.81666666,8918.6,10093.35,10194.73333333,9106.7,,,,,,,,
1736822875000,10085.9,10247.533333329999,9338.2,10082.9,10222.05,9339.4,10211.6,10164.45,9066.46666666,10168.68333333,10166.26666666,9430.4,10024.1,10237.23333333,9250.85,10328.51666666,10044.76666666,9295.883333329999,10153.91666666,10062.533333329999,9022.9,10116.23333333,10321.26666666,9116.56666666,,,,,,,,
1736822880000,10388.95,10150.36666666,9286.86666666,10139.35,10271.65,9289.15,10279.46666666,10135.35,9004.51666666,10083.0,10176.43333333,9349.25,10046.93333333,10232.43333333,9253.41666666,10295.33333333,10251.21666666,9233.15,10142.7,9971.8,8980.45,10100.383333329999,10252.16666666,9150.56666666,,,,,,,,
1736822885000,10261.41666666,10148.41666666,9233.15,10062.95,10192.5,9243.1,10168.76666666,10083.45,8962.56666666,10123.01666666,10100.16666666,9309.3,9972.15,10157.633333329999,9184.21666666,10256.48333333,10070.75,9193.21666666,10085.21666666,10016.96666666,8925.68333333,10136.35,10214.08333333,9057.65,,,,,,,,
1736822890000,10210.56666666,10086.1,9207.31666666,10015.9,10156.9,9233.61666666,10214.08333333,10059.55,8937.41666666,10115.96666666,10033.133333329999,9243.81666666,9916.783333329999,10115.7,9159.133333329999,10305.2,10112.41666666,9159.8,10056.43333333,10017.31666666,8891.25,10067.33333333,10184.51666666,9128.76666666,,,,,,,,
1736822895000,10306.43333333,10199.66666666,9283.6,10108.65,10245.883333329999,9285.9,10210.48333333,10121.76666666,9009.06666666,10108.8,10125.36666666,9394.26666666,9977.8,10181.16666666,9217.85,10240.68333333,10031.81666666,9236.283333329999,10113.1,10025.2,8982.68333333,10136.31666666,10261.7,9095.33333333,,,,,,,,
1736822900000,10208.91666666,10154.033333329999,9240.51666666,10101.68333333,10237.86666666,9250.23333333,10215.91666666,10097.3,8972.0,10027.41666666,10128.81666666,9291.26666666,10001.61666666,10191.91666666,9208.95,10224.4,10217.2,9198.06666666,10109.43333333,9921.56666666,8947.73333333,10151.11666666,10262.56666666,9110.86666666,,,,,,,,
1736822905000,10103.31666666,10162.46666666,9236.75,9996.783333329999,10130.83333333,9258.93333333,10081.08333333,10090.75,9017.5,10091.85,10117.8,9306.283333329999,9981.5,10185.3,9212.633333329999,10213.08333333,10094.83333333,9194.43333333,10112.08333333,9987.033333329999,8953.2,10092.51666666,10196.65,9011.43333333,,,,,,,,
1736822910000,10121.033333329999,10271.6,9407.133333329999,10071.533333329999,10196.48333333,9406.633333329999,10217.85,10200.11666666,9130.3,10256.06666666,10128.91666666,9374.31666666,10026.86666666,10203.7,9200.05,10431.41666666,10129.71666666,9363.68333333,10099.86666666,10147.41666666,9088.55,10178.5,10396.66666666,9194.08333333,,,,,,,,
1736822915000,10065.46666666,10271.05,9367.783333329999,10082.81666666,10216.73333333,9372.45,10220.06666666,10200.23333333,9058.93333333,10143.133333329999,10077.033333329999,9339.883333329999,9958.06666666,10157.383333329999,9186.21666666,10385.133333329999,10174.3,9324.783333329999,10071.8,10105.73333333,9036.4,10154.05,10350.35,9139.16666666,,,,,,,,
1736822920000,10316.4,10371.48333333,9442.25,10157.65,10291.56666666,9447.883333329999,10311.15,10183.08333333,9176.05,10252.05,10200.383333329999,9447.15,10098.71666666,10270.26666666,9287.3,10431.95,10118.633333329999,9407.06666666,10195.06666666,10147.73333333,9114.41666666,10353.11666666,10306.48333333,9203.83333333,,,,,,,,
1736822925000,10076.18333333,10383.76666666,9529.86666666,10229.98333333,10369.15,9522.08333333,10355.633333329999,10330.21666666,9256.61666666,10270.16666666,10306.61666666,9440.55,10162.65,10380.56666666,9394.01666666,10455.65,10272.033333329999,9494.83333333,10304.23333333,10161.283333329999,9140.76666666,10300.68333333,10534.46666666,9242.86666666,,,,,,,,
1736822930000,10179.76666666,10269.633333329999,9422.8,10280.36666666,10419.7,9443.1,10420.66666666,10256.95,9148.75,10228.45,10261.95,9529.31666666,10128.41666666,10340.5,9334.95,10423.08333333,10208.15,9391.3,10253.83333333,10123.06666666,9081.71666666,10284.46666666,10417.83333333,9231.45,,,,,,,,
1736822935000,10331.2,10234.75,9337.93333333,10084.83333333,10223.01666666,9312.85,10245.06666666,10143.45,9066.48333333,10131.61666666,10118.16666666,9361.2,9974.21666666,10188.133333329999,9223.58333333,10318.41666666,10302.96666666,9292.45,10128.61666666,10026.1,9004.76666666,10174.71666666,10302.1,9152.8,,,,,,,,
1736822940000,10011.33333333,10278.633333329999,9422.883333329999,10160.9,10297.0,9428.16666666,10290.25,10234.81666666,9149.81666666,10258.21666666,10180.36666666,9433.6,10055.06666666,10262.46666666,9275.05,10443.26666666,10150.91666666,9396.98333333,10192.08333333,10152.533333329999,9038.8,10148.71666666,10430.3,9196.33333333,,,,,,,,
1736822945000,10292.91666666,10301.08333333,9481.18333333,10207.383333329999,10366.31666666,9471.133333329999,10356.18333333,10276.56666666,9191.73333333,10175.31666666,10230.21666666,9436.66666666,10098.01666666,10301.91666666,9330.5,10428.2,10252.75,9436.46666666,10243.71666666,10070.08333333,9092.56666666,10164.5,10469.86666666,9258.56666666,,,,,,,,
1736822950000,10416.883333329999,10433.15,9610.08333333,10322.3,10452.48333333,9611.73333333,10371.71666666,10411.18333333,9330.93333333,10248.18333333,10387.01666666,9639.35,10252.55,10442.98333333,9452.51666666,10446.0,10234.91666666,9566.83333333,10364.26666666,10143.2,9221.86666666,10447.25,10612.383333329999,9272.31666666,,,,,,,,
1736822955000,,,9392.1,,,,,,,10398.6,,,,,,,,,,,,,,9378.83333333,,,,,,,,
1736822960000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736822975000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
1736822980000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736822985000,24.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533333333333,0.0,0.0,10.866666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.216666666666
1736822990000,104.9333333333,63.8166666667,5.566666666666,65.7666666667,65.0666666667,12.083333333333,65.3333333333,11.95,63.9833333333,67.5333333333,64.0666666667,15.783333333333,63.55,65.6,64.6,65.1666666667,63.1166666667,64.15,65.1,65.05,14.966666666666,63.7166666667,66.25,15.916666666666,65.25,27.683333333333,63.4666666667,63.0166666667,65.25,65.8,65.5666666667,65.55
1736822995000,501.3166666666,333.7166666666,84.1833333333,326.5,387.5666666666,64.6333333333,379.0666666666,66.9833333333,218.05,339.95,330.1666666666,63.3833333333,458.7833333333,224.3166666666,216.2333333333,489.7333333333,360.6,168.25,164.8833333333,358.2333333333,66.7333333333,182.2,384.2833333333,65.35,380.2833333333,107.7166666666,316.25,399.9833333333,182.75,185.6333333333,368.85,495.6
1736823000000,922.65,743.05,483.93333333329997,748.6166666666,788.55,485.83333333329995,800.7166666666,503.75,660.3333333333,755.6333333333,738.5333333333,484.63333333329996,836.8,669.3666666665999,659.4666666666,887.15,770.3666666665999,635.3666666665999,631.4833333332999,774.3166666666,509.8666666666,636.0666666666,799.05,496.2166666666,787.7,490.85,738.0,782.55,638.55,648.5833333333,786.3666666665999,865.3833333333
1736823005000,1334.55,1162.8666666666,875.25,1183.3,1203.0,888.1666666665999,1212.3166666666,904.3666666666,1086.75,1185.45,1155.8166666666,878.5333333333,1240.95,1101.5666666666,1086.0166666666,1323.15,1167.8666666666,1047.7333333333,1033.15,1187.0166666666,921.5833333333,1039.7,1216.0833333333,898.7333333332999,1193.5666666666,903.1833333333,1128.3333333333,1184.9,1049.9,1063.3,1190.7333333333,1288.3666666666
1736823010000,1961.4166666666,1663.0666666666,1313.4166666666,1680.85,1748.0333333332999,1317.9,1750.5166666666,1342.6666666666,1548.3,1686.9333333332997,1655.3666666666,1294.0333333332999,1800.1333333333,1556.4666666665998,1543.8166666666,1873.9333333333,1684.7833333332999,1532.35,1538.3166666666,1708.6166666666,1354.7333333333,1530.2833333332999,1765.9,1320.7333333333,1734.5833333333,1376.4666666665998,1648.1333333333,1708.6,1536.6666666666,1564.2,1718.0333333332999,1831.5166666666
1736823015000,2591.5166666666,2307.9166666666,1844.6333333333,2354.3666666666,2361.4833333333004,1883.6333333333,2360.7666666666,1930.3833333332998,2169.9,2356.15,2296.5333333333,1868.1333333333,2403.5166666666,2180.05,2161.9833333333,2500.2,2301.65,2136.15,2112.4166666666,2334.55,1962.95,2124.1333333333,2384.35,1912.3666666666,2347.0166666666,1923.3833333333,2308.1166666666,2316.3,2146.4833333333,2168.8166666666,2306.0,2459.95
1736823020000,3129.1166666665995,2921.3833333333,2466.8,2975.9333333332997,2951.4166666666,2494.7833333333,3001.0,2558.6833333332997,2791.0,2979.05,2907.2833333333,2486.35,3026.25,2816.0666666665998,2782.0,3105.2666666666,2885.6166666666,2772.35,2734.25,2950.7666666666,2602.8666666666,2720.0666666665998,2990.6333333333,2540.8,2932.2333333333004,2535.1666666666,2935.6166666666,2917.8166666665998,2731.0333333333,2777.0333333332997,2943.1666666666,3065.7
1736823025000,3879.68333333,3555.11666667,3092.5,3608.71666667,3612.9,3090.45,3675.21666667,3150.8166666665998,3455.63333333,3615.08333333,3537.81666667,3030.7166666666,3656.36666667,3486.61666667,3445.9166666700003,3741.3,3536.06666667,3412.8333333299997,3380.86666667,3615.13333333,3176.2666666665996,3382.11666667,3665.68333333,3096.1833333333,3592.78333333,3143.3166666665998,3549.15,3542.03333333,3398.38333333,3455.51666667,3604.6,3689.21666667
1736823030000,4445.1,4118.43333333,3724.4166666700003,4182.0,4219.9,3739.55,4273.88333333,3819.41666667,4052.23333333,4198.26666667,4099.78333333,3689.3333333299997,4299.63333333,4072.98333333,4039.61666667,4410.26666667,4100.11666667,4033.35,3993.8333333299997,4200.05,3863.0,3980.75,4267.7,3766.55,4184.18333333,3802.46666667,4124.08333333,4144.23333333,4006.5833333299997,4068.33333333,4179.16666667,4353.81666667
1736823035000,5018.63333333,4740.71666667,4386.35,4830.0,4823.83333333,4390.38333333,4891.83333333,4474.03333333,4669.4,4833.43333333,4718.4,4305.41666667,4893.0,4706.48333333,4654.16666667,4979.08333333,4704.48333333,4677.33333333,4611.6,4824.55,4513.05,4597.93333333,4886.11666667,4397.38333333,4793.58333333,4420.56666667,4765.48333333,4737.1,4619.73333333,4698.95,4800.66666667,4936.51666667
1736823040000,5794.55,5490.33333333,4962.11666667,5557.05,5511.58333333,4957.48333333,5630.21666667,5050.91666667,5397.03333333,5580.35,5469.98333333,4859.75,5543.4,5422.6,5380.35,5727.91666667,5409.73333333,5332.63333333,5270.9,5576.33333333,5094.3,5258.51666667,5608.6,4964.31666667,5495.71666667,5052.33333333,5489.03333333,5400.51666667,5286.78333333,5371.86666667,5519.7,5684.9
1736823045000,6589.21666667,6230.28333333,5716.16666667,6342.9,6264.66666667,5724.28333333,6385.08333333,5833.766666670001,6107.01666667,6353.1,6202.03333333,5611.83333333,6340.53333333,6160.96666667,6089.18333333,6458.41666667,6137.88333333,6100.28333333,6018.88333333,6307.7,5881.7,5995.31666667,6372.23333333,5733.0,6243.43333333,5747.25,6256.66666667,6149.26666667,6024.78333333,6130.35,6257.98333333,6403.18333333
1736823050000,7130.56666666,6817.28333333,6453.96666667,6919.183333329999,6861.73333333,6441.05,6970.0,6563.58333333,6718.26666666,6943.25,6800.58333333,6324.86666667,6965.05,6814.71666666,6696.11666666,7101.55,6699.95,6759.4166666599995,6665.01666667,6903.2,6636.6,6638.33333333,6942.43333333,6459.38333333,6826.6666666599995,6442.36666667,6824.2,6749.36666666,6667.35,6786.41666666,6831.7,7048.08333333
1736823055000,7456.7,7277.28333333,7088.13333333,7421.56666666,7301.83333333,7097.48333333,7433.95,7203.733333329999,7345.1666666599995,7416.58333333,7245.86666666,6997.88333333,7327.06666666,7376.31666666,7317.3,7397.56666666,7146.6666666599995,7371.35,7277.23333333,7323.36666666,7334.683333329999,7218.31666666,7416.6666666599995,7142.06666666,7261.35,7077.73333333,7325.3,7155.45,7269.95,7393.75,7291.98333333,7364.1666666599995
1736823060000,7831.53333333,7625.21666666,7409.53333333,7769.31666666,7588.56666666,7374.3,7757.0,7506.83333333,7631.38333333,7773.983333329999,7591.28333333,7220.81666666,7626.23333333,7661.55,7602.23333333,7730.13333333,7454.15,7637.1666666599995,7528.6666666599995,7699.56666666,7566.55,7496.55,7725.08333333,7375.51666666,7563.73333333,7408.68333333,7663.08333333,7426.73333333,7541.4166666599995,7664.25,7601.1,7678.73333333
1736823065000,8071.5,7869.1,7744.63333333,7992.36666666,7854.1666666599995,7702.4,8015.3,7847.16666666,7881.3,7991.58333333,7802.58333333,7551.96666666,7896.51666666,7932.55,7855.78333333,7928.93333333,7702.65,7921.5,7812.2,7943.95,7914.5,7792.81666666,7985.15,7713.51666666,7821.33333333,7686.2,7922.98333333,7698.9166666599995,7825.88333333,7965.65,7853.55,7906.05
1736823070000,8211.3,8008.28333333,7923.9,8176.06666666,7963.78333333,7900.01666666,8128.01666666,8052.75,8082.35,8174.16666666,7970.2,7745.3,8041.83333333,8137.33333333,8057.48333333,8103.83333333,7808.08333333,8119.81666666,7980.36666666,8056.06666666,8116.85,7936.4166666599995,8096.05,7911.71666666,7927.85,7853.31666666,8071.93333333,7819.58333333,7971.61666666,8114.0,7962.45,8109.61666666
1736823075000,8217.783333329999,8121.13333333,8142.43333333,8268.71666666,8115.95,8084.73333333,8310.4,8237.2,8200.68333333,8278.21666666,8083.85,7918.83333333,8207.383333329999,8244.65,8178.11666666,8226.6,7964.21666666,8245.35,8130.13333333,8194.65,8291.2,8081.1,8256.03333333,8082.95,8077.25,8056.4,8182.11666666,7958.53333333,8122.0,8262.6,8155.9166666599995,8207.56666666
1736823080000,8490.48333333,8193.81666666,8249.21666666,8348.033333329999,8212.31666666,8183.1,8358.36666666,8324.533333329999,8341.73333333,8355.23333333,8165.3,8037.26666666,8255.48333333,8386.15,8249.68333333,8318.5,8032.05,8371.56666666,8256.133333329999,8297.71666666,8403.96666666,8211.133333329999,8349.43333333,8206.383333329999,8177.6,8162.78333333,8235.95,8034.5,8248.01666666,8397.18333333,8190.1666666599995,8253.16666666
1736823085000,8459.01666666,8300.0,8319.93333333,8455.283333329999,8286.56666666,8295.26666666,8451.9,8452.25,8380.36666666,8469.033333329999,8267.31666666,8142.1,8335.31666666,8417.71666666,8348.18333333,8449.31666666,8106.38333333,8449.01666666,8321.03333333,8373.41666666,8533.533333329999,8256.83333333,8424.35,8322.6,8260.18333333,8243.18333333,8349.48333333,8156.9,8291.45,8438.45,8283.36666666,8406.36666666
1736823090000,8619.7,8457.25,8444.15,8631.43333333,8429.23333333,8413.48333333,8599.05,8565.18333333,8547.133333329999,8622.45,8431.3,8248.633333329999,8463.0,8594.26666666,8520.83333333,8530.66666666,8279.58333333,8604.93333333,8476.75,8520.91666666,8642.133333329999,8424.78333333,8578.16666666,8424.25,8401.91666666,8336.0,8508.35,8251.45,8458.3,8616.25,8434.8,8476.58333333
1736823095000,8843.61666666,8555.46666666,8536.01666666,8717.7,8590.93333333,8509.7,8749.43333333,8677.23333333,8653.31666666,8724.1,8532.26666666,8342.6,8611.08333333,8692.45,8623.48333333,8718.16666666,8417.46666666,8644.3,8527.93333333,8657.35,8742.35,8468.25,8715.15,8520.11666666,8542.633333329999,8434.2,8601.0,8431.96666666,8580.26666666,8714.95,8568.883333329999,8666.15
