,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1736202465000,1203.5166666666,1243.6666666666,1016.0333333333,1205.5333333333,1234.5333333333,1174.3333333333,1527.7666666666,1027.8833333333,807.1,1024.1166666666,1177.3833333333,901.3333333333,1123.9166666666,1022.5333333333,1253.3333333333,1397.0166666666,903.2666666666,1409.35,1006.9666666666,1132.9833333333,1427.2166666666,1512.7833333333,845.7666666666,1129.1,1176.35,943.4,1520.5166666666,1215.1666666666,1127.4833333333,1207.1333333333,955.7,1163.4666666666
1736202470000,1588.8,1776.35,1536.5166666666,1810.0,1784.2833333333,1664.8333333333,2145.45,1597.15,1292.1333333333,1593.1333333333,1712.9833333333,1364.0,1638.7666666666,1538.0333333333,1801.6666666666,1985.6,1355.3166666666,2004.5333333333,1471.1833333333,1631.7333333333,2030.5833333333,2103.6666666666,1357.0833333333,1645.5,1660.6666666666,1377.05,2116.4833333333,1748.05,1637.8333333333,1814.5666666666,1444.0666666666,1653.5333333333
1736202475000,2295.0333333333,2351.8333333333,2126.0833333333,2387.4833333333,2340.4666666666,2269.1,2689.7333333333,2152.5833333333,1866.0,2144.1666666666,2256.4333333333,1936.5333333333,2234.8166666666,2139.8666666666,2381.3333333333,2472.2166666666,1927.9,2517.8333333333,2067.05,2239.2666666666,2520.1833333333,2645.5833333333,1923.9333333333,2251.2,2254.6166666666,1955.9833333333,2664.8,2302.8333333333,2236.9333333333,2393.35,1988.0666666666,2262.5333333333
1736202480000,2948.8666666666,3024.7666666666,2702.4,3025.9833333333,2962.8166666666,2913.5666666666,3359.08333333,2787.3,2395.2833333333,2775.0,2942.8833333333,2413.6666666666,2875.9333333333,2696.9833333333,3056.8166666666,3210.35,2419.3333333333,3252.7,2588.7,2880.2166666666,3279.4333333333,3288.9,2439.3333333333,2903.9666666666,2885.25,2483.05,3311.4166666666,2961.1,2880.3666666666,3035.05,2515.5333333333,2908.2
1736202485000,3519.75,3575.16666667,3360.96666667,3609.58333333,3534.75,3476.3,3934.31666667,3456.81666667,3105.0,3437.2,3443.73333333,3134.7333333333,3465.85,3349.98333333,3604.98333333,3780.95,3132.65,3838.75,3307.6333333333,3484.48333333,3850.71666667,3866.93333333,3164.7333333333,3470.96666667,3441.56666667,3203.7,3894.53333333,3497.0,3470.95,3621.81666667,3224.9833333333,3476.1
1736202490000,4036.75,4150.78333333,3908.9,4231.93333333,4143.25,4060.36666667,4576.48333333,4044.48333333,3651.73333333,4026.68333333,4092.28333333,3691.65,4032.41666667,3936.51666667,4185.05,4367.46666667,3672.5,4474.58333333,3837.75,4006.95,4465.68333333,4494.63333333,3730.2,4054.35,4033.31666667,3746.41666667,4525.13333333,4077.23333333,4040.43333333,4244.45,3762.06666667,4054.81666667
1736202495000,4745.5,4774.86666667,4560.73333333,4847.15,4674.78333333,4656.58333333,5156.26666667,4621.85,4287.71666667,4602.45,4663.03333333,4262.98333333,4621.06666667,4573.43333333,4815.4,4908.28333333,4240.9,5074.63333333,4473.6,4630.88333333,5018.56666667,5045.13333333,4380.48333333,4646.75,4640.05,4373.5,5077.5,4669.91666667,4625.13333333,4790.88333333,4409.5,4651.86666667
1736202500000,5333.05,5388.86666667,5111.13333333,5467.25,5356.35,5268.15,5722.73333333,5243.01666667,4892.21666667,5218.51666667,5290.53333333,4790.48333333,5256.48333333,5132.11666667,5432.78333333,5555.78333333,4865.88333333,5617.66666667,5064.21666667,5286.9,5671.81666667,5609.13333333,4939.26666667,5274.36666667,5217.53333333,4961.45,5645.56666667,5270.23333333,5265.53333333,5486.48333333,5000.86666667,5271.73333333
1736202505000,5913.3,5921.43333333,5670.2,6022.81666667,5887.01666667,5840.81666667,6267.31666667,5840.66666667,5474.63333333,5817.86666667,5855.61666667,5425.36666667,5827.66666667,5706.66666667,5969.73333333,6077.66666667,5401.11666667,6149.6,5640.58333333,5869.48333333,6210.51666667,6134.25,5498.25,5846.78333333,5784.2,5504.38333333,6174.1,5791.41666667,5838.01666667,6038.8,5551.63333333,5843.66666667
1736202510000,6405.01666667,6476.81666667,6211.13333333,6562.9,6427.25,6330.25,6825.08333333,6387.15,6022.35,6353.75,6323.43333333,5934.7,6314.58333333,6240.2,6529.6,6722.96666666,5912.65,6805.8,6169.6,6361.3,6852.06666666,6768.08333333,6048.31666667,6336.71666667,6297.88333333,6035.51666667,6814.55,6334.76666667,6325.58333333,6581.03333333,6087.41666667,6333.38333333
1736202515000,6833.23333333,6647.03333333,6843.98333333,6788.5,6653.48333333,6896.36666666,6993.6,6987.4,6580.1,6954.0,6682.75,6561.06666667,6758.73333333,6886.53333333,6704.01666666,6736.18333333,6543.15,6841.33333333,6725.1,6818.41666666,6865.38333333,6850.35,6607.3,6767.3,6683.76666666,6649.56666667,6903.46666666,6493.43333333,6772.06666666,6808.1,6689.6,6760.8
1736202520000,6986.38333333,6894.76666666,6931.75,6996.96666666,6849.31666666,6903.48333333,7062.05,6993.28333333,6724.05,6965.65,6790.13333333,6552.26666667,6880.78333333,6975.2,6947.36666666,6980.63333333,6518.73333333,7050.66666666,6805.55,6909.41666666,7065.96666666,6927.86666666,6808.11666666,6911.25,6837.21666666,6688.51666666,6977.73333333,6745.66666666,6880.28333333,7015.5,6733.7,6906.91666666
1736202525000,6998.23333333,7037.96666666,7013.73333333,7192.08333333,6999.75,6936.56666666,7200.91666666,7176.6,6996.41666666,7135.8,6953.06666666,6812.96666666,6968.6,7048.6,7094.83333333,7112.75,6781.11666666,7182.68333333,6914.08333333,7010.08333333,7273.13333333,7057.38333333,7022.4,6992.58333333,6874.13333333,6872.03333333,7105.8,6884.33333333,6978.83333333,7227.21666666,6906.15,6952.21666666
1736202530000,7286.03333333,7007.86666666,7144.81666666,7143.35,6982.21666666,7075.61666666,7146.51666666,7202.56666666,7085.1,7176.83333333,7025.16666666,6950.51666666,7066.18333333,7180.15,7122.55,7111.46666666,6906.01666666,7186.0,7084.1,7111.61666666,7226.43333333,7004.96666666,7144.66666666,7090.58333333,7015.81666666,7009.3,7051.98333333,6835.35,7077.81666666,7160.78333333,7032.6,7076.7
1736202535000,7188.53333333,7072.38333333,7082.96666666,7195.56666666,7042.9,7094.38333333,7211.11666666,7243.65,7134.3,7212.0,7025.81666666,6940.15,7076.18333333,7125.58333333,7120.66666666,7188.96666666,6908.1,7266.51666666,7076.48333333,7101.25,7358.35,7059.6,7180.41666666,7097.11666666,7013.78333333,7037.26666666,7106.51666666,6915.15,7071.95,7215.8,7066.2,7079.46666666
1736202540000,7043.65,7006.71666666,7130.1,7161.9,7010.61666666,7025.63333333,7243.43333333,7229.93333333,7186.9,7202.05,6965.06666666,7017.36666666,7023.93333333,7175.13333333,7055.45,7111.81666666,6976.5,7182.21666666,7111.36666666,7081.06666666,7287.16666666,7105.28333333,7206.2,7039.88333333,6963.2,7111.91666666,7150.08333333,6850.58333333,7031.95,7178.2,7128.4,7029.43333333
1736202545000,7187.66666666,7122.71666666,7146.06666666,7273.23333333,7119.4,7142.6,7407.95,7190.86666666,7040.3,7176.45,7129.76666666,6950.56666666,7122.65,7220.76666666,7180.66666666,7209.68333333,6899.7,7283.58333333,7075.68333333,7145.61666666,7357.43333333,7256.1,7136.06666666,7160.21666666,7073.08333333,6970.01666666,7305.13333333,6961.96666666,7121.11666666,7291.46666666,7064.38333333,7148.53333333
1736202550000,7471.81666666,7287.56666666,7336.93333333,7393.66666666,7232.28333333,7309.71666666,7317.25,7386.58333333,7202.85,7356.51666666,7172.5,7039.88333333,7294.33333333,7379.53333333,7346.76666666,7340.21666666,7014.21666666,7372.25,7270.35,7353.78333333,7499.16666666,7163.4,7214.2,7311.11666666,7225.25,7137.73333333,7218.28333333,7110.53333333,7281.23333333,7416.25,7197.56666666,7303.86666666
1736202555000,7302.2,7256.83333333,7256.26666666,7418.1,7332.13333333,7291.55,7395.73333333,7429.96666666,7330.61666666,7399.7,7208.68333333,7162.9,7255.11666666,7285.8,7313.76666666,7401.73333333,7149.33333333,7353.4,7251.21666666,7336.25,7566.61666666,7275.73333333,7287.96666666,7269.06666666,7200.08333333,7197.7,7330.66666666,7097.8,7270.83333333,7508.13333333,7224.75,7256.33333333
1736202560000,7416.3,7243.08333333,7391.35,7376.56666666,7217.75,7290.81666666,7425.26666666,7446.16666666,7321.0,7417.88333333,7191.23333333,7226.05,7257.93333333,7401.66666666,7303.86666666,7364.66666666,7086.65,7446.43333333,7278.06666666,7304.46666666,7533.15,7281.75,7384.85,7286.63333333,7238.3,7167.7,7319.1,7052.2,7263.01666666,7392.9,7225.33333333,7283.33333333
1736202565000,7386.78333333,7301.6,7360.03333333,7459.21666666,7310.95,7350.78333333,7537.91666666,7465.66666666,7372.36666666,7433.46666666,7248.16666666,7187.66666666,7274.1,7391.95,7360.63333333,7487.23333333,7159.65,7549.6,7324.46666666,7325.56666666,7642.55,7398.08333333,7410.48333333,7319.48333333,7287.55,7258.23333333,7450.46666666,7149.31666666,7285.03333333,7479.66666666,7290.58333333,7293.86666666
1736202570000,7547.2,7358.53333333,7502.05,7517.8,7356.13333333,7422.0,7570.08333333,7538.35,7414.25,7512.5,7376.71666666,7304.41666666,7403.21666666,7525.78333333,7418.5,7431.25,7259.05,7509.15,7395.58333333,7433.51666666,7617.8,7336.5,7500.51666666,7430.23333333,7337.45,7332.11666666,7391.18333333,7197.56666666,7402.93333333,7536.73333333,7343.98333333,7425.03333333
1736202575000,7507.98333333,7427.86666666,7414.66666666,7548.26666666,7380.68333333,7432.06666666,7541.68333333,7547.96666666,7483.2,7500.81666666,7349.01666666,7258.06666666,7432.78333333,7467.13333333,7481.88333333,7485.93333333,7220.16666666,7544.18333333,7459.95,7455.55,7670.31666666,7399.28333333,7566.65,7455.93333333,7347.71666666,7320.6,7447.96666666,7270.68333333,7419.33333333,7567.93333333,7363.71666666,7448.23333333
1736202580000,7478.08333333,7396.55,7490.7,7594.48333333,7433.98333333,7447.81666666,7557.76666666,7626.91666666,7478.81666666,7594.65,7415.56666666,7328.36666666,7377.41666666,7517.65,7455.95,7452.75,7312.71666666,7518.45,7409.0,7452.5,7695.91666666,7401.81666666,7473.98333333,7395.2,7383.83333333,7374.46666666,7474.33333333,7231.26666666,7404.3,7614.9,7396.35,7393.13333333
1736202585000,7609.83333333,7346.06666666,7516.53333333,7526.23333333,7355.46666666,7479.83333333,7521.36666666,7545.53333333,7442.35,7525.93333333,7348.86666666,7273.85,7448.28333333,7547.21666666,7407.05,7450.26666666,7230.66666666,7537.63333333,7430.6,7475.11666666,7594.35,7417.58333333,7488.23333333,7472.9,7404.43333333,7321.93333333,7409.28333333,7186.48333333,7450.26666666,7532.15,7347.2,7470.23333333
1736202590000,7496.56666666,7462.56666666,7489.45,7608.7,7453.25,7433.25,7655.63333333,7632.51666666,7516.03333333,7589.68333333,7370.96666666,7262.98333333,7430.96666666,7535.01666666,7453.83333333,7504.65,7250.05,7571.8,7464.6,7510.01666666,7716.38333333,7513.56666666,7492.63333333,7463.73333333,7396.11666666,7394.46666666,7567.58333333,7311.76666666,7457.1,7628.9166666599995,7401.6,7451.45
1736202595000,7629.75,7510.96666666,7628.13333333,7670.55,7506.36666666,7502.6,7601.51666666,7666.56666666,7517.01666666,7634.86666666,7476.3,7330.03333333,7504.51666666,7640.35,7571.48333333,7591.83333333,7280.66666666,7653.26666666,7525.11666666,7578.73333333,7756.06666666,7453.61666666,7573.7,7530.15,7455.36666666,7452.63333333,7499.98333333,7349.41666666,7524.13333333,7689.96666666,7474.7,7526.98333333
1736202600000,7647.45,7446.6,7594.73333333,7631.33333333,7470.11666666,7482.21666666,7586.93333333,7661.06666666,7585.08333333,7627.5,7444.9,7408.2,7481.38333333,7578.91666666,7506.88333333,7526.06666666,7372.41666666,7587.88333333,7555.93333333,7545.75,7688.63333333,7441.8,7625.33333333,7497.23333333,7464.4,7444.4,7513.66666666,7282.48333333,7505.43333333,7651.76666666,7487.7,7500.48333333
1736202605000,7581.56666666,7446.38333333,7572.03333333,7553.11666666,7393.55,7448.68333333,7420.1,7673.01666666,7620.96666666,7630.61666666,7427.66666666,7337.18333333,7438.05,7570.03333333,7506.41666666,7506.81666666,7297.2,7566.1,7484.66666666,7527.61666666,7694.05,7319.85,7585.21666666,7458.25,7439.56666666,7414.3,7363.7,7287.53333333,7466.63333333,7569.5,7385.85,7453.7
1736202610000,7405.15,7334.26666666,7397.8,7476.61666666,7330.2,7315.2,7547.66666666,7519.1,7570.33333333,7474.91666666,7318.55,7322.66666666,7316.08333333,7441.08333333,7392.5,7398.93333333,7275.51666666,7447.95,7388.05,7416.55,7572.01666666,7402.28333333,7591.15,7340.5,7244.8,7384.53333333,7449.71666666,7171.5,7352.58333333,7506.61666666,7418.95,7325.01666666
1736202615000,7539.96666666,7369.81666666,7474.06666666,7421.95,7334.23333333,7376.46666666,7638.25,7523.43333333,7368.03333333,7490.0,7351.11666666,7220.75,7385.06666666,7529.48333333,7429.86666666,7467.26666666,7160.28333333,7567.13333333,7403.28333333,7409.26666666,7611.01666666,7486.25,7497.96666666,7412.83333333,7308.08333333,7256.81666666,7532.86666666,7206.25,7388.21666666,7439.11666666,7321.8,7409.73333333
1736202620000,7608.5,7540.05,7554.78333333,7714.66666666,7552.11666666,7552.43333333,7748.98333333,7681.56666666,7472.58333333,7651.11666666,7507.98333333,7278.25,7551.78333333,7610.43333333,7597.33333333,7620.08333333,7253.23333333,7704.86666666,7515.58333333,7619.93333333,7768.23333333,7594.58333333,7489.2,7572.88333333,7460.88333333,7414.03333333,7664.06666666,7404.66666666,7572.91666666,7734.63333333,7427.46666666,7570.06666666
1736202625000,7620.55,7596.96666666,7706.33333333,7678.41666666,7516.7,7552.03333333,7723.9,7755.95,7553.48333333,7723.06666666,7539.63333333,7440.68333333,7595.5,7740.98333333,7659.01666666,7608.21666666,7393.56666666,7695.73333333,7556.8,7652.43333333,7785.76666666,7576.46666666,7665.86666666,7602.48333333,7478.9,7537.26666666,7620.11666666,7419.63333333,7610.31666666,7692.4166666599995,7557.61666666,7620.0
1736202630000,7684.03333333,7584.4,7623.86666666,7711.28333333,7553.0,7622.05,7733.63333333,7769.23333333,7657.86666666,7740.11666666,7542.86666666,7425.86666666,7607.51666666,7698.28333333,7643.9,7643.43333333,7387.8,7718.43333333,7636.26666666,7672.35,7810.2,7597.86666666,7689.33333333,7630.95,7530.48333333,7524.86666666,7640.03333333,7417.66666666,7626.71666666,7739.08333333,7577.71666666,7628.68333333
1736202635000,7742.08333333,7574.31666666,7725.01666666,7713.46666666,7556.15,7617.05,7789.35,7787.95,7628.8,7775.61666666,7579.96666666,7453.13333333,7590.81666666,7717.85,7633.75,7601.53333333,7421.65,7730.4,7603.61666666,7677.55,7780.3,7633.38333333,7685.28333333,7618.28333333,7563.21666666,7531.56666666,7687.9,7405.05,7625.96666666,7728.6666666599995,7550.98333333,7615.01666666
1736202640000,7833.01666666,7628.25,7711.58333333,7755.3,7602.93333333,7676.05,7708.2,7822.91666666,7698.33333333,7784.98333333,7569.96666666,7418.2,7693.2,7763.35,7690.61666666,7652.93333333,7431.16666666,7744.9,7690.48333333,7713.73333333,7832.73333333,7560.51666666,7733.7,7719.68333333,7593.36666666,7539.15,7582.35,7459.46666666,7684.11666666,7785.68333333,7575.65,7716.86666666
1736202645000,7672.3,7607.2,7677.71666666,7727.76666666,7562.05,7613.55,7726.33333333,7801.26666666,7731.06666666,7770.41666666,7516.45,7472.46666666,7611.76666666,7664.31666666,7674.15,7658.26666666,7441.0,7744.16666666,7675.33333333,7701.75,7826.43333333,7518.85,7717.28333333,7636.88333333,7528.08333333,7582.15,7626.16666666,7435.83333333,7636.15,7753.08333333,7645.45,7634.96666666
1736202650000,7636.06666666,7566.96666666,7608.75,7669.93333333,7500.8,7617.71666666,7624.53333333,7716.56666666,7619.31666666,7689.43333333,7525.1,7465.7,7587.5,7654.53333333,7627.46666666,7589.18333333,7433.98333333,7676.26666666,7592.0,7628.95,7762.16666666,7466.96666666,7686.13333333,7606.08333333,7497.15,7523.96666666,7524.03333333,7347.08333333,7593.1,7684.81666666,7536.28333333,7612.53333333
1736202655000,7567.73333333,7441.06666666,7543.31666666,7519.58333333,7435.55,7487.03333333,7662.96666666,7651.91666666,7627.36666666,7622.28333333,7429.51666666,7401.45,7461.91666666,7593.41666666,7500.96666666,7489.51666666,7415.26666666,7547.1,7525.11666666,7519.16666666,7665.5,7500.65,7658.6,7483.1,7409.55,7460.38333333,7548.11666666,7274.5,7474.6,7533.26666666,7493.7,7479.08333333
1736202660000,7637.71666666,7521.75,7514.3,7650.48333333,7489.0,7549.7,7552.06666666,7592.76666666,7559.26666666,7548.1,7463.78333333,7307.0,7534.2,7638.86666666,7582.8,7485.26666666,7253.78333333,7584.28333333,7523.45,7560.68333333,7638.45,7399.5,7619.9,7559.01666666,7415.18333333,7421.21666666,7426.1,7353.71666666,7517.51666666,7666.3,7454.75,7550.3
1736202665000,7536.03333333,7373.56666666,7445.05,7557.65,7397.61666666,7422.25,7482.11666666,7587.6,7546.48333333,7557.96666666,7276.46666666,7302.9,7404.33333333,7523.26666666,7432.45,7394.11666666,7276.05,7492.66666666,7461.33333333,7457.05,7561.2,7286.7,7575.95,7428.7,7308.51666666,7424.81666666,7333.33333333,7200.3,7416.75,7576.08333333,7479.45,7427.2
1736202670000,7457.73333333,7362.4166666599995,7455.31666666,7522.5,7362.63333333,7368.86666666,7526.51666666,7531.0,7435.9166666599995,7514.45,7320.33333333,7220.73333333,7352.9,7407.8,7422.15,7468.66666666,7190.36666666,7528.96666666,7379.95,7402.55,7617.8,7369.5,7435.1,7378.45,7297.21666666,7304.76666666,7418.33333333,7188.71666666,7362.91666666,7526.58333333,7339.48333333,7384.36666666
1736202675000,7503.78333333,7355.68333333,7440.36666666,7502.31666666,7268.83333333,7404.6,7305.58333333,7540.35,7445.9,7481.63333333,7319.76666666,7283.55,7392.1,7491.3,7414.33333333,7364.83333333,7239.2,7426.91666666,7409.55,7442.68333333,7546.2,7146.43333333,7485.48333333,7416.8,7353.86666666,7361.48333333,7238.65,7192.96666666,7389.28333333,7517.61666666,7364.61666666,7413.08333333
1736202680000,7255.65,7138.96666666,7250.95,7285.26666666,7129.9,7169.96666666,7314.81666666,7348.0,7428.48333333,7318.48333333,7143.6,7194.8,7153.41666666,7269.08333333,7197.36666666,7254.23333333,7158.38333333,7298.28333333,7250.86666666,7203.73333333,7449.41666666,7171.16666666,7416.75,7177.98333333,7099.96666666,7257.15,7207.75,6979.35,7164.58333333,7296.36666666,7291.06666666,7173.21666666
1736202685000,7415.98333333,7134.28333333,7221.86666666,7326.01666666,7172.61666666,7198.36666666,7439.6,7317.61666666,7302.3,7289.01666666,7093.03333333,7072.68333333,7180.78333333,7286.9,7193.3,7277.46666666,7032.65,7357.45,7279.6,7231.15,7430.51666666,7285.61666666,7296.6,7205.08333333,7169.41666666,7089.8,7338.85,6979.56666666,7193.61666666,7347.95,7120.38333333,7203.91666666
1736202690000,7349.88333333,7289.0,7406.45,7476.23333333,7313.56666666,7333.25,7480.06666666,7479.56666666,7215.35,7439.3,7257.76666666,7099.73333333,7312.83333333,7416.46666666,7349.11666666,7386.75,7065.01666666,7439.33333333,7307.96666666,7313.15,7565.73333333,7322.96666666,7270.26666666,7342.01666666,7281.6,7193.58333333,7375.33333333,7127.68333333,7327.46666666,7482.9166666599995,7231.98333333,7339.08333333
1736202695000,7430.58333333,7297.65,7373.85,7461.0,7307.98333333,7338.2,7363.2,7424.28333333,7417.26666666,7394.65,7223.66666666,7209.28333333,7303.36666666,7449.4,7356.4,7440.16666666,7152.58333333,7450.36666666,7363.66666666,7342.3,7597.08333333,7221.36666666,7433.0,7331.61666666,7277.86666666,7256.51666666,7272.4,7128.76666666,7300.8,7483.85,7342.33333333,7328.2
1736202700000,7361.71666666,7314.6666666599995,7368.18333333,7463.7,7304.75,7276.05,7538.4,7457.36666666,7396.6666666599995,7432.63333333,7293.28333333,7261.38333333,7286.26666666,7342.28333333,7374.01666666,7440.16666666,7153.5,7472.08333333,7312.93333333,7371.4,7583.6,7386.8,7404.2,7311.83333333,7271.28333333,7263.95,7450.28333333,7152.36666666,7320.66666666,7482.9166666599995,7304.28333333,7308.5
1736202705000,7539.83333333,7289.98333333,7440.95,7468.85,7310.65,7418.18333333,7518.65,7538.38333333,7402.8,7503.68333333,7388.18333333,7245.13333333,7374.95,7516.05,7342.93333333,7419.56666666,7198.41666666,7490.7,7375.98333333,7401.71666666,7622.73333333,7365.75,7479.61666666,7403.1,7353.36666666,7276.03333333,7416.73333333,7129.25,7381.65,7476.61666666,7283.65,7398.58333333
1736202710000,7577.21666666,7369.1666666599995,7435.93333333,7534.18333333,7381.18333333,7406.26666666,7512.85,7518.76666666,7488.85,7487.35,7275.38333333,7251.06666666,7402.41666666,7491.06666666,7431.11666666,7422.93333333,7199.75,7537.81666666,7437.18333333,7469.08333333,7611.61666666,7363.85,7489.06666666,7428.45,7321.68333333,7311.06666666,7405.66666666,7256.88333333,7414.13333333,7562.73333333,7362.68333333,7424.36666666
1736202715000,7461.86666666,7429.88333333,7440.91666666,7639.36666666,7416.28333333,7450.8,7546.61666666,7572.13333333,7421.1,7537.21666666,7368.8,7277.16666666,7405.28333333,7487.3,7490.06666666,7448.53333333,7211.6,7621.46666666,7417.18333333,7472.85,7675.0,7400.11666666,7424.35,7430.83333333,7370.96666666,7321.88333333,7461.76666666,7252.06666666,7429.4,7663.65,7350.36666666,7466.83333333
1736202720000,7567.55,7419.3,7514.13333333,7537.85,7403.21666666,7451.51666666,7621.73333333,7685.26666666,7503.05,7665.78333333,7390.73333333,7346.0,7431.33333333,7523.6,7480.91666666,7525.98333333,7328.13333333,7595.0,7437.75,7455.08333333,7727.4,7465.36666666,7509.75,7462.43333333,7398.95,7359.76666666,7512.11666666,7255.8,7460.73333333,7555.36666666,7372.56666666,7457.38333333
1736202725000,7663.65,7520.08333333,7583.51666666,7677.25,7515.15,7597.61666666,7747.21666666,7665.35,7527.46666666,7633.53333333,7500.91666666,7359.63333333,7525.93333333,7597.86666666,7581.55,7547.1,7324.58333333,7683.43333333,7533.76666666,7579.58333333,7772.96666666,7593.05,7581.38333333,7552.83333333,7496.68333333,7454.71666666,7642.3,7366.76666666,7538.76666666,7695.58333333,7474.7,7561.41666666
1736202730000,7675.36666666,7505.95,7600.3,7672.13333333,7505.38333333,7579.23333333,7659.15,7709.76666666,7592.65,7676.9,7523.36666666,7413.0,7562.41666666,7723.63333333,7566.5,7597.9,7395.81666666,7660.35,7601.98333333,7619.46666666,7764.81666666,7517.2,7673.96666666,7589.98333333,7504.13333333,7509.55,7567.98333333,7349.51666666,7578.53333333,7684.46666666,7534.83333333,7590.51666666
1736202735000,7653.03333333,7478.03333333,7615.0,7700.93333333,7546.63333333,7550.61666666,7720.18333333,7698.76666666,7671.15,7685.85,7472.05,7394.91666666,7525.48333333,7640.85,7539.95,7572.03333333,7365.33333333,7682.36666666,7553.28333333,7596.65,7720.96666666,7570.03333333,7642.95,7553.26666666,7480.8,7462.56666666,7567.5,7312.53333333,7555.63333333,7721.68333333,7508.98333333,7549.85
1736202740000,7687.08333333,7530.6666666599995,7591.8,7646.61666666,7486.23333333,7594.26666666,7614.26666666,7708.61666666,7603.1666666599995,7675.33333333,7471.95,7353.31666666,7576.48333333,7694.51666666,7593.13333333,7536.45,7382.98333333,7624.33333333,7601.9,7618.68333333,7684.83333333,7461.8,7670.58333333,7606.03333333,7518.21666666,7475.63333333,7527.18333333,7366.31666666,7589.33333333,7691.86666666,7496.83333333,7600.81666666
1736202745000,7523.03333333,7436.86666666,7574.28333333,7595.16666666,7432.33333333,7515.18333333,7497.96666666,7671.8,7597.85,7640.08333333,7465.91666666,7341.26666666,7488.7,7590.8,7496.51666666,7522.65,7323.61666666,7569.76666666,7437.93333333,7533.51666666,7647.08333333,7346.73333333,7576.61666666,7516.31666666,7408.96666666,7459.83333333,7388.18333333,7269.93333333,7480.35,7610.46666666,7506.55,7514.43333333
1736202750000,7570.65,7316.6,7385.51666666,7437.4,7246.05,7370.1,7401.05,7456.43333333,7574.33333333,7433.23333333,7282.4,7315.08333333,7350.11666666,7465.1,7378.41666666,7457.38333333,7295.31666666,7428.98333333,7398.6,7443.76666666,7424.86666666,7256.96666666,7598.25,7373.31666666,7315.35,7360.53333333,7297.35,7150.56666666,7347.76666666,7473.65,7388.15,7362.56666666
1736202755000,,,,,,,,,,7436.16666666,,7179.28333333,,,,,,,,7371.21666666,,,7386.98333333,7348.08333333,,,,,,,7261.81666666,7346.83333333
1736202760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
