,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1706263520000,923.0,401.0,387.0,428.0,403.0,406.0,401.0,383.0,360.0
1706263525000,930.0,412.0,394.0,438.0,417.0,416.0,400.0,386.0,369.0
1706263530000,936.0,413.0,391.0,432.0,436.0,423.0,393.0,373.0,375.0
1706263535000,953.0,398.0,363.0,428.0,434.0,432.0,413.0,393.0,360.0
1706263540000,999.0,419.0,385.0,447.0,450.0,439.0,442.0,424.0,377.0
1706263545000,1000.0,460.0,415.0,481.0,488.0,474.0,446.0,453.0,405.0
1706263550000,1000.0,471.0,429.0,480.0,503.0,489.0,448.0,443.0,416.0
1706263555000,1000.0,484.0,432.0,483.0,503.0,493.0,461.0,454.0,414.0
1706263560000,1000.0,494.0,444.0,488.0,512.0,504.0,487.0,475.0,417.0
1706263565000,1000.0,518.0,476.0,519.0,545.0,525.0,499.0,485.0,438.0
1706263570000,1000.0,521.0,486.0,528.0,551.0,520.0,506.0,488.0,445.0
1706263575000,1000.0,530.0,490.0,529.0,557.0,520.0,515.0,496.0,450.0
1706263580000,1000.0,537.0,501.0,542.0,567.0,528.0,523.0,489.0,463.0
1706263585000,1000.0,526.0,498.0,545.0,569.0,534.0,536.0,497.0,457.0
1706263590000,1000.0,536.0,513.0,561.0,572.0,536.0,541.0,495.0,465.0
1706263595000,1000.0,535.0,518.0,563.0,572.0,527.0,566.0,499.0,463.0
1706263600000,1000.0,563.0,533.0,570.0,581.0,541.0,577.0,496.0,487.0
1706263605000,1000.0,550.0,539.0,567.0,587.0,546.0,579.0,477.0,488.0
1706263610000,1000.0,548.0,546.0,578.0,585.0,536.0,594.0,491.0,497.0
1706263615000,1000.0,540.0,558.0,599.0,595.0,548.0,576.0,479.0,507.0
1706263620000,1000.0,530.0,545.0,589.0,585.0,533.0,569.0,476.0,509.0
1706263625000,1000.0,525.0,532.0,576.0,577.0,531.0,574.0,478.0,503.0
1706263630000,1000.0,527.0,537.0,580.0,590.0,541.0,568.0,472.0,512.0
1706263635000,998.0,518.0,533.0,574.0,587.0,546.0,575.0,481.0,517.0
1706263640000,998.0,525.0,539.0,573.0,591.0,554.0,564.0,482.0,522.0
1706263645000,998.0,531.0,542.0,566.0,581.0,546.0,578.0,495.0,523.0
1706263650000,998.0,545.0,554.0,575.0,586.0,561.0,580.0,495.0,531.0
1706263655000,998.0,546.0,557.0,560.0,589.0,557.0,573.0,493.0,529.0
1706263660000,998.0,524.0,553.0,554.0,590.0,552.0,560.0,494.0,509.0
1706263665000,997.0,529.0,555.0,557.0,587.0,544.0,551.0,485.0,514.0
1706263670000,997.0,511.0,544.0,541.0,589.0,536.0,544.0,475.0,494.0
1706263675000,997.0,509.0,535.0,526.0,580.0,524.0,557.0,478.0,490.0
1706263680000,997.0,515.0,541.0,543.0,590.0,534.0,565.0,475.0,495.0
1706263685000,997.0,512.0,543.0,540.0,583.0,529.0,558.0,480.0,507.0
1706263690000,997.0,515.0,540.0,547.0,588.0,529.0,557.0,498.0,511.0
1706263695000,1000.0,524.0,545.0,554.0,612.0,533.0,546.0,495.0,506.0
1706263700000,1000.0,509.0,551.0,563.0,612.0,523.0,559.0,508.0,497.0
1706263705000,1000.0,522.0,563.0,579.0,627.0,535.0,563.0,494.0,508.0
1706263710000,1000.0,513.0,570.0,574.0,620.0,522.0,574.0,494.0,500.0
1706263715000,1000.0,519.0,567.0,592.0,611.0,516.0,574.0,497.0,500.0
1706263720000,1000.0,521.0,575.0,610.0,610.0,523.0,570.0,494.0,507.0
1706263725000,1000.0,515.0,559.0,599.0,600.0,514.0,580.0,508.0,502.0
1706263730000,1000.0,526.0,572.0,618.0,605.0,531.0,566.0,496.0,516.0
1706263735000,1000.0,512.0,564.0,608.0,595.0,524.0,576.0,509.0,506.0
1706263740000,,,575.0,,601.0,,,,
