,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
1737801205000,9.0,20.0,19.0,19.0,,2.0,0.0,0.0,14.0,1.0,1.0,1.0,,0.0,9.0,9.0,0.0,19.0,20.0,20.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801210000,9.0,19.0,0.0,0.0,,1.0,0.0,0.0,12.0,1.0,0.0,1.0,,0.0,9.0,9.0,2376000.0,94.0,2760.0,29647000.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801215000,1.0,8.0,20.0,4.0,,1.0,0.0,0.0,6.0,1.0,1.0,0.0,,0.0,1.0,10.0,0.0,47.0,944.0,52.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801220000,9.0,20.0,18.0,19.0,,0.0,0.0,0.0,12.0,0.0,0.0,1.0,,0.0,9.0,9.0,3168000.0,95.0,67.0,10.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801225000,1.0,12.0,19.0,20.0,,0.0,0.0,0.0,9.0,0.0,1.0,1.0,,0.0,1.0,1.0,0.0,23.0,10.0,49.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801230000,1.0,10.0,20.0,20.0,,0.0,0.0,0.0,8.0,0.0,1.0,1.0,,0.0,1.0,9.0,0.0,33.0,60.0,21.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801235000,9.0,19.0,0.0,13.0,,1.0,0.0,0.0,14.0,1.0,1.0,1.0,,0.0,9.0,9.0,3177000.0,50.0,3177.0,296470000.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801240000,9.0,20.0,0.0,4.0,,1.0,0.0,0.0,12.0,1.0,0.0,1.0,,0.0,9.0,9.0,2304000.0,40.0,10.0,42.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801245000,9.0,20.0,20.0,19.0,,1.0,0.0,0.0,12.0,2.0,1.0,1.0,,0.0,9.0,9.0,2304000.0,67.0,63.0,17.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801250000,1.0,6.0,19.0,19.0,,0.0,0.0,0.0,3.0,0.0,1.0,1.0,,0.0,1.0,1.0,1.0,442.0,23.0,10.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801255000,9.0,20.0,19.0,19.0,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,0.0,9.0,9.0,0.0,53.0,10.0,10.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801260000,9.0,19.0,0.0,0.0,,1.0,0.0,0.0,12.0,2.0,0.0,0.0,,0.0,9.0,9.0,2871000.0,100.0,2867.0,27.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801265000,9.0,20.0,5.0,3.0,,1.0,0.0,0.0,12.0,1.0,0.0,0.0,,0.0,9.0,9.0,2304000.0,42.0,42.0,30.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801270000,9.0,20.0,20.0,19.0,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,0.0,9.0,9.0,2304000.0,67.0,11.0,34.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801275000,9.0,16.0,19.0,21.0,,0.0,0.0,0.0,11.0,0.0,1.0,1.0,,0.0,9.0,9.0,0.0,13.0,54.0,28.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801280000,1.0,11.0,20.0,19.0,,0.0,0.0,0.0,6.0,0.0,1.0,1.0,,0.0,1.0,1.0,0.0,451.0,20.0,12.0,,8.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801285000,9.0,19.0,19.0,19.0,,1.0,0.0,0.0,12.0,1.0,1.0,0.0,,0.0,9.0,9.0,2304000.0,1833.0,13.0,89.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801290000,9.0,18.0,21.0,0.0,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,0.0,9.0,1.0,2646000.0,3510.0,596.0,61.0,,330.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801295000,9.0,20.0,9.0,2.0,,1.0,0.0,0.0,13.0,1.0,0.0,0.0,,0.0,9.0,9.0,3078000.0,42.0,21.0,12.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801300000,9.0,20.0,18.0,19.0,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,0.0,9.0,9.0,2304000.0,20.0,73.0,20.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801305000,1.0,9.0,19.0,19.0,,0.0,0.0,0.0,8.0,0.0,1.0,1.0,,0.0,10.0,9.0,0.0,43.0,20.0,10.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801310000,9.0,20.0,19.0,19.0,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,0.0,9.0,9.0,0.0,30.0,10.0,50.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801315000,9.0,19.0,0.0,0.0,,1.0,0.0,0.0,12.0,1.0,0.0,0.0,,0.0,9.0,9.0,3150000.0,67.0,5464.0,3086.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801320000,9.0,19.0,14.0,4.0,,1.0,0.0,0.0,14.0,1.0,0.0,0.0,,0.0,9.0,9.0,2304000.0,106.0,67.0,29.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801325000,9.0,20.0,18.0,19.0,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,0.0,9.0,9.0,2304000.0,38.0,22.0,52.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801330000,9.0,10.0,19.0,19.0,,0.0,0.0,0.0,14.0,0.0,1.0,1.0,,0.0,9.0,9.0,0.0,5634.0,42.0,42.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801335000,9.0,19.0,19.0,19.0,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,0.0,9.0,9.0,0.0,76.0,67.0,10.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801340000,9.0,20.0,0.0,0.0,,1.0,0.0,0.0,12.0,1.0,1.0,0.0,,0.0,9.0,9.0,2628000.0,52.0,6427.0,1589.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801345000,9.0,19.0,0.0,6.0,,1.0,0.0,0.0,12.0,2.0,0.0,0.0,,0.0,9.0,10.0,2808000.0,67.0,463328.0,36.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801350000,9.0,19.0,19.0,20.0,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,0.0,9.0,9.0,2304000.0,60.0,30.0,11.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801355000,0.0,17.0,21.0,20.0,,0.0,0.0,0.0,11.0,0.0,1.0,1.0,,0.0,9.0,1.0,0.0,535.0,19.0,53.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801360000,9.0,10.0,0.0,5.0,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,,0.0,9.0,9.0,1.0,1319.0,916.0,40.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801365000,0.0,6.0,19.0,0.0,,1.0,0.0,0.0,3.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,21.0,42.0,120040.0,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801370000,,,,,,,,,,,,,,,,,,,,,,,,
1737801395000,9.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,1349.0,598.0,50.0,67.0,13.0,4889000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801400000,8.0,10.0,19.0,19.0,19.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,6.0,9.0,118683000.0,190.0,14.0,28.0,18.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801405000,9.0,19.0,20.0,0.0,4.0,1.0,0.0,0.0,14.0,1.0,1.0,0.0,1.0,0.0,9.0,9.0,79443000.0,46.0,5340.0,4595.0,14.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801410000,1.0,6.0,19.0,19.0,19.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,50.0,14.0,335.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801415000,9.0,19.0,0.0,6.0,19.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,2.0,0.0,9.0,9.0,13617000.0,30.0,62.0,16.0,40.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801420000,1.0,6.0,19.0,19.0,20.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,7.0,3.0,0.0,67.0,13.0,13.0,15.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801425000,9.0,19.0,0.0,0.0,5.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,4482000.0,25.0,35.0,34.0,29.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801430000,9.0,5.0,20.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,13.0,22.0,29.0,25.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801435000,9.0,20.0,19.0,19.0,19.0,2.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,5085000.0,50.0,13.0,13.0,53.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801440000,9.0,3.0,19.0,19.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,10.0,0.0,46.0,53.0,13.0,14.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801445000,9.0,19.0,1.0,0.0,19.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,2925000.0,40.0,22.0,30.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801450000,9.0,19.0,19.0,19.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,3564000.0,23.0,13.0,13.0,23.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801455000,1.0,8.0,19.0,19.0,19.0,2.0,0.0,0.0,16.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,2304000.0,2446.0,26.0,26.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801460000,9.0,19.0,19.0,0.0,19.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,3177000.0,28.0,13.0,7311.0,46.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801465000,1.0,2.0,19.0,19.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,85.0,25.0,23.0,19.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801470000,9.0,20.0,0.0,0.0,5.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,2340000.0,28.0,20.0,11.0,25.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801475000,1.0,4.0,20.0,20.0,19.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,23.0,22.0,26.0,16.0,117.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801480000,9.0,19.0,9.0,19.0,19.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,2304000.0,13.0,13.0,43.0,26.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801485000,9.0,19.0,19.0,19.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,3564000.0,44.0,12.0,40.0,3079.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801490000,9.0,19.0,3.0,18.0,19.0,1.0,0.0,0.0,13.0,1.0,0.0,1.0,1.0,0.0,9.0,9.0,2304000.0,47.0,31.0,22.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801495000,9.0,19.0,19.0,19.0,1.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2304000.0,8.0,14.0,13.0,635.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801500000,9.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,5841000.0,47.0,11.0,11.0,22.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801505000,9.0,8.0,16.0,14.0,19.0,0.0,0.0,0.0,16.0,0.0,1.0,1.0,1.0,0.0,9.0,9.0,3.0,88068.0,13.0,37.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801510000,9.0,19.0,19.0,19.0,2.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2907000.0,62.0,13.0,13.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801515000,1.0,2.0,19.0,19.0,19.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,196.0,13.0,13.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801520000,9.0,19.0,3.0,0.0,19.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,2871000.0,228.0,1569.0,9.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801525000,1.0,9.0,19.0,19.0,20.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,24.0,13.0,57.0,14.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801530000,9.0,19.0,7.0,0.0,19.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,2340000.0,43.0,67.0,37.0,22.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801535000,9.0,11.0,19.0,19.0,0.0,1.0,0.0,0.0,17.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2979000.0,26.0,13.0,13.0,203303.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801540000,9.0,19.0,4.0,2.0,20.0,5.0,0.0,0.0,13.0,2.0,0.0,0.0,1.0,0.0,9.0,9.0,2304000.0,13.0,13.0,28.0,35.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801545000,9.0,20.0,20.0,20.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2934000.0,43.0,47.0,47.0,34.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801550000,9.0,18.0,19.0,19.0,7.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,2304000.0,1816.0,46.0,45.0,57.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801555000,9.0,20.0,0.0,0.0,2.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,3483000.0,13.0,920.0,771.0,14.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801560000,1.0,16.0,19.0,19.0,19.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3029.0,13.0,13.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801565000,9.0,18.0,19.0,6.0,10.0,1.0,0.0,0.0,16.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,2304000.0,283.0,13.0,22786.0,22.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801570000,1.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,52.0,15.0,30.0,74.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801575000,9.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,2304000.0,8919000.0,67.0,21960000.0,2963000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801580000,9.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,2304000.0,727000.0,67.0,1795000.0,256000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801585000,,,21.0,,,,,,,,1.0,,,,,,,,67.0,,,,,
1737801600000,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619793.0,7331000.0,24.0,3801.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801605000,2.0,1.0,0.0,19.0,19.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,57.0,160.0,18.0,73.0,35.0,1093.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801610000,9.0,16.0,0.0,19.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1871.0,2143.0,18.0,50.0,35.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801615000,9.0,20.0,19.0,4.0,19.0,1.0,0.0,0.0,16.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,167643000.0,49.0,22.0,13.0,48.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801620000,9.0,19.0,0.0,19.0,19.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,9.0,9.0,54990000.0,411.0,22.0,22.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801625000,9.0,20.0,19.0,4.0,19.0,1.0,0.0,0.0,13.0,1.0,1.0,0.0,1.0,0.0,9.0,9.0,36765000.0,28.0,13.0,14.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801630000,9.0,2.0,0.0,19.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,7.0,9.0,2.0,200.0,21.0,26.0,27.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801635000,9.0,20.0,19.0,17.0,17.0,1.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,18036000.0,59.0,27.0,623.0,9.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737801640000,,,,,,,,,,,,,,,,,,,,,,,,
1737801095000,,,,,,,,,,,,,,,,,,,,,,,,
1737801115000,,,,0.0,,,,,,,,0.0,,,,,,,,14715000.0,,,,
1737801390000,,,,,0.0,,,,,,,,0.0,,,,,,,,49.0,,,
1737801590000,,,,,,,,,,,,,,,,,,,,,,,,
1737801595000,,,,,0.0,,,,,,,,1.0,,,,,,,,26823000.0,,,
