,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1701875465000,14457.2,14815.8,14042.81666666,,,,,
1701875470000,14411.1,15004.66666666,14094.7,,,,,
1701875475000,14386.516666659998,14577.58333333,14144.56666666,,,,,
1701875480000,14546.716666659999,14874.45,14145.15,,,,,
1701875485000,14592.616666659998,14859.766666659998,14052.98333333,,,,,
1701875490000,14463.33333333,14764.0,14027.35,,,,,
1701875495000,14319.91666666,14744.766666659998,13811.66666666,,,,,
1701875500000,14420.43333333,14516.4,13787.366666659998,,,,,
1701875505000,14377.1,14432.7,13984.15,,,,,
1701875510000,14588.58333333,14696.08333333,13438.9,,,,,
1701875515000,13972.66666666,14138.283333329999,13733.466666659999,,,,,
1701875520000,13888.85,14198.68333333,14034.5,,,,,
1701875525000,14255.91666666,14810.866666659998,13697.05,,,,,
1701875530000,14260.73333333,14353.48333333,13828.43333333,,,,,
1701875535000,14440.366666659998,14773.15,13861.35,,,,,
1701875540000,14500.25,14584.08333333,13602.68333333,,,,,
1701875545000,14014.23333333,14199.133333329999,13684.883333329999,,,,,
1701875550000,14045.783333329999,14398.383333329999,14195.366666659998,,,,,
1701875555000,14472.633333329999,14919.866666659998,14210.516666659998,,,,,
1701875560000,14599.266666659998,14952.266666659998,14152.23333333,,,,,
1701875565000,14544.75,14887.58333333,14142.75,,,,,
1701875570000,14342.23333333,14652.05,14450.68333333,,,,,
1701875575000,14859.133333329999,15194.08333333,14053.766666659998,,,,,
1701875580000,14454.06666666,15010.266666659998,14229.43333333,,,,,
1701875585000,14672.116666659998,14892.016666659998,14376.56666666,,,,,
1701875590000,14771.466666659999,15109.0,,,,,,
1701875595000,,,,,,,,
1701875640000,0.0,0.0,0.0,0.0,,,,
1701875645000,0.0,0.0,0.0,0.0,,,,
1701875650000,0.5,0.0,0.0,14.683333333333,,,,
1701875655000,183.9166666666,15.7,0.616666666667,318.5333333333,,,,
1701875660000,612.5,323.9,324.9,762.25,,,,
1701875665000,1057.9333333333,772.2166666666,774.95,1256.95,,,,
1701875670000,1569.85,1275.25,1279.4333333333,1571.1,,,,
1701875675000,2043.8,1711.3166666666,1591.9333333332997,2177.0833333333,,,,
1701875680000,2557.0666666666,2204.65,2075.4,2752.8166666666,,,,
1701875685000,3569.93333333,2786.1666666666,2800.05,3581.06666667,,,,
1701875690000,4363.95,3631.3,3647.6,4370.66666667,,,,
1701875695000,5271.53333333,4541.96666667,4409.48333333,5328.56666667,,,,
