,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1709752950000,17671.566666659997,17674.7,17662.36666666,17657.016666659998,17678.86666666,17632.6
1709752955000,17654.6,17651.8,17694.25,17699.41666666,17642.78333333,17683.55
1709752960000,17695.88333333,17699.75,17689.21666666,17683.05,17684.38333333,17687.46666666
1709752965000,17708.233333329998,17683.733333329998,17656.15,17663.46666666,17686.11666666,17640.36666666
1709752970000,17624.816666659997,17658.75,17549.16666666,17552.18333333,17655.11666666,17571.78333333
1709752975000,17562.78333333,17549.28333333,17515.05,17549.75,17550.233333329998,17544.566666659997
1709752980000,17533.9,17546.3,17479.93333333,17533.7,17549.75,17538.61666666
1709752985000,17565.13333333,17514.36666666,17538.816666659997,17544.16666666,17538.9,17558.96666666
1709752990000,17506.71666666,17560.65,17550.1,17525.066666659997,17542.9,17555.58333333
1709752995000,17553.95,17532.78333333,17553.1,17511.05,17538.68333333,17514.46666666
1709753000000,17557.66666666,17528.13333333,17485.65,17440.83333333,17514.83333333,17451.58333333
1709753005000,17516.18333333,17425.816666659997,17572.36666666,17568.016666659998,17449.43333333,17571.55
1709753010000,17560.8,17564.91666666,17586.71666666,17587.91666666,17568.36666666,17602.1
1709753015000,17605.58333333,17596.86666666,17509.95,17559.316666659997,17594.18333333,17583.233333329998
1709753020000,17522.88333333,17558.96666666,17499.11666666,17500.8,17574.266666659998,17517.46666666
1709753025000,17505.8,17503.35,17569.566666659997,17570.483333329998,17496.85,17566.15
1709753030000,17572.16666666,17568.816666659997,17603.41666666,17574.05,17570.63333333,17556.86666666
1709753035000,17599.46666666,17576.86666666,17623.58333333,17593.36666666,17574.13333333,17607.85
1709753040000,17604.983333329998,17593.38333333,17619.86666666,17582.5,17593.38333333,17565.63333333
1709753045000,17613.71666666,17599.33333333,17551.066666659997,17558.066666659997,17575.1,17533.766666659998
1709753050000,17649.36666666,17558.25,17443.483333329998,17458.3,17561.16666666,17444.63333333
1709753055000,17518.566666659997,17457.75,17341.516666659998,17360.05,17453.4,17354.4
1709753060000,17369.25,17360.95,17263.8,17325.53333333,17366.566666659997,17298.35
1709753065000,17334.766666659998,17340.63333333,17116.93333333,17146.86666666,17311.83333333,17154.75
1709753070000,17242.05,17156.15,17053.03333333,17060.483333329998,17157.1,17044.96666666
1709753075000,17144.15,17052.483333329998,17049.1,16999.03333333,17058.58333333,16984.83333333
1709753080000,17103.16666666,17004.58333333,16964.68333333,16967.816666659997,16994.5,16964.483333329998
1709753085000,17033.43333333,16968.03333333,16853.58333333,16861.65,16967.93333333,16879.9
1709753090000,16952.11666666,16873.66666666,16800.43333333,16840.45,16865.41666666,16821.266666659998
1709753095000,16892.016666659998,16840.516666659998,16683.16666666,16732.13333333,16836.233333329998,16712.16666666
1709753100000,16799.9,16743.05,16706.516666659998,16696.28333333,16724.016666659998,16713.13333333
1709753105000,16715.41666666,16698.983333329998,16661.05,16662.28333333,16694.4,16669.68333333
1709753110000,16668.16666666,16662.016666659998,16655.316666659997,16646.316666659997,16660.7,16654.95
1709753115000,,,,,,
