,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1736199545000,713.0333333333,266.0166666666,671.55,888.1666666666,632.3,426.7666666666,714.8,438.15,1116.9,786.1333333333,681.35,617.1166666666,525.85,280.2666666666,1198.7666666666,1053.1333333333,623.6166666666,1000.2166666666,929.65,1112.2333333333,738.2833333333,1050.8166666666,684.7,731.45,671.6833333333,384.3666666666,861.2333333333,616.1833333333,636.9666666666,420.3,264.3833333333,682.25
1736199550000,1293.0166666666,885.95,1235.55,1431.9666666666,1194.0166666666,1079.7333333333,1270.9666666666,1108.25,1534.3,1338.95,1234.4333333333,1172.3166666666,1163.7,905.55,1648.5166666666,1490.7833333333,1169.2,1480.3666666666,1440.65,1524.9333333333,1311.45,1486.55,1246.9,1306.85,1232.7666666666,1021.4,1399.7333333333,1172.6666666666,1209.2166666666,1080.4833333333,869.2333333333,1236.0166666666
1736199555000,1712.2833333333,1417.3166666666,1694.8666666666,1869.9666666666,1639.1833333333,1523.1,1709.15,1545.3166666666,2001.3,1820.65,1691.1333333333,1611.6666666666,1580.7666666666,1434.7,2121.2666666666,1974.5833333333,1605.0166666666,1913.9333333333,1846.7166666666,1988.55,1729.9333333333,1969.4,1707.35,1692.3666666666,1686.9666666666,1472.0166666666,1832.2333333333,1610.0333333333,1660.7,1510.0666666666,1406.2666666666,1689.4
1736199560000,2243.0333333333,1849.1833333333,2170.5666666666,2362.65,2102.9833333333,1997.3166666666,2223.7,2035.1166666666,2504.2833333333,2314.0333333333,2168.4,2074.0,2043.9,1872.3166666666,2660.3833333333,2460.1166666666,2056.5833333333,2411.1333333333,2364.25,2487.25,2273.6833333333,2455.1666666666,2172.4,2220.6833333333,2147.5666666666,1945.6,2313.9833333333,2064.3333333333,2129.1,2008.4,1836.1666666666,2155.65
1736199565000,2744.75,2337.45,2707.4,2934.7166666666,2633.8,2478.8666666666,2750.5833333333,2526.6666666666,3108.8833333333,2844.7166666666,2699.9666666666,2599.8833333333,2579.3,2378.7666666666,3227.7333333333,3055.3,2583.45,3001.6333333333,2921.2833333333,3088.15,2806.6166666666,3047.3166666666,2724.15,2742.8666666666,2692.5333333333,2407.5,2880.9833333333,2591.5833333333,2665.3333333333,2500.45,2321.2666666666,2697.15
1736199570000,3247.6,2902.0333333333,3245.5166666666,3495.21666667,3185.5666666666,3089.0166666666,3355.9,3147.5166666666,3730.91666667,3460.71666667,3294.8166666666,3156.4333333333,3175.0333333333,2946.8333333333,3908.78333333,3700.06666667,3113.7833333333,3619.1,3501.4,3705.68333333,3416.76666667,3690.5,3335.48333333,3339.16666667,3296.8,2994.35,3427.9,3126.7666666666,3224.4666666666,3119.1166666666,2882.1333333333,3206.75
1736199575000,3955.0,3460.31666667,3954.13333333,4210.63333333,3857.63333333,3737.1,3995.15,3809.11666667,4422.86666667,4132.3,3910.53333333,3822.71666667,3822.51666667,3519.25,4614.2,4380.8,3770.76666667,4285.28333333,4203.5,4395.01666667,4060.23333333,4369.51666667,3961.51666667,3974.38333333,3917.66666667,3631.58333333,4126.55,3786.96666667,3905.53333333,3763.73333333,3437.98333333,3925.38333333
1736199580000,4713.9,4163.5,4672.06666667,4900.96666667,4558.76666667,4403.56666667,4726.7,4489.1,5095.63333333,4868.58333333,4657.9,4513.3,4523.66666667,4228.33333333,5309.15,5047.03333333,4457.01666667,4981.75,4892.0,5064.36666667,4784.43333333,5031.76666667,4701.63333333,4703.48333333,4641.53333333,4302.2,4823.2,4476.28333333,4618.95,4443.86666667,4134.03333333,4665.08333333
1736199585000,5421.1,4845.91666667,5395.01666667,5609.05,5260.16666667,5060.05,5434.8,5156.33333333,5811.26666667,5562.4,5348.96666667,5195.38333333,5194.6,4906.11666667,6002.06666667,5757.03333333,5142.5,5689.9,5594.05,5771.13333333,5523.23333333,5738.9,5403.71666667,5385.76666667,5343.66666667,4973.48333333,5498.81666667,5164.18333333,5326.71666667,5113.33333333,4812.31666667,5354.43333333
1736199590000,6028.46666667,5543.28333333,6116.3,6317.26666667,5924.1,5797.31666667,6163.51666667,5908.25,6461.11666667,6264.13333333,6063.41666667,5871.23333333,5931.76666667,5624.41666667,6653.01666667,6424.31666667,5791.56666667,6374.63333333,6282.3,6416.58333333,6239.11666667,6406.25,6133.85,6093.41666667,6060.66666667,5660.65,6209.1,5856.85,5998.18333333,5833.03333333,5505.21666667,6068.13333333
1736199595000,6692.16666666,6245.11666667,6693.86666666,6901.01666666,6572.88333333,6475.01666667,6755.7,6597.46666667,7074.23333333,6873.95,6651.01666667,6506.2,6505.36666667,6342.03333333,7194.35,7016.1,6424.23333333,6972.61666666,6854.33333333,7034.23333333,6852.1,6995.15,6699.3,6681.18333333,6619.1,6302.2,6776.25,6452.08333333,6653.7,6526.88333333,6201.86666667,6617.15
1736199600000,7230.68333333,6821.96666666,7256.4,7370.65,7121.13333333,7059.01666666,7304.21666666,7193.36666666,7393.58333333,7362.33333333,7166.93333333,7036.78333333,7118.4,6919.45,7401.38333333,7356.35,6962.13333333,7384.3,7285.6,7330.7,7396.78333333,7334.88333333,7260.55,7224.63333333,7173.2,6897.7,7241.13333333,6993.48333333,7206.51666666,7114.53333333,6776.4,7166.16666666
1736199605000,7377.16666666,7285.81666666,7422.86666666,7474.05,7312.4,7390.95,7470.96666666,7521.78333333,7430.43333333,7544.03333333,7368.18333333,7238.1,7375.98333333,7382.95,7548.65,7424.8,7143.91666666,7426.48333333,7373.23333333,7381.1,7567.3,7401.06666666,7455.46666666,7379.86666666,7334.0,7260.3,7361.0,7183.18333333,7407.36666666,7457.53333333,7236.41666666,7376.18333333
1736199610000,7505.08333333,7382.9,7588.31666666,7661.25,7439.1,7441.96666666,7607.35,7573.6,7695.18333333,7721.13333333,7496.63333333,7381.93333333,7482.51666666,7492.76666666,7825.61666666,7703.55,7271.11666666,7711.95,7582.58333333,7683.95,7685.11666666,7679.11666666,7597.78333333,7465.0,7504.73333333,7326.35,7538.95,7301.45,7533.35,7514.78333333,7343.08333333,7503.81666666
1736199615000,7855.31666666,7574.68333333,7880.28333333,7992.98333333,7731.28333333,7720.56666666,7880.85,7874.71666666,7994.41666666,8012.53333333,7761.55,7652.73333333,7778.01666666,7688.66666666,8067.38333333,7967.55,7547.76666666,8003.6,7935.73333333,7939.73333333,8073.33333333,7941.26666666,7875.0,7883.3,7780.35,7581.98333333,7871.56666666,7588.1,7821.36666666,7829.48333333,7520.61666666,7776.9
1736199620000,8032.36666666,7903.11666666,8112.9,8199.96666666,7977.43333333,7992.36666666,8120.88333333,8144.55,8192.03333333,8199.4,7984.6,7895.75,8029.1,8024.95,8262.16666666,8160.78333333,7794.1,8215.15,8101.3,8137.6,8227.96666666,8133.35,8119.21666666,8027.58333333,8020.28333333,7840.91666666,8068.63333333,7826.71666666,8076.31666666,8077.73333333,7849.18333333,8011.9
1736199625000,8318.0,8106.1,8336.16666666,8345.45,8168.38333333,8194.9,8337.61666666,8356.93333333,8335.96666666,8467.88333333,8224.18333333,8080.46666666,8207.56666666,8207.51666666,8432.46666666,8306.56666666,7974.5,8367.83333333,8277.83333333,8280.58333333,8428.35,8282.36666666,8340.7,8213.86666666,8241.43333333,8003.41666666,8219.46666666,8010.85,8269.38333333,8281.05,8052.08333333,8238.23333333
1736199630000,8567.26666666,8249.3,8524.21666666,8547.25,8344.06666666,8344.78333333,8475.55,8460.55,8414.5,8533.28333333,8350.0,8246.31666666,8366.08333333,8345.63333333,8427.63333333,8406.23333333,8155.55,8494.33333333,8406.9,8358.6,8571.25,8380.03333333,8462.05,8352.16666666,8360.61666666,8221.55,8402.45,8190.8,8446.73333333,8393.05,8192.81666666,8453.6
1736199635000,8566.73333333,8447.83333333,8496.73333333,8541.9,8335.78333333,8409.2,8513.0,8566.71666666,8376.65,8572.35,8399.93333333,8214.6,8417.93333333,8553.15,8434.23333333,8406.18333333,8141.31666666,8507.36666666,8382.66666666,8389.3,8643.15,8378.83333333,8508.96666666,8419.33333333,8405.56666666,8291.88333333,8398.63333333,8138.23333333,8435.51666666,8496.23333333,8388.33333333,8402.2
1736199640000,8390.033333329999,8443.85,8502.51666666,8589.65,8312.98333333,8418.21666666,8528.0,8574.3,8581.28333333,8615.0,8387.08333333,8238.81666666,8423.06666666,8537.93333333,8669.83333333,8531.0,8126.98333333,8586.61666666,8453.28333333,8520.58333333,8656.05,8506.43333333,8503.7,8413.8,8404.8,8297.55,8442.15,8159.0,8417.91666666,8511.68333333,8387.28333333,8384.86666666
1736199645000,8729.9,8488.56666666,8704.26666666,8838.11666666,8553.66666666,8599.11666666,8747.91666666,8761.56666666,8769.31666666,8846.033333329999,8611.75,8467.133333329999,8634.133333329999,8612.133333329999,8852.21666666,8741.36666666,8356.3,8842.61666666,8714.28333333,8714.2,8835.0,8715.95,8722.25,8615.883333329999,8615.133333329999,8401.96666666,8704.23333333,8390.46666666,8654.9,8666.16666666,8432.65,8613.28333333
1736199650000,8893.283333329999,8725.28333333,8815.05,8918.05,8740.3,8764.883333329999,8874.96666666,8927.98333333,8835.41666666,8950.45,8745.0,8650.91666666,8770.7,8859.31666666,8888.2,8818.3,8537.03333333,8889.73333333,8793.4,8812.03333333,9000.41666666,8799.35,8808.5,8780.51666666,8703.18333333,8623.61666666,8767.66666666,8536.76666666,8845.283333329999,8877.56666666,8665.66666666,8758.28333333
1736199655000,8919.06666666,8816.4,8926.31666666,9072.45,8770.18333333,8851.3,8959.36666666,9017.2,8958.05,9072.95,8829.33333333,8683.06666666,8922.28333333,8920.383333329999,8940.8,8933.15,8573.18333333,9024.21666666,8954.0,8891.85,9088.43333333,8904.81666666,8932.76666666,8881.78333333,8826.36666666,8721.73333333,8897.48333333,8608.0,8874.86666666,8941.61666666,8755.55,8865.36666666
1736199660000,9093.1,8960.2,8987.75,9085.56666666,8800.43333333,8933.05,9010.133333329999,9099.883333329999,8911.383333329999,9139.86666666,8898.96666666,8737.61666666,8950.75,9084.98333333,9026.85,8947.75,8600.73333333,9034.55,8940.633333329999,8894.73333333,9150.11666666,8931.15,9018.7,8921.3,8897.25,8844.18333333,8931.55,8636.95,8909.383333329999,9045.55,8887.85,8925.36666666
1736199665000,9129.9,8982.48333333,9101.1,9122.86666666,8905.33333333,8958.51666666,9072.71666666,9134.033333329999,8974.41666666,9157.11666666,8953.01666666,8818.53333333,8998.6,9086.01666666,8978.383333329999,8984.31666666,8702.06666666,9094.43333333,8963.73333333,8908.55,9201.31666666,8956.01666666,9084.41666666,8970.15,9003.98333333,8828.78333333,8949.41666666,8737.4,9013.43333333,9071.98333333,8912.7,8967.11666666
1736199670000,9159.783333329999,9019.75,9097.35,9164.06666666,8925.33333333,8988.08333333,9104.06666666,9158.633333329999,9033.51666666,9169.83333333,8986.76666666,8777.3,8990.8,9118.033333329999,9057.21666666,9027.26666666,8721.7,9101.46666666,8997.61666666,8932.58333333,9222.5,9003.45,9105.3,9006.85,8994.41666666,8868.4,9003.33333333,8757.46666666,9028.46666666,9095.65,8957.0,9001.73333333
1736199675000,9123.95,9056.91666666,9098.33333333,9111.0,8925.31666666,9053.1,9141.55,9223.0,9005.16666666,9136.9,9009.48333333,8852.86666666,9051.9,9154.7,9070.01666666,8965.85,8728.31666666,9079.2,8984.46666666,8947.8,9159.73333333,8939.21666666,9110.23333333,8916.71666666,9001.33333333,8888.85,8931.383333329999,8758.4,9036.76666666,9088.31666666,9001.21666666,9022.75
1736199680000,9180.23333333,9010.56666666,9110.283333329999,9149.45,8942.03333333,9014.61666666,9130.16666666,9182.86666666,9028.6,9203.5,9035.01666666,8849.03333333,9030.71666666,9110.91666666,9078.33333333,9017.06666666,8739.96666666,9106.15,8990.58333333,8969.08333333,9238.35,8988.06666666,9139.46666666,9002.26666666,9032.16666666,8880.0,8993.883333329999,8777.68333333,9048.7,9102.76666666,8944.46666666,9056.65
1736199685000,9125.9,9045.08333333,9105.1,9143.93333333,8944.7,9017.55,9145.16666666,9179.033333329999,9025.45,9163.1,9001.95,8859.3,9071.98333333,9152.26666666,9105.71666666,9032.36666666,8732.31666666,9131.08333333,9004.96666666,8971.18333333,9248.9,9009.98333333,9126.4,9020.46666666,8998.93333333,8965.28333333,8991.08333333,8769.86666666,9048.9,9114.25,8978.8,9019.46666666
1736199690000,9073.61666666,9037.35,9140.25,9143.1,8973.96666666,9037.03333333,9115.21666666,9251.68333333,9056.31666666,9211.08333333,9006.01666666,8893.58333333,9062.883333329999,9166.48333333,9196.68333333,9047.08333333,8767.41666666,9164.75,9057.81666666,9011.66666666,9264.56666666,9029.01666666,9131.283333329999,9035.68333333,9021.9,8886.65,9028.95,8803.98333333,9081.6,9166.25,8976.05,9006.76666666
1736199695000,9197.7,9044.633333329999,9189.23333333,9281.51666666,9062.16666666,9094.41666666,9258.15,9265.51666666,9218.41666666,9351.46666666,9127.98333333,9011.43333333,9113.56666666,9136.783333329999,9242.3,9133.56666666,8865.96666666,9283.86666666,9216.85,9087.08333333,9358.883333329999,9109.78333333,9206.18333333,9145.36666666,9120.86666666,8946.98333333,9154.5,8937.86666666,9171.3,9187.61666666,8983.85,9141.56666666
1736199700000,9422.383333329999,9165.95,9271.48333333,9292.01666666,9138.133333329999,9212.23333333,9297.31666666,9385.7,9094.0,9335.81666666,9163.25,9040.23333333,9186.06666666,9281.55,9064.51666666,9106.98333333,8925.65,9237.98333333,9180.26666666,9030.18333333,9413.5,9077.08333333,9279.16666666,9170.05,9172.1,9044.5,9152.48333333,8959.633333329999,9236.75,9302.73333333,9106.95,9178.93333333
1736199705000,9094.16666666,9184.51666666,9092.71666666,9036.31666666,8931.16666666,9089.4,9109.95,9258.46666666,8855.21666666,9088.56666666,8982.633333329999,8865.45,9054.96666666,9287.33333333,8864.45,8902.86666666,8729.36666666,8990.1,8901.21666666,8797.16666666,9223.85,8885.08333333,9108.01666666,8997.1,8991.1,9004.65,8880.133333329999,8767.68333333,9039.783333329999,9205.43333333,9121.51666666,9005.18333333
1736199710000,8936.9,8949.28333333,8966.68333333,8988.26666666,8784.58333333,8916.383333329999,8928.96666666,9091.51666666,8944.45,9009.0,8802.71666666,8664.7,8871.46666666,9037.96666666,8992.633333329999,8919.46666666,8550.65,9002.83333333,8883.0,8850.8,9054.0,8889.86666666,8973.98333333,8817.78333333,8868.71666666,8809.5,8839.21666666,8583.1,8880.9,9009.83333333,8887.35,8815.16666666
1736199715000,9191.2,8886.48333333,9075.633333329999,9171.86666666,8874.15,8937.633333329999,9076.45,9105.2,9080.71666666,9206.85,8942.9,8794.31666666,8954.65,8994.26666666,9178.283333329999,9081.15,8672.25,9170.5,9055.91666666,9019.48333333,9213.283333329999,9061.98333333,9103.36666666,8986.06666666,8994.03333333,8807.81666666,9042.61666666,8706.08333333,8981.76666666,9031.36666666,8807.53333333,8963.8
1736199720000,9102.2,9081.93333333,9184.81666666,9197.43333333,9065.11666666,9135.55,9224.66666666,9305.533333329999,9090.23333333,9257.56666666,9101.35,8972.01666666,9110.31666666,9191.48333333,9076.31666666,9054.43333333,8855.55,9142.91666666,9090.8,8993.9,9320.61666666,9024.0,9220.0,9068.33333333,9070.96666666,8957.55,9056.05,8890.65,9169.66666666,9210.83333333,9011.08333333,9114.7
1736199725000,9070.05,9087.45,9107.08333333,9155.783333329999,8966.71666666,9079.36666666,9137.23333333,9246.56666666,9080.3,9154.21666666,8971.7,8870.96666666,9045.11666666,9208.533333329999,9171.83333333,9068.46666666,8754.86666666,9159.283333329999,9082.66666666,9038.3,9214.93333333,9054.23333333,9096.56666666,9015.9,8999.3,8961.58333333,9028.76666666,8794.83333333,9066.75,9164.76666666,9036.18333333,8988.61666666
1736199730000,9191.45,9052.883333329999,9181.01666666,9190.33333333,8992.45,9119.25,9181.21666666,9301.31666666,9127.18333333,9247.3,9059.31666666,8966.81666666,9114.61666666,9167.8,9113.81666666,9105.68333333,8797.21666666,9181.86666666,9089.81666666,9094.93333333,9320.26666666,9086.36666666,9177.533333329999,9089.26666666,9073.5,8954.93333333,9041.0,8861.55,9104.45,9213.2,8986.81666666,9065.93333333
1736199735000,9229.58333333,9087.45,9184.883333329999,9242.23333333,9042.883333329999,9119.31666666,9214.3,9282.85,9070.0,9281.71666666,9069.8,8910.11666666,9126.4,9224.36666666,9112.95,9136.83333333,8810.1,9237.46666666,9077.83333333,9048.7,9354.43333333,9106.16666666,9198.96666666,9137.31666666,9091.66666666,9018.81666666,9103.6,8848.15,9150.85,9269.4,9021.16666666,9083.31666666
1736199740000,9197.533333329999,9128.06666666,9168.633333329999,9144.85,9012.28333333,9117.96666666,9181.7,9289.41666666,9066.76666666,9273.31666666,9046.86666666,8909.15,9099.4,9237.1,9126.16666666,9091.61666666,8787.0,9198.46666666,9103.45,9005.6,9307.76666666,9069.18333333,9175.65,9099.383333329999,9059.26666666,9023.35,9017.133333329999,8806.83333333,9089.55,9224.23333333,9071.5,9050.85
1736199745000,9147.4,9069.53333333,9167.46666666,9219.71666666,9003.93333333,9149.61666666,9167.533333329999,9318.383333329999,9082.71666666,9231.55,9043.51666666,8936.53333333,9061.16666666,9234.18333333,9076.0,9091.1,8806.65,9160.11666666,9088.21666666,9013.08333333,9306.3,9060.0,9167.58333333,9091.133333329999,9073.133333329999,8975.55,9055.36666666,8842.95,9115.95,9218.96666666,8978.18333333,9058.16666666
1736199750000,9084.283333329999,9116.51666666,9178.01666666,9218.06666666,9013.18333333,9133.633333329999,9242.08333333,9299.98333333,9143.31666666,9266.76666666,9086.68333333,8878.8,9103.0,9225.48333333,9094.55,9063.83333333,8750.26666666,9174.46666666,9071.16666666,9067.08333333,9319.33333333,9050.51666666,9200.85,9085.6,9092.78333333,8991.25,9040.65,8792.01666666,9066.86666666,9206.15,9053.83333333,9112.36666666
1736199755000,9166.73333333,9104.03333333,9176.01666666,9124.35,8976.35,9115.23333333,9137.95,9286.283333329999,9035.51666666,9190.46666666,9007.85,8878.81666666,9109.85,9241.18333333,9086.23333333,9035.0,8767.5,9065.033333329999,8986.9,8976.383333329999,9256.46666666,9008.65,9176.15,9019.98333333,9042.68333333,8964.383333329999,8974.05,8805.85,9086.41666666,9213.33333333,9033.7,9021.06666666
1736199760000,9075.6,9036.03333333,9125.93333333,9066.783333329999,8962.33333333,9050.93333333,9113.36666666,9221.4,9015.16666666,9154.08333333,8992.05,8884.16666666,9074.45,9153.783333329999,9088.08333333,9011.53333333,8765.98333333,9095.05,8993.91666666,8959.93333333,9204.65,8997.86666666,9129.75,8976.1,9019.45,8907.45,8934.41666666,8807.51666666,9073.18333333,9125.75,8960.56666666,9015.85
1736199765000,9034.283333329999,8975.18333333,9101.05,9159.66666666,8975.83333333,9064.16666666,9054.2,9233.783333329999,9096.0,9209.9,8986.78333333,8874.883333329999,9021.633333329999,9088.45,9128.95,9023.56666666,8766.73333333,9105.95,9052.65,9032.71666666,9240.85,8985.21666666,9111.83333333,9009.15,9007.48333333,8869.95,9014.11666666,8802.06666666,9080.75,9144.26666666,8915.633333329999,8960.76666666
1736199770000,9136.01666666,9055.58333333,9106.76666666,9150.533333329999,8974.86666666,9075.1,9163.73333333,9247.783333329999,8988.08333333,9224.81666666,9044.03333333,8921.16666666,9089.83333333,9168.55,9029.8,9009.56666666,8801.8,9110.883333329999,9019.2,8930.9,9268.05,8995.16666666,9169.55,9042.33333333,9006.35,8900.25,9004.68333333,8842.5,9086.96666666,9154.55,8991.66666666,9062.31666666
1736199775000,9023.25,9045.06666666,9061.55,8956.45,8913.06666666,9028.133333329999,9053.8,9197.05,8821.81666666,9012.383333329999,8926.9,8792.2,8998.4,9156.01666666,8878.61666666,8828.9,8706.18333333,8897.8,8809.55,8763.75,9142.41666666,8799.01666666,9061.93333333,8910.81666666,8954.81666666,8908.48333333,8818.48333333,8746.96666666,9024.16666666,9123.61666666,8995.33333333,8954.16666666
1736199780000,9014.58333333,8846.66666666,8958.133333329999,8981.8,8752.71666666,8857.883333329999,8936.6,9023.783333329999,9008.53333333,8995.8,8815.71666666,8672.33333333,8863.85,8954.1,9046.033333329999,8979.23333333,8554.75,9030.66666666,8875.76666666,8951.58333333,9049.25,8945.633333329999,8938.6,8836.48333333,8875.86666666,8712.65,8842.86666666,8594.68333333,8869.56666666,8945.133333329999,8798.93333333,8832.78333333
1736199785000,9149.133333329999,8888.11666666,9106.75,9143.26666666,8921.6,9002.33333333,9119.35,9177.93333333,9087.18333333,9199.033333329999,9014.76666666,8848.86666666,9063.95,8992.01666666,9111.83333333,9068.3,8714.46666666,9125.65,9030.9,8989.5,9256.23333333,9040.11666666,9133.35,8998.883333329999,9024.883333329999,8849.41666666,8980.45,8749.5,9028.6,9089.26666666,8816.53333333,9028.7
1736199790000,9020.68333333,9046.15,9085.58333333,9118.56666666,8994.33333333,9093.76666666,9196.33333333,9257.0,9049.71666666,9198.633333329999,9015.36666666,8907.58333333,9087.96666666,9153.15,9129.06666666,9029.26666666,8778.7,9106.11666666,9039.15,8962.65,9293.76666666,8995.93333333,9083.31666666,9054.86666666,8988.66666666,8951.66666666,8990.23333333,8789.91666666,9100.6,9186.36666666,8967.61666666,8979.26666666
1736199795000,9044.46666666,9019.46666666,9125.23333333,9130.883333329999,8967.53333333,9074.91666666,9140.283333329999,9249.71666666,9091.6,9173.383333329999,8988.08333333,8907.7,9038.633333329999,9112.3,9123.56666666,9040.633333329999,8788.08333333,9104.43333333,9063.56666666,8985.71666666,9260.6,9011.633333329999,9115.95,9028.08333333,9008.3,8893.8,9000.46666666,8829.71666666,9074.33333333,9158.43333333,8949.53333333,9002.9
1736199800000,9097.2,9030.5,9119.2,9129.21666666,8977.85,9096.61666666,9128.36666666,9265.45,9048.51666666,9160.533333329999,8974.21666666,8922.383333329999,9069.7,9162.883333329999,9094.95,9025.33333333,8794.31666666,9087.7,9042.18333333,8990.86666666,9242.283333329999,8995.15,9098.85,8995.66666666,8998.73333333,8908.4,9031.133333329999,8848.1,9117.533333329999,9166.383333329999,8964.86666666,8989.2
1736199805000,9085.91666666,9062.05,9125.0,9139.86666666,8984.81666666,9040.73333333,9157.31666666,9213.06666666,9066.96666666,9189.7,9026.98333333,8879.08333333,9094.06666666,9128.4,9023.66666666,9021.26666666,8777.5,9117.98333333,9014.03333333,9010.383333329999,9270.21666666,8999.36666666,9106.66666666,9025.16666666,8998.91666666,8911.15,9006.33333333,8813.51666666,9094.31666666,9149.05,8961.26666666,9001.73333333
1736199810000,9170.76666666,9036.18333333,9043.533333329999,9082.91666666,8847.51666666,9037.8,9039.0,9213.43333333,8971.58333333,9125.45,8935.35,8822.93333333,9031.58333333,9147.95,8996.383333329999,9013.35,8705.76666666,9017.83333333,8974.66666666,8914.23333333,9138.6,8977.2,9045.85,8946.15,8937.8,8899.883333329999,8940.95,8736.46666666,9010.51666666,9152.3,8967.28333333,8949.1
1736199815000,9068.35,8984.633333329999,9052.08333333,9123.93333333,8897.83333333,9020.68333333,9069.23333333,9188.33333333,9043.85,9112.46666666,8948.7,8803.61666666,9011.883333329999,9095.7,9004.25,9027.133333329999,8697.15,9123.51666666,8993.98333333,8984.133333329999,9197.41666666,8988.133333329999,9064.633333329999,8956.71666666,8959.2,8877.2,8944.85,8731.81666666,9005.98333333,9107.11666666,8927.53333333,8961.01666666
1736199820000,9127.383333329999,9014.91666666,9094.133333329999,9198.25,8896.65,9039.45,9110.633333329999,9176.5,9086.66666666,9183.3,8973.85,8803.98333333,9019.5,9130.633333329999,9105.76666666,9031.76666666,8712.76666666,9137.4,9018.85,9027.01666666,9258.86666666,8986.36666666,9089.383333329999,9029.46666666,8986.43333333,8925.56666666,9037.95,8748.01666666,8998.46666666,9123.533333329999,8953.28333333,8989.0
1736199825000,9232.883333329999,9076.71666666,9209.58333333,9211.73333333,8987.91666666,9092.43333333,9254.533333329999,9260.16666666,9109.75,9275.71666666,9082.41666666,8908.53333333,9122.28333333,9194.3,9159.15,9122.383333329999,8783.66666666,9206.73333333,9077.4,9053.45,9302.95,9092.76666666,9212.98333333,9073.05,9108.35,8965.1,9077.28333333,8821.133333329999,9101.58333333,9142.58333333,9016.33333333,9133.08333333
1736199830000,,9105.3,9211.45,,9042.35,9134.06666666,9160.58333333,9294.43333333,,,9030.68333333,8937.85,9139.58333333,9220.01666666,,,8844.4,,9099.35,,,,,9093.26666666,,9005.95,,,9157.75,9221.26666666,9041.98333333,9044.01666666
1736199835000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
