,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1708043865000,12107.5,12364.016666659998,12588.05,12494.41666666,12904.68333333,11612.8,12522.33333333,11606.45,,,,
1708043870000,11717.73333333,11660.5,11876.366666659998,11789.533333329999,12128.56666666,11713.866666659998,11788.883333329999,11727.15,,,,
1708043875000,11737.1,11795.66666666,12006.81666666,11903.68333333,12316.5,11899.383333329999,11913.65,11912.016666659998,,,,
1708043880000,11960.016666659998,11934.45,12143.23333333,12069.8,12458.08333333,12002.05,12071.93333333,12005.06666666,,,,
1708043885000,11939.65,12054.23333333,12246.1,12193.866666659998,12520.43333333,12037.866666659998,12178.65,12033.1,,,,
1708043890000,12058.25,12095.23333333,12312.73333333,12223.766666659998,12623.31666666,12069.783333329999,12221.16666666,12066.56666666,,,,
1708043895000,12086.616666659998,12115.6,12356.866666659998,12267.4,12841.43333333,11887.8,12238.83333333,11882.216666659999,,,,
1708043900000,12035.033333329999,11945.93333333,12160.56666666,12069.15,12529.133333329999,12061.8,12066.93333333,12051.56666666,,,,
1708043905000,12043.133333329999,12104.2,12335.0,12240.866666659998,12625.783333329999,11958.56666666,12234.033333329999,11950.31666666,,,,
1708043910000,12017.766666659998,12065.31666666,12282.016666659998,12157.83333333,12601.266666659998,12050.91666666,12111.41666666,12037.783333329999,,,,
1708043915000,12044.0,12117.43333333,12331.43333333,12228.783333329999,12651.266666659998,11968.9,12225.45,11953.466666659999,,,,
1708043920000,11961.016666659998,12021.93333333,12216.366666659998,12138.65,12531.56666666,12009.3,12146.366666659998,12003.366666659998,,,,
1708043925000,12014.616666659998,12067.68333333,12285.366666659998,12194.05,12595.616666659998,12014.466666659999,12191.766666659998,12009.41666666,,,,
1708043930000,11899.883333329999,12032.0,12219.366666659998,12198.766666659998,12566.016666659998,11686.75,12195.9,11698.43333333,,,,
1708043935000,11615.93333333,11676.83333333,11855.016666659998,11835.08333333,12064.43333333,11585.6,11876.766666659998,11589.85,,,,
1708043940000,11597.516666659998,11635.5,11850.2,11760.766666659998,12190.366666659998,,11793.33333333,,,,,
1708043945000,,,,,,,,,,,,
1708043990000,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,
1708043995000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1708044000000,0.8,1.033333333333,1.05,0.8,1.0,1.133333333333,1.083333333333,1.183333333333,0.916666666666,,,
1708044005000,142.9833333333,237.6,222.0333333333,235.7666666666,240.6833333333,234.6166666666,215.0,258.8333333333,198.4333333333,,,
1708044010000,539.85,621.9666666666,514.1333333333,553.25,554.25,521.7166666666,499.9833333333,643.0166666666,503.7833333333,,,
1708044015000,1159.1666666666,1256.1666666666,1282.8666666666,1289.6166666666,1376.8333333333,1295.4,1240.2166666666,1276.5166666666,1248.2833333333,,,
1708044020000,1353.45,1437.2,1471.2666666666,1475.0,1529.6666666666,1485.5333333332999,1423.1833333333,1451.75,1280.8,,,
1708044025000,2106.1333333333,1971.55,2019.0333333332999,2023.0166666666,2167.0,2039.4333333332997,1951.5666666666,1978.5333333332999,1982.9666666666,,,
1708044030000,2910.6666666665997,2714.4,2769.7,2778.1166666666,2974.2166666666,2791.7,2678.7,2732.0333333332997,2702.55,,,
1708044035000,3587.75,3474.58333333,3562.03333333,3568.45,3815.06666667,3586.75,3438.85,3503.65,3450.3,,,
1708044040000,4242.7,4154.98333333,4242.43333333,4264.53333333,4555.38333333,4297.63333333,4101.73333333,4191.16666667,4084.38333333,,,
1708044045000,4958.0,4857.43333333,4959.15,4983.96666667,5332.18333333,5025.08333333,4796.91666667,4905.2,4787.7,,,
1708044050000,5739.63333333,5530.38333333,5624.4,5661.83333333,6031.683333329999,5708.2,5428.53333333,5648.35,5456.58333333,,,
1708044055000,6356.96666667,6039.866666670001,6183.33333333,6197.683333329999,6641.983333329999,6248.2,5979.5,6099.6,6076.21666667,,,
1708044060000,7190.28333333,6703.983333329999,6864.183333329999,6880.21666666,7374.56666666,6933.65,6636.95,6770.06666666,6745.95,,,
1708044065000,7883.51666666,7305.31666666,7496.11666666,7503.08333333,8049.483333329999,7563.35,7250.25,7355.45,7386.21666666,,,
1708044070000,8261.55,7838.96666666,7941.36666666,8127.28333333,8528.26666666,8043.56666666,7801.86666666,7902.11666666,7803.61666666,,,
1708044075000,8438.0,7720.01666666,7906.06666666,7919.81666666,8492.56666666,7987.683333329999,7658.3,7799.01666666,7780.8,,,
1708044080000,9018.3,8279.26666666,8481.2,8498.98333333,9159.383333329999,8569.21666666,8199.98333333,8363.783333329999,8497.01666666,,,
1708044085000,9008.1,8442.5,8643.21666666,8660.0,9282.633333329999,8728.55,8356.36666666,8537.1,8501.23333333,,,
1708044090000,8996.61666666,8428.3,8630.51666666,8645.0,9272.883333329999,8722.96666666,8342.15,8512.45,8500.5,,,
1708044095000,9116.6,8396.61666666,8591.85,8609.51666666,9246.08333333,8696.43333333,8317.91666666,8480.633333329999,8490.23333333,,,
1708044100000,9186.16666666,8640.41666666,8617.68333333,8724.11666666,9265.23333333,8693.76666666,8335.33333333,8724.383333329999,8555.36666666,,,
1708044105000,9221.16666666,8640.81666666,8837.8,8856.5,9264.45,8927.43333333,8541.93333333,8720.75,8566.46666666,,,
1708044110000,9341.45,8819.31666666,9067.18333333,9060.48333333,9704.61666666,9132.08333333,8776.83333333,8839.31666666,8866.56666666,,,
1708044115000,9501.83333333,9038.48333333,9254.25,9272.48333333,9937.58333333,9345.883333329999,8946.783333329999,9123.45,9091.55,,,
1708044120000,9960.1,9377.73333333,9603.68333333,9621.11666666,10316.76666666,9699.73333333,9280.51666666,9465.85,9433.883333329999,,,
1708044125000,10046.41666666,9390.73333333,9619.86666666,9631.91666666,10328.75,9708.18333333,9291.283333329999,9476.76666666,9447.95,,,
1708044130000,10057.75,9210.46666666,9637.033333329999,9443.6,10343.383333329999,9702.383333329999,9183.23333333,9294.033333329999,9463.68333333,,,
1708044135000,10032.16666666,9413.46666666,9638.33333333,9658.98333333,10350.6,9735.283333329999,9304.86666666,9490.26666666,9470.36666666,,,
1708044140000,10012.9,9379.48333333,9603.45,9619.16666666,10312.71666666,9686.033333329999,9284.68333333,9461.36666666,9438.06666666,,,
1708044145000,10104.5,9678.51666666,9831.25,9933.0,10426.36666666,9874.05,9571.283333329999,9773.2,9528.93333333,,,
1708044150000,10057.31666666,9655.01666666,9894.81666666,9915.46666666,10620.46666666,9994.68333333,9566.283333329999,9855.1,9719.783333329999,,,
1708044155000,10251.633333329999,9860.8,10029.86666666,10097.43333333,10763.21666666,10156.383333329999,9690.33333333,10063.61666666,9769.283333329999,,,
1708044160000,10547.283333329999,9821.95,10219.81666666,10169.86666666,10964.73333333,10351.18333333,9870.46666666,10011.55,9945.48333333,,,
1708044165000,10603.6,9972.15,10185.133333329999,10230.35,11148.56666666,10300.36666666,9842.91666666,10075.26666666,10125.56666666,,,
1708044170000,10665.96666666,9779.71666666,10014.41666666,10033.9,10800.08333333,10113.633333329999,9680.01666666,9873.58333333,9950.883333329999,,,
1708044175000,10686.76666666,9803.783333329999,10039.533333329999,10060.3,10772.883333329999,10134.68333333,9702.55,9896.58333333,9863.65,,,
1708044180000,10165.783333329999,9514.96666666,9734.08333333,9740.55,10441.56666666,9824.66666666,9405.55,9811.26666666,9569.68333333,,,
1708044185000,9997.81666666,9584.66666666,9812.66666666,9836.23333333,10540.16666666,9919.18333333,9493.86666666,9772.61666666,9644.133333329999,,,
1708044190000,10197.533333329999,9775.7,10009.533333329999,10036.36666666,10753.75,10118.85,9683.98333333,9980.5,9840.11666666,,,
1708044195000,10164.86666666,9806.85,9982.5,10025.08333333,10714.45,10106.65,9642.61666666,9958.283333329999,9764.06666666,,,
1708044200000,10201.91666666,9810.133333329999,9947.883333329999,10028.633333329999,10692.68333333,10122.91666666,9622.033333329999,10004.0,9666.35,,,
1708044205000,10463.5,9837.18333333,10049.0,10049.93333333,10930.01666666,10256.81666666,9659.3,9943.43333333,9917.41666666,,,
1708044210000,10737.81666666,9851.26666666,10087.533333329999,10110.5,10850.68333333,10183.41666666,9754.96666666,9841.18333333,9919.0,,,
1708044215000,10546.283333329999,9655.31666666,9952.9,9927.45,10687.71666666,10021.383333329999,9622.633333329999,9640.45,9865.06666666,,,
1708044220000,10323.98333333,9519.5,9827.15,9814.46666666,10545.16666666,9891.18333333,9509.96666666,9545.95,9743.68333333,,,
1708044225000,10300.6,9617.633333329999,9895.31666666,9876.61666666,10637.8,9966.05,9570.25,9703.1,9626.51666666,,,
1708044230000,10134.93333333,9709.75,9941.73333333,9962.98333333,10672.71666666,10042.033333329999,9612.48333333,9914.26666666,9769.25,,,
1708044235000,10372.533333329999,9919.23333333,10060.08333333,10125.2,10809.06666666,10207.71666666,9726.98333333,10102.6,9800.383333329999,,,
1708044240000,10571.21666666,9891.83333333,10123.73333333,10174.61666666,10893.68333333,10234.98333333,9807.2,9782.65,9953.533333329999,,,
1708044245000,10667.76666666,9894.133333329999,10062.81666666,10116.75,10796.8,10198.71666666,9712.45,9985.45,9811.31666666,,,
1708044250000,10887.883333329999,10073.15,10238.5,10310.2,11002.9,10378.08333333,9897.73333333,10164.75,9983.783333329999,,,
1708044255000,10828.383333329999,10106.93333333,10342.16666666,10366.633333329999,11100.65,10447.25,10001.283333329999,10219.01666666,10155.01666666,,,
1708044260000,11258.68333333,10304.95,10653.85,10622.33333333,11419.75,10693.9,10297.033333329999,10318.48333333,10508.73333333,,,
1708044265000,10963.8,10065.6,10405.56666666,10369.46666666,11174.633333329999,10463.25,10052.2,10143.61666666,10317.81666666,,,
1708044270000,10688.51666666,10001.96666666,10239.4,10258.01666666,10986.08333333,10353.533333329999,9897.9,10100.633333329999,10051.133333329999,,,
1708044275000,10707.51666666,10044.05,10266.58333333,10288.66666666,11044.533333329999,10387.5,9938.48333333,10139.633333329999,10105.05,,,
1708044280000,10665.283333329999,10202.48333333,10227.86666666,10466.15,10984.35,10390.43333333,10060.6,10271.21666666,10045.73333333,,,
1708044285000,10682.383333329999,9991.36666666,10231.35,10251.283333329999,10985.68333333,10332.05,9890.91666666,10087.26666666,10231.48333333,,,
1708044290000,10693.31666666,10064.11666666,10258.26666666,10286.93333333,11015.41666666,10361.68333333,9915.36666666,10115.68333333,10077.96666666,,,
1708044295000,10483.18333333,9789.66666666,10039.91666666,10066.033333329999,10784.05,10136.96666666,9706.46666666,9885.61666666,9924.633333329999,,,
1708044300000,10619.26666666,10086.83333333,10253.6,10297.93333333,10993.0,10395.633333329999,9896.633333329999,10246.75,9974.83333333,,,
1708044305000,10475.01666666,9700.75,10000.633333329999,9987.4,10751.633333329999,10062.9,9686.76666666,9706.133333329999,9866.83333333,,,
1708044310000,10457.533333329999,9654.55,9955.05,9923.45,10687.0,10017.73333333,9621.033333329999,9634.86666666,9858.26666666,,,
1708044315000,10419.65,9522.46666666,9815.06666666,9807.18333333,10551.65,9886.01666666,9493.7,9537.5,9693.133333329999,,,
1708044320000,10095.7,9442.9,9660.1,9678.76666666,10384.96666666,9761.48333333,9336.23333333,9523.11666666,9566.533333329999,,,
1708044325000,10057.8,9385.783333329999,9607.65,9627.56666666,10318.76666666,9710.08333333,9284.55,9467.73333333,9427.23333333,,,
1708044330000,10032.43333333,9415.98333333,9653.06666666,9671.6,10353.15,9740.383333329999,9334.66666666,9504.06666666,9487.18333333,,,
1708044335000,10012.36666666,9586.75,9832.93333333,9850.01666666,10445.08333333,9909.86666666,9491.11666666,9674.41666666,9442.31666666,,,
1708044340000,9998.83333333,9417.133333329999,9807.533333329999,9611.61666666,10541.45,9848.6,9304.0,9592.35,9642.15,,,
1708044345000,10186.86666666,9544.06666666,9711.11666666,9764.9,10429.96666666,9845.46666666,9380.56666666,9724.48333333,9460.96666666,,,
1708044350000,10410.35,9570.1,9763.68333333,9821.383333329999,10487.533333329999,9907.51666666,9438.133333329999,9682.58333333,9509.533333329999,,,
1708044355000,10611.31666666,9821.283333329999,10087.18333333,10093.06666666,10829.76666666,10185.58333333,9740.0,9814.6,9844.43333333,,,
1708044360000,10313.58333333,9532.8,9845.36666666,9824.18333333,10575.533333329999,9900.883333329999,9522.4,9556.18333333,9759.8,,,
1708044365000,10403.45,9730.633333329999,9972.1,9986.3,10696.633333329999,10067.0,9637.11666666,9831.133333329999,9823.1,,,
1708044370000,9825.2,9465.383333329999,9694.58333333,9713.58333333,10407.56666666,9788.58333333,9375.18333333,9637.01666666,9524.0,,,
1708044375000,10118.85,9749.06666666,9913.61666666,9944.98333333,10644.9,10011.36666666,9582.0,9929.883333329999,9737.883333329999,,,
1708044380000,9982.68333333,9581.15,9808.11666666,9822.58333333,10532.31666666,9903.71666666,9479.06666666,9665.83333333,9624.633333329999,,,
1708044385000,10047.98333333,9637.71666666,9787.11666666,9837.16666666,10502.5,9914.2,9460.21666666,9813.1,9575.46666666,,,
1708044390000,,,,,,,,,,,,
1708044435000,,,0.0,,,,,,,,,
1708044440000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1708044445000,0.0,0.0,1.916666666666,0.0,2.016666666666,0.0,0.0,0.0,0.0,1.916666666666,,
1708044450000,2.116666666666,2.216666666666,126.3166666666,1.916666666666,118.2166666666,2.216666666666,2.15,1.7,2.083333333333,118.9,,
1708044455000,2.116666666666,126.2333333333,525.8333333333,128.7666666666,524.6666666666,134.4666666666,127.0833333333,124.2,125.8833333333,482.5333333333,,
1708044460000,588.9833333333,528.5666666666,1126.9333333333,576.1166666666,1043.4666666666,602.9,571.35,578.2,582.8333333333,1053.0333333333,,
1708044465000,893.3333333333,1132.4666666666,1545.7166666666,1146.0333333333,1582.7833333333,1187.2333333333,1131.3666666666,1109.3333333333,1116.6166666666,1431.1166666666,,
1708044470000,1519.7833333333,1551.0833333333,2217.65,1730.9333333333,2056.25,1721.6666666666,1716.05,1704.05,1715.65,2072.55,,
1708044475000,2206.7833333333,2226.55,2874.5166666666,2260.85,2663.55,2337.1666666666,2223.4166666666,2184.8666666666,2199.7166666666,2678.15,,
1708044480000,2852.0666666666,2893.7166666666,3582.91666667,2925.45,3308.4833333333,3019.2166666666,2878.25,2825.9,2846.6,3339.08333333,,
1708044485000,3550.2,3589.1,4274.63333333,3638.81666667,4113.75,3762.7,3585.5,3516.16666667,3538.2,3987.95,,
1708044490000,4236.81666667,4290.08333333,5035.88333333,4341.95,4691.35,4494.55,4353.43333333,4401.6,4313.25,4696.86666667,,
1708044495000,4920.0,5053.3,5935.63333333,5149.05,5491.7,5328.93333333,5085.73333333,5014.85,5042.55,5530.78333333,,
1708044500000,5873.88333333,5963.81666667,6755.6,6039.7,6244.61666667,6250.95,5948.45,5838.2,5869.25,6300.1,,
1708044505000,6456.13333333,6780.66666666,7542.93333333,6863.11666666,7026.33333333,7102.1,6769.63333333,6643.63333333,6680.01666666,7015.7,,
1708044510000,7544.3,7557.3,8135.05,7722.86666666,7528.5,7994.38333333,7617.46666666,7499.05,7528.23333333,7567.93333333,,
1708044515000,8104.78333333,8158.3,8378.8,8287.33333333,7733.33333333,8567.95,8162.6,8042.9,8085.78333333,7775.6,,
1708044520000,8307.25,8396.26666666,8712.18333333,8508.75,8087.76666666,8801.45,8395.35,8273.1,8308.46666666,8081.0,,
1708044525000,8898.03333333,8724.78333333,9034.78333333,8889.38333333,8206.91666666,9204.2,8774.6,8614.56666666,8653.55,8440.61666666,,
1708044530000,8962.95,9080.5,9350.01666666,9029.25,8636.11666666,9402.13333333,8896.45,8703.58333333,8758.33333333,8715.11666666,,
1708044535000,9017.01666666,9382.91666666,9692.26666666,9491.28333333,9021.36666666,9823.91666666,9367.65,9192.83333333,9239.01666666,8994.66666666,,
1708044540000,9703.13333333,9690.7,9818.68333333,9921.91666666,9077.66666666,10262.33333333,9784.98333333,9642.03333333,9675.36666666,9156.58333333,,
1708044545000,9718.73333333,9860.41666666,10039.93333333,9974.96666666,9116.2,10323.91666666,9841.93333333,9663.36666666,9711.36666666,9360.86666666,,
1708044550000,9758.83333333,10077.03333333,10334.86666666,10200.08333333,9514.3,10552.68333333,9989.61666666,9699.7,9844.11666666,9628.61666666,,
1708044555000,10298.68333333,10372.63333333,10213.01666666,10465.73333333,9431.03333333,10828.21666666,10314.51666666,10101.31666666,10156.43333333,9526.21666666,,
1708044560000,10137.43333333,10241.46666666,10533.85,10365.56666666,9733.56666666,10717.8,10228.83333333,10039.86666666,10103.03333333,9823.26666666,,
1708044565000,10430.13333333,10572.51666666,10607.9,10702.41666666,9827.1,11072.13333333,10552.45,10359.43333333,10417.26666666,9882.31666666,,
1708044570000,10548.28333333,10638.6,10809.6,10793.85,10007.21666666,11171.4,10653.93333333,10480.96666666,10552.51666666,10063.75,,
1708044575000,10808.56666666,10826.38333333,10866.01666666,10989.13333333,10014.68333333,11376.13333333,10834.45,10617.8,10677.15,10162.78333333,,
1708044580000,10678.88333333,10903.16666666,10894.2,11000.81666666,10031.06666666,11363.46666666,10840.71666666,10591.9,10647.61666666,10201.1,,
1708044585000,10505.9,10952.2,11194.08333333,11029.01666666,10403.63333333,11402.86666666,10867.7,10665.98333333,10731.73333333,10387.91666666,,
1708044590000,11183.0,11216.03333333,11050.55,11424.5,10213.31666666,11837.1,11273.76666666,11097.0,11147.6,10304.41666666,,
1708044595000,11174.33333333,11098.78333333,10939.55,11232.13333333,10040.76666666,11619.93333333,11071.56666666,10870.88333333,10938.41666666,10249.18333333,,
1708044600000,10482.41666666,11007.95,11144.7,11035.01666666,10303.16666666,11426.65,10888.38333333,10650.85,10723.56666666,10398.33333333,,
1708044605000,11042.05,11185.81666666,10962.26666666,11323.21666666,10127.08333333,11713.93333333,11165.16666666,10961.36666666,11032.45,10227.48333333,,
1708044610000,11031.48333333,11004.28333333,10874.26666666,11137.05,10110.3,11524.78333333,10983.98333333,10754.78333333,10837.46666666,10116.61666666,,
1708044615000,10823.83333333,10892.18333333,11049.91666666,11111.98333333,10213.66666666,11503.23333333,10964.71666666,10822.1,10880.91666666,10306.01666666,,
1708044620000,10685.13333333,11092.36666666,11195.21666666,11227.25,10394.83333333,11619.2,11072.61666666,10871.73333333,10923.58333333,10404.95,,
1708044625000,11368.2,11206.9,11037.53333333,11424.1,10123.65,11818.71666666,11267.53333333,11061.88333333,11120.71666666,10320.85,,
1708044630000,10806.83333333,11097.48333333,10847.3,11136.21666666,9997.3,11514.38333333,10972.48333333,10729.71666666,10783.21666666,10140.78333333,,
1708044635000,10697.63333333,10909.66666666,11125.75,10990.3,10283.41666666,11358.38333333,10851.7,10640.23333333,10696.75,10393.2,,
1708044640000,10776.76666666,11181.48333333,11253.01666666,11304.75,10397.06666666,11708.73333333,11149.53333333,10945.76666666,11015.93333333,10491.71666666,,
1708044645000,11370.46666666,11289.68333333,10864.33333333,11430.51666666,9973.26666666,11829.38333333,11276.5,11068.15,11132.06666666,10176.5,,
1708044650000,10655.4,10909.5,10875.01666666,10975.01666666,10049.65,11348.58333333,10814.5,10594.81666666,10651.98333333,10143.26666666,,
1708044655000,10618.1,10905.95,11213.66666666,11043.68333333,10362.31666666,11425.05,10895.71666666,10732.01666666,10782.85,10415.65,,
1708044660000,11338.35,11243.23333333,10728.63333333,11392.8,10083.16666666,11786.25,11235.21666666,11029.43333333,11089.11666666,10001.5,,
1708044665000,10631.46666666,10771.71666666,11019.66666666,10914.4,10188.53333333,11357.08333333,10763.25,10773.88333333,10722.16666666,10264.25,,
1708044670000,10909.88333333,11056.08333333,11101.08333333,11195.5,10214.55,11578.73333333,11039.01666666,10841.2,10898.08333333,10351.98333333,,
1708044675000,10951.93333333,11152.01666666,10939.31666666,11230.9,10105.85,11612.76666666,11068.48333333,10808.78333333,10867.81666666,10202.95,,
1708044680000,11051.88333333,10980.2,10591.71666666,11108.61666666,9772.21666666,11491.43333333,10962.55,10752.13333333,10816.08333333,9878.73333333,,
1708044685000,10442.1,10634.41666666,11126.71666666,10736.58333333,10285.01666666,11116.0,10597.66666666,10430.91666666,10484.8,10384.96666666,,
1708044690000,11017.06666666,11159.13333333,11050.06666666,11297.56666666,10211.03333333,11687.41666666,11141.93333333,10935.51666666,10995.56666666,10312.36666666,,
1708044695000,10950.98333333,11093.98333333,11000.78333333,11224.0,10164.85,11624.56666666,11070.6,10867.58333333,10926.5,10256.18333333,,
1708044700000,10903.31666666,11038.53333333,10939.46666666,11173.88333333,10114.88333333,11560.88333333,11020.05,10817.66666666,10875.75,10201.66666666,,
1708044705000,10833.0,10980.11666666,11008.23333333,11116.21666666,10319.55,11497.85,10957.78333333,10760.76666666,10812.78333333,10266.91666666,,
1708044710000,10887.15,11043.21666666,11014.2,11188.81666666,10239.13333333,11570.41666666,11028.9,11010.26666666,11005.43333333,10268.43333333,,
1708044715000,11016.7,11051.88333333,10877.28333333,11253.88333333,10051.78333333,11639.63333333,11099.61666666,10913.1,10970.93333333,10182.56666666,,
1708044720000,10763.86666666,10924.43333333,10981.65,11047.33333333,10196.98333333,11430.51666666,10897.18333333,10695.98333333,10753.61666666,10240.0,,
1708044725000,10856.73333333,11011.95,11146.81666666,11382.81666666,10375.4,11711.75,11226.35,10814.2,10970.6,10373.63333333,,
1708044730000,11189.06666666,11178.33333333,10920.1,11411.61666666,10074.65,11809.78333333,11244.88333333,11115.43333333,11163.53333333,10213.38333333,,
1708044735000,10801.23333333,10969.25,11035.95,11071.28333333,10202.53333333,11452.08333333,10927.31666666,10724.43333333,10774.2,10289.95,,
1708044740000,10715.38333333,11070.83333333,11082.76666666,11216.73333333,10244.33333333,11606.71666666,11055.05,10863.08333333,10915.11666666,10348.03333333,,
1708044745000,11003.81666666,11135.58333333,11322.11666666,11263.68333333,10539.16666666,11659.88333333,11107.9,10871.13333333,10937.63333333,10510.98333333,,
1708044750000,11332.26666666,11360.18333333,11467.28333333,11597.83333333,10597.63333333,11990.9,11435.31666666,11264.55,11326.46666666,10676.95,,
1708044755000,11360.13333333,11506.0,11230.55,11650.81666666,10386.25,12053.2,11489.71666666,11265.0,11336.85,10472.05,,
1708044760000,11344.88333333,11268.48333333,11109.71666666,11410.13333333,10307.43333333,11812.83333333,11251.13333333,11045.91666666,11108.0,10327.01666666,,
1708044765000,11043.0,11115.0,11467.58333333,11328.05,10446.91666666,11720.9,11173.91666666,11028.8,11080.13333333,10690.91666666,,
1708044770000,11362.58333333,11502.36666666,11198.31666666,11646.6,10380.95,12049.48333333,11486.58333333,11103.45,11216.46666666,10445.16666666,,
1708044775000,11118.53333333,11236.78333333,11122.55,11309.8,10357.45,11711.18333333,11153.33333333,11009.43333333,10955.43333333,10339.71666666,,
1708044780000,11089.36666666,11148.01666666,11505.3,11387.73333333,10413.81666666,11782.91666666,11231.3,11039.16666666,11091.73333333,10730.83333333,,
1708044785000,11394.86666666,11554.86666666,11238.13333333,11453.38333333,10311.3,11835.1,11291.05,11081.66666666,11141.56666666,10505.4,,
1708044790000,10752.61666666,11284.26666666,11378.63333333,11329.2,10523.05,11718.5,11184.283333329999,10902.96666666,10971.31666666,10584.6,,
1708044795000,11263.51666666,11403.0,11458.55,11572.93333333,10612.21666666,11973.03333333,11405.28333333,11199.63333333,11265.21666666,10627.68333333,,
1708044800000,11580.43333333,11464.86666666,11090.65,11640.766666659998,10211.23333333,12063.56666666,11488.28333333,11280.8,11337.11666666,10358.6,,
1708044805000,10938.36666666,11135.3,10638.08333333,11227.783333329999,9797.533333329999,11607.1,11070.98333333,11039.55,10960.15,9934.73333333,,
1708044810000,10439.33333333,10673.48333333,10820.71666666,10768.16666666,10058.283333329999,11155.4,10628.5,10442.58333333,10503.75,10045.65,,
1708044815000,10806.98333333,10810.95,11013.41666666,11048.66666666,10179.383333329999,11434.73333333,10891.4,10743.16666666,10795.43333333,10264.2,,
1708044820000,10901.383333329999,11048.95,10934.7,11186.95,10061.48333333,11566.366666659998,11037.8,10832.633333329999,10888.11666666,10227.95,,
1708044825000,10682.11666666,11004.43333333,10910.1,11064.383333329999,10083.98333333,11445.41666666,10913.65,10670.26666666,10721.36666666,10172.83333333,,
1708044830000,10797.36666666,10954.95,11056.45,11079.95,10124.3,11467.2,10934.9,10724.33333333,10793.55,10305.133333329999,,
1708044835000,10926.56666666,11093.11666666,10888.2,11232.7,9983.93333333,11614.016666659998,11078.98333333,10760.133333329999,10930.25,10183.81666666,,
1708044840000,10602.93333333,10938.51666666,10938.66666666,10974.3,10099.36666666,11352.93333333,10823.15,10655.76666666,10715.01666666,10186.98333333,,
1708044845000,10813.71666666,10959.45,10765.81666666,11098.533333329999,10150.75,11497.16666666,10949.8,10750.71666666,10812.73333333,10075.81666666,,
1708044850000,10869.65,10813.98333333,10869.46666666,11163.68333333,10083.65,11544.68333333,11011.43333333,10815.91666666,10873.98333333,10107.533333329999,,
1708044855000,10858.73333333,10885.86666666,10812.01666666,11084.65,9968.71666666,11473.56666666,10936.23333333,10776.883333329999,10838.83333333,10137.96666666,,
1708044860000,10695.3,10880.61666666,10851.61666666,10988.23333333,10252.65,11345.18333333,10824.66666666,10621.18333333,10684.08333333,10120.4,,
1708044865000,10746.93333333,10888.15,10974.86666666,11273.71666666,10147.11666666,11658.3,11112.76666666,10744.0,10933.95,10230.51666666,,
1708044870000,10965.46666666,10993.91666666,10792.05,11166.66666666,9915.06666666,11545.85,11002.21666666,10808.15,10826.45,10121.0,,
1708044875000,10499.21666666,10877.2,10979.86666666,10905.75,10156.31666666,11279.0,10761.75,10585.81666666,10634.41666666,10175.31666666,,
1708044880000,10890.98333333,10973.283333329999,11253.01666666,11182.23333333,10400.633333329999,11574.266666659998,11023.4,10866.25,10925.7,10489.283333329999,,
1708044885000,11244.93333333,11298.35,11053.18333333,11428.95,10215.0,11825.883333329999,11284.98333333,11063.48333333,11128.4,10296.51666666,,
1708044890000,10705.9,11091.16666666,11340.43333333,11229.01666666,10554.283333329999,11616.35,11074.0,10871.41666666,10929.81666666,10542.25,,
1708044895000,11332.98333333,11361.95,11256.75,11605.41666666,10403.21666666,12006.23333333,11441.2,11239.68333333,11301.95,10498.883333329999,,
1708044900000,11261.26666666,,,,,11831.06666666,11289.98333333,,,,,
1708044905000,,,,,,,,,,,,
1708044945000,,0.0,0.0,,,,0.0,,,0.0,,
1708044950000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1708044955000,0.0,11.433333333333,11.916666666666,0.0,0.0,0.0,0.866666666666,0.0,0.75,13.266666666666,11.366666666666,
1708044960000,0.583333333333,91.6,85.1,0.816666666666,0.783333333333,11.383333333333,93.35,0.666666666666,80.0166666666,92.5666666666,82.0333333333,
1708044965000,71.3166666666,400.1166666666,377.7666666666,88.1333333333,86.4666666666,83.2,414.4166666666,85.2333333333,342.3,407.6833333333,363.2,
1708044970000,383.2333333333,753.1833333333,703.9833333333,382.85,375.0666666666,359.4,779.05,365.4333333333,655.2666666666,754.1,680.0666666666,
1708044975000,643.0666666666,1223.3333333333,1281.0666666666,729.3833333333,724.8333333333,685.75,1256.2166666666,706.2333333333,1111.6666666666,1378.0833333333,1266.0666666666,
1708044980000,1196.85,1831.95,1685.4166666666,1214.6333333333,1231.9833333333,1132.3666666666,1896.8333333333,1197.85,1682.2666666666,1811.4,1688.05,
