,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1737574585000,11498.15,11469.05,12023.03333333,11881.38333333,11585.03333333,12581.56666666,11513.05,12110.38333333,11634.03333333,11489.28333333,11587.76666666,11529.3,11304.45,11545.71666666,10100.98333333,11832.55,,,,,,,,,,
1737574590000,13065.76666666,13066.78333333,13613.23333333,13543.9,13160.28333333,14221.93333333,13078.6,13711.36666666,13252.9,13051.55,13077.41666666,13016.43333333,12808.91666666,13151.71666666,11775.9,13287.23333333,,,,,,,,,,
1737574595000,14872.0,14781.28333333,15482.81666666,15330.23333333,14976.03333333,15944.8,14886.08333333,15592.16666666,15045.35,14853.0,14976.66666666,14811.85,14517.43333333,14913.96666666,13427.36666666,15156.63333333,,,,,,,,,,
1737574600000,16386.38333333,16486.5,17041.0,16948.25,16732.81666666,17487.15,16630.55,17166.33333333,16576.96666666,16494.48333333,16659.5,16420.51666666,16162.01666666,16444.7,15172.98333333,16980.63333333,,,,,,,,,,
1737574605000,18148.16666666,18218.766666659998,18496.25,18636.83333333,18277.266666659998,18245.483333329998,18164.61666666,18631.66666666,18315.566666659997,18126.733333329998,18280.233333329998,18191.4,17903.85,18101.58333333,16794.316666659997,18197.66666666,,,,,,,,,,
1737574610000,18868.766666659998,18807.85,19149.91666666,19002.733333329998,18911.1,19301.55,18822.96666666,19289.45,18795.45,18743.91666666,18902.016666659998,18711.55,18406.066666659997,18434.35,18560.38333333,18955.233333329998,,,,,,,,,,
1737574615000,19553.13333333,19521.95,19676.05,19799.33333333,19697.2,19346.46666666,19583.35,19816.68333333,19568.3,19552.28333333,19712.016666659998,19626.91666666,19319.0,19225.816666659997,18850.05,19529.43333333,,,,,,,,,,
1737574620000,19965.66666666,19978.18333333,19848.266666659998,20141.68333333,19870.233333329998,19558.25,19750.733333329998,20019.63333333,19760.33333333,19709.68333333,19874.266666659998,20006.05,19653.88333333,19595.45,19626.15,19610.016666659998,,,,,,,,,,
1737574625000,20053.18333333,20181.85,19860.16666666,20248.18333333,19955.53333333,19771.983333329998,19836.46666666,20006.0,19808.15,19784.75,19956.93333333,20100.21666666,19781.36666666,19666.266666659998,19958.63333333,20070.3,,,,,,,,,,
1737574630000,20339.2,20518.68333333,20345.61666666,20629.08333333,20313.28333333,20203.93333333,20146.53333333,20493.816666659997,20238.43333333,20157.36666666,20320.03333333,20311.566666659997,20018.816666659997,20065.66666666,20082.95,20134.85,,,,,,,,,,
1737574635000,20475.13333333,20589.233333329998,20262.65,20471.516666659998,20612.0,20031.63333333,20488.78333333,20411.88333333,20192.96666666,20446.0,20613.95,20576.85,20291.15,19832.95,20439.9,20309.7,,,,,,,,,,
1737574640000,20564.4,20490.75,20588.1,20765.766666659998,20701.85,20319.8,20462.05,20736.5,20385.0,20506.95,20692.71666666,20507.21666666,20149.36666666,20206.766666659998,20309.066666659997,20340.18333333,,,,,,,,,,
1737574645000,20592.5,20805.55,20618.5,21025.33333333,20795.68333333,20416.483333329998,20664.55,20781.21666666,20558.03333333,20622.08333333,20792.016666659998,20603.8,20329.03333333,20403.36666666,20585.68333333,20446.233333329998,,,,,,,,,,
1737574650000,20843.63333333,20781.93333333,20536.13333333,21009.3,21047.88333333,20262.93333333,20924.733333329998,20686.566666659997,20648.33333333,20862.03333333,21126.36666666,20893.36666666,20566.1,20263.08333333,20849.96666666,20823.36666666,,,,,,,,,,
1737574655000,20536.61666666,20732.88333333,20420.93333333,20860.55,20679.4,20287.21666666,20556.2,20583.68333333,20418.05,20517.233333329998,20703.9,20661.28333333,20344.03333333,20262.83333333,20809.566666659997,20405.7,,,,,,,,,,
1737574660000,20750.4,20806.96666666,20643.35,21063.0,20688.63333333,20416.816666659997,20568.88333333,20794.33333333,20612.16666666,20629.8,20748.95,20829.15,20497.68333333,20466.066666659997,20691.28333333,20310.65,,,,,,,,,,
1737574665000,20839.2,20719.05,20550.516666659998,21087.66666666,20993.45,20189.18333333,20860.65,20702.38333333,20606.066666659997,20819.11666666,21004.93333333,20836.13333333,20456.25,20464.58333333,20878.86666666,20815.83333333,,,,,,,,,,
1737574670000,20544.71666666,20869.5,20313.75,21035.75,20706.516666659998,20141.36666666,20555.2,20459.43333333,20405.75,20547.88333333,20727.566666659997,20761.55,20454.3,20462.516666659998,20824.11666666,20296.15,,,,,,,,,,
1737574675000,20574.28333333,20666.266666659998,20415.66666666,20819.11666666,20700.88333333,20051.3,20573.36666666,20565.8,20290.03333333,20533.65,20696.71666666,20533.68333333,20274.46666666,20226.066666659997,20835.61666666,20427.33333333,,,,,,,,,,
1737574680000,20503.13333333,20725.46666666,20315.83333333,20735.983333329998,20642.316666659997,20286.61666666,20522.68333333,20460.5,20245.13333333,20482.28333333,20650.766666659998,20558.86666666,20268.1,20096.83333333,20648.18333333,20512.91666666,,,,,,,,,,
1737574685000,20802.85,20783.88333333,20531.08333333,20953.88333333,20947.4,20070.36666666,20824.21666666,20680.18333333,20499.4,20795.03333333,20958.33333333,20801.16666666,20428.13333333,20348.25,20574.483333329998,20401.85,,,,,,,,,,
1737574690000,20560.46666666,20587.93333333,20270.5,20692.55,20702.68333333,19978.86666666,20579.15,20432.38333333,20264.9,20538.766666659998,20710.516666659998,20500.95,20175.16666666,20116.91666666,20777.86666666,20343.35,,,,,,,,,,
1737574695000,20259.43333333,20601.2,20349.78333333,20762.483333329998,20583.33333333,20179.983333329998,20492.35,20491.7,20095.36666666,20454.516666659998,20605.88333333,20299.36666666,19978.91666666,20163.21666666,20530.28333333,20345.38333333,,,,,,,,,,
1737574700000,20425.71666666,20739.71666666,20132.35,20745.483333329998,20575.016666659998,19910.016666659998,20431.91666666,20255.68333333,20229.1,20443.7,20599.66666666,20581.233333329998,20287.05,20101.21666666,20590.05,20077.25,,,,,,,,,,
1737574705000,20370.88333333,20243.33333333,20176.3,20484.2,20457.9,19923.83333333,20349.05,20313.41666666,20040.65,20307.68333333,20476.2,20374.266666659998,19898.7,19886.266666659998,20563.86666666,20291.483333329998,,,,,,,,,,
1737574710000,20056.816666659997,20475.55,20409.45,20447.4,20144.016666659998,20028.36666666,20015.11666666,20569.233333329998,19936.016666659998,19997.516666659998,20155.11666666,20181.88333333,19869.96666666,20011.43333333,20309.8,20106.91666666,,,,,,,,,,
1737574715000,20295.4,20573.483333329998,20306.18333333,20568.88333333,20584.15,19842.2,20552.2,20448.9,20067.35,20363.316666659997,20669.93333333,20364.483333329998,20090.11666666,19929.78333333,20282.75,20459.96666666,,,,,,,,,,
1737574720000,20405.65,20474.13333333,20167.41666666,20579.33333333,20520.8,20045.566666659997,20396.983333329998,20316.46666666,20133.733333329998,20354.816666659997,20551.3,20389.13333333,20016.4,19973.46666666,20413.21666666,20184.766666659998,,,,,,,,,,
1737574725000,20422.46666666,20686.43333333,20343.066666659997,20698.7,20553.816666659997,20319.25,20441.3,20489.58333333,20222.03333333,20399.6,20581.16666666,20471.516666659998,20155.016666659998,20098.33333333,20420.066666659997,20238.95,,,,,,,,,,
1737574730000,20509.28333333,20435.2,20328.78333333,20713.95,20780.28333333,20052.9,20672.78333333,20565.08333333,20324.516666659998,20592.33333333,20773.2,20546.28333333,20218.08333333,20083.25,20455.78333333,20627.78333333,,,,,,,,,,
1737574735000,20439.96666666,20764.53333333,20303.83333333,20890.28333333,20591.93333333,20443.78333333,20434.88333333,20456.33333333,20386.36666666,20442.11666666,20619.45,20616.733333329998,20186.46666666,20324.4,20561.53333333,20282.066666659997,,,,,,,,,,
1737574740000,20713.3,20601.3,20644.4,21011.266666659998,20878.016666659998,20353.233333329998,20750.93333333,20801.6,20608.5,20707.78333333,20883.66666666,20719.18333333,20307.983333329998,20434.95,20704.13333333,20442.86666666,,,,,,,,,,
1737574745000,20678.85,20635.25,20666.21666666,20951.83333333,20833.95,20335.41666666,20711.266666659998,20816.266666659998,20554.28333333,20657.16666666,20838.13333333,20693.78333333,20398.0,20339.983333329998,20816.25,20603.566666659997,,,,,,,,,,
1737574750000,20742.13333333,20851.316666659997,20525.45,21060.93333333,20882.75,20386.08333333,20759.45,20664.266666659998,20531.13333333,20720.016666659998,20888.566666659997,20767.05,20437.95,20372.35,20775.28333333,20731.21666666,,,,,,,,,,
1737574755000,20939.516666659998,21083.016666659998,20500.28333333,21208.9,20911.33333333,20515.78333333,20711.83333333,20661.25,20756.266666659998,20745.85,20917.483333329998,21052.15,20718.88333333,20595.6,20884.58333333,20709.016666659998,,,,,,,,,,
1737574760000,20880.21666666,21015.33333333,20622.766666659998,21167.86666666,21027.733333329998,20545.78333333,20899.4,20786.43333333,20715.75,20855.93333333,21032.21666666,20928.66666666,20604.13333333,20550.83333333,21027.28333333,20768.983333329998,,,,,,,,,,
1737574765000,20957.68333333,21057.75,20720.78333333,21212.3,21091.96666666,20514.68333333,20962.05,20877.55,20762.03333333,20920.46666666,21096.03333333,20995.15,20756.61666666,20604.33333333,20999.316666659997,20751.3,,,,,,,,,,
1737574770000,21028.83333333,21044.35,20549.65,21264.95,21164.733333329998,20658.15,21047.16666666,20693.566666659997,20778.63333333,21004.016666659998,21180.68333333,20970.983333329998,20628.816666659997,20618.96666666,20921.766666659998,20672.15,,,,,,,,,,
1737574775000,21407.96666666,21304.96666666,21190.766666659998,21693.8,21400.16666666,21046.2,21207.96666666,21337.9,21289.066666659997,21264.95,21300.766666659998,21344.28333333,20967.55,21105.25,21098.96666666,21075.68333333,,,,,,,,,,
1737574780000,21403.85,21381.75,21120.43333333,21501.483333329998,21532.96666666,20755.816666659997,21438.066666659997,21274.43333333,21034.95,21348.483333329998,21531.46666666,21189.6,20895.066666659997,20876.61666666,21494.93333333,21476.33333333,,,,,,,,,,
1737574785000,21061.21666666,21308.66666666,20883.9,21334.88333333,21203.266666659998,20536.91666666,21078.38333333,21035.516666659998,20921.7,21037.33333333,21187.5,21157.66666666,20869.96666666,20713.95,21319.33333333,20925.93333333,,,,,,,,,,
1737574790000,20937.0,,,21042.91666666,,,,,,20807.16666666,20971.86666666,20983.78333333,,,21222.08333333,,,,,,,,,,,
1737574795000,,,,,,,,,,,,,,,,,,,,,,,,,,
1737574810000,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,
1737574815000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737574820000,787.15,788.45,779.1833333333,661.7333333333,1214.55,788.4333333333,633.7333333333,892.5666666666,592.3333333333,0.0,0.0,0.0,0.0,1264.2166666666,0.0,543.0166666666,0.0,1304.5333333333,621.9833333333,613.0333333333,0.0,0.0,965.95,664.95,0.0,589.3
1737574825000,1814.9666666666,1647.05,1629.3333333333,1438.8333333333,2230.4333333333,1648.8833333333,1330.5,1779.35,1408.8666666666,1261.5,1176.5333333333,1167.4166666666,1142.25,2216.1666666666,1269.7,1419.2333333333,1324.7333333333,2251.6833333333,1440.2166666666,1352.8833333333,1275.5833333333,1256.55,1899.1666666666,1444.0166666666,785.85,1281.9333333333
1737574830000,2919.3666666666,2688.0666666666,2659.3,2466.9666666666,3292.75,2692.15,2277.6,2778.1666666666,2407.9333333333,2220.3666666666,2229.3333333333,2197.4666666666,2065.4,3271.2666666666,2287.7,2407.6833333333,2331.7,3322.1166666666,2472.7666666666,2203.5833333333,2248.1166666666,2242.1833333333,2862.5,2479.1833333333,1643.55,2192.5333333333
1737574835000,3971.16666667,3817.16666667,3772.76666667,3598.03333333,4448.88333333,3821.41666667,3321.1833333333,3920.4,3486.2,3276.95,3280.9166666666,3247.0,3023.6166666666,4351.78333333,3368.6,3466.56666667,3444.98333333,4418.65,3590.01666667,3213.0333333333,3317.3166666666,3309.2166666666,3876.36666667,3616.53333333,2682.45,3198.6666666666
1737574840000,5141.5,4974.61666667,4915.96666667,4811.18333333,5757.15,4978.28333333,4452.3,5144.8,4561.85,4361.01666667,4473.83333333,4423.18333333,4044.63333333,5730.26666667,4483.48333333,4594.05,4582.15,5833.31666667,4670.03333333,4310.83333333,4413.28333333,4402.9,5232.53333333,4832.25,3808.45,4272.68333333
1737574845000,6718.58333333,6486.71666667,6398.15,6161.95,7074.61666666,6452.48333333,5699.98333333,6584.61666667,5961.0,5724.65,5760.48333333,5697.35,5270.56666667,6973.26666666,5861.4,5968.93333333,6006.05,7030.51666666,6121.23333333,5528.71666667,5780.18333333,5760.7,6602.58333333,6190.95,4959.48333333,5477.35
1737574850000,7714.36666666,7512.9,7413.73333333,7377.05,8201.2,7512.18333333,6811.1,7701.61666666,7167.48333333,6934.11666666,7115.58333333,7049.68333333,6433.55,8022.83333333,7151.38333333,7097.2,7287.8,8148.61666666,7214.1,6608.13333333,7018.96666666,7003.01666666,7624.5,7414.83333333,6415.91666667,6558.46666667
1737574855000,8813.8,8801.73333333,8697.66666666,8462.61666666,9203.46666666,8799.03333333,7813.58333333,8814.36666666,8271.96666666,8037.31666666,8247.15,8128.86666666,7455.23333333,9167.06666666,8289.11666666,8287.85,8449.26666666,9329.8,8485.46666666,7560.25,8137.53333333,8116.13333333,8740.56666666,8508.38333333,7482.1,7523.76666666
1737574860000,9982.65,9848.41666666,9693.66666666,9662.1,10512.8,9820.75,8927.33333333,9957.15,9363.11666666,9177.98333333,9256.63333333,9170.28333333,8461.83333333,10285.2,9447.4,9328.26666666,9647.11666666,10444.53333333,9617.0,8646.8,9290.06666666,9267.31666666,9808.7,9702.36666666,8757.13333333,8577.7
1737574865000,11228.65,11075.08333333,10927.81666666,10750.98333333,11603.31666666,11042.2,9922.2,11030.43333333,10528.51666666,10304.28333333,10534.98333333,10419.48333333,9557.18333333,11479.18333333,10625.63333333,10571.86666666,10830.75,11656.85,10779.38333333,9603.53333333,10433.01666666,10404.56666666,11033.0,10808.66666666,9782.46666666,9558.01666666
1737574870000,12519.75,12333.85,12192.83333333,11953.16666666,12860.81666666,12346.66666666,11032.55,12276.43333333,11700.36666666,11499.36666666,11670.8,11560.13333333,10634.76666666,12672.35,11831.65,11745.2,12086.98333333,12889.15,11982.83333333,10682.28333333,11640.28333333,11542.05,12296.5,12014.91666666,10998.68333333,10633.0
1737574875000,13529.11666666,13569.38333333,13231.9,13198.01666666,14078.03333333,13400.58333333,12211.06666666,13548.1,12870.5,12687.05,12832.08333333,12710.18333333,11728.63333333,13857.0,13045.08333333,12800.6,13326.2,14074.68333333,13189.95,11815.95,12827.03333333,12796.43333333,13466.18333333,13277.21666666,12281.75,11734.71666666
1737574880000,13940.7,13849.05,13686.28333333,13759.45,14068.85,13866.0,12698.85,13857.56666666,13452.35,13866.81666666,14040.33333333,13896.46666666,12820.83333333,13689.21666666,14268.2,13453.03333333,14557.85,13879.8,13782.66666666,12294.71666666,14018.25,13983.31666666,13595.11666666,13830.01666666,13350.53333333,12227.08333333
1737574885000,14146.48333333,14243.0,14074.2,14091.48333333,14234.2,14261.36666666,13004.81666666,14217.66666666,13800.85,13718.83333333,14187.93333333,14041.05,12752.41666666,13957.4,14178.06666666,13900.43333333,14419.71666666,14171.73333333,14132.31666666,12524.63333333,13887.11666666,13869.9,13784.01666666,14170.78333333,13812.38333333,12526.15
1737574890000,14262.11666666,14410.65,14244.46666666,14241.3,14384.81666666,14427.96666666,13144.26666666,14346.23333333,13954.71666666,13982.46666666,14332.83333333,14205.66666666,12937.43333333,14039.01666666,14420.6,14071.45,14697.3,14254.63333333,14280.48333333,12761.18333333,14152.08333333,14118.96666666,14029.5,14319.11666666,14203.8,12678.45
1737574895000,14405.35,14496.05,14316.58333333,14350.7,14394.75,14511.75,13294.85,14488.66666666,14024.41666666,14064.75,14472.95,14328.55,13060.51666666,14092.08333333,14514.13333333,14170.41666666,14780.23333333,14305.35,14338.73333333,12885.06666666,14235.5,14201.3,14213.38333333,14458.11666666,14377.01666666,12802.53333333
1737574900000,14434.53333333,14565.58333333,14395.43333333,14279.63333333,14285.66666666,14582.96666666,13248.86666666,14467.5,14140.66666666,14115.15,14472.85,14333.9,13084.48333333,13890.38333333,14561.43333333,14240.75,14836.05,14201.05,14482.28333333,12858.03333333,14285.31666666,14250.88333333,14015.86666666,14370.45,14443.96666666,12705.2
1737574905000,14034.63333333,14243.2,14090.75,14249.11666666,14119.8,14302.1,13158.0,14251.15,13904.35,13929.55,14411.4,14272.46666666,12960.16666666,13766.48333333,14406.63333333,14039.73333333,14643.28333333,14029.26666666,14218.16666666,12589.53333333,14108.65,14082.06666666,13852.75,14329.98333333,14528.13333333,12670.91666666
1737574910000,14156.73333333,14396.03333333,14226.61666666,14065.21666666,14003.76666666,14383.51666666,12978.91666666,14108.33333333,13791.25,13842.55,14204.1,14066.35,12836.63333333,13836.6,14273.65,13988.91666666,14548.43333333,14077.3,14269.08333333,12546.1,14011.53333333,13976.05,13885.7,14142.48333333,14259.43333333,12519.86666666
1737574915000,14113.88333333,14231.08333333,14057.8,14174.41666666,14212.48333333,14146.73333333,13084.55,14206.78333333,13757.46666666,13862.13333333,14157.21666666,14061.66666666,12842.63333333,13915.75,14276.9,13904.16666666,14562.53333333,14125.23333333,14070.71666666,12673.96666666,14026.53333333,13994.05,13910.75,14249.31666666,14313.05,12603.85
1737574920000,14091.48333333,14285.9,14157.35,14206.58333333,14093.38333333,14341.03333333,13099.83333333,14210.91666666,13859.55,13932.56666666,14296.68333333,14158.53333333,12894.73333333,13800.5,14365.78333333,14024.88333333,14642.2,14007.23333333,14242.08333333,12680.8,14102.93333333,14062.1,13844.55,14291.26666666,14081.4,12632.41666666
1737574925000,14081.66666666,14304.93333333,14156.18333333,14157.28333333,14180.76666666,14379.5,13066.28333333,14379.65,13862.86666666,13824.03333333,14214.18333333,14098.18333333,12822.51666666,13842.61666666,14246.08333333,13974.81666666,14521.51666666,14054.5,14188.01666666,12647.16666666,13985.25,13956.5,13852.83333333,14226.33333333,14287.23333333,12588.93333333
1737574930000,14043.98333333,14266.4,14072.05,14154.88333333,14015.5,14247.96666666,13088.95,14228.33333333,13799.2,13867.56666666,14319.85,14130.31666666,12892.0,13755.43333333,14326.5,13905.03333333,14572.76666666,13949.35,14142.15,12665.88333333,14035.65,14072.11666666,13803.35,14244.95,14325.98333333,12580.28333333
1737574935000,14028.85,14170.95,14158.8,14053.03333333,14087.13333333,14241.3,12955.6,14157.75,13749.83333333,13771.8,14202.31666666,14067.4,12704.1,13753.6,14122.93333333,13908.98333333,14405.53333333,13909.81666666,14086.4,12551.96666666,13952.6,13847.66666666,13769.8,14129.06666666,14070.25,12494.53333333
1737574940000,14078.31666666,14274.86666666,14081.18333333,14122.23333333,14022.55,14263.8,13005.61666666,14215.46666666,13743.55,13743.73333333,14290.36666666,14165.35,12787.95,13888.45,14204.01666666,13982.78333333,14459.2,14106.86666666,14154.05,12598.6,13928.28333333,13897.01666666,13905.01666666,14192.56666666,14184.26666666,12550.53333333
1737574945000,14132.45,14233.51666666,14045.11666666,14158.1,13982.18333333,14144.08333333,13069.76666666,14100.73333333,13711.28333333,13907.63333333,14113.7,13989.58333333,12866.9,13744.33333333,14305.61666666,13813.75,14606.71666666,13962.75,14141.71666666,12667.13333333,14069.0,14035.76666666,13899.18333333,14196.75,14222.48333333,12590.08333333
1737574950000,14066.1,14116.71666666,13945.48333333,14073.83333333,13952.48333333,14129.65,12993.0,14123.15,13599.58333333,13750.8,14026.1,13897.2,12733.43333333,13631.9,14071.03333333,13700.66666666,14431.16666666,13860.2,14059.98333333,12545.08333333,13903.06666666,13869.8,13794.98333333,14150.46666666,14091.23333333,12491.28333333
1737574955000,13994.06666666,14177.45,13997.26666666,14026.73333333,13931.91666666,14150.85,12914.68333333,14006.58333333,13642.3,13656.23333333,14062.15,13926.26666666,12664.3,13635.0,14091.05,13742.65,14356.45,13843.25,13966.68333333,12483.96666666,13819.91666666,13788.45,13566.41666666,14070.03333333,14071.63333333,12423.55
1737574960000,13781.56666666,13963.26666666,13785.7,13901.9,13824.01666666,13966.18333333,12850.11666666,13947.48333333,13607.31666666,13659.93333333,14018.26666666,13866.83333333,12670.48333333,13521.33333333,14085.31666666,13711.0,14353.23333333,13616.18333333,13929.06666666,12409.38333333,13824.7,13792.96666666,13583.45,13969.76666666,14100.0,12358.33333333
1737574965000,13843.58333333,13931.93333333,13758.95,13674.23333333,13799.31666666,13930.133333329999,12600.466666659999,13660.966666659999,13515.91666666,13546.85,13879.08333333,13731.73333333,12561.85,13578.48333333,13967.93333333,13595.8,14241.883333329999,13786.65,13837.68333333,12332.216666659999,13715.73333333,13681.58333333,13534.9,13750.3,13924.7,12158.783333329999
1737574970000,13808.15,13957.033333329999,13804.6,13840.366666659998,13973.68333333,13983.18333333,12775.6,13897.25,13568.383333329999,13603.56666666,13801.5,13671.15,12476.783333329999,13544.3,13871.8,13654.35,14294.366666659998,13721.716666659999,13888.08333333,12372.91666666,13762.95,13736.866666659998,13544.15,13918.1,13869.016666659998,12301.08333333
1737574975000,13854.716666659999,13920.133333329999,13764.266666659998,13758.5,13918.75,14049.5,12790.18333333,13926.55,13614.58333333,13567.533333329999,13987.283333329999,13839.25,12596.633333329999,13458.0,14006.533333329999,13709.48333333,14261.116666659998,13649.133333329999,13938.133333329999,12281.466666659999,13733.55,13702.716666659999,13521.18333333,13837.05,13947.06666666,12233.783333329999
1737574980000,13850.966666659999,13970.016666659998,13806.73333333,13660.616666659998,13853.1,13985.7,12715.1,13941.95,13531.83333333,13495.58333333,13972.95,13830.68333333,12597.3,13606.2,13936.75,13669.533333329999,14182.1,13813.81666666,13772.116666659998,12201.366666659998,13658.866666659998,13634.766666659998,13717.55,13741.16666666,14014.85,12224.883333329999
1737574985000,13779.81666666,13926.65,13694.91666666,13727.266666659998,13825.783333329999,13862.216666659999,12818.116666659998,13837.633333329999,13446.266666659998,13575.016666659998,13938.58333333,13799.716666659999,12587.866666659998,13440.41666666,14006.16666666,13566.65,14270.616666659998,13644.98333333,13773.133333329999,12410.95,13741.91666666,13709.31666666,13519.66666666,13965.1,13931.55,12339.25
1737574990000,13633.43333333,13807.45,13663.3,13714.9,13862.81666666,13858.466666659999,12669.85,13917.9,13499.533333329999,13465.5,13853.68333333,13746.533333329999,12481.616666659998,13428.4,13884.35,13633.98333333,14146.633333329999,13627.283333329999,13805.866666659998,12326.616666659998,13627.15,13595.366666659998,13553.66666666,13780.08333333,13808.68333333,12194.8
1737574995000,13753.33333333,13848.366666659998,13709.73333333,13733.75,13696.66666666,13990.66666666,12659.4,13841.16666666,13516.35,13469.216666659999,13919.9,13760.58333333,12609.0,13502.2,14014.383333329999,13691.48333333,14237.95,13765.56666666,13819.8,12329.68333333,13631.55,13671.133333329999,13527.45,13802.58333333,13946.45,12216.45
1737575000000,13622.56666666,13914.466666659999,13667.16666666,13709.016666659998,13740.33333333,13879.73333333,12669.266666659998,13733.75,13513.58333333,13563.8,13779.633333329999,13645.966666659999,12512.18333333,13280.98333333,13876.533333329999,13594.48333333,14253.68333333,13478.98333333,13755.58333333,12257.8,13729.466666659999,13659.133333329999,13385.73333333,13782.33333333,13941.0,12192.383333329999
1737575005000,13555.8,13731.4,13592.616666659998,13675.9,13668.283333329999,13849.866666659998,12617.95,13749.45,13383.516666659998,13312.016666659998,13814.25,13655.95,12377.3,13333.08333333,13761.55,13465.85,13994.91666666,13447.98333333,13598.68333333,12205.283333329999,13479.85,13447.91666666,13406.216666659999,13786.16666666,13778.9,12158.033333329999
1737575010000,13533.75,13782.7,13617.93333333,13617.116666659998,13694.41666666,13798.383333329999,12581.81666666,13683.75,13455.48333333,13350.15,13788.633333329999,13653.43333333,12424.133333329999,13410.616666659998,13819.58333333,13554.8,13991.15,13597.33333333,13640.41666666,12182.75,13471.766666659998,13492.883333329999,13303.7,13700.0,13797.81666666,12119.766666659998
1737575015000,13509.25,13677.366666659998,13543.58333333,13556.4,13630.2,13735.283333329999,12502.18333333,13728.08333333,13441.08333333,13435.516666659998,13752.75,13615.33333333,12462.08333333,13474.016666659998,13844.7,13520.33333333,14114.133333329999,13689.15,13760.65,12096.55,13598.85,13567.116666659998,13588.266666659998,13636.85,13745.383333329999,12062.48333333
1737575020000,13701.016666659998,13868.93333333,13643.1,13784.133333329999,13720.16666666,13820.4,12648.41666666,13721.966666659999,13367.98333333,13475.95,13714.783333329999,13612.91666666,12389.91666666,13567.16666666,13783.08333333,13464.133333329999,14135.516666659998,13783.05,13692.16666666,12236.65,13645.95,13536.81666666,13523.06666666,13867.0,13691.016666659998,12260.85
1737575025000,13554.75,13845.85,13715.616666659998,13823.55,13725.716666659999,13814.116666659998,12782.45,13903.31666666,13482.966666659999,13574.766666659998,13818.93333333,13709.83333333,12474.48333333,13358.633333329999,13869.716666659999,13536.66666666,14134.41666666,13672.466666659999,13818.68333333,12372.35,13669.58333333,13581.466666659999,13466.866666659998,13900.33333333,13742.283333329999,12182.883333329999
1737575030000,13811.783333329999,13863.65,13693.43333333,13770.883333329999,13669.23333333,13783.83333333,12726.31666666,13899.866666659998,13449.516666659998,13382.516666659998,13887.216666659999,13753.616666659998,12552.966666659999,13398.883333329999,13954.3,13489.116666659998,14061.533333329999,13720.783333329999,13766.366666659998,12316.06666666,13548.116666659998,13511.06666666,13553.1,13857.81666666,13757.81666666,12235.93333333
1737575035000,13823.866666659998,13950.266666659998,13790.033333329999,13836.65,13662.533333329999,13947.1,12682.66666666,13812.016666659998,13472.93333333,13391.41666666,13751.466666659999,13636.45,12429.3,13505.783333329999,13818.91666666,13442.133333329999,14078.65,13566.5,13810.15,12372.98333333,13602.68333333,13532.383333329999,13541.91666666,13899.366666659998,13730.533333329999,12293.23333333
1737575040000,13628.266666659998,13931.58333333,13765.216666659999,13845.85,13735.75,13916.91666666,12675.55,13787.616666659998,13485.85,13519.25,13774.85,13650.283333329999,12415.133333329999,13397.716666659999,13804.133333329999,13569.45,14068.85,13602.1,13836.4,12369.08333333,13549.783333329999,13517.866666659998,13460.05,13921.35,13889.83333333,12247.2
1737575045000,13711.8,13871.4,13777.35,13791.65,13690.08333333,13950.766666659998,12586.033333329999,13820.16666666,13508.05,13477.08333333,13786.91666666,13650.05,12502.25,13536.533333329999,13900.3,13587.9,14157.23333333,13754.4,13828.73333333,12181.3,13638.283333329999,13604.116666659998,13596.4,13713.56666666,13787.48333333,12135.75
1737575050000,13867.43333333,14018.68333333,13839.08333333,13861.633333329999,13693.93333333,13997.81666666,12779.3,13830.68333333,13504.0,13555.9,13772.55,13667.45,12453.6,13576.75,13839.08333333,13516.35,14105.56666666,13797.783333329999,13847.283333329999,12304.016666659998,13584.016666659998,13550.2,13487.466666659999,13934.91666666,13900.65,12322.05
