,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1737574725000,878.0,730.0,798.0,762.0,761.0,744.0,765.0,767.0,719.0,731.0,731.0,757.0,718.0,746.0,741.0,759.0,,,,,,,,,,
1737574730000,880.0,736.0,803.0,770.0,762.0,750.0,768.0,773.0,727.0,735.0,736.0,760.0,722.0,755.0,739.0,757.0,,,,,,,,,,
1737574735000,879.0,733.0,801.0,765.0,761.0,745.0,768.0,774.0,722.0,735.0,733.0,755.0,719.0,749.0,746.0,752.0,,,,,,,,,,
1737574740000,882.0,735.0,802.0,763.0,764.0,751.0,770.0,775.0,724.0,741.0,739.0,761.0,727.0,751.0,742.0,754.0,,,,,,,,,,
1737574745000,880.0,736.0,811.0,766.0,765.0,753.0,770.0,776.0,728.0,740.0,743.0,762.0,729.0,753.0,748.0,758.0,,,,,,,,,,
1737574750000,879.0,738.0,813.0,767.0,768.0,753.0,771.0,776.0,733.0,744.0,747.0,760.0,731.0,751.0,750.0,762.0,,,,,,,,,,
1737574755000,885.0,737.0,814.0,767.0,762.0,756.0,765.0,775.0,732.0,740.0,745.0,759.0,729.0,751.0,749.0,762.0,,,,,,,,,,
1737574760000,890.0,741.0,819.0,770.0,767.0,755.0,767.0,779.0,735.0,743.0,752.0,762.0,736.0,752.0,748.0,760.0,,,,,,,,,,
1737574765000,886.0,743.0,817.0,770.0,769.0,755.0,767.0,777.0,736.0,740.0,754.0,765.0,739.0,753.0,750.0,759.0,,,,,,,,,,
1737574770000,888.0,741.0,817.0,767.0,768.0,758.0,767.0,781.0,736.0,740.0,752.0,766.0,736.0,748.0,752.0,760.0,,,,,,,,,,
1737574775000,876.0,742.0,804.0,766.0,763.0,750.0,762.0,765.0,729.0,734.0,748.0,762.0,734.0,746.0,748.0,753.0,,,,,,,,,,
1737574780000,874.0,735.0,810.0,768.0,767.0,743.0,767.0,770.0,734.0,737.0,754.0,766.0,737.0,745.0,747.0,756.0,,,,,,,,,,
1737574785000,875.0,731.0,807.0,764.0,763.0,743.0,762.0,766.0,727.0,739.0,750.0,763.0,731.0,745.0,747.0,756.0,,,,,,,,,,
1737574790000,874.0,,,766.0,,,,,,741.0,747.0,758.0,,,746.0,,,,,,,,,,,
1737574795000,,,,,,,,,,,,,,,,,,,,,,,,,,
1737574815000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0
1737574820000,249.0,225.0,174.0,303.0,175.0,79.0,207.0,96.0,296.0,1000.0,1000.0,1000.0,1000.0,146.0,1000.0,309.0,1000.0,0.0,284.0,132.0,1000.0,1000.0,0.0,243.0,1000.0,264.0
1737574825000,625.0,354.0,315.0,401.0,331.0,246.0,342.0,276.0,392.0,296.0,160.0,296.0,187.0,352.0,303.0,391.0,242.0,155.0,387.0,298.0,239.0,179.0,264.0,357.0,204.0,354.0
1737574830000,738.0,438.0,409.0,444.0,411.0,355.0,433.0,372.0,441.0,414.0,339.0,422.0,345.0,412.0,413.0,443.0,433.0,300.0,449.0,376.0,383.0,368.0,347.0,419.0,349.0,410.0
1737574835000,801.0,474.0,449.0,474.0,467.0,417.0,457.0,425.0,470.0,472.0,420.0,460.0,407.0,462.0,503.0,482.0,500.0,381.0,479.0,424.0,470.0,433.0,423.0,457.0,420.0,441.0
1737574840000,836.0,507.0,488.0,506.0,495.0,460.0,486.0,461.0,501.0,516.0,483.0,495.0,445.0,479.0,542.0,502.0,537.0,417.0,513.0,465.0,513.0,506.0,471.0,492.0,462.0,471.0
1737574845000,795.0,499.0,481.0,508.0,493.0,465.0,493.0,464.0,505.0,521.0,514.0,516.0,459.0,494.0,558.0,510.0,549.0,444.0,520.0,474.0,524.0,519.0,459.0,499.0,495.0,470.0
1737574850000,818.0,516.0,504.0,518.0,519.0,488.0,494.0,482.0,504.0,521.0,511.0,508.0,462.0,514.0,552.0,512.0,552.0,484.0,526.0,477.0,524.0,523.0,484.0,510.0,488.0,483.0
1737574855000,834.0,526.0,516.0,535.0,537.0,506.0,509.0,510.0,509.0,548.0,549.0,542.0,482.0,533.0,568.0,524.0,573.0,512.0,541.0,489.0,549.0,547.0,511.0,528.0,497.0,498.0
1737574860000,838.0,547.0,540.0,552.0,538.0,527.0,523.0,528.0,535.0,562.0,561.0,556.0,498.0,533.0,584.0,545.0,597.0,518.0,559.0,501.0,569.0,563.0,519.0,546.0,511.0,514.0
1737574865000,848.0,547.0,540.0,555.0,550.0,528.0,527.0,534.0,532.0,561.0,562.0,554.0,501.0,536.0,578.0,550.0,595.0,530.0,559.0,507.0,567.0,568.0,524.0,552.0,531.0,514.0
1737574870000,852.0,553.0,552.0,561.0,560.0,536.0,531.0,545.0,539.0,569.0,573.0,559.0,507.0,539.0,583.0,558.0,595.0,538.0,560.0,514.0,574.0,575.0,530.0,556.0,536.0,517.0
1737574875000,861.0,557.0,560.0,560.0,561.0,546.0,531.0,548.0,543.0,575.0,579.0,562.0,517.0,549.0,591.0,561.0,599.0,553.0,561.0,516.0,576.0,581.0,535.0,557.0,541.0,521.0
1737574880000,918.0,593.0,604.0,589.0,592.0,594.0,564.0,589.0,570.0,589.0,584.0,565.0,522.0,585.0,601.0,584.0,599.0,623.0,588.0,552.0,577.0,585.0,598.0,587.0,546.0,546.0
1737574885000,913.0,608.0,615.0,602.0,603.0,609.0,580.0,601.0,579.0,616.0,614.0,585.0,551.0,586.0,627.0,593.0,631.0,625.0,603.0,566.0,605.0,622.0,595.0,600.0,587.0,557.0
1737574890000,915.0,608.0,622.0,610.0,608.0,614.0,574.0,604.0,585.0,620.0,623.0,594.0,554.0,594.0,636.0,597.0,634.0,629.0,607.0,565.0,610.0,624.0,603.0,606.0,599.0,560.0
1737574895000,914.0,614.0,631.0,623.0,611.0,618.0,582.0,608.0,596.0,634.0,627.0,605.0,561.0,601.0,631.0,599.0,640.0,630.0,615.0,568.0,608.0,636.0,604.0,613.0,605.0,563.0
1737574900000,914.0,618.0,630.0,621.0,610.0,619.0,583.0,612.0,595.0,634.0,624.0,607.0,564.0,605.0,637.0,602.0,646.0,633.0,618.0,564.0,609.0,630.0,602.0,613.0,610.0,559.0
1737574905000,946.0,633.0,646.0,632.0,625.0,633.0,594.0,625.0,610.0,640.0,626.0,605.0,567.0,612.0,643.0,609.0,648.0,640.0,627.0,569.0,612.0,638.0,619.0,627.0,609.0,570.0
1737574910000,947.0,633.0,647.0,639.0,626.0,635.0,599.0,636.0,619.0,650.0,643.0,621.0,582.0,605.0,654.0,620.0,656.0,629.0,634.0,573.0,621.0,649.0,620.0,631.0,631.0,567.0
1737574915000,948.0,633.0,646.0,638.0,620.0,634.0,593.0,623.0,619.0,640.0,632.0,617.0,577.0,597.0,653.0,616.0,649.0,619.0,628.0,571.0,616.0,646.0,615.0,623.0,639.0,562.0
1737574920000,956.0,627.0,639.0,631.0,622.0,632.0,590.0,626.0,612.0,632.0,624.0,606.0,571.0,605.0,644.0,613.0,637.0,628.0,620.0,568.0,606.0,639.0,629.0,617.0,637.0,552.0
1737574925000,960.0,634.0,644.0,634.0,620.0,637.0,592.0,629.0,620.0,639.0,629.0,610.0,582.0,608.0,652.0,613.0,644.0,636.0,627.0,566.0,616.0,646.0,633.0,623.0,631.0,556.0
1737574930000,959.0,631.0,647.0,628.0,618.0,639.0,592.0,623.0,625.0,636.0,625.0,614.0,582.0,607.0,651.0,618.0,648.0,636.0,634.0,565.0,614.0,643.0,628.0,619.0,634.0,549.0
1737574935000,955.0,630.0,641.0,630.0,618.0,636.0,595.0,622.0,626.0,629.0,618.0,613.0,571.0,600.0,645.0,625.0,644.0,625.0,637.0,568.0,610.0,637.0,631.0,625.0,643.0,546.0
1737574940000,956.0,627.0,636.0,628.0,630.0,632.0,595.0,627.0,624.0,615.0,611.0,608.0,567.0,603.0,635.0,626.0,644.0,628.0,640.0,569.0,609.0,635.0,630.0,633.0,641.0,543.0
1737574945000,957.0,625.0,640.0,629.0,632.0,637.0,588.0,627.0,632.0,621.0,634.0,621.0,575.0,604.0,638.0,634.0,646.0,636.0,637.0,566.0,619.0,644.0,630.0,648.0,636.0,549.0
1737574950000,950.0,630.0,628.0,629.0,625.0,634.0,591.0,625.0,637.0,631.0,632.0,619.0,588.0,599.0,650.0,632.0,646.0,632.0,633.0,568.0,633.0,647.0,626.0,647.0,641.0,546.0
1737574955000,946.0,627.0,625.0,620.0,622.0,633.0,588.0,626.0,630.0,620.0,631.0,615.0,580.0,591.0,653.0,633.0,640.0,626.0,625.0,561.0,626.0,639.0,630.0,640.0,635.0,542.0
1737574960000,939.0,623.0,621.0,619.0,627.0,634.0,584.0,627.0,621.0,613.0,634.0,612.0,572.0,590.0,641.0,628.0,630.0,631.0,614.0,556.0,621.0,634.0,632.0,634.0,633.0,540.0
1737574965000,937.0,612.0,615.0,620.0,622.0,625.0,575.0,625.0,621.0,610.0,631.0,612.0,573.0,585.0,633.0,631.0,627.0,624.0,613.0,559.0,626.0,628.0,627.0,628.0,632.0,544.0
1737574970000,937.0,611.0,609.0,609.0,615.0,619.0,571.0,617.0,618.0,606.0,627.0,607.0,567.0,593.0,635.0,630.0,624.0,628.0,610.0,559.0,624.0,619.0,630.0,625.0,619.0,543.0
1737574975000,939.0,624.0,616.0,610.0,622.0,628.0,582.0,629.0,628.0,611.0,628.0,603.0,571.0,596.0,638.0,636.0,632.0,630.0,617.0,566.0,630.0,618.0,630.0,639.0,614.0,550.0
1737574980000,938.0,622.0,617.0,614.0,626.0,632.0,583.0,619.0,629.0,615.0,633.0,610.0,575.0,592.0,642.0,635.0,633.0,625.0,626.0,569.0,627.0,620.0,621.0,643.0,623.0,559.0
1737574985000,932.0,621.0,616.0,617.0,627.0,637.0,583.0,624.0,632.0,617.0,635.0,610.0,573.0,596.0,644.0,640.0,634.0,620.0,631.0,574.0,624.0,613.0,618.0,640.0,622.0,560.0
1737574990000,939.0,626.0,608.0,624.0,622.0,633.0,586.0,626.0,627.0,618.0,636.0,613.0,575.0,597.0,646.0,633.0,632.0,621.0,628.0,570.0,625.0,618.0,630.0,641.0,624.0,569.0
1737574995000,943.0,632.0,609.0,634.0,631.0,630.0,587.0,639.0,632.0,625.0,643.0,618.0,590.0,611.0,650.0,629.0,638.0,626.0,633.0,566.0,627.0,623.0,629.0,642.0,620.0,573.0
1737575000000,942.0,635.0,613.0,633.0,615.0,631.0,584.0,633.0,637.0,632.0,653.0,630.0,603.0,610.0,657.0,638.0,646.0,627.0,634.0,561.0,632.0,626.0,623.0,633.0,622.0,579.0
1737575005000,936.0,633.0,619.0,634.0,622.0,625.0,583.0,632.0,631.0,620.0,630.0,621.0,592.0,611.0,651.0,639.0,654.0,626.0,629.0,559.0,631.0,610.0,623.0,621.0,627.0,571.0
1737575010000,941.0,624.0,620.0,635.0,623.0,626.0,582.0,638.0,627.0,618.0,640.0,622.0,591.0,608.0,643.0,642.0,656.0,626.0,635.0,565.0,625.0,615.0,626.0,622.0,615.0,573.0
1737575015000,944.0,626.0,623.0,632.0,624.0,630.0,575.0,635.0,619.0,612.0,636.0,620.0,586.0,618.0,637.0,635.0,650.0,637.0,630.0,568.0,622.0,612.0,625.0,625.0,617.0,569.0
1737575020000,949.0,629.0,631.0,636.0,619.0,627.0,579.0,631.0,633.0,623.0,633.0,623.0,595.0,619.0,645.0,647.0,660.0,639.0,641.0,571.0,629.0,618.0,617.0,631.0,619.0,574.0
1737575025000,946.0,636.0,640.0,635.0,618.0,634.0,581.0,633.0,629.0,627.0,630.0,625.0,594.0,623.0,644.0,650.0,665.0,652.0,643.0,571.0,633.0,618.0,622.0,634.0,624.0,576.0
1737575030000,940.0,634.0,644.0,639.0,616.0,634.0,586.0,630.0,630.0,635.0,626.0,622.0,598.0,622.0,645.0,652.0,671.0,647.0,640.0,570.0,631.0,629.0,615.0,639.0,640.0,582.0
1737575035000,933.0,628.0,638.0,637.0,610.0,623.0,581.0,628.0,621.0,630.0,624.0,618.0,598.0,622.0,641.0,650.0,665.0,650.0,635.0,573.0,629.0,628.0,614.0,633.0,639.0,579.0
1737575040000,933.0,631.0,638.0,635.0,607.0,616.0,578.0,629.0,615.0,627.0,630.0,619.0,591.0,629.0,636.0,646.0,666.0,663.0,631.0,570.0,633.0,630.0,615.0,631.0,637.0,572.0
1737575045000,940.0,634.0,641.0,642.0,611.0,612.0,583.0,628.0,613.0,625.0,633.0,624.0,587.0,630.0,639.0,642.0,665.0,668.0,631.0,573.0,647.0,635.0,622.0,636.0,638.0,578.0
1737575050000,939.0,635.0,647.0,639.0,614.0,620.0,583.0,629.0,620.0,631.0,638.0,621.0,591.0,634.0,648.0,650.0,672.0,666.0,634.0,579.0,658.0,636.0,620.0,647.0,634.0,579.0
1737575055000,937.0,633.0,648.0,636.0,607.0,624.0,585.0,622.0,615.0,628.0,646.0,616.0,587.0,621.0,649.0,651.0,671.0,660.0,634.0,590.0,663.0,638.0,627.0,649.0,639.0,578.0
1737575060000,,,,,,621.0,585.0,,,,642.0,613.0,,,,,,,631.0,,,,,649.0,639.0,572.0
1737575065000,,,,,,,,,,,,,,,,,,,,,,,,,,
