Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 0)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,,,,1000.0,,,,0.0,1381.0,675.0,1
5,0.0,,,,22.0,,,,0.0,1381.0,17.0,1
10,0.0,,,,4.0,,,,0.0,1381.0,16.0,1
15,240.8833333333,,,,140.0,,,,0.0,1381.0,16.0,1
20,861.6166666666,,,,243.0,,,,0.0,1381.0,69.0,1
25,2061.3333333333,,,,331.0,,,,97.0,1381.0,405.0,1
30,3909.05,,,,443.0,,,,240.0,1381.0,383.0,1
35,5755.63333333,,,,523.0,,,,339.0,1381.0,373.0,1
40,7672.983333329999,,,,582.0,,,,412.0,1381.0,582.0,1
45,9497.883333329999,,,,629.0,,,,467.0,1381.0,384.0,1
50,11339.55,,,,666.0,,,,512.0,1381.0,374.0,1
55,13249.3,,,,696.0,,,,546.0,1381.0,364.0,1
60,15034.116666659998,,,,722.0,,,,576.0,1381.0,354.0,1
65,16891.1,,,,803.0,,,,651.0,1381.0,366.0,1
70,18803.71666666,,,,888.0,,,,729.0,1381.0,368.0,1
75,20321.96666666,,,,937.0,,,,809.0,1381.0,640.0,1
80,21286.88333333,,,,974.0,,,,883.0,1381.0,398.0,1
85,21979.88333333,,,,1000.0,,,,920.0,1381.0,445.0,1
90,21935.45,,,,1000.0,,,,920.0,1381.0,354.0,1
95,21946.35,,,,1000.0,,,,915.0,1381.0,362.0,1
100,21812.36666666,,,,1000.0,,,,918.0,1381.0,361.0,1
105,21872.0,,,,1000.0,,,,919.0,1381.0,362.0,1
110,21951.08333333,,,,1000.0,,,,919.0,1381.0,362.0,1
115,21994.066666659997,,,,1000.0,,,,926.0,1381.0,340.0,1
120,22082.53333333,,,,1000.0,,,,928.0,1381.0,364.0,1
125,22183.63333333,,,,1000.0,,,,931.0,1381.0,441.0,1
130,22034.88333333,,,,1000.0,,,,933.0,1381.0,370.0,1
135,22233.266666659998,,,,1000.0,,,,933.0,1381.0,346.0,1
140,22486.83333333,,,,1000.0,,,,933.0,1381.0,346.0,1
145,22545.7,,,,1000.0,,,,934.0,1381.0,349.0,1
150,22688.35,,,,1000.0,,,,933.0,1381.0,346.0,1
155,22804.68333333,,,,1000.0,,,,937.0,1381.0,343.0,1
160,22987.45,,,,1000.0,,,,930.0,1381.0,376.0,1
165,23062.816666659997,,,,1000.0,,,,928.0,1381.0,381.0,1
170,22993.41666666,,,,1000.0,,,,925.0,1381.0,407.0,1
175,22929.66666666,,,,1000.0,,,,921.0,1381.0,340.0,1
180,22953.25,,,,1000.0,,,,920.0,1381.0,347.0,1
185,22908.18333333,,,,1000.0,,,,919.0,1381.0,368.0,1
190,23023.13333333,,,,1000.0,,,,918.0,1381.0,345.0,1
195,22973.95,,,,1000.0,,,,918.0,1381.0,352.0,1
200,22879.61666666,,,,1000.0,,,,921.0,1381.0,342.0,1
205,22889.03333333,,,,1000.0,,,,919.0,1381.0,384.0,1
210,22897.25,,,,1000.0,,,,918.0,1381.0,355.0,1
215,22877.13333333,,,,1000.0,,,,920.0,1381.0,375.0,1
220,22758.45,,,,1000.0,,,,925.0,1381.0,371.0,1
225,22755.93333333,,,,1000.0,,,,927.0,1381.0,359.0,1
230,22861.46666666,,,,1000.0,,,,930.0,1381.0,340.0,1
235,22949.6,,,,1000.0,,,,933.0,1381.0,359.0,1
240,23018.766666659998,,,,1000.0,,,,936.0,1381.0,349.0,1
245,23083.28333333,,,,1000.0,,,,937.0,1381.0,356.0,1
250,23094.05,,,,1000.0,,,,937.0,1381.0,350.0,1
255,22949.03333333,,,,1000.0,,,,938.0,1381.0,557.0,1
260,23133.03333333,,,,1000.0,,,,940.0,1381.0,325.0,1
265,23139.433333330002,,,,1000.0,,,,941.0,1381.0,371.0,1
270,23112.98333333,,,,1000.0,,,,945.0,1381.0,341.0,1
275,23146.4,,,,1000.0,,,,946.0,1381.0,345.0,1
280,23244.03333333,,,,1000.0,,,,946.0,1381.0,364.0,1
285,23252.266666659998,,,,1000.0,,,,947.0,1381.0,379.0,1
290,23226.15,,,,1000.0,,,,946.0,1381.0,344.0,1
295,23217.66666666,,,,1000.0,,,,943.0,1381.0,371.0,1
300,23232.0,,,,1000.0,,,,940.0,1381.0,350.0,1
305,23168.516666659998,,,,1000.0,,,,940.0,1381.0,363.0,1
310,23144.266666659998,,,,1000.0,,,,939.0,1381.0,346.0,1
315,23319.516666659998,,,,1000.0,,,,939.0,1381.0,358.0,1
320,23341.21666666,,,,1000.0,,,,938.0,1381.0,339.0,1
325,23331.85,,,,1000.0,,,,937.0,1381.0,419.0,1
330,23336.85,,,,1000.0,,,,937.0,1381.0,342.0,1
335,23211.133333330003,,,,1000.0,,,,935.0,1381.0,350.0,1
340,23238.46666666,,,,1000.0,,,,933.0,1381.0,345.0,1
345,23254.16666666,,,,1000.0,,,,932.0,1381.0,347.0,1
350,23291.03333333,,,,1000.0,,,,933.0,1381.0,352.0,1
355,23301.46666666,,,,1000.0,,,,931.0,1381.0,340.0,1
360,23224.75,,,,1000.0,,,,930.0,1381.0,351.0,1
365,23229.41666666,,,,1000.0,,,,931.0,1381.0,487.0,1
370,23282.66666666,,,,1000.0,,,,929.0,1381.0,273.0,1
375,23289.15,,,,1000.0,,,,925.0,1381.0,333.0,1
380,23313.5,,,,1000.0,,,,923.0,1381.0,415.0,1
385,23283.566666659997,,,,1000.0,,,,924.0,1381.0,359.0,1
390,23326.383333330003,,,,1000.0,,,,921.0,1381.0,325.0,1
395,23433.23333333,,,,1000.0,,,,921.0,1381.0,349.0,1
400,23417.03333333,,,,1000.0,,,,923.0,1381.0,339.0,1
405,23415.333333330003,,,,1000.0,,,,924.0,1381.0,417.0,1
410,23374.03333333,,,,1000.0,,,,921.0,1381.0,411.0,1
415,23345.433333330002,,,,1000.0,,,,922.0,1381.0,345.0,1
420,23412.766666659998,,,,1000.0,,,,924.0,1381.0,347.0,1
425,23479.75,,,,1000.0,,,,919.0,1381.0,371.0,1
430,23500.833333330003,,,,1000.0,,,,919.0,,327.0,1
435,,,,,,,,,,,,0
485,0.0,0.0,,,1000.0,1000.0,,,0.0,1381.0,584.0,2
490,0.0,0.0,,,1000.0,641.0,,,0.0,1381.0,488.0,2
495,491.6166666666,605.9166666666,,,523.0,502.0,,,574.0,1381.0,392.0,2
500,1968.1166666666,2086.25,,,762.0,629.0,,,684.0,1381.0,455.0,2
505,3557.66666667,3675.85,,,841.0,691.0,,,708.0,1381.0,344.0,2
510,5174.63333333,5310.2,,,881.0,731.0,,,722.0,1381.0,287.0,2
515,6830.26666666,6948.5,,,905.0,763.0,,,721.0,1381.0,415.0,2
520,8475.73333333,8613.41666666,,,921.0,781.0,,,729.0,1381.0,385.0,2
525,10103.76666666,10219.45,,,932.0,797.0,,,741.0,1381.0,411.0,2
530,11609.43333333,11766.45,,,941.0,799.0,,,750.0,1381.0,481.0,2
535,12924.55,13073.03333333,,,947.0,789.0,,,748.0,1381.0,296.0,2
540,14488.73333333,14605.0,,,953.0,798.0,,,753.0,1381.0,243.0,2
545,16240.46666666,16334.25,,,957.0,810.0,,,746.0,1381.0,455.0,2
550,17971.28333333,18067.38333333,,,961.0,834.0,,,751.0,1381.0,362.0,2
555,18964.06666666,18964.53333333,,,1000.0,872.0,,,771.0,1381.0,284.0,2
560,19265.88333333,19292.58333333,,,1000.0,881.0,,,776.0,1381.0,654.0,2
565,19052.23333333,19049.48333333,,,1000.0,866.0,,,779.0,1381.0,298.0,2
570,19073.56666666,19065.41666666,,,1000.0,864.0,,,777.0,1381.0,629.0,2
575,19223.28333333,19183.08333333,,,1000.0,865.0,,,777.0,1381.0,411.0,2
580,19285.03333333,19105.23333333,,,997.0,873.0,,,772.0,1381.0,609.0,2
585,19295.36666666,19295.56666666,,,997.0,877.0,,,767.0,1381.0,391.0,2
590,19383.93333333,19352.21666666,,,997.0,881.0,,,766.0,1381.0,318.0,2
595,19804.78333333,19794.56666666,,,997.0,900.0,,,771.0,1381.0,387.0,2
600,19992.25,20017.16666666,,,997.0,902.0,,,766.0,1381.0,331.0,2
605,19954.05,19956.05,,,997.0,897.0,,,771.0,1381.0,313.0,2
610,19941.63333333,19968.11666666,,,997.0,896.0,,,770.0,1381.0,303.0,2
615,20163.0,20146.0,,,997.0,902.0,,,764.0,1381.0,359.0,2
620,20222.73333333,20203.63333333,,,997.0,901.0,,,759.0,1381.0,384.0,2
625,20665.91666666,20650.8,,,997.0,922.0,,,755.0,1381.0,388.0,2
630,20699.6,20668.51666666,,,997.0,924.0,,,757.0,1381.0,380.0,2
635,20741.75,20751.15,,,997.0,929.0,,,762.0,1381.0,358.0,2
640,20888.85,21030.88333333,,,1000.0,931.0,,,766.0,1381.0,372.0,2
645,21097.9,21073.0,,,1000.0,934.0,,,763.0,1381.0,349.0,2
650,21340.68333333,21324.96666666,,,1000.0,945.0,,,758.0,1381.0,356.0,2
655,21431.1,21390.81666666,,,1000.0,950.0,,,756.0,1381.0,352.0,2
660,21515.36666666,21427.4,,,1000.0,953.0,,,760.0,1381.0,362.0,2
665,21639.81666666,21633.95,,,1000.0,964.0,,,761.0,1381.0,322.0,2
670,21686.61666666,21674.75,,,1000.0,967.0,,,756.0,1381.0,313.0,2
675,21752.23333333,21764.7,,,1000.0,971.0,,,763.0,1381.0,352.0,2
680,21772.26666666,21737.16666666,,,1000.0,972.0,,,764.0,1381.0,399.0,2
685,21778.41666666,21776.93333333,,,1000.0,973.0,,,764.0,1381.0,324.0,2
690,21941.75,21947.81666666,,,1000.0,980.0,,,762.0,1381.0,354.0,2
695,21946.4,21968.2,,,1000.0,979.0,,,762.0,1381.0,347.0,2
700,21929.4,21901.11666666,,,1000.0,977.0,,,765.0,1381.0,319.0,2
705,21917.26666666,21896.16666666,,,1000.0,978.0,,,766.0,1381.0,598.0,2
710,21927.81666666,21800.08333333,,,1000.0,980.0,,,770.0,1381.0,366.0,2
715,21840.15,21858.26666666,,,1000.0,980.0,,,770.0,1381.0,341.0,2
720,21848.06666666,21901.81666666,,,1000.0,982.0,,,769.0,1381.0,372.0,2
725,21861.61666666,21852.3,,,1000.0,979.0,,,767.0,1381.0,334.0,2
730,21951.25,21942.91666666,,,1000.0,983.0,,,770.0,1381.0,344.0,2
735,21976.23333333,21968.96666666,,,1000.0,983.0,,,761.0,1381.0,346.0,2
740,21962.98333333,21989.53333333,,,1000.0,982.0,,,757.0,1381.0,362.0,2
745,21959.75,21935.61666666,,,1000.0,981.0,,,757.0,1381.0,355.0,2
750,21892.21666666,21871.76666666,,,1000.0,978.0,,,754.0,1381.0,316.0,2
755,21877.61666666,21844.28333333,,,1000.0,978.0,,,752.0,1381.0,354.0,2
760,21895.16666666,21926.05,,,1000.0,979.0,,,751.0,1381.0,353.0,2
765,21886.15,21920.31666666,,,1000.0,977.0,,,751.0,1381.0,350.0,2
770,21876.48333333,22001.05,,,1000.0,974.0,,,750.0,1381.0,386.0,2
775,21984.38333333,21955.56666666,,,1000.0,973.0,,,750.0,1381.0,346.0,2
780,21937.66666666,21950.23333333,,,1000.0,973.0,,,749.0,1381.0,364.0,2
785,21933.85,21963.4,,,1000.0,974.0,,,754.0,1381.0,352.0,2
790,21869.16666666,21882.86666666,,,1000.0,969.0,,,756.0,1381.0,308.0,2
795,21861.7,21872.63333333,,,1000.0,971.0,,,758.0,1381.0,349.0,2
800,21800.93333333,21784.26666666,,,1000.0,969.0,,,757.0,1381.0,386.0,2
805,21818.28333333,21859.53333333,,,1000.0,972.0,,,763.0,1381.0,396.0,2
810,21812.05,21830.28333333,,,1000.0,970.0,,,766.0,1381.0,344.0,2
815,21740.5,21781.8,,,1000.0,969.0,,,769.0,1381.0,392.0,2
820,21700.31666666,21683.03333333,,,1000.0,966.0,,,767.0,1381.0,356.0,2
825,21710.15,21710.48333333,,,1000.0,966.0,,,765.0,1381.0,344.0,2
830,21674.65,21671.16666666,,,1000.0,965.0,,,761.0,1381.0,314.0,2
835,21644.9,21651.56666666,,,1000.0,963.0,,,763.0,1381.0,342.0,2
840,21679.73333333,21678.55,,,1000.0,965.0,,,765.0,1381.0,515.0,2
845,21657.91666666,21493.06666666,,,1000.0,966.0,,,769.0,1381.0,350.0,2
850,21587.78333333,21572.76666666,,,999.0,970.0,,,770.0,1381.0,344.0,2
855,21643.33333333,21636.68333333,,,999.0,971.0,,,778.0,1381.0,345.0,2
860,21724.51666666,21716.56666666,,,999.0,974.0,,,781.0,1381.0,348.0,2
865,21728.56666666,21675.78333333,,,999.0,973.0,,,770.0,1381.0,369.0,2
870,21803.55,21811.25,,,999.0,980.0,,,769.0,1381.0,343.0,2
875,21880.4,21847.76666666,,,999.0,982.0,,,764.0,1381.0,328.0,2
880,21896.16666666,21926.56666666,,,999.0,985.0,,,767.0,1381.0,420.0,2
885,21863.58333333,21888.95,,,999.0,983.0,,,775.0,1381.0,356.0,2
890,21841.38333333,21866.28333333,,,999.0,984.0,,,775.0,1381.0,349.0,2
895,21886.88333333,21882.8,,,999.0,984.0,,,769.0,1381.0,367.0,2
900,21909.266666659998,21909.066666659997,,,999.0,986.0,,,766.0,1381.0,345.0,2
905,21946.96666666,22090.45,,,999.0,984.0,,,767.0,1381.0,364.0,2
910,22084.46666666,22066.3,,,1000.0,984.0,,,761.0,1381.0,334.0,2
915,22105.4,22068.55,,,1000.0,984.0,,,753.0,1381.0,348.0,2
920,22105.483333329998,22096.46666666,,,1000.0,984.0,,,752.0,1381.0,355.0,2
