,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1706108555000,1000.0,759.0,704.0,673.0,627.0,,,
1706108560000,1000.0,754.0,712.0,673.0,624.0,,,
1706108565000,1000.0,765.0,704.0,676.0,625.0,,,
1706108570000,1000.0,762.0,710.0,665.0,618.0,,,
1706108575000,1000.0,769.0,711.0,672.0,618.0,,,
1706108580000,1000.0,778.0,713.0,682.0,629.0,,,
1706108585000,1000.0,771.0,716.0,677.0,627.0,,,
1706108590000,1000.0,758.0,717.0,664.0,615.0,,,
1706108595000,1000.0,759.0,708.0,681.0,620.0,,,
1706108600000,1000.0,755.0,713.0,690.0,617.0,,,
1706108605000,1000.0,747.0,708.0,673.0,606.0,,,
1706108610000,1000.0,744.0,695.0,671.0,611.0,,,
1706108615000,1000.0,760.0,692.0,675.0,613.0,,,
1706108620000,1000.0,758.0,686.0,683.0,615.0,,,
1706108625000,1000.0,751.0,694.0,681.0,612.0,,,
1706108630000,1000.0,752.0,690.0,680.0,614.0,,,
1706108635000,1000.0,751.0,688.0,677.0,625.0,,,
1706108640000,1000.0,749.0,695.0,678.0,633.0,,,
1706108645000,1000.0,756.0,699.0,679.0,637.0,,,
1706108650000,1000.0,771.0,707.0,703.0,645.0,,,
1706108655000,1000.0,767.0,718.0,693.0,646.0,,,
1706108660000,1000.0,777.0,716.0,701.0,658.0,,,
1706108665000,1000.0,785.0,724.0,715.0,670.0,,,
1706108670000,1000.0,782.0,731.0,710.0,665.0,,,
1706108675000,1000.0,773.0,734.0,717.0,668.0,,,
1706108680000,,,741.0,,,,,
1706108685000,,,,,,,,
1706108725000,,,,,1000.0,,,
1706108730000,963.0,707.0,651.0,594.0,674.0,625.0,,
1706108735000,784.0,460.0,392.0,448.0,437.0,436.0,,
1706108740000,766.0,364.0,325.0,355.0,341.0,348.0,,
1706108745000,823.0,399.0,393.0,398.0,397.0,392.0,,
1706108750000,859.0,382.0,405.0,373.0,376.0,384.0,,
1706108755000,882.0,405.0,440.0,416.0,407.0,427.0,,
1706108760000,899.0,422.0,455.0,425.0,409.0,442.0,,
1706108765000,912.0,431.0,458.0,433.0,417.0,453.0,,
1706108770000,922.0,445.0,475.0,457.0,435.0,470.0,,
1706108775000,930.0,457.0,498.0,473.0,448.0,483.0,,
1706108780000,936.0,453.0,494.0,480.0,441.0,482.0,,
1706108785000,941.0,456.0,501.0,483.0,444.0,488.0,,
1706108790000,944.0,447.0,500.0,490.0,440.0,484.0,,
1706108795000,976.0,454.0,517.0,498.0,451.0,494.0,,
1706108800000,999.0,479.0,540.0,527.0,475.0,520.0,,
1706108805000,999.0,479.0,537.0,522.0,469.0,517.0,,
1706108810000,999.0,486.0,533.0,543.0,483.0,524.0,,
1706108815000,999.0,486.0,531.0,533.0,476.0,516.0,,
1706108820000,999.0,487.0,527.0,540.0,485.0,531.0,,
1706108825000,999.0,482.0,527.0,542.0,486.0,529.0,,
1706108830000,999.0,486.0,529.0,537.0,480.0,537.0,,
1706108835000,999.0,480.0,520.0,529.0,473.0,535.0,,
1706108840000,999.0,499.0,534.0,543.0,493.0,553.0,,
1706108845000,999.0,499.0,530.0,546.0,497.0,555.0,,
1706108850000,999.0,495.0,540.0,535.0,490.0,563.0,,
1706108855000,1000.0,516.0,559.0,550.0,511.0,581.0,,
1706108860000,1000.0,524.0,574.0,558.0,522.0,591.0,,
1706108865000,1000.0,527.0,573.0,566.0,528.0,594.0,,
1706108870000,1000.0,540.0,584.0,566.0,534.0,600.0,,
1706108875000,1000.0,543.0,581.0,569.0,539.0,598.0,,
