Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 5)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 6)","('flink_taskmanager_job_task_numRecordsInPerSecond', 'Map', 7)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 6)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'Map', 7)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 0)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
1180,16344.35,16591.61666666,16344.366666659998,16594.66666666,16260.2,16322.15,,,965.0,884.0,949.0,881.0,990.0,976.0,,,679.0,1381.0,296.0,6
1185,18062.78333333,18321.233333329998,18062.65,18322.65,18002.18333333,18052.566666659997,,,961.0,887.0,946.0,883.0,991.0,975.0,,,678.0,1381.0,212.0,6
1190,19861.566666659997,20107.983333329998,19862.21666666,20108.816666659997,19778.53333333,19827.83333333,,,960.0,889.0,946.0,886.0,992.0,977.0,,,674.0,1381.0,284.0,6
1195,21653.25,20966.95,21651.58333333,20964.58333333,21555.3,21616.1,,,959.0,919.0,945.0,915.0,993.0,979.0,,,672.0,1381.0,352.0,6
1200,21074.86666666,21022.18333333,21008.13333333,21012.63333333,20972.66666666,20982.983333329998,,,960.0,920.0,953.0,915.0,1000.0,991.0,,,633.0,1381.0,281.0,6
1205,21090.7,20972.61666666,21037.983333329998,20974.46666666,21076.71666666,21045.33333333,,,952.0,917.0,950.0,913.0,999.0,992.0,,,624.0,1381.0,50.0,6
1210,20686.4,20633.66666666,20688.316666659997,20628.88333333,20750.53333333,20732.316666659997,,,928.0,901.0,928.0,896.0,976.0,969.0,,,572.0,1381.0,6.0,6
1215,20396.983333329998,20361.733333329998,20395.4,20362.2,20465.233333329998,20405.66666666,,,909.0,888.0,909.0,883.0,954.0,947.0,,,524.0,1381.0,6.0,6
1220,20048.96666666,20000.88333333,20049.233333329998,20000.45,20121.11666666,20083.53333333,,,887.0,871.0,887.0,865.0,931.0,925.0,,,475.0,1381.0,5.0,6
1225,19677.4,19621.75,19677.61666666,19620.733333329998,19730.05,19721.5,,,865.0,853.0,865.0,847.0,907.0,901.0,,,419.0,1381.0,6.0,6
1230,19311.4,19247.15,19310.21666666,19248.28333333,19354.066666659997,19343.21666666,,,844.0,835.0,843.0,828.0,885.0,879.0,,,366.0,1381.0,10.0,6
1235,18910.66666666,18850.95,18911.78333333,18849.983333329998,18968.316666659997,18907.8,,,820.0,816.0,820.0,810.0,862.0,855.0,,,312.0,1381.0,9.0,6
1240,18508.066666659997,18465.983333329998,18508.0,18464.5,18591.93333333,18529.96666666,,,798.0,798.0,797.0,793.0,840.0,835.0,,,257.0,1381.0,20.0,6
1245,18181.96666666,18127.066666659997,18182.066666659997,18124.71666666,18242.16666666,18191.66666666,,,779.0,783.0,779.0,777.0,817.0,814.0,,,202.0,1381.0,33.0,6
1250,17773.733333329998,17727.46666666,17773.11666666,17726.266666659998,17855.3,17805.983333329998,,,759.0,765.0,758.0,761.0,794.0,792.0,,,149.0,1381.0,39.0,6
1255,17364.766666659998,17310.43333333,17366.41666666,17308.53333333,17461.66666666,17400.816666659997,,,737.0,747.0,737.0,743.0,771.0,769.0,,,95.0,1381.0,39.0,6
1260,17001.61666666,16933.8,17001.55,16934.86666666,17077.03333333,17024.9,,,719.0,730.0,718.0,726.0,750.0,748.0,,,40.0,1381.0,39.0,6
1265,16667.05,16664.78333333,16667.066666659997,16661.33333333,16667.25,16667.13333333,,,701.0,719.0,701.0,714.0,728.0,729.0,,,0.0,1381.0,31.0,6
1270,16669.55,16664.0,16669.566666659997,16662.21666666,16669.68333333,16669.516666659998,,,700.0,718.0,700.0,715.0,727.0,729.0,,,0.0,1381.0,6.0,6
1275,16669.5,16667.45,16669.483333329998,16668.25,16669.65,16669.316666659997,,,701.0,717.0,701.0,715.0,727.0,729.0,,,0.0,1381.0,5.0,6
1280,16666.91666666,16665.75,16666.88333333,16667.45,16666.85,16666.28333333,,,702.0,717.0,702.0,715.0,727.0,730.0,,,0.0,1381.0,5.0,6
1285,16669.85,16664.58333333,16669.8,16660.88333333,16670.1,16668.33333333,,,701.0,718.0,701.0,715.0,727.0,733.0,,,0.0,1381.0,6.0,6
1290,16666.93333333,16664.25,16666.91666666,16663.86666666,16667.233333329998,16664.86666666,,,702.0,720.0,702.0,716.0,725.0,735.0,,,0.0,1381.0,5.0,6
1295,16669.05,16666.78333333,16669.03333333,16667.516666659998,16668.93333333,16668.65,,,702.0,720.0,702.0,715.0,724.0,737.0,,,0.0,1381.0,6.0,6
1300,16672.266666659998,16667.93333333,16672.316666659997,16667.25,16671.95,16671.816666659997,,,702.0,720.0,702.0,714.0,722.0,736.0,,,0.0,1381.0,5.0,6
1305,16667.35,16667.46666666,16667.38333333,16668.983333329998,16667.45,16667.5,,,702.0,720.0,703.0,714.0,722.0,736.0,,,0.0,1381.0,6.0,6
1310,16663.13333333,16669.78333333,16663.1,16670.9,16664.35,16664.28333333,,,702.0,721.0,702.0,714.0,721.0,735.0,,,0.0,1381.0,6.0,6
1315,16673.566666659997,16676.95,16673.6,16673.6,16674.05,16673.93333333,,,704.0,722.0,704.0,714.0,720.0,734.0,,,0.0,1381.0,7.0,6
1320,16668.3,16665.816666659997,16668.33333333,16665.11666666,16668.53333333,16668.53333333,,,704.0,722.0,704.0,715.0,719.0,733.0,,,0.0,1381.0,7.0,6
1325,16668.86666666,16667.11666666,16668.88333333,16669.9,16668.816666659997,16668.7,,,705.0,722.0,705.0,715.0,719.0,732.0,,,0.0,1381.0,15.0,6
1330,16665.016666659998,16667.016666659998,16665.0,16669.33333333,16665.45,16664.93333333,,,705.0,723.0,705.0,715.0,719.0,732.0,,,0.0,1381.0,20.0,6
1335,,16665.816666659997,,16665.21666666,,,,,,723.0,,716.0,,,,,,1381.0,37.0,2
1340,,,,,,,,,,,,,,,,,,,,0
1360,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,3
1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,0.0,,164.0,7
1370,1305.2833333333,1627.1166666666,1593.1666666666,1602.6833333333,1349.5,1584.2,1296.8833333333,,902.0,869.0,879.0,854.0,892.0,873.0,900.0,,341.0,1381.0,239.0,7
1375,3152.4166666666,3479.26666667,3447.3,3431.53333333,3205.0666666666,3478.51666667,3136.3166666666,,951.0,915.0,940.0,927.0,926.0,928.0,950.0,,466.0,1381.0,227.0,7
1380,4975.7,5269.81666667,5283.6,5226.98333333,5044.5,5285.33333333,4959.68333333,,968.0,931.0,959.0,952.0,938.0,939.0,967.0,,490.0,1381.0,273.0,7
1385,6815.45,7137.95,7117.98333333,7039.76666666,6866.7,7105.36666666,6798.23333333,,976.0,945.0,965.0,964.0,939.0,948.0,975.0,,506.0,1381.0,285.0,7
1390,8661.28333333,8906.48333333,8895.63333333,8840.58333333,8660.93333333,8899.28333333,8675.33333333,,981.0,941.0,967.0,971.0,946.0,947.0,976.0,,525.0,1381.0,363.0,7
1395,10443.36666666,10719.11666666,10685.43333333,10651.98333333,10393.51666666,10736.81666666,10458.81666666,,980.0,947.0,973.0,976.0,951.0,951.0,966.0,,532.0,1381.0,269.0,7
1400,12276.63333333,12577.31666666,12526.63333333,12499.48333333,12225.61666666,12559.63333333,12311.28333333,,983.0,951.0,977.0,980.0,959.0,953.0,964.0,,544.0,1381.0,330.0,7
1405,13926.31666666,14102.35,14101.43333333,14101.68333333,13926.88333333,14102.31666666,13926.28333333,,972.0,932.0,962.0,966.0,953.0,934.0,948.0,,520.0,1381.0,6.0,7
1410,15117.85,15294.25,15294.93333333,15294.26666666,15117.76666666,15294.3,15118.45,,937.0,899.0,928.0,932.0,917.0,901.0,916.0,,462.0,1381.0,5.0,7
1415,16308.06666666,16482.06666666,16482.05,16482.03333333,16309.08333333,16482.01666666,16307.55,,909.0,871.0,898.0,903.0,889.0,873.0,888.0,,416.0,1381.0,6.0,7
1420,17494.23333333,17674.81666666,17673.61666666,17674.3,17494.68333333,17674.85,17494.28333333,,885.0,849.0,876.0,880.0,864.0,850.0,866.0,,378.0,1381.0,5.0,7
1425,18688.53333333,18866.2,18865.33333333,18865.55,18689.23333333,18866.1,18688.46666666,,865.0,831.0,857.0,861.0,843.0,832.0,848.0,,346.0,1381.0,6.0,7
1430,18574.75,18427.68333333,18461.48333333,18452.0,18530.56666666,18470.58333333,18582.81666666,,844.0,810.0,838.0,844.0,821.0,811.0,826.0,,318.0,1381.0,12.0,7
1435,17910.68333333,17758.58333333,17789.41666666,17805.3,17859.16666666,17759.28333333,17926.68333333,,814.0,781.0,808.0,814.0,792.0,780.0,796.0,,269.0,1381.0,20.0,7
1440,17271.25,17165.58333333,17151.76666666,17208.85,17203.21666666,17150.0,17288.01666666,,784.0,754.0,779.0,785.0,764.0,753.0,766.0,,224.0,1381.0,24.0,7
1445,16636.03333333,16482.13333333,16503.1,16581.3,16585.13333333,16514.75,16653.58333333,,754.0,723.0,750.0,755.0,738.0,724.0,735.0,,177.0,1381.0,17.0,7
1450,15973.83333333,15908.43333333,15920.66666666,15975.66666666,15974.35,15916.18333333,15959.95,,723.0,698.0,723.0,726.0,709.0,697.0,706.0,,127.0,1381.0,21.0,7
1455,15388.96666666,15288.31666666,15322.98333333,15356.31666666,15439.4,15270.7,15374.06666666,,696.0,669.0,695.0,698.0,680.0,668.0,683.0,,80.0,1381.0,13.0,7
1460,14745.93333333,14622.31666666,14672.51666666,14699.65,14797.6,14639.98333333,14711.3,,666.0,640.0,665.0,668.0,648.0,640.0,657.0,,29.0,1381.0,7.0,7
1465,14287.43333333,14288.133333329999,14286.95,14287.18333333,14286.9,14288.08333333,14286.88333333,,644.0,624.0,648.0,650.0,623.0,624.0,639.0,,0.0,1381.0,6.0,7
1470,14286.71666666,14287.35,14285.55,14286.18333333,14286.85,14287.3,14285.33333333,,643.0,624.0,648.0,649.0,623.0,624.0,639.0,,0.0,1381.0,7.0,7
1475,14286.41666666,14287.05,14280.91666666,14284.08333333,14285.41666666,14287.1,14286.3,,640.0,624.0,649.0,650.0,622.0,624.0,639.0,,0.0,1381.0,6.0,7
1480,14291.36666666,14282.11666666,14283.18333333,14282.5,14290.91666666,14282.0,14290.95,,637.0,624.0,650.0,649.0,622.0,624.0,638.0,,0.0,1381.0,5.0,7
1485,14284.3,14285.7,14285.56666666,14285.36666666,14283.6,14285.73333333,14284.25,,635.0,624.0,650.0,650.0,623.0,624.0,637.0,,0.0,1381.0,6.0,7
1490,14286.81666666,14283.116666659998,14283.25,14283.216666659999,14286.766666659998,14283.116666659998,14286.93333333,,632.0,624.0,650.0,650.0,622.0,624.0,637.0,,0.0,1381.0,6.0,7
1495,14295.48333333,14292.08333333,14293.18333333,14293.08333333,14294.35,14292.1,14295.25,,631.0,624.0,651.0,650.0,623.0,624.0,636.0,,0.0,1381.0,9.0,7
1500,14299.33333333,14288.33333333,14286.83333333,14286.366666659998,14298.56666666,14288.43333333,14298.383333329999,,630.0,624.0,651.0,650.0,623.0,624.0,635.0,,0.0,1381.0,6.0,7
1505,14286.68333333,14293.06666666,14292.05,14292.033333329999,14286.3,14293.016666659998,14286.18333333,,629.0,624.0,652.0,650.0,622.0,625.0,635.0,,0.0,1381.0,8.0,7
1510,14293.45,14288.533333329999,14286.33333333,14286.33333333,14293.283333329999,14287.98333333,14292.966666659999,,628.0,624.0,651.0,649.0,622.0,625.0,636.0,,0.0,1381.0,7.0,7
1515,14280.98333333,14279.4,14278.533333329999,14278.65,14280.4,14278.216666659999,14280.0,,626.0,623.0,650.0,648.0,621.0,624.0,636.0,,0.0,1381.0,23.0,7
1520,14282.616666659998,14284.73333333,14285.616666659998,14285.616666659998,14281.65,14285.016666659998,14282.3,,624.0,624.0,650.0,648.0,621.0,625.0,636.0,,0.0,1381.0,21.0,7
1525,14280.1,14276.766666659998,14278.83333333,14278.33333333,14277.33333333,14276.283333329999,14280.033333329999,,622.0,624.0,649.0,648.0,623.0,625.0,636.0,,0.0,1381.0,22.0,7
1530,14282.466666659999,14276.95,14276.866666659998,14274.08333333,14281.116666659998,14276.966666659999,14283.4,,623.0,624.0,649.0,647.0,628.0,625.0,635.0,,0.0,1381.0,18.0,7
1535,14285.866666659998,14286.8,14293.08333333,14289.75,14286.41666666,14286.73333333,14286.7,,626.0,625.0,648.0,647.0,628.0,626.0,636.0,,0.0,1381.0,17.0,7
1540,14284.633333329999,14289.43333333,14287.93333333,14288.0,14285.516666659998,14289.8,14285.133333329999,,629.0,626.0,648.0,646.0,627.0,626.0,637.0,,0.0,1381.0,23.0,7
1545,14289.31666666,14288.1,14284.783333329999,14287.466666659999,14289.4,14288.283333329999,14289.05,,630.0,626.0,647.0,645.0,627.0,626.0,637.0,,0.0,1381.0,6.0,7
1550,14285.91666666,14292.43333333,14291.25,14291.25,14285.95,14292.533333329999,14285.783333329999,,629.0,627.0,646.0,645.0,627.0,626.0,637.0,,0.0,1381.0,6.0,7
1555,14285.06666666,14285.75,14284.133333329999,14284.5,14285.05,14285.9,14285.216666659999,,629.0,627.0,645.0,644.0,626.0,626.0,637.0,,0.0,1381.0,6.0,7
1560,14286.45,14285.133333329999,14283.95,14285.83333333,14286.45,14284.283333329999,14286.25,,629.0,626.0,646.0,646.0,627.0,628.0,637.0,,0.0,1381.0,6.0,7
1565,,14286.43333333,14286.66666666,14286.68333333,,14286.3,,,,627.0,645.0,646.0,,628.0,,,,1381.0,5.0,4
1570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1000.0,,,,1000.0,1000.0,1000.0,,0.0,1381.0,212.0,7
1575,,2062.0333333333,0.0,,2118.25,2117.3,2071.0833333333,,1000.0,971.0,1000.0,1000.0,946.0,954.0,975.0,,0.0,1381.0,289.0,5
1580,0.0,,0.0,0.0,0.0,,,,1000.0,1000.0,1000.0,1000.0,,1000.0,,,0.0,1381.0,289.0,4
1585,,,,,,,,,,,,,,,,,,,,0
1610,,0.0,,0.0,0.0,0.0,,,,1000.0,,1000.0,1000.0,1000.0,,,,-1.0,,4
1615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1381.0,239.0,8
1620,1724.0666666666,1521.9,1724.0666666666,1521.9333333333,1521.9166666666,1521.9333333333,1659.4333333333,1724.0833333333,862.0,544.0,821.0,535.0,531.0,553.0,869.0,868.0,536.0,1381.0,330.0,8
1625,3282.05,3038.1833333333,3281.55,3036.4833333333,3035.9,3038.2,3221.5666666666,3271.0,914.0,685.0,888.0,669.0,667.0,686.0,935.0,928.0,543.0,1381.0,383.0,8
1630,4883.1,4659.65,4870.66666667,4660.25,4660.2,4659.73333333,4784.4,4859.73333333,934.0,762.0,915.0,737.0,736.0,757.0,957.0,946.0,530.0,1381.0,365.0,8
1635,6492.25,6249.58333333,6491.28333333,6254.31666667,6249.93333333,6249.63333333,6402.1,6441.61666667,942.0,793.0,930.0,763.0,763.0,785.0,968.0,957.0,532.0,1381.0,327.0,8
1640,8088.48333333,7888.5,8088.48333333,7882.78333333,7889.9,7880.65,8030.28333333,8075.15,942.0,814.0,931.0,783.0,785.0,805.0,974.0,965.0,536.0,1381.0,316.0,8
1645,9733.73333333,9510.43333333,9733.95,9513.65,9513.65,9512.9,9667.98333333,9687.91666666,944.0,824.0,935.0,795.0,797.0,815.0,979.0,972.0,538.0,1381.0,272.0,8
1650,11355.01666666,11117.4,11355.0,11118.13333333,11118.03333333,11117.55,11308.03333333,11306.8,949.0,830.0,941.0,805.0,806.0,822.0,982.0,976.0,539.0,1381.0,281.0,8
1655,12845.85,12697.05,12845.83333333,12697.5,12697.43333333,12697.23333333,12845.83333333,12845.81666666,944.0,836.0,932.0,806.0,809.0,826.0,975.0,967.0,519.0,1381.0,21.0,8
1660,13883.3,13739.18333333,13887.43333333,13739.4,13739.35,13739.2,13887.78333333,13887.81666666,902.0,805.0,890.0,779.0,781.0,796.0,931.0,922.0,461.0,1381.0,33.0,8
1665,14928.18333333,14775.45,14928.2,14776.18333333,14776.16666666,14775.55,14928.2,14928.18333333,869.0,781.0,857.0,756.0,759.0,772.0,896.0,888.0,415.0,1381.0,29.0,8
1670,15975.46666666,15815.93333333,15975.46666666,15816.38333333,15816.33333333,15816.28333333,15976.28333333,15976.41666666,840.0,762.0,830.0,737.0,739.0,753.0,867.0,860.0,377.0,1381.0,38.0,8
1675,17022.08333333,16857.83333333,17022.08333333,16858.55,16858.6,16858.3,17021.96666666,17022.08333333,816.0,745.0,806.0,721.0,723.0,736.0,842.0,836.0,346.0,1381.0,41.0,8
1680,16338.91666666,16384.73333333,16338.08333333,16384.98333333,16385.05,16384.95,16403.9,16339.13333333,792.0,748.0,785.0,723.0,725.0,738.0,818.0,811.0,301.0,1381.0,23.0,8
1685,15821.93333333,15913.43333333,15822.31666666,15915.96666666,15916.65,15913.95,15882.6,15833.15,758.0,727.0,752.0,703.0,704.0,716.0,783.0,777.0,255.0,1381.0,6.0,8
1690,15258.73333333,15332.61666666,15270.85,15332.63333333,15332.95,15332.71666666,15358.16666666,15283.0,722.0,697.0,717.0,675.0,677.0,688.0,747.0,742.0,213.0,1381.0,14.0,8
1695,14695.36666666,14779.4,14695.9,14774.9,14779.3,14779.51666666,14784.6,14743.55,689.0,673.0,685.0,651.0,653.0,663.0,713.0,711.0,168.0,1381.0,13.0,8
1700,14140.45,14182.7,14137.61666666,14189.31666666,14182.28333333,14190.65,14198.98333333,14153.23333333,657.0,645.0,654.0,625.0,626.0,636.0,678.0,679.0,122.0,1381.0,12.0,8
1705,13537.38333333,13606.78333333,13537.13333333,13603.9,13603.88333333,13604.35,13602.61666666,13582.63333333,624.0,619.0,622.0,599.0,601.0,610.0,642.0,646.0,77.0,1381.0,5.0,8
1710,12953.68333333,13041.55,12953.73333333,13041.46666666,13041.51666666,13041.5,13000.51666666,13001.78333333,590.0,594.0,588.0,573.0,575.0,585.0,607.0,610.0,31.0,1381.0,14.0,8
1715,12503.98333333,12502.96666666,12506.51666666,12503.11666666,12503.11666666,12502.81666666,12507.06666666,12506.88333333,562.0,568.0,562.0,550.0,551.0,561.0,578.0,583.0,0.0,1381.0,15.0,8
1720,12508.4,12501.05,12504.26666666,12501.05,12501.06666666,12500.96666666,12503.93333333,12503.9,561.0,569.0,563.0,550.0,551.0,562.0,578.0,584.0,0.0,1381.0,22.0,8
1725,12500.75,12504.53333333,12500.78333333,12504.2,12504.21666666,12504.5,12500.75,12500.76666666,563.0,569.0,562.0,550.0,551.0,562.0,580.0,584.0,0.0,1381.0,50.0,8
1730,12493.9,12509.65,12493.88333333,12509.55,12509.21666666,12509.28333333,12493.05,12492.93333333,563.0,568.0,562.0,551.0,551.0,562.0,579.0,584.0,0.0,1381.0,28.0,8
1735,12498.85,12505.866666659998,12498.83333333,12505.95,12505.883333329999,12505.366666659998,12499.0,12498.85,563.0,568.0,563.0,551.0,552.0,563.0,579.0,585.0,0.0,1381.0,41.0,8
1740,12494.06666666,12501.33333333,12494.9,12500.883333329999,12501.1,12501.016666659998,12493.73333333,12493.83333333,562.0,567.0,562.0,551.0,552.0,563.0,579.0,585.0,0.0,1381.0,34.0,8
1745,12490.216666659999,12496.43333333,12491.0,12496.25,12496.08333333,12495.91666666,12490.35,12491.15,562.0,567.0,562.0,551.0,552.0,563.0,580.0,585.0,0.0,1381.0,33.0,8
1750,12493.283333329999,12491.58333333,12493.56666666,12491.116666659998,12490.8,12491.41666666,12492.55,12492.366666659998,562.0,567.0,562.0,550.0,551.0,563.0,580.0,585.0,0.0,1381.0,32.0,8
1755,12494.616666659998,12496.18333333,12495.4,12496.18333333,12495.966666659999,12496.2,12492.43333333,12496.4,563.0,566.0,560.0,551.0,551.0,564.0,579.0,582.0,0.0,1381.0,21.0,8
1760,12501.65,12502.016666659998,12504.48333333,12501.616666659998,12501.5,12501.866666659998,12501.33333333,12502.05,563.0,566.0,560.0,550.0,551.0,565.0,579.0,579.0,0.0,1381.0,7.0,8
1765,12501.7,12500.95,12501.73333333,12500.98333333,12500.91666666,12500.98333333,12502.2,12501.81666666,561.0,566.0,558.0,550.0,551.0,565.0,579.0,578.0,0.0,1381.0,5.0,8
1770,12505.133333329999,12500.2,12505.1,12499.43333333,12499.4,12499.95,12505.05,12505.18333333,560.0,566.0,556.0,550.0,551.0,565.0,578.0,577.0,0.0,1381.0,5.0,8
1775,12505.783333329999,12500.3,12503.266666659998,12499.91666666,12500.0,12500.2,12502.4,12502.91666666,559.0,565.0,555.0,550.0,551.0,565.0,577.0,576.0,0.0,1381.0,6.0,8
1780,12505.383333329999,12501.25,12505.383333329999,12501.25,12501.25,12501.216666659999,12505.283333329999,12505.366666659998,559.0,565.0,555.0,549.0,550.0,565.0,577.0,576.0,0.0,1381.0,5.0,8
1785,12509.75,12504.68333333,12510.15,12504.85,12504.83333333,12504.516666659998,12510.2,12510.2,558.0,565.0,555.0,548.0,550.0,565.0,575.0,575.0,0.0,1381.0,5.0,8
1790,12507.98333333,12501.06666666,12506.05,12501.05,12501.43333333,12500.68333333,12507.866666659998,12508.016666659998,558.0,565.0,556.0,548.0,549.0,566.0,575.0,573.0,0.0,1381.0,8.0,8
1795,12493.43333333,12503.25,12493.43333333,12502.7,12502.7,12503.116666659998,12493.45,12493.616666659998,557.0,564.0,555.0,548.0,549.0,566.0,575.0,572.0,0.0,1381.0,18.0,8
185,,,,,,,,,,,,,,,,,,,,0
405,,,,,,,,,,,,,,,,,,,,0
685,,,,,,,,,,,,,,,,,,,,0
